,headlines,categories
11,مرزا گروپ کے سابق یونین کونسل چئیرمین عبدالرحمان چانڈیو کی فریال ٹالپور سے ملاقات پیپلزپارٹی میں شمولیت کا اعلان.,"['فریال تالپور', 'ڈاکٹر', 'آصف علی زرداری', 'بلاول بھٹو زرداری', 'سندھ', 'کراچی']"
12,صدر مملکت نے مولانا طارق جمیل سمیت 88 شخصیات کو سول ایوارڈز سے نواز ا,"['یوم پاکستان', 'ڈاکٹر', 'شہید', 'صدر مملکت', 'کھیل', 'پاکستان', 'طارق جمیل', 'ریاض', 'عارف علوی', 'برطانیہ', 'عبدالستار ایدھی', 'سید مصطفی کمال', 'تعلیم', 'قائداعظم', 'محمد علی جناح', 'فخرالدین جی ابراہیم']"
13,پاکستان کا 81 واں قومی دن ہانگ کانگ میں منایا گیا، قونصل جنرل نے پاکستانی پرچم کو قومی ترانے میں لہرایا,"['ڈاکٹر', 'صدر مملکت', 'پاکستان', 'قرارداد', 'لاہور', 'ایران', 'علامہ اقبال', 'ترکی', 'قطر', 'محمد علی جناح', 'مسئلہ کشمیر']"
14,جرمنی ،یوم پاکستان کے موقع پر پاکستان ہائوس میں پر وقار تقریب ،پاکستانی سفیر ڈاکٹر محمد فیصل نے سبز ہلالی پرچم لہرایا ,"['کرونا وائرس', 'ڈاکٹر', 'صدر مملکت', 'پاکستان', 'جرمنی', 'عارف علوی', 'دنیا', 'وزیراعظم', 'یوم پاکستان']"
15,تھانہ مندرہ کی حدود سنگھوری سے نوجوان کی تشدد زدہ نعش بر آمد,"['تھانہ', 'ڈرائیور', 'اغوا', 'پولیس']"
16,یوم پاکستان کے موقع پر پاکستان ہائی کمیشن اٹاوا کینیڈا میں پاکستانی پرچم لہرایاگیا,"['پاکستان', 'کینیڈا', 'یوم پاکستان', 'کرونا وائرس']"
17,پٹرول بحران،انکوائری کمیشن کی رپورٹ پر ساڑھے 3 ماہ کی تاخیر سے جزوی عملدرآمد,"['پیٹرول', 'نقصان']"
18,صوبہ بھر میں کھیلوں کے انفراسٹرکچر کی بہتری کے لئے اقدامات جاری ہے، مراد علی مہمند ,"['اسفندیارولی خان', 'فٹبال', 'خیبرپختونخوا']"
19,شمع انٹر اکیڈمی کرکٹ ٹورنامنٹ، جمخانہ سٹار کلب کی کامیابی,"['نقصان', 'کرکٹ']"
20,آل خیبر پختونخوااور ڈسٹرکٹ پشاورکی سطح کے باڈی بلڈنگ مقابلے اختتام پذیر ہوگئے ,"['بنوں', 'پشاور', 'سوات']"
21,چھٹا نیشنل بینک پریذیڈنٹ کپ ٹی ٹوئنٹی کرکٹ ٹورنامنٹ میںمزیددو میچز کا فیصلہ ,"['نقصان', 'ارسلان', 'کرکٹ']"
22,ملک شاہد حامد شہید باسکٹ بال ٹورنامنٹ بحریہ اور ون یونٹ فائنل میں پہنچ گیں,"['شہید', 'کھیل', 'نہال ہاشمی', 'کراچی', 'عدالت', 'سان برنارڈینو فائرنگ']"
23,پاکستان کے عوام کیساتھ خوشگوار تعلقات چاہتے ہیں، نریندر مودی,"['یوم پاکستان', 'پاکستان', 'بھارت', 'وزیراعظم', 'نریندرا مودی']"
24,برطانیہ سے پاکستان آنے کے خواہش مند غیر ضروری سفر سے گریز کریں,"['کرونا وائرس', 'مسیحی برادری', 'پاکستان', 'ہوٹل', 'برطانیہ', 'یوم پاکستان']"
25,دبئی ،یوم پاکستان پر دنیا کی بلند ترین عمارت سبزہلالی پرچم کے رنگوں سے روشن ہوگئی ,"['ٹوئٹر', 'دبئی', 'متحدہ عرب امارات', 'پاکستان', 'دنیا', 'یوم پاکستان']"
26,چینی سبسڈی کی تحقیقات، نیب نے چیئرمین شوگر ملز ایسوسی ایشن کو طلب کرلیا,"['پاکستان', 'ریکارڈ']"
27,آصف زرداری اور بلاول بھٹو سے بی این پی مینگل کے جہانزیب جمال دینی کی ملاقات ,"['آصف علی زرداری', 'بلاول بھٹو زرداری', 'قومی اسمبلی', 'اسمبلی']"
28,حکومت کی جانب سے متاثرین سریاب روڈ کٹنگ کو فی فٹ 690روپے دیئے جارہے ہیں جو کہ انتہائی کم ہیں ،تاجر رہنما ,"['پاکستان', 'بلوچستان', 'جمعیت', 'کوئٹہ', 'پیپلز پارٹی']"
29,پاکستان کوسٹ گارڈز کشتی رانی مقابلے کا انعقاد,"['کھیل', 'پاکستان', 'پاک افواج', 'یوم پاکستان', 'گوادر']"
30,واسا ایک بار پھر مالی بحران کا شکار کیسکو نے واجبات 80کروڑ سے تجاوز کرنے پر شہر کے 21ٹیوب ویلز کی بجلی منقطع کردی ,"['پانی', 'کوئٹہ', 'بجلی']"
31,پاک افغان سرحدی شہر چمن میں بم دھماکہ تین افراد شہید 13زخمی ,"['گاڑی', 'جاں بحق', 'شہید', 'زخمی', 'پولیس', 'تھانہ', 'افغانستان', 'بم دھماکہ', 'سڑک']"
32,دہشت گرد عناصر اپنے مذموم مقاصد کے حصول کے لیے صوبے کا امن خراب کرنا چاہتے ہیںصوبائی حکومت دہشت گردی کی عفریت کے خاتمے کے لیے پر عزم ہے ، وزیر اعلیٰ بلوچستان جام کما ل خان ,"['بلوچستان', 'بم دھماکہ', 'دہشت گرد', 'علاج', 'وزیر اعلیٰ']"
33,صوبائی وزیر داخلہ میر ضیاء اللہ لانگو نے بلوچستان کے علاقے چمن میں لیویز ہیڈکوارٹر کے قریب بم دھماکے کی شدید الفاظ میں مذمت کی ہیوزیر داخلہ نے انتظامیہ سے افسوسناک حادثے کے بارے میں رپورٹ طلب کر لی,"['زخمی', 'شہید', 'بلوچستان']"
34,ملک کے 22کروڑ عوام تبدیلی سرکار کے دل فریب و جھوٹے نعروں میں پس رہے ہیں جبکہ کرپشن رشوت خوری اپنی عروج کو پہنچ چکا ہے معیشت تباہ اور مہنگائی بڑھتی جارہی ہے ،زبیر احمد گوندل ,"['بلدیاتی انتخابات', 'الیکشن', 'ڈاکٹر', 'عام انتخابات 2018', 'غریب', 'امریکہ', 'پاکستان', 'کرپشن', 'جماعت اسلامی', 'سندھ', 'مہنگائی', 'مری', 'سوئی گیس', 'ووٹ', 'سراج الحق', 'تعلیم', 'یوسف خٹک', 'بجلی']"
35,صدر سارک چیمبر افتخار علی ملک کا سری لنکن طلبا کو پاکستان کے اعلی میڈیکل اداروں میں 100 سکالرشپس کی پیش کش کا خیر مقدم,"['پاکستان', 'ڈالر', 'سری لنکا']"
36,پاکستان کی معاشی ترقی کا انحصار ایکسپورٹ میں اضافے پر ہے ،دیوان فخرالدین ,"['دبئی', 'متحدہ عرب امارات', 'پاکستان', 'بھارت', 'ایران', 'دنیا', 'قطر', 'فخرالدین جی ابراہیم', 'چین']"
37,پنجگور کے علاقے سرسنڈ کے قریب ایرانی ساختہ گاڑی الٹنے سے ایک شخص جاں بحق ,"['گاڑی', 'جاں بحق', 'ٹریفک', 'ڈرائیور', 'سی پیک', 'پولیس', 'تیل']"
38,براڈ شیٹ سکینڈل میں 15 لاکھ ڈالر کی غلط ادائیگی کے ذمہ دار سابق ڈپٹی ہائی کمشنر لندن عبدالباسط قرار,"['جرمانہ', 'براڈ شیٹ', 'پاکستان', 'وزیراعظم', 'ریکارڈ', 'ڈالر', 'کمپنی']"
39,ایف سی اور پاک آرمی کے زیر اہتمام پاک افغان سرحدی شہر برابچہ میں یوم پاکستان کی مناسبت سے تقریب منعقد ہوئی ,"['کار', 'ایف سی', 'پاکستان', 'اسلحہ', 'افغانستان', 'یوم پاکستان']"
40,اوتھل پو لیس کی کاروائی منشیات فروش گر فتار 620 گرام چرس برآمد ,"['منشیات', 'سی آئی اے', 'پولیس']"
41,گرمی کا نام سنتے ہی ماشکیل میں ٹرانسفارمرز جلنے لگے ,"['گرمی', 'واپڈا', 'بجلی', 'رمضان المبارک']"
42,پشین کے علا قے کلی علی زئی میں پرانی دشمنی کی بناء پر فائرنگ ایک شخص جاں بحق,"['جاں بحق', 'قتل', 'فائرنگ']"
43,دی ایجوکیٹرا سکول میں 23 مارچ یوم پاکستان کے حوالے سے تقریب منعقد کی گئی ,"['موبائل', 'پاکستان', 'قرارداد', 'لاہور', 'پولیس', 'موٹروے', 'یوم پاکستان', 'محمد علی جناح']"
44,حب ،یوم پاکستان کی مناسبت سے لسبیلہ ایکشن کمیٹی عوامی کی جانب سی23 مارچ کے حوالے سے ریلی نکالی گئی ,"['پاکستان', 'لاہور', 'بلوچستان', 'یوم پاکستان', 'محمد علی جناح']"
45,یوم پاکستان پر ذاتی اختلافات بھلا کر سب کو وطن عزیز کے لئے سوچنا ہوگا،حاجی نورمحمد خان دمڑ,"['یوم پاکستان', 'شادی', 'پاکستان', 'قرارداد', 'بلوچستان', 'بھارت', 'پاکستان تحریک انصاف', 'وزیراعظم', 'پولیس', 'مذاکرات', 'کوئٹہ', 'فوج', 'مسئلہ کشمیر']"
46,حب سٹی پولیس کی کاروائی کراچی سے چوری کی گئی ہائی روف گا ڑی برآمد دو ملزمان گرفتار,"['گاڑی', 'کراچی', 'پولیس']"
47,ہائٹ پولیس کی کاروائی انڈسٹریل ایریا و حب شہر میں ڈکیت کرنے والے گروہ کے 2 کارندے گرفتار ٹی ٹی پستول چھینی گئی موبائل فونز اور نقدی برآمد,"['موبائل', 'پولیس']"
48,لسبیلہ پو لیس کی مختلف کا روائیوں میں بھا ری مقدار میں منشیات بر آمد ,"['منشیات', 'پولیس', 'تھانہ', 'کوئٹہ', 'کراچی']"
49,کے ایم سی کے فائر فائٹرز نے 26 ماہ کے اوورٹائم کی عدم ادائیگی کے خلاف کے ایم سی ہیڈ آفس کے مین دفتر کے سامنے دھرنا دے دیا,"['مولانا فضل الرحمن', 'دھرنا', 'ریاض', 'پولیس', 'مذاکرات', 'احتجاج', 'عدالت']"
50,آرٹس کونسل آف پاکستان کراچی میں ایڈمنسٹریشن کمیٹی کے زیر اہتمام رنگ برنگے اور مختلف اقسام کے پودوں پر مبنی نرسری کا افتتاح,"['جمہوریت', 'ڈاکٹر', 'پاکستان', 'محمد علی جناح', 'حملہ', 'بھارت', 'علامہ اقبال', 'نریندرا مودی', 'قائداعظم', 'کراچی']"
51,کراچی میں احتجاج کرنے والے ہیڈماسٹرز پر پولیس تشدد کے خلاف میرپوربٹھورو میں سول سوسائیٹی کی جانب سے احتجاج ,"['پولیس', 'کراچی', 'احتجاج']"
52,یوم پاکستان کے موقع پر رینجرز کی گاڑی کے قریب دھماکہ، دو رینجرزاہلکاروں سمیت6 افراد زخمی,"['گاڑی', 'قائم علی شاہ', 'مسلم لیگ (ن)', 'زخمی', 'پاکستان', 'رینجرز', 'ڈرائیور', 'ریاض', 'سندھ', 'اسمبلی', 'علما', 'سول سوسائٹی', 'یوم پاکستان', 'سڑک', 'قومی اسمبلی']"
53,مردان،بارش کی وجہ سے چینا کورونہ کئی مکانات متاثر ،ضلعی انتظامیہ کاتعاون کی یقین دہانی,"['پانی', 'نقصان', 'گاڑیاں', 'بارشیں']"
54,منشیات ایک لعنت ،ہماری نوجوان نسل کو دیمک کی طرح چاٹ رہی ہے ،مسعود الرحمن ،ملک رشید کاکڑ,"['منشیات', 'پاکستان', 'پولیس', 'علاج', 'کوئٹہ', 'عدالت']"
55,پاکستان ہمارا ملک ،دفاع جان سے عزیز ہے ،مولانا عبدالرحمن رفیق,"['نقصان', 'پاکستان', 'جمعیت', 'کوئٹہ', 'خورشید احمد']"
56,بلوچستان شیعہ کانفرنس کے 16 ہم خیال امام بارگاہوں (بشمول ہزارہ ٹاؤن) کا ایک اہم اجلاس ,"['محرم الحرام', 'بلوچستان']"
57,خضدار میں 23مارچ یومِ پاکستان شایانِ شان انداز میں ایک نئے ولولہ اور جوش و جذبے کے تحت منایا گیا ,"['ڈاکٹر', 'ایف سی', 'پاکستان', 'سی پیک', 'بلوچستان']"
58,جھالاوان عوامی پینل کی جانب سے 23 مارچ (یوم پاکستان) کے مناسبت سے عظیم الشان ریلی نکالی گئی ,"['ڈاکٹر', 'پاکستان', 'لاہور', 'بھارت', 'یوم پاکستان']"
59,آئی بی اے ٹیسٹ پاس ٹیچرز کو مستقل کیا جائے، سید ذوالفقار شاہ ,"['پاکستان', 'سندھ', 'اسمبلی', 'احتجاج', 'کراچی']"
60,آل پاکستان لوکل گورنمنٹ ورکرز فیڈریشن لوکل گورنمنٹ ملازمین کو صوبائی ملازمین کے مساوی حقوق دلواکر دم لے گی، چیئرمین صوبہ سندھ ,"['بلدیاتی انتخابات', 'پاکستان', 'رمضان المبارک', 'سندھ', 'احتجاج', 'کراچی']"
61,یوم پاکستان پر شاہ بیلجیئم کی جانب سے پاکستانیوں کے لیے نیک تمنائوں کا اظہار,"['پاکستان', 'عارف علوی', 'سوشل میڈیا']"
62,بنگلہ دیش،وزیر اعظم کے قتل کا منصوبہ بنانے والے 14 شدت پسندوں کو سزائے موت,"['جماعت اسلامی', 'پولیس', 'افغانستان', 'قتل', 'دہشت گرد', 'ہلاک', 'بنگلہ دیش', 'عدالت']"
63,نائجر میں مسلح افراد نے 137 افراد کو قتل کردیا,"['عام انتخابات 2018', 'ٹوئٹر', 'غریب', 'داعش', 'حملہ', 'ہلاک', 'دنیا', 'اقوام متحدہ', 'قتل', 'دہشت گرد', 'القاعدہ', 'فوج', 'فائرنگ']"
64,آسٹریلیا، پارلیمنٹ میں فحش عمل پر عوام میں غم و غصہ ہے، وزیر اعظم,['پارلیمنٹ']
65,امریکی تجویز مسترد، اشرف غنی 6ماہ میں نئے صدارتی انتخابات کی پیشکش کریں گے,"['عام انتخابات 2018', 'امریکہ', 'کابل', 'مذاکرات', 'افغانستان', 'اقوام متحدہ', 'طالبان', 'ترکی', 'قطر']"
66,کورونا سے تحفظ کی جعلی ویکسین و رپورٹس کی آن لائن فروخت کا انکشاف,"['کرونا وائرس', 'ملازمت', 'امریکہ', 'اٹلی', 'جرمنی', 'انٹرنیٹ', 'دنیا', 'یورپ', 'ڈالر', 'برطانیہ', 'روس']"
67,سیرت النبی صلی اللہ علیہ وآلہ وسلم کانفرنس کے شہداء کا کیس ری اوپن کیا جائے،جمعیت اہلحدیث ,"['ڈاکٹر', 'شہید', 'کار', 'پاکستان', 'میاں نواز شریف', 'سندھ', 'جمعیت', 'وزیر اعلیٰ', 'پنجاب']"
68,خیرپور میں بہنوئی نے سالی کو جنسی زیادتی کا نشانہ بنا ڈالا,"['سوشل میڈیا', 'دھمکی', 'طالبہ', 'پولیس']"
69,کوئٹہ شہر میں گیس مسلسل بندش وپریشرکمی، گھریلوصارفین اورہوٹل تنور مالکان ودیگرصارفین کواذیت میں مبتلا کردیا ہے ،جمعیت علماء اسلام نظریاتی پاکستان,"['ایل پی جی', 'پانی', 'پاکستان', 'واپڈا', 'جمعیت', 'سوئی گیس', 'لوڈشیڈنگ', 'احتجاج', 'کوئٹہ', 'بجلی']"
70,بی این پی کی قومی جدوجہد میں عوام کی شمولیت اس حقیقت کا ثمر ہے،مشترکہ بیان ,['بلوچستان']
71,کارکن تنظیم کوفعال ومنظم بنانے کیلئے اپنی تمام تر صلاحیتوں کو بروئے کار لائیں،رہنما عوامی نیشنل پارٹی ضلع کوئٹہ,"['عام انتخابات 2018', 'الیکشن', 'کار', 'چارسدہ یونیورسٹی حملہ', 'عید', 'کوئٹہ']"
72,گلستان ،صوبے کی ترقی میں رکاوٹوں میں سے ایک قبائلی رنجشیں ہیں جن کی بنا پر لوگ، خاندان، قبیلے آپس میں دست و گریباں ہو جاتے ہیں، علماء و سیاسی و قبائلی عمائدین,"['نقصان', 'جرگہ', 'بلوچستان', 'اسمبلی', 'جمعیت', 'علما', 'صوبائی اسمبلی', 'قتل', 'کوئٹہ']"
73,کوئٹہ ،جماعت اسلامی بلوچستان کا چمن بم دھماکے کی مذمت ,"['جاں بحق', 'جماعت اسلامی', 'بلوچستان']"
74,آج پاکستان اپنے ٹریک پر واپس آچکا ہے، وزیراعظم عمران خان,"['پاکستان', 'وزیراعظم']"
75,صدر مملکت نے آئی ایس آئی ڈپٹی ڈائریکٹر نوید صادق، بریگیڈیئر رامے، کرنل فاروق کو اعزازات سے نوازا,"['صدر مملکت', 'پاکستان', 'ڈالر', 'ملتان', 'داعش']"
76,صحت کے مختلف منصوبوں کیلئے دستیاب فنڈزکا مکمل استعمال یقینی بنایا جائے،اسد عمر ,"['اسد عمر', 'کرونا وائرس']"
77,جماعت اسلامی نے پاکستان پیپلز پارٹی سے پاکستان ڈیمو کریٹک موومنٹ میں شمولیت سے معذرت کرلی,"['پاکستان', 'سینیٹ', 'بلاول بھٹو زرداری', 'ووٹ', 'جماعت اسلامی', 'اسمبلی', 'پیپلز پارٹی']"
78,کراچی،کیماڑی آئل ٹرمینل کے قریب آتشزدگی، کنٹینر میں موجود اسکریپ کا سامان جل گیا,['نقصان']
79,مہنگائی کے اس دور میں غریب افراد کو علاج کرانا بھی مشکل ہوگیا ہے، ڈاکٹر صدیق پہوڑ ,"['کرونا وائرس', 'ڈاکٹر', 'غریب', 'پاکستان', 'قرارداد', 'پولیس', 'دنیا', 'مہنگائی', 'علاج']"
80,شازیہ مری کی جانب سے رکن سندھ اسمبلی بشیراحمد ہالیپوٹو کے انتقال پر تعزیت کا اظہار,"['پاکستان', 'سندھ', 'اسمبلی', 'مری', 'پیپلز پارٹی', 'قومی اسمبلی']"
81,آئی بی اے پاس ہیڈ ماسٹرز پر پولیس تشدد کے خلاف عوامی تحریک کی جانب سے حیدرآباد پریس کلب کے سامنے احتجاجی مظاہرہ ,"['سندھ ہائیکورٹ', 'جمہوریت', 'سندھ', 'پولیس', 'ریکارڈ', 'سپریم کورٹ', 'احتجاج', 'کراچی', 'عدالت']"
82,یوم پاکستان کے حوالے سے حیدرآباد مختلف سیاسی، سماجی تنظیموں کی جانب سے ریلییوں کا اہتمام کیا گیا ,"['پاکستان', 'مسلم لیگ (ن)', 'یوم پاکستان', 'فوج']"
83,خلیل انڑ ایڈوکیٹ کی اہلیہ مالا کنڈ میں دریا میں گر کر جاں بحق ,"['جاں بحق', 'احتجاج']"
84,حیدرآباد کے علاقے پھلیلی کے رہائشی مرد وخواتین کا چوری کی وار دات کے خلا ف حیدرآبادپریس کلب کے سامنے احتجاج ,"['پاکستان تحریک انصاف', 'کار', 'احتجاج']"
85,یوم پاکستان کے موقع پر مسیحی برادری کی جانب سے خصوصی اجتماعات کا انعقاد کیا گیا,"['مسیحی برادری', 'پاکستان', 'دنیا', 'یوم پاکستان', 'محمد علی جناح']"
86,چار سال سے سول اسپتال میں بھرتی ہوئے والے چھوٹے ملازمین پر ظلم کے پہاڑ توڑے جارہے ہیں، روی تمبولی ,"['پاکستان', 'کرونا وائرس', 'عدالت', 'سندھ']"
87,وطن سے محبت ہمارے ایمان کا حصہ ہے ہمیں پاکستان سے محبت ہی نہیں عقیدت ہے، محبوب زمان ,"['پاکستان', 'یوم پاکستان', 'دنیا']"
88,حیدرآباد میں متوقع بارشوں کے پیش نظر واسا کا ہنگامی اجلاس، سیوریج سسٹم کی استعداد کار میں اضافہ,"['پانی', 'کار', 'بجلی', 'بجٹ']"
89,چمن، لیویز ہیڈکوارٹر کے سامنے موٹر سائیکل نصب بم دھماکہ 3افراد شہید 14زخمی ,"['نقصان', 'گاڑی', 'شہید', 'زخمی', 'بم دھماکہ', 'کوئٹہ', 'پنجاب']"
90,مریم نوازکی نیب پیشی کے حوالے سے (ن ) لیگ کا مشاورتی اجلاس کل ہوگا,"['حمزہ شہباز', 'ایم کے', 'لاہور', 'اسمبلی', 'احتجاج', 'مریم نواز شریف', 'پنجاب']"
91,مغلپورہ گنج بازار میں فائرنگ سے جواں سالہ لڑکی زخمی ,"['زخمی', 'پولیس', 'فائرنگ']"
92,23مارچ تاریخی دن اور تاریخی استعارہ ہے جس کو دوام حاصل رہے‘محمد عثمان ,"['پاکستان', 'یوم پاکستان', 'لاہور']"
93,کمشنر لاہور ڈویژن کیپٹن (ر) محمد عثمان کے پرائس چیکنگ کے حوالے سے اہم فیصلے ,['لاہور']
94,لاہور میں دوسرا کرونا ویکسینیشن سنٹر اگلے چوبیس گھنٹے میں تیار ہوجائے گا‘ کمشنر لاہور ,"['پاکستان', 'کرونا وائرس', 'لاہور', 'بجلی']"
95,گرفتاری سے بچنے کے لیے بیگم صفدر اعوان ایک بار پھر اوچھے ہتھکنڈوں پر اتر آئی ہیں‘فیاض الحسن چوہان ,"['مسلم لیگ (ن)', 'کرپشن', 'حملہ', 'جیل', 'سپریم کورٹ', 'دہشت گرد', 'عدالت', 'پنجاب']"
96,وزیراعلیٰ عثمان بزدارکی چمن میں بم دھماکے کی شدید مذمت ,"['وزیراعلیٰ پنجاب', 'جاں بحق', 'عثمان بزدار', 'پنجاب']"
97,پی ڈی ایم کے کے تحت جو بھی فیصلے کئے جائیں گے وہ مشاورت کے ساتھ ہوں گے، وزیراعلیٰ سندھ ,"['وزیر اعلیٰ', 'کرونا وائرس', 'یوم پاکستان', 'غریب', 'ایم کے', 'پاکستان', 'لاہور', 'مہنگائی', 'سندھ', 'پولیس', 'چور', 'رانا ثناء اللہ', 'لانگ مارچ', 'مریم نواز شریف', 'کراچی', 'عدالت']"
98,سندھ حکومت نے تعلیم دشمن پالیسی اپنا رکھی ہے، امیر جماعت اسلامی حیدرآباد ,"['احتجاج', 'کار', 'جماعت اسلامی', 'سندھ', 'اسمبلی', 'تعلیم']"
99,گرفتاری سے بچنے کے لیے بیگم صفدر اعوان ایک بار پھر اوچھے ہتھکنڈوں پر اتر آئی ہیں،فیاض الحسن چوہان ,"['مسلم لیگ (ن)', 'کرپشن', 'حملہ', 'جیل', 'سپریم کورٹ', 'دہشت گرد', 'عدالت', 'پنجاب']"
100,کشمیر کے حصول کی جدوجہد کو آگے بڑھا نا ہوگا : اقبال چوہدری ,"['پنجاب اسمبلی', 'پاکستان', 'قرارداد', 'لاہور', 'اسمبلی', 'علامہ اقبال', 'محمد علی جناح', 'مسئلہ کشمیر', 'پنجاب']"
101,شاہ فیصل مسجد کا بڑا اعزاز ، سائنسی اعتبار سے دنیا کی50 بہترین عمارات میں شامل,"['سینیٹ', 'دبئی', 'بھارت']"
102,سرکاری اسپتال کی ایمبولینس اسٹارٹ نہ ہونے کے باعث دل کا مریض دم توڑ گیا ,"['پولیس', 'احتجاج', 'کرپشن', 'سندھ']"
103,ر* جیکب آباد، چار وحشی درندوں نے 9سالہ معصوم بچی کو حوس کانشانہ بنا ڈالا,"['تھانہ', 'پولیس']"
104,کراچی،کورنگی میں فیکٹری کے اندر سے چوکیدار کی ذبح شدہ لاش بر آمد ,"['موبائل', 'محمد علی جناح', 'قتل', 'پولیس']"
105,تحریک انصاف حکومت شہروں کو صاف رکھنے میں ناکام,"['پشاور', 'امریکہ', 'پاکستان', 'لاہور', 'پاکستان تحریک انصاف', 'سڑک', 'پنجاب']"
106, پنجاب میں تحریک عدم اعتماد لانے کا منصوبہ کیوں ناکام ہوا؟ اندرونی کہانی سامنے آ گئی,"['عام انتخابات 2018', 'حمزہ شہباز', 'میاں نواز شریف', 'اسمبلی', 'شہباز شریف', 'وزیر اعلیٰ', 'پنجاب', 'مسلم لیگ (ن)', 'ایم کے', 'وزیراعلیٰ پنجاب', 'نقصان', 'پنجاب اسمبلی', 'پیپلز پارٹی', 'الیکشن', 'پاکستان', 'سینیٹ', 'جیل', 'یوسف رضا گیلانی', 'مریم نواز شریف']"
107,دنیا جانتی ہے کہ پاکستانی قوم جب فیصلہ کرتی ہے تو منزل پا لیتی ہے، ہم نے بحیثیت قوم مل کر دہشتگردی کو شکست دی،اسی طرح کورونا اور مہنگائی کے چیلنج پر بھی قابو پا لیں گے، ,"['نقصان', 'کرونا وائرس', 'امریکہ', 'پاکستان', 'مقبوضہ کشمیر', 'مہنگائی', 'دنیا', 'شاہ محمود قریشی', 'نجی ٹی وی چینل', 'یوم پاکستان', 'مسئلہ کشمیر', 'موسم']"
108,سٹی پولیس پشاور کی کارروائی ،موٹر سائیکل چور گرفتار، مسروقہ موٹر سائیکل برآمد,"['تھانہ', 'پشاور', 'پولیس']"
109,یوم پاکستان پر بھارتی وزیراعظم نریندر مودی کا وزیراعظم پاکستان کے لیے خصوصی پیغام ,"['یوم پاکستان', 'پاکستان', 'بھارت', 'وزیراعظم', 'مذاکرات', 'نریندرا مودی']"
110,گڈانی کسٹمز کی کارروائی، کوئٹہ سے کراچی جانے والے کنٹینر سے اربوں روپے کی اسمگل شدہ چھالیہ برآمد کرلیا,"['کوئٹہ', 'کراچی', 'بلوچستان']"
111,بیگم نصرت بھٹو کی قوم کیلئے گراں قدر آئینی سیاسی سماجی خدمات ہیں، نیئر حسین بخاری,"['جمہوریت', 'پاکستان', 'بلاول بھٹو زرداری', 'نصرت بھٹو', 'پیپلز پارٹی']"
