,headlines,categories
10,*وزیراطلاعات سندھ نے فوٹوگرافر ایسوسی ایشن کو 10لاکھ روپے گرانٹ کا چیک دیدیا,"['وزیر اطلاعات', 'سندھ', 'پاکستان']"
11,کراچی، ادارہ تحفظ ماحولیات سندھ کے دھواں چھوڑی گاڑیوں کوجرمانے,"['ٹریفک', 'سندھ', 'گاڑی', 'جرمانہ', 'گاڑیاں', 'کراچی', 'پولیس']"
12,صوبائی وزیر داخلہ کی زیر صدارت کوئٹہ سریاب روڈ توسیع بارے دکان مالکان سے مذاکرات,"['وزیر اعلیٰ', 'کاروبار', 'ٹریفک', 'کوئٹہ', 'مذاکرات', 'بلوچستان']"
13,صو بائی حکومت صوبے میں مساوی بنیادوں پر ترقیاتی عمل جاری رکھنے کیلئے پر عزم ہی: بشریٰ رند,['کوئٹہ']
14,ڈپٹی کمشنر لورالائی کیپٹن (ر)فیاض علی کا ڈویژنل ٹیچنگ ہسپتال لورالائی کا اچانک دورہ,"['ڈاکٹر', 'علاج', 'غریب', 'تعلیم']"
15,صوبے کی معاشی نمود میں لائیو اسٹاک اور زراعت کلیدی کردار ادا کرتے ہیں: عبداللہ خان,"['ڈاکٹر', 'کار']"
16,سرگودھاکے سرکاری سکولوں کی خستہ حال/ خطرناک عمارتوں کی تعمیر نو، بنیادی سہولیات کی فراہمی، اپ گریڈیشن منصوبہ جات میں ناقص عملداری,"['ڈاکٹر', 'ریاض']"
17,سرگودھا: آوارہ کتوں کے کاٹنے کے بڑھتے واقعات,"['ریکارڈ', 'حکومت پنجاب', 'پنجاب']"
18,حکومت پنجاب نے سرگودھا ریجن کے بلدیاتی اداروں کوغیر ترقیاتی فنڈز کی مد میں صوبائی فنانس کمیشن کے شیئرز جاری کر دیئے ,"['بجٹ', 'بلدیاتی انتخابات', 'حکومت پنجاب', 'پنجاب']"
19,ہنگری میں سخت لاک ڈاؤن میں نرمی کا کوئی امکان نہیں، حکومتی بیان,['کرونا وائرس']
20,پھول جیسے ننھے بچوں کو ذبح کرنے سے انسانیت بھی شرمسار ہے ،ذیشان حسین,"['قتل', 'پاکستان', 'پیپلز پارٹی', 'امن و امان', 'کوئٹہ', 'بلوچستان', 'پولیس']"
21,حکومت نے کورونا ویکسین کی خریداری کیلئے 2 کمپنیوں سے معاہدہ کر لیا,"['پاکستان', 'چین', 'اسلام آباد', 'کرونا وائرس', 'اسد عمر']"
22,جو اپوزیشن تحریک سے الگ ہوا وہ زیرو ہوجائے گا، امیر مقام,"['کرپشن', 'پاکستان', 'پشاور', 'خیبرپختونخوا', 'وزیراعظم', 'امیر مقام', 'پیٹرول', 'مہنگائی', 'کیپٹن صفدر', 'مسلم لیگ (ن)', 'قرضہ']"
23,کرپٹ بیورو کریسی کو کسی قیمت پر برداشت نہیں کریں گے،عوام کو تنگ کرنے والے افسران کو قرار واقعی سزا دیں گے،اسد عمر ,"['سوئی گیس', 'تھانہ', 'واپڈا', 'عام انتخابات 2018', 'اسمبلی', 'قومی اسمبلی', 'سی ڈی اے', 'پولیس', 'اسد عمر']"
24,این اے 249 ضمنی الیکشن؛ امجد آفریدی کو ٹکٹ دینے پر پی ٹی آئی میں پھوٹ پڑگئی,"['صوبائی اسمبلی', 'سندھ', 'پاکستان تحریک انصاف', 'اسمبلی', 'عام انتخابات 2018', 'کراچی', 'الیکشن', 'این اے249', 'قومی اسمبلی']"
25,بجلی کی قیمتوں میں 65 پیسے فی یونٹ اضافے کا امکان,"['نیپرا', 'بجلی']"
26,تھر کول پاور پراجیکٹ کے ماحولیاتی پہلو کا تحفظ سندھ حکومت کی اولین ترجیح ہے،امتیازاحمد شیخ,"['کمپنی', 'سندھ', 'دنیا', 'تھر']"
27,گورنرسندھ کی زیر صدارت اجلاس،22مئی کو طیارے حادثے سے متعلق امور کا جائزہ,"['سندھ', 'گورنر', 'کراچی', 'کمپنی', 'حادثہ']"
28,این اے 249 ضمنی انتخابات، امجد آفریدی پی ٹی آئی کے امیدوار نامزد,"['پاکستان', 'پیپلز پارٹی', 'شہباز شریف', 'سندھ', 'پاکستان تحریک انصاف', 'اسمبلی', 'عام انتخابات 2018', 'کراچی', 'الیکشن', 'مسلم لیگ (ن)']"
29,چار کمسن بچوں کو ذبح کرنے کے واقعہ نے پوری انسانیت کو شرمندہ کردیا،حاجی شریف خلجی,"['قتل', 'پاکستان', 'پیپلز پارٹی', 'امن و امان', 'وزیراعظم', 'بلوچستان', 'پولیس']"
30,لیڈی ہیلتھ ورکرز آٹھ روز سے دھرنے پر ہیں ،حکومت ٹس سے مس نہیں ہورہی،ایپکا پنجاب,"['حکومت پنجاب', 'پاکستان', 'احتجاج', 'چین', 'مہنگائی', 'پنجاب']"
31,فیصل آباد ،معذور وخصوصی افراد کے لئے مختلف کورسز میں فری داخلے جاری,"['موبائل', 'ملازمت']"
32,خواتین ملکی ترقی میں اہم کردار ادا کر رہی ہیں،وائس چانسلر ڈاکٹر آصف تنویر,"['صوبائی اسمبلی', 'کار', 'چیمبر آف کامرس', 'ڈاکٹر', 'اسمبلی', 'کرونا وائرس']"
33,فیصل آباد، واپڈا اہلکار کرنٹ لگنے سے جاں بحق,"['سوئی گیس', 'جاں بحق', 'واپڈا']"
34,بنوں کرم تنگی ڈیم منصوبے سے زمینیں بنجر ہونے کا خدشہ ہے ،پیرقیصر عباس شاہ,"['ریکارڈ', 'بنوں', 'ڈیم', 'دھمکی', 'پانی', 'احتجاج', 'عدالت', 'جرگہ']"
35,4مقامی صحافی خود ساختہ تنظیم سے مستعفی،بنوں پریس کلب کو رکنیت کیلئے درخواستیں ,['بنوں']
36,بلوچستان میں خاتون آفیسر کا ایک ماہ میں پانچویں بار تبادلہ ،ٹویٹرپر باپ کی شکار اے سی فریدہ ٹاپ ٹرینڈ بن گیا، نئے چیف سیکرٹری نے پرانے تبادلے منسوخ کردئیے ,"['بلوچستان', 'سوشل میڈیا', 'کوئٹہ']"
37,چار کمسن بچوں کو بے دردی سے ذبح کرنے کا واقعہ نے صوبے کو ہلاکر رکھ دیا ،شیخ بلال,"['قتل', 'پاکستان', 'زخمی', 'پیپلز پارٹی', 'تباہی', 'سول سوسائٹی', 'بلوچستان', 'پولیس']"
38,منی لانڈرنگ نہیں ہورہی،کثیرزرمبادلہ ملک میں آرہا ہے ،قاسم خان,"['ڈالر', 'اسمبلی', 'قومی اسمبلی']"
39,قبائلی رہنما کا وزیر داخلہ بلوچستان میر ضیاء اللہ لانگو کی کارکردگی پر انہیں خراج تحسین پیش ,['بلوچستان']
40,سی ڈی اے کا پنڈ سنگریال سیکٹر سی 12میں تجاوزات اور غیرقانونی تعمیرات کیخلاف آپریشن,"['سی ڈی اے', 'افغانستان']"
41,کشمیر اور جوناگڑھ کا مقدمہ مل کر لڑیں گے، سردار مسعوداحمد خان,"['پاکستان', 'فوج', 'بھارت', 'تعلیم', 'اقوام متحدہ', 'مسئلہ کشمیر']"
42,پاکستان پیپلزپارٹی خیبرپختونخوا کا بڑھتی مہنگائی ، صحت کی ابتر صورتحال پر تشویش کااظہار,"['پاکستان', 'رمضان المبارک', 'مہنگائی', 'کرونا وائرس', 'پولیس']"
43,لاہوری وقادیانی مرزائیوںکو ان کی آئینی وقانونی حیثیت میں رہنے کا پابند کیاجائے : مجلس احراراسلام پاکستان,"['کرونا وائرس', 'نقصان', 'پاکستان']"
44,ایل ڈبلیو ایم سی کی جانب سے شہر کی صفائی کے حوالے اہم اجلاس,"['کمپنی', 'لاہور', 'ٹیکنالوجی', 'ریلوے']"
45,فیصل آباد،کورونا ایس او پیز کی خلاف ورزی پر متعدد شاپنگ و میرج ہالز سیل,"['کرونا وائرس', 'جرمانہ']"
46,گندم کا آخری پانی موسم کے حساب سی25 مارچ تک مکمل کر لیں،محکمہ زراعت,"['کرونا وائرس', 'حملہ', 'پانی', 'بارشیں', 'پنجاب', 'موسم']"
47,حکومت عوام کو رمضان پیکیج کے تحت ریلیف فراہم کرے ،صاحبزادہ محمود قاسمی,"['پاکستان', 'رمضان المبارک', 'غریب', 'مہنگائی', 'کرونا وائرس']"
48,عوام مہنگائی، بے روزگاری اور غربت کی چکی میں پس رہے ہیں،چوہدری عمر فاروق گجر,"['کار', 'پاکستان', 'سٹیل مل', 'تباہی', 'جماعت اسلامی', 'تعلیم', 'مہنگائی', 'نجکاری', 'دنیا', 'ریلوے']"
49,سی ڈی اے انتظامیہ نے نئی اور جدید گاڑیوں،ٹریکٹر اور جدید آلات کی خریداری کی منظوری دیدی,"['سی ڈی اے', 'بجٹ', 'گاڑی', 'گاڑیاں']"
50,وزیراعلی عثمان بزدار کی ہدایت پر 136تحصیل کونسلز کو 18ارب روپے کے فنڈز جاری,"['پانی', 'عثمان بزدار', 'پنجاب']"
51,وزیراعلیٰ عثمان بزدار سے صوبائی وزیر سید یاور بخاری ،اراکین قومی اسمبلی جویریہ ظفرآہیر ،نواب شیر وسیر اورشوکت بھٹی کی ملاقات,"['پاکستان', 'اسمبلی', 'عثمان بزدار', 'پنجاب', 'وزیراعلیٰ پنجاب', 'قومی اسمبلی']"
52,وزیراعلیٰ عثمان بزدارکی زیر صدارت لاہور ڈویلپمنٹ اتھارٹی کی گورننگ باڈی کا تیسرا اجلاس، ,"['صوبائی اسمبلی', 'کار', 'لاہور', 'اسمبلی', 'پنجاب', 'وزیراعلیٰ پنجاب', 'عثمان بزدار']"
53,الخدمت فائونڈیشن پاکستان نے شجرکاری مہم کا آغاز کر دیا ,"['دنیا', 'ڈاکٹر', 'پاکستان']"
54,حب ، اسلحہ زور پر شہریوں کو لوٹنے والے گروہ کے دو کارندے گرفتار,"['فائرنگ', 'پولیس', 'اسلحہ']"
55,ریاست بلوچستان کے ناراض نوجوانوں کیلئے عام معافی کا اعلان کرے،مصطفی کمال,"['پاکستان', 'کلبھوشن یادیو', 'پاک سرزمین پارٹی', 'حملہ', 'پانی', 'سندھ', 'لاپتہ افراد', 'جہاد', 'پنجاب', 'بھارت', 'کوئٹہ', 'سید مصطفی کمال', 'غریب', 'کراچی', 'مذاکرات', 'بلوچستان', 'جلسہ']"
56,بی این پی رہنمائوں عابد شاہوانی اورعرفان گنگو کی رکنیت ختم کرنے کیخلاف احتجاج,"['شہید', 'احتجاج', 'نقصان', 'عام انتخابات 2018', 'بلوچستان']"
57,تمبو،پولیس وین کو حادثہ ،ایک قیدی جاں بحق ،اہلکاروں سمیت5افراد زخمی,"['ڈرائیور', 'زخمی', 'موبائل', 'تھانہ', 'گاڑی', 'حادثہ', 'پولیس']"
58,گندم کی کم سے کم سپورٹ پرائس 1800 روپے من ہوگی،سید فخر امام ,"['عبدالعلیم خان', 'سندھ', 'پنجاب']"
59,,[]
60,,[]
61,یوم پاکستان کی مناسبت سے بلوچستان بھر میں اسپورٹس میلے سج گئے,"['یوم پاکستان', 'بلوچستان', 'پاکستان', 'کھیل']"
62,پہلے آل پاکستان چیف منسٹر بلوچستان ہاکی گو لڈ کپ کا افتتاح 23مارچ کو ہوگا,"['یوم پاکستان', 'ہاکی', 'پاکستان', 'کوئٹہ', 'بلوچستان']"
63,بلوچستان اسپورٹس بورڑ کے زیر اہتمام یوم پاکستان ڈسٹرکٹ اسپورٹس فیسٹول نصیر آباد کا رنگا رنگ افتتاح ,"['یوم پاکستان', 'ذوالفقار علی بھٹو', 'پاکستان', 'کرکٹ', 'مری', 'بلوچستان']"
64,بغیر سیٹ بیلٹ کے ڈرائیونگ کرنے پر 8718 افراد کا چالان,"['ٹریفک', 'نقصان', 'پولیس', 'پشاور']"
65,اراضی کے ریکارڈ میں نام درستگی کروانے کیلئے ڈپٹی کمشنر مردان کا اہم اقدام، نام درستگی کیلئے اسسٹنٹ و ایڈیشنل اسسٹنٹ کمشنرز کو اختیارات سپرد,['ریکارڈ']
66,تعلیمی اداروں میں فحاشی اور عریانی کے کلچر کا فروغ نوجوان نسل کو تباہ کرنے کی سازش ہے : ذکر اللہ مجاہد ,"['پاکستان', 'شادی', 'فواد چوہدری', 'جماعت اسلامی', 'لاہور']"
67,شعبان المعظم کا پہلا جمعتہ المبارک،لاہور پولیس کے شہر بھر میںسخت سکیورٹی انتظامات,"['لاہور', 'پولیس']"
68,بورے والا، انٹرنیشنل آن لائن تائیکوانڈو مقابلے،پاک آرمی کے جواب نے برونز میڈل جیت لیا,"['پاکستان', 'سول سوسائٹی']"
69,پاکستان مسلم لیگ (ن) کے زیر اہتمام مہنگائی کے خلاف دالبندین پریس کلب کے سامنے مظاہرہ,"['پاکستان', 'غریب', 'جلسہ', 'مہنگائی', 'مسلم لیگ (ن)']"
70,بلوچستان نیشنل پارٹی کے نومنتخب سینیٹر واجہ محمد قاسم رونجھو حلف اٹھانے کے بعد اتوار کو اپنے آبائی علاقے بیلہ آئیں گے ,"['بلوچستان', 'کراچی']"
71,قلات میں کلی دشت مغلزئی کی خواتین نے احتجاجاً قومی شاہراہ بلاک کر دی,"['ٹریفک', 'گاڑیاں', 'دھرنا', 'کوئٹہ', 'کراچی', 'سڑک', 'مولانا فضل الرحمن']"
72,میانمار میں فوجی بغاوت کیخلاف احتجاج، پولیس فائرنگ سے مزید 9 مظاہرین ہلاک ,"['ہلاک', 'فوج', 'فائرنگ', 'برما', 'احتجاج', 'عام انتخابات 2018', 'پولیس']"
73,فلسطین میں اسرائیلی فوج کی فائرنگ سے مسجد کا مؤذن شہید,"['شہید', 'فوج', 'فائرنگ', 'ٹریفک', 'احتجاج', 'فلسطین']"
74,اٹلی: بلی میں برطانوی قسم کے کورونا کی تشخیص,"['کرونا وائرس', 'یورپ', 'برطانیہ', 'اٹلی']"
75,نئی سرد جنگ کا خدشہ، بہتری کی امید ہے لیکن سامنے کرنے کو تیار ہیں، روس,"['قاتل', 'روس', 'روس ترکی کشیدگی', 'مذاکرات', 'ماسکو', 'امریکہ']"
76,ہیری اور ولیم کا رابطہ جولائی تک متوقع,"['شہزادہ ولیم', 'امریکہ']"
77,انجلینا جولی کے بیٹے کی بریڈپٹ کیخلاف عدالت میں گواہی,"['عدالت', 'شادی']"
78,محکمہ صحت کے ڈاکٹروں کو سوچھی سمجھی سازش کے تحت بے بٴْنیاد الزامات اورپروپیگنڈوں کے ذریعے بدنام کیا جارہا ہے،میڈیکل ایسوسی ایشن بلوچستان ,"['سوشل میڈیا', 'پاکستان', 'ڈاکٹر', 'کرونا وائرس', 'بلوچستان']"
79,چیف ٹریفک افسر راولپنڈی کا پولیس لائن ہیڈ کواٹر ہسپتال میں انسپکٹر میاں عمران عباس شہید کی یادمیں خون کا عطیہ ,"['ٹریفک', 'شہید', 'پاکستان', 'پولیس']"
80,صو بائی حکومت پورے صوبے میں مساوی بنیادوں پر ترقیاتی عمل جاری رکھنے کیلئے پر عزم ہے ،پارلیمانی سیکرٹری بشری رند کی اے پی پی سے با ت چیت,['کوئٹہ']
81,چیف سیکرٹری بلوچستان کی زیر صدارت یوم پاکستان کی تقریبات کی تیاریوں کے حوالے سے اجلاس ,"['یوم پاکستان', 'پاکستان', 'قرارداد', 'کرونا وائرس', 'بلوچستان']"
82,صوبائی حکومت وزیراعلیٰ کی قیا دت میں پورے صوبے میں مساوی بنیادوں پر ترقیاتی عمل جاری رکھنے کیلئے پر عزم ہے،بشریٰ رند ,['کوئٹہ']
83,وزیر داخلہ بلوچستان کی زیر صدارت کوئٹہ سریاب روڈ توسیع کے حوالے سے سریاب روڈ دکان مالکان کے ساتھ مذاکرات ,"['وزیر اعلیٰ', 'کاروبار', 'ٹریفک', 'کوئٹہ', 'مذاکرات', 'بلوچستان']"
84,آنکھیں اللہ تعالیٰ کی عظیم نعمت ہیں آنکھوں کی بینائی نہ ہونے کی وجہ سے انسان کی زندگی تاریک رہتی ہے ،ڈاکٹرشرجیل نور ,"['ڈاکٹر', 'علاج', 'غریب']"
85,سینیٹر مولانا عبد الغفورحید ری کا اظہارتعزیت,"['ڈاکٹر', 'جمعیت', 'علما']"
86,حکومت نے رسک لے کر تعلیمی ادارے کھول دیئے ہیں ،ڈپٹی کمشنر لورالائی,"['کرونا وائرس', 'تعلیم']"
87,پشتون قوم نے متحد ہوکر اپنے بہترین مستقبل کیلئے موجودہ چیلنجز کا مردانہ وار مقابلہ نہ کیا تو تاریخ ہمیں کھبی معاف نہیں کریگی ،نواب محمد ایاز خان جوگیزئی ,"['غداری', 'تباہی', 'جیل', 'ڈکیتی', 'جرگہ']"
88,راولپنڈی پولیس کی کاروائی ،2مبینہ منشیات فروشوں سمیت9ملزمان گرفتار,"['منشیات', 'پولیس', 'تھانہ']"
89,ضلعی زکواة ادفترایبٹ آباد میں صوبائی زکوة کونسل کا اجلاس، ,[]
90,ضلعی انتظامیہ پشاور کا تحصیل سٹی کے علاقے تہکال میں کھلی کچہری کا انعقاد ,"['سوئی گیس', 'شہید', 'بجلی', 'پشاور']"
91,ضلعی انتظامیہ پشاورکے افسران کاپشاور کے مختلف علاقوں میں مساجد کا دورہ,"['کرونا وائرس', 'پشاور']"
92,افغانستان میں قیام امن کیلئے ماسکو میں جاری مذاکرات اچھا شگون ہے ،امیرحیدرہوتی,"['روس', 'پشاور', 'اے این پی', 'افغانستان', 'نقصان', 'مذاکرات', 'ماسکو']"
93,جنرل بس ٹرمینل میں انسداد کورونا ایس اوپیز پر عملدرآمد کررہے ہیں،کامران امجد,"['کرونا وائرس', 'پانی', 'درآمد']"
94,افغان قونصلیٹ کے وفد کا ولی باغ چارسدہ کا دورہ,"['پشاور', 'اے این پی', 'افغانستان', 'ڈاکٹر', 'چارسدہ یونیورسٹی حملہ']"
95,لاہور، معاون خصوصی سردار تنویر الیاس سے عمر چیمہ کی ملاقات,"['عمر چیمہ', 'پاکستان', 'موبائل', 'پاکستان تحریک انصاف', 'پنجاب', 'ڈالر', 'دنیا']"
96,راولپنڈی، موٹر سائیکل اور چوری کی دیگر وارداتوں میں مطلوب2ملزمان گرفتار,"['موبائل', 'پولیس', 'تھانہ']"
97,راولپنڈی پولیس کی کاروائی ، 14ملزمان گرفتارکر کے اسلحہ وایمونیشن برآمد,"['اسلحہ', 'فائرنگ', 'تھانہ', 'مری', 'پولیس']"
98,راولپنڈی، اشتہاری کو پناہ اور فرارمیں مدد دینے والا ملزم گرفتار ,"['قتل', 'پولیس', 'تھانہ']"
99,سیاسی ، سماجی و قبائلی رہنما احمد خان اچکزئی طویل عرصے کے بعد آج کوئٹہ پہنچیں گے,"['امن و امان', 'ائیرپورٹ', 'کوئٹہ', 'تعلیم', 'کھیل', 'بلوچستان']"
100,بی این پی کے صدر اختر جان مینگل نے پی ڈی ایم کے قائدین سے رابطے کیلئے وفد تشکیل دیدیا,"['پیپلز پارٹی', 'آصف علی زرداری', 'ڈاکٹر', 'جمہوریت', 'ایم کے', 'بلوچستان', 'مریم نواز شریف', 'مسلم لیگ (ن)', 'مولانا فضل الرحمن']"
101,بلو چستان میں کورونا وائر س سے مزید ایک مریض انتقال کرگیا ,"['کرونا وائرس', 'جاں بحق', 'بلوچستان', 'کوئٹہ']"
102,نوشہرو فیروز،دربیلو مائینر سے نومولود بچے کی لاش برآمد،علاقہ مکینوںکا غم وغصہ کا اظہار,"['عبدالستار ایدھی', 'پولیس']"
103,عورت مارچ میں دین اسلام کی مقدس ہستیوں کی توہین ، اسلامی مشرقی روایت کی پامالی,"['فرانس', 'نقصان', 'پاکستان', 'توہین رسالت']"
104,سکھر، جامعہ اسلامیہ معارف القرآن و الحدیث چھائونی روڈ پنو عاقل کے 25سال مکمل,"['ریکارڈ', 'پاکستان', 'جمعیت', 'سندھ', 'احتجاج', 'کھیل', 'تباہی', 'غریب', 'مہنگائی', 'بلوچستان', 'لانگ مارچ', 'مولانا فضل الرحمن']"
105,سکھر : ترقیاتی منصوبے مکمل نا ہوسکے,"['پاکستان', 'چیف جسٹس', 'سندھ', 'نقصان', 'سڑک']"
106,سندھ حکومت نے کتوں کے لوگوں کو کاٹنے کا کیس کراچی منتقل کرنے کی درخواست دے دی,"['سندھ', 'فریال تالپور', 'کراچی']"
107,ملک کی بگڑتی ہوئی صورتحال کے اصل ذمہ دار موجودہ نااہل حکمران ہیں:علماء کرام مدرسہ شمس الہدی شمس آباد سکھر ,"['پاکستان', 'جمعیت', 'غریب', 'مہنگائی', 'مولانا فضل الرحمن']"
108,سکھر: کچے میں محکمہ جنگلات کی ایرانی واگذار کرانی کیلیے آپریشن جاری,"['عدالت', 'سندھ', 'رینجرز']"
109,سکھر:نیو گوٹھ میں سیکورنگ کے باوجود غیر اعلانہ لوڈ شیڈنگ کا سلسلہ جاری,['بجلی']
110,محکمہ صحت تمام ہیلتھ یونٹس میں ڈاکٹر کی ہمہ وقت موجودگی یقینی بنائے،ڈپٹی کمشنرایبٹ آباد,"['پانی', 'ڈاکٹر', 'بجلی']"
111,تعلیم کے حصول کے بغیر کوئی معاشرہ ترقی نہیں کرسکتا ،انورزیب خان,"['ٹیکنالوجی', 'پاکستان تحریک انصاف', 'دنیا', 'تعلیم']"
112,پاکستان سمیت کئی ممالک میں وٹس ایپ سروس بند,"['وٹس ایپ', 'پاکستان', 'موبائل', 'ٹوئٹر', 'فیس بک', 'کمپنی', 'دنیا']"
113,کسانوں کا گلا گھونٹنے والے حکمران ملک وقوم کے ساتھ مخلص نہیں ہیں، پاسبان,"['پاکستان', 'بجلی', 'زرمبادلہ', 'سوئی گیس', 'ملازمت', 'تباہی', 'ووٹ', 'مہنگائی', 'دنیا']"
114,این اے 249 ضمنی الیکشن؛ امجد آفریدی کو ٹکٹ دینے پر پی ٹی آئی میں پھوٹ پڑگئی,"['صوبائی اسمبلی', 'سندھ', 'پاکستان تحریک انصاف', 'اسمبلی', 'عام انتخابات 2018', 'کراچی', 'الیکشن', 'دھمکی', 'این اے249', 'قومی اسمبلی']"
115,پیپلز پار ٹی واحد جما عت ہے جس نے ہمیشہ صحافیو ں اور صحا فتی ادا رو ں کی بہتری کے لئے عملی کا م کیا ہے، ناصرشاہ,"['وزیر اطلاعات', 'سندھ', 'پاکستان']"
116,تھر کول پاور پراجیکٹ کے ماحولیاتی پہلو کا تحفظ سندھ حکومت کی اولین ترجیح ہے،امتیاز احمد شیخ,"['کمپنی', 'سندھ', 'دنیا', 'تھر']"
117,پی ٹی آئی نے این ای249کے ضمنی انتخاب میں امجد آفریدی کو امیدوار نامزد کردیا,"['پاکستان', 'پیپلز پارٹی', 'شہباز شریف', 'سندھ', 'پاکستان تحریک انصاف', 'اسمبلی', 'عام انتخابات 2018', 'کراچی', 'الیکشن', 'مسلم لیگ (ن)']"
118,صوبے کے تین بڑے شہروں میں آلودگی پھیلانے والی گاڑیوں پر جرمانے,"['ٹریفک', 'سندھ', 'گاڑی', 'جرمانہ', 'گاڑیاں', 'کراچی', 'پولیس']"
119,این اے 249 پر جی ڈی اے کا امیدوار میدان میں ہے ہمیں امید ہے کہ اتحادی ہماری مدد کریں گے،سردار رحیم ,"['شہید', 'پاکستان', 'محمد علی جناح', 'سندھ', 'پاکستان تحریک انصاف', 'حریت پسند', 'گاڑی', 'کراچی', 'این اے249', 'جلسہ']"
120,سندھ مدرستہ الاسلام یونیورسٹی ٹیچرز ایسوایشن کا دوسرا جنرل باڈی اجلاس ,"['ڈاکٹر', 'سندھ']"
121,ماجو کے نئے طلبہ کے اعزاز میں ویلکم پارٹی,"['ٹیکنالوجی', 'کاروبار', 'محمد علی جناح', 'ملازمت', 'تباہی', 'ڈاکٹر', 'تعلیم', 'کراچی', 'دنیا']"
122,کرونا وائرس کے بڑھتے ہوئے کیسز کو مد نظر رکھتے ہوئے وفاقی جامعہ اردو,"['کاروبار', 'کراچی', 'سانحہ گلشن اقبال لاہور', 'ڈاکٹر', 'اسلام آباد', 'کوئٹہ', 'کرونا وائرس', 'بلوچستان']"
123,دائود انجینئرنگ یونیورسٹی کا آٹھواں جلسہ تقسیم اسناد کل ہوگا، مشیر تعلیم نثار احمد کھوڑو صدارت کریں گے,"['ٹیکنالوجی', 'سندھ', 'تعلیم', 'کرونا وائرس', 'جلسہ']"
124,طیارہ حادثے سے متعلق گورنر سندھ عمران اسماعیل کی زیرِ صدارت گورنر ہائوس میں اجلاس ,"['سندھ', 'گورنر', 'کراچی', 'کمپنی', 'حادثہ']"
125,پیپلزپارٹی آزاد کشمیر اسمبلی کے انتخابات میں پی ٹی آئی کو گلگت بلتستان کی تاریخ نہیں دھرانے دے گی‘سردار لطیف اکبر ,"['پاکستان', 'پیپلز پارٹی', 'سید علی شاہ گیلانی', 'احسن اقبال', 'پنجاب', 'بھارت', 'آصف علی زرداری', 'پاکستان تحریک انصاف', 'اسمبلی', 'جمہوریت', 'ڈاکٹر', 'مہنگائی', 'عام انتخابات 2018', 'الیکشن', 'بلاول بھٹو زرداری', 'مسئلہ کشمیر', 'آزاد کشمیر']"
126,عبدالغفارقیصرانی ڈی پی او سیالکوٹ تعینات ,"['لاہور', 'پولیس', 'پنجاب']"
127,ایڈن گارڈن ہائوسنگ سوسائٹی ریفرنس ،مالک محمد امجد کی پراپرٹی کو فروحت کرنے کا حکم ,"['عدالت', 'ڈاکٹر']"
128,ڈپٹی ڈائریکٹر وائلڈلائف پنجاب انور مان ڈائریکٹرلاہور چڑیا گھر تعینات ,['پنجاب']
129,پتوکی ،چار افراد نے محنت کش کی بارہ سالہ بیٹی کو اغواء کر لیا، مقدمہ درج,"['غریب', 'پولیس']"
