,headlines,categories
177,ڈی آئی جی آپریشنز لاہور ساجد کیانی کا ڈسٹرکٹ پولیس لائنز قلعہ گجر سنگھ اردل روم,"['پولیس', 'کرونا وائرس']"
178,لاہور، پولیس و ضلعی انتظامیہ کا مشترکہ اجلا س ،کورونا ایس او پیز کی عملدرآمد کے حوالے سے تجاویز پر غور,"['کرونا وائرس', 'شادی', 'لاہور', 'پولیس', 'ریاض']"
179,کراچی کی ترقی کا پلان پوچھنے والوں کی اپنی حکومت آئی ایم ایف کی محتاج ہے،مفتی مبارک,"['قومی اسمبلی', 'اسمبلی', 'این اے249', 'سندھ', 'پاکستان', 'کراچی', 'عام انتخابات 2018', 'غریب', 'تباہی']"
180,وفاقی وزیر سائنس اینڈ ٹیکنالوجی فواد چوہدری اور صوبائی وزیر لیبرعنصر مجید خان کی زیر صدارت پی سی اہم اجلاس,"['پاکستان تحریک انصاف', 'فواد چوہدری', 'پاکستان', 'ٹیکنالوجی', 'پنجاب', 'تعلیم']"
181,این اے 249سے تحریک انصاف کی جیت یقینی ہے،خرم شیرزمان,"['پاکستان تحریک انصاف', 'ووٹ', 'الیکشن', 'اسمبلی', 'کرپشن', 'سندھ', 'پاکستان', 'کراچی', 'عام انتخابات 2018', 'فیصل واوڈا']"
182,پی ڈی ایم سے ’’پاپا‘‘ تو نکل گئے اب ’’ڈیڈی‘‘ اور’’مولانا‘‘ بچے ہیں،فردوس شمیم نقوی,"['پاکستان تحریک انصاف', 'عدالت', 'اسمبلی', 'جمہوریت', 'سندھ', 'پاکستان', 'کراچی', 'سپریم کورٹ', 'عام انتخابات 2018', 'بلدیاتی انتخابات', 'پنجاب']"
183,ایک ہفتے کے دوران روپے کے مقابلے ڈالر کی قدر156سے گھٹ کر154کی سطح پر آ گئی,"['پاکستان', 'ریکارڈ', 'ڈالر']"
184,عالمی مارکیٹ میں ہفتہ کو فی اونس سونا9ڈالر کے اضافے سی1733ڈالر ہو گیا,['پاکستان']
185,ای ایف یو لائف کا لاہور میں اپنی سالانہ سیلز کانفرنس کا انعقاد,"['کمپنی', 'کرونا وائرس', 'کاروبار', 'پاکستان', 'لاہور', 'ڈالر', 'دنیا']"
186,کارپوریٹ ٹیکس پر استثنیٰ کے خاتمے سے کاروباری طبقہ بوجھ تلے دب جائیگا، فراز الرحمن,"['مہنگائی', 'کرونا وائرس', 'بجلی', 'پاکستان', 'استثنیٰ', 'ٹیکنالوجی', 'قرضہ', 'سوئی گیس']"
187,سوئی سدرن کمپنی نے 400 صنعتوں کو کیپٹو گیس کنکشنز کاٹنے کے نوٹسز جاری کردیئے,"['کمپنی', 'کے الیکٹرک', 'بجلی', 'کراچی', 'تباہی', 'سوئی گیس']"
188,مقامی کاٹن مارکیٹ میں بین الاقوامی کاٹن مارکیٹوں کے زیر اثر مندی کی کیفیت رہی,"['کاروبار', 'سندھ', 'پاکستان', 'کراچی', 'امریکہ', 'چین', 'دنیا', 'ڈالر', 'بھارت', 'پنجاب']"
189,وزیر اعلی پنجاب کی زیر صدارت کورونا کی صورتحال اور حفاظتی اقدامات کا جائزہ لینے کیلئے ملتان سے ویڈیولنک اجلاس,"['جاں بحق', 'کرونا وائرس', 'ملتان', 'عثمان بزدار', 'لاہور', 'پولیس', 'پنجاب']"
190,وزیراعلیٰ سندھ کی لائیوسٹاک،فشریز ،یونیورسٹی اینڈ بورڈ کو سکیمیں جلد مکمل کرنے کی ہدایت,"[' نثار کھوڑو', 'ریکارڈ', 'وزیر اعلیٰ', 'سندھ', 'کراچی', 'شہید', 'بجٹ', 'سوئی گیس']"
191,فیصل آباد، بارش کے باعث بھٹہ مالکان کو 10لاکھ روپے کا نقصان برداشت کرنا پڑا، چوہدری عارف گجر,"['کرونا وائرس', 'نقصان', 'کاروبار', 'پاکستان', 'استثنیٰ', 'بارشیں']"
192,فیصل آباد، وزیراعظم کے صنعتی اور معاشی ترقی کا خواب پورا کرنے کیلئے کوشاں ہیں، تنظیم تاجران,"['مہنگائی', 'کرونا وائرس', 'پاکستان', 'ریاض', 'وزیراعظم']"
193,جمرود ، انضمام کے بعد قبائلی عوام میں بے چینی اور بد امنی بڑھ رہی ہے، نصیر اللہ وزیر,"['پاکستان تحریک انصاف', 'اسمبلی', 'بلوچستان', 'پاکستان', 'جنوبی وزیرستان', 'صوبائی اسمبلی', 'ایف سی', 'فاٹا']"
194,راولپنڈی :قتل کے مقدمہ میں نامزد ملزم کو سزائے موت ،اڑھائی لاکھ روپے جرما نہ,"['عدالت', 'جاں بحق', 'زخمی', 'قتل', 'تھانہ', 'جرمانہ', 'فائرنگ', 'پولیس']"
195,سرگودھا:پنجاب اریگیشن پراڈکٹویٹی امپروومنٹ پروگرام پر عملدرآمد کی صورتحال غیر تسلی بخش قرار,"['کار', 'پنجاب']"
196,صوبہ بھر میں ڈینگی کنٹرول پروگرام کے تحت ہیلتھ اتھارٹیوں کو عارضی طور پر سینیٹری پیٹرول بھرتی کرنے کی اجازت,"['پیٹرول', 'ڈینگی', 'پنجاب', 'بجٹ']"
197,سرگودھا:بنیادی مرکز صحت سوبھاگہ کی سرکاری زمین پر بااثر شخصیات نے قبضہ کر لیا,[]
198,پشاور ہائی کورٹ کی ہدا یت، ڈسٹرکٹ کورٹس دیرلوئیر میں شجرکاری مہم کا آغازہوگیا,"['عدالت', 'وکلا', 'پشاور', 'علما']"
199,پیپلز پارٹی اور ایم کیو ایم نے عوام کے حقوق پر سیاست کی ،کراچی کو دیا کچھ نہیں،ارشدخان,"['متحدہ قومی موومنٹ', 'سندھ', 'پاکستان', 'کراچی', 'مسلم لیگ (ق)', 'پیپلز پارٹی']"
200,اسٹیٹ بنک کو لامحدود اختیارات دینے سے ایٹمی اثاثوں کا خطرہ ہے ،پاسبان ڈیموکریٹک پارٹی,"['ایٹمی', 'پاکستان', 'کراچی', 'امریکہ', 'بلدیاتی انتخابات']"
201,آئی ڈی ایس آر ایس کی عالمی ادارہ صحت کے تعاون سے وبائی امراض پر قابو پانے کیلئے ورکشاپ,"['کرونا وائرس', 'کار', 'ڈاکٹر', 'پاکستان', 'خیبرپختونخوا', 'ہوٹل']"
202,ڈیرہ جات آف روڈچیلنج جیپ ریس کادوسرا روز، ماہر ڈرائیورز کی شاندار پرفارمنس,"['خیبرپختونخوا', 'سی پیک']"
203,حکمرانوں کے پاس ملک کو معاشی بحرانوں سے نکالنے کیلئے کوئی ویژن نہیں،آفتاب شیرپائو,"['مہنگائی', 'بجلی', 'کرپشن', 'قومی وطن پارٹی', 'غریب']"
204,سٹی ٹریفک پولیس پشاور کی تجاوزات مافیا کیخلاف کارروائیاں ، 148 افراد گرفتار,"['پولیس', 'سڑک', 'پشاور', 'ٹریفک']"
205,سٹیٹ بنک کی خود مختاری سے ملکی معیشت عالمی اداروں کے کنٹرو ل میں چلی گئی،سراج الحق,"['کرونا وائرس', 'قومی اسمبلی', 'جماعت اسلامی', 'اسمبلی', 'سراج الحق', 'ڈالر', 'بنک']"
206,ڈسٹرکٹ بار تیمرگرہ کے انتخابات میں بڑااپ سیٹ,"['متحدہ قومی موومنٹ', 'الیکشن', 'جماعت اسلامی', 'الطاف حسین', 'عام انتخابات 2018', 'اے این پی', 'اجمان']"
207,منی بجٹ کا آنا مہنگائی کے ستائے عوام کو زندہ درگور کرنے کے مترادف ہے، قمرزمان کائرہ,"['مہنگائی', 'بجلی', 'مسئلہ کشمیر', 'قمر زمان کائرہ', 'پاکستان', 'غریب', 'بجٹ', 'سوئی گیس', 'پیپلز پارٹی', 'پنجاب', 'مقبوضہ کشمیر']"
208,اقلیت سے منتخب چیئرمین سینٹ کو اپوزیشن لیڈر کی درخواست دینااصولوں کی نفی ہے، خلیل طاہرسندھ,"['عدالت', 'اسمبلی', 'میاں نواز شریف', 'سپریم کورٹ', 'اقلیت', 'بلدیاتی انتخابات', 'پنجاب اسمبلی', 'پنجاب']"
209,فیصل آباد میں رمضان کی آمد سے قبل ہی مہنگائی کا طوفان آگیا,"['مہنگائی', 'رمضان المبارک', 'کوئٹہ', 'طوفان']"
210,تاریخ میں پہلی بار سول ہسپتال بریکوٹ کو 20کروڑ کے منصوبے دیئے گئے،ڈاکٹرامجدعلی,"['سوات', 'کرونا وائرس', 'ڈاکٹر', 'غریب', 'موبائل']"
211,کورونا کیسزمیں اضافہ، پیپلزپارٹی پنجاب کا سیاسی سرگرمیاں معطل کرنےکا اعلان ,"['کرونا وائرس', 'پولیو', 'علاج', 'پاکستان', 'اسد عمر', 'قمر زمان کائرہ', 'حکومت پنجاب', 'پنجاب']"
212,تحریک لبیک سے کراچی کی ترقی کا پلان پوچھنے والوں کی اپنی حکومت آئی ایم ایف سے درآمد کردہ وزیر خزانہ کی محتاج ہے،مفتی مبارک عباسی ,"['قومی اسمبلی', 'اسمبلی', 'این اے249', 'سندھ', 'پاکستان', 'کراچی', 'عام انتخابات 2018', 'غریب', 'تباہی']"
213,عبدالشکور شاد اور رمضان گھانچی کی ہدایت ہر پر ترقیاتی کام جاری ,"['متحدہ قومی موومنٹ', 'قومی اسمبلی', 'الطاف حسین', 'اسمبلی', 'این اے246']"
214,ہولی، امن، محبت ، پیار اور خوشیوں کا تہوار ہے ، شام سندر کے آڈوانی ,"['مسلم لیگ (ن)', 'میاں نواز شریف', 'قتل', 'ڈاکٹر', 'میرا', 'پاکستان', 'دنیا']"
215,پیٹرولیم بحران کی فرانزنک تحقیقات کا خیرمقدم کرتے ہیں ،حاجی حنیف طیب ,"['مہنگائی', 'رمضان المبارک', 'بجلی', 'پاکستان', 'تیل', 'سوئی گیس']"
216,"صبینہ سید طحہٰ جی کی نئی میوزک ویدیو ""پیار دا میٹر "" میں جلوہ گر",['کار']
217,بینک الحبیب دسویں رشید ڈی حبیب گالف ٹورنامنٹ، شبیر اقبال کی واضح برتری، 12 انڈر پار کے ساتھ سر فہرست ہوگئے,"['کار', 'پاکستان', 'کراچی', 'لاہور', 'اسلام آباد', 'کھیل']"
218,جیکب آباد میں اسکول کا مین گیٹ گرنے سے 8سالہ طالب علم جاں بحق ہوگیا,"['جاں بحق', 'زخمی', 'کھیل']"
219,جیکب آباد کے بینظیر پارک سے موٹر سائیکل چوری,['تھانہ']
220,وزارت تعلیم خیبرپختونخوا کا کالجز لیول پر ای کامرس ڈگری شروع کرنے پر غور,"['سی پیک', 'وزیر اعلیٰ', 'پاکستان', 'خیبرپختونخوا', 'ٹیکنالوجی', 'تعلیم']"
221,تحریک انصاف کی جانب سے صحافی اجے لالوانی کے قتل کے خلاف دھرنا دیا گیا ,"['پاکستان تحریک انصاف', 'قتل', 'مولانا فضل الرحمن', 'دھرنا', 'بنوں']"
222,موزمبیق میں داعش کا ایل این جی پلانٹ اور ہوٹل پر حملہ، غیرملکی ملازمین یرغمال,"['کمپنی', 'داعش', 'فرانس', 'ڈالر', 'تباہی', 'حملہ', 'ہوٹل', 'ہلاک']"
223,مصر: 9 منزلہ عمارت گرنے سے 8 افراد ہلاک، متعدد زخمی,"['مصر', 'زخمی', 'ہلاک']"
224,اسٹیٹ بینک سے متعلق بل کی پارلیمنٹ میں مخالفت کی جائے گی،سینیٹر رضا ربانی ,"['آئی ایم ایف', 'رضا ربانی', 'پارلیمنٹ', 'پاکستان', 'کراچی', 'گورنر', 'شہید', 'دنیا', 'سینیٹ', 'پیپلز پارٹی']"
225,وفاقی حکومت نے شوگر مافیاز کیخلاف کارروائی مزید تیز کرتے ہوئے شوگر ملزبلیک لسٹ کرنا شروع کردیا,"['پاکستان', 'مکہ المکرمہ', 'ایم کے', 'غریب']"
226,مالی تنازعے نے دوست کے ہاتھوں دوست کی جان لے لی,"['قتل', 'گاڑی', 'لیاری', 'پولیس', 'ڈرائیور', 'قاتل']"
227,بھنگ کے بعد اب کیلے کے درخت کے تنے سے بھی کپڑا بنا لیا گیا,"['پاکستان', 'ٹیکنالوجی', 'ڈاکٹر']"
228,پی ٹی آئی ،ایم کیو ایم اور پیپلز پارٹی کے ٹرائی اینگل نے شہر کو تباہی کے دہانے پر لا کھڑا کیا ہے،فضل احد,"['متحدہ قومی موومنٹ', 'الیکشن', 'اسمبلی', 'جماعت اسلامی', 'کے الیکٹرک', 'ڈاکٹر', 'عام انتخابات 2018', 'کراچی', 'تباہی', 'نعمت اللہ خان', 'ہوٹل', 'پیپلز پارٹی']"
229,ملک کے سیاسی نظام کو تبد یل کر نے کے لیے اہل قیادت کی ضرورت ہے ،نظریہء پاکستان کنونشن,"['وکلا', 'دنیا', 'بھارت', 'مہنگائی', 'ملازمت', 'الیکشن', 'تھر', 'چین', 'پرویز مشرف', 'پانی', 'مذاکرات', 'ڈاکٹر', 'پاکستان', 'عدالت', 'ووٹ', 'سندھ', 'عام انتخابات 2018', 'چیف جسٹس', 'تباہی']"
230,ضلع شرقی میں سگ گزیدگی کی روک تھام کے لئے اقدامات,"['کار', 'سندھ']"
231,جیکب آباد میں محکمہ صحت کی غفلت سے خسرہ کی وبا پھیل گئی، 6معصوم بچے انتقال کرگئے,"['احتجاج', 'ڈاکٹر']"
232,ملک کو دو ہفتے کے انتہائی سخت لاک ڈاؤن کی ضرورت، جرمن ڈاکٹرز,"['جرمنی', 'کرونا وائرس']"
233,مریم نواز کے شریف خاندان کی ضبط جائیداد سے حصہ کے مطالبے پر نیب کا ردعمل,"['مسلم لیگ (ن)', 'عدالت', 'مریم نواز شریف', 'آصف علی زرداری', 'یوسف رضا گیلانی', 'میاں نواز شریف', 'ریکارڈ', 'ایبٹ آباد', 'ایف بی آر', 'گاڑیاں', 'کلثوم نواز شریف', 'پیپلز پارٹی', 'مری', 'وزیراعظم']"
234,میانمار ، آرمڈ فورسز ڈے پر بھی مظاہرے، کریک ڈاؤن میں مزید 50 ہلاکتیں,"['زخمی', 'برما', 'احتجاج', 'فوج', 'ہلاک']"
235,جیکب آباد، اسکول کامرکزی دروازہ گرنے سے دب کر 8سالہ طالب علم جاںبحق ,['کھیل']
236,ٓوزیر خارجہ شاہ محمود قریشی کا متحدہ عرب امارات کے ہم منصب کے ساتھ ٹیلیفونک رابطہ ,"['پاکستان', 'متحدہ عرب امارات', 'شاہ محمود قریشی']"
237,ملکی شخصیات کے اسلحہ لائسنس: وزیراعظم نے سمری وفاقی کابینہ بھیجنے سے روک دی,"['اسلحہ', 'وزارت داخلہ', 'وزیراعظم']"
238,اسلام آباد میں بچوں اور نوجوانوں میں کورونا تیزی سے پھیلنے لگا ،ڈی ایچ او اسلام آباد,"['کرونا وائرس', 'ٹوئٹر']"
239,پیپلز پارٹی نے سیاسی پختگی کا مظاہرہ کیا ہے، شہزاد اکبر,"['مسلم لیگ (ن)', 'پیپلز پارٹی', 'سوشل میڈیا']"
240,اسلام آباد، پولی کلینک اسپتال کے 30 ہیلتھ ورکرز میں کورونا کی تصدیق,"['ڈاکٹر', 'کرونا وائرس', 'علاج']"
241,شہبازشریف نے حمزہ کو پی پی پی کیخلاف کسی بھی قسم کی بیان بازی سے روک دیا,"['مسلم لیگ (ن)', 'عدالت', 'ایم کے', 'یوسف رضا گیلانی', 'شہباز شریف', 'اسمبلی', 'سپریم کورٹ', 'حمزہ شہباز', 'بلدیاتی انتخابات', 'احتجاج', 'پنجاب اسمبلی', 'پیپلز پارٹی', 'پنجاب', 'جیل']"
242,کورونا کیسز، سندھ حکومت کا مزارات اور درگاہیں بند کرنے کا فیصلہ ,"['پاکستان', 'کرونا وائرس', 'سندھ']"
243,امریکا میں ماحولیات پرعالمی اجلاس میں 40 ممالک مدعو، پاکستان نظرانداز ,"['ترکی', 'سعودی عرب', 'پاکستان', 'امریکہ', 'بنگلہ دیش', 'واشنگٹن', 'دنیا', 'چین', 'جرمنی', 'بھارت', 'سعودی']"
244,جیکب آباد کے بینظیرپارک سے موٹرسائیکل چوری ,['تھانہ']
245,بنگلہ دیش مودی سے نفرت کرتا ہے، قاتل مودی واپس جاو,"['زخمی', 'دہلی', 'سوشل میڈیا', 'قتل', 'قاتل', 'مسئلہ کشمیر', 'پولیس', 'بنگلہ دیش', 'نریندرا مودی', 'احتجاج', 'سوئی گیس', 'بھارت', 'وزیراعظم']"
246,پنجاب میں گندم خریداری کی تیاریاں شروع کردی گئیں ,"['شہید', 'بنک', 'پنجاب', 'سندھ']"
247,خیبرپختونخوانیٹ بال ایسوسی ایشن کے انتخابات 31مارچ کو ہونگے,"['کار', 'عام انتخابات 2018', 'پاکستان', 'کھیل', 'پشاور']"
248,انڈر19 کرکٹ ٹیم کا دورہ بنگلہ دیش ‘آئی سی ایم ایس کلب کے عباس علی قومی سکواڈ میں شامل,"['پاکستان', 'بنگلہ دیش', 'خیبرپختونخوا', 'کرکٹ', 'دنیا']"
249,فزیکل فٹنس کے لئے ورزش کا سلسلہ جاری رکھیں، جان شیرخان,[]
250,حکومت پنجاب کی ہدایت پر کرونا ایس او پیز پر عملدرآمد کر کے ہم اس وباء سے نجات پا سکتے ہیں، ماسک اور سیںنٹائزر کا استعمال کریں،اسسٹنٹ کمشنر سوہاوہ ,"['کرونا وائرس', 'شادی', 'کار', 'کاروبار', 'غریب', 'حکومت پنجاب', 'پنجاب']"
251,خیبرپختونخواہ ایک مرتبہ پھر پیپلز پارٹی کا منی لاڑکانہ بنائیںگے ، قیصرآفریدی,"['پاکستان تحریک انصاف', 'کرونا وائرس', 'بینظیر بھٹو', 'آصف علی زرداری', 'سوشل میڈیا', 'جمہوریت', 'پاکستان', 'شارجہ', 'غریب', 'شہید', 'عمان', 'بلاول بھٹو زرداری', 'پیپلز پارٹی', 'وزیراعظم']"
252,جیکب آباد ، سیکریٹری لوکل گورنمنٹ کے احکاما ت ہوا میں اڑا دیئے گئے ،اے ڈی ایل جی اور یو سی سیکریٹریز کے دفاتر وں کو تالے ,[]
253,حسن ابدال میں پولیو مہم کا افتتاح، مہم29 مارچ سے 02 اپریل تک جاری رہے گی ,"['ڈاکٹر', 'پولیو', 'کار']"
254,کورونا وائرس نے کہرام مچا دیا ،راولپنڈی میں مزید6افراد جاں بحق,"['کرونا وائرس', 'بینظیر بھٹو', 'شادی', 'جرمانہ']"
255,چنیوٹ میں کوروناوائرس آپے سے باہر ہوگیا،103افراد میں وباء کی تصدیق,['کرونا وائرس']
256,ڈپٹی کمشنر چنیوٹ نے انسداد پولیومہم کا افتتاح کردیا,"['پولیو', 'کار', 'ڈاکٹر', 'پاکستان', 'ریاض']"
257,پیپلزپارٹی کا دیا گیا داغ مفارقت کا زخم ابھی تازہ ہے‘فیاض الحسن,"['مسلم لیگ (ن)', 'میٹرو بس', 'میٹرو', 'میاں نواز شریف', 'عثمان بزدار', 'ریلوے', 'شاہد خاقان عباسی', 'پی آئی اے', 'کرپشن', 'پاکستان', 'مریم اورنگزیب', 'ڈالر', 'بجٹ', 'سوئی گیس', 'پیپلز پارٹی', 'جیل']"
258,پنجاب بھرمیں 1001 ٹریفک حادثات میں 11افراد جاں بحق 1101 زخمی ہوئے,"['جاں بحق', 'زخمی', 'حادثہ', 'لاہور', 'گاڑیاں', 'ٹریفک', 'پنجاب']"
259,ریلوے حکام نے گریڈ18 اور گریڈ17 کی7 افسروں کے تقرروتبادلے کے احکامات کردئیے ,"['ارسلان', 'ریلوے', 'لاہور', 'کراچی', 'پشاور']"
260,عوام کے مسائل کی نشاندہی اورانتظامیہ کی رہنمائی صحافت کی دو بنیادی ذمہ داریاں ہیں،بابر بشیر ,"['قتل', 'کرونا وائرس']"
261,سیالکو ٹ،ڈپٹی کمشنر طاہر فاروق کاگورنمنٹ علامہ اقبال ٹیچنگ ہسپتال کا اچانک دورہ ,"['کرونا وائرس', 'مسئلہ کشمیر', 'علامہ اقبال', 'علاج']"
262,سیالکو ٹ،ہوٹل میں گیس سلنڈر پھٹنے سے دو ویٹر بری طرح جھلس گئے,"['سوئی گیس', 'ہوٹل', 'علامہ اقبال']"
263,ڈیرہ جات آف روڈ چیلنج جیپ ریس ، اختتامی تقریب کل منعقد ہوگی,"['خیبرپختونخوا', 'سی پیک']"
264,ایم فاردی سٹارٹیبل ٹینس ایڈوانس ٹریننگ وکوچنگ کیمپ اختتام پذیر,"['پاکستان', 'ٹینس']"
265,امم خواجہ نے یوم پاکستان ٹیبل ٹینس چیمپئن شپ جیت لی ,"['پاکستان', 'ٹینس', 'یوم پاکستان']"
266,کھیلوں کی ایک ہزار سہولیات ،چارسدہ میں مختلف منصوبوں کا جائزہ ,"['اسفندیارولی خان', 'خیبرپختونخوا', 'کرکٹ', 'فٹبال', 'وزیراعظم']"
267,پیپلز پارٹی کے عہدیداران کا ساتھیوں سمیت تحریک انصاف میں شمولیت کا اعلان,"['پاکستان تحریک انصاف', 'الیکشن', 'سندھ', 'پاکستان', 'عام انتخابات 2018', 'بلدیاتی انتخابات', 'اے این پی', 'پیپلز پارٹی', 'وزیراعظم']"
268,کمشنر لاہور ڈویژن نے کرونا ایس او پی ز پر عملدرآمد کرانے کیلئے مزید ہدایات جاری کر دی,"['لاہور', 'کرونا وائرس', 'گاڑی']"
269,لوگ اتنے ڈھیٹ کیوں ہیں؟ جو بات نہیں مانتا اسے ڈنڈے ماریں,"['وسیم اکرم', 'کرونا وائرس', 'درآمد', 'محمد علی جناح', 'سوشل میڈیا', 'علاج', 'لاہور', 'کرکٹ', 'فردوس عاشق اعوان', 'پنجاب']"
270,انتظامیہ نے فوری انتظامات کے تحت50 کلوگرام کی 1 ہزار چینی کی بوریاں اکبری منڈی پہنچا دی,"['لاہور', 'قلت']"
271,جمعیت علماء اسلام ملک آئین پر عمل درآمد پر کرانے کے لئے جدوجہد کررہی ہے ،میر سعید جان لانگو ,"['ڈاکٹر', 'بجلی', 'جمعیت', 'غریب', 'پانی']"
272,پاکستان فارماسٹس ایسوسی ایشن کے 10اپریل کو ہونیوالے انتخابات میں پروگریسیوز گروپ اور ریفارمرز گروپ کا مشترکہ طور پر حصہ لینے کا اعلان ,"['ووٹ', 'الیکشن', 'بلوچستان', 'ڈاکٹر', 'صدر مملکت', 'عام انتخابات 2018', 'پاکستان', 'کوئٹہ']"
273,نرسنگ مقدس پیشہ ، نرسز کو محکمہ صحت میں ریڑھ کی ہڈی سمجھا جاتا ہے ،ڈاکٹرشوکت بلوچ,"['بلوچستان', 'ڈاکٹر', 'شہید', 'کوئٹہ']"
274,1500کے قریب اساتذہ کی مستقلی کیلئے ہم 18مارچ سے پرامن احتجاج کر رہے ہیں ،صدر گلوبل پارٹنرشپ ,"['بلوچستان', 'رمضان المبارک', 'غریب', 'کوئٹہ', 'احتجاج']"
275,زمینداروں کی جانب سے اپنے بجلی کے بل جمع کروانے کے باوجود واپڈا حکام کی جانب سے بجلی فراہم نہیں کی جارہی ،حاجی راوت خان رئیسانی ,"['گرمی', 'واپڈا', 'بلوچستان', 'بجلی', 'کوئٹہ', 'لوڈشیڈنگ', 'پانی']"
276,وزیر اعلیٰ نے لورالائی میونسپل کمیٹی کے ملازمین کی چار ماہ سے تنخواہیں بند کی ہیں ،ملازمین نان شبینہ کے محتاج بن چکے ہیں ،سٹیزن ایکشن کمیٹی ,"['بلوچستان', 'وزیر اعلیٰ', 'احتجاج']"
277,بی آر ایس پی کی جانب سے سیلاب متاثرہ یونین کونسلز کے 840 گھرانوں میں مالی، لائیوسٹاک اور زرعی مد میں معاشی بحران سے نمٹنے کیلئے اقدامات کئے گئے,"['بلوچستان', 'سیلاب', 'ڈاکٹر']"
278,ڈسڑکٹ پاپولیشن ویلفیئر آفیسر ممتاز علی مگسی کی پریس کلب گنداواہ آمد صحافیوں سے ملاقات ،ڈیپارٹمنٹ کی کارکردگی کی تفصیلات سے آگاہ کیا,['موبائل']
279,غیر قانونی باڑے و منڈیاں ختم کرنے کا ٹاسک لاہورڈویژن کیٹل مارکیٹ مینجمنٹ کمپنی کو دے دیا,"['لاہور', 'کمپنی']"
280,مانجھی پور اور گردونواح کی بجلی پانچ روز سے بند ،شہر سمیت پورا علاقہ تاریکی میں ڈوبا ,"['ووٹ', 'چور', 'بلوچستان', 'بجلی', 'عام انتخابات 2018', 'پنجاب', 'پانی']"
281,کراچی میں کرنٹ لگنے سے متاثرہ بچے کو 8 سال بعد انصاف مل گیا,"['عدالت', 'زخمی', 'حادثہ', 'کے الیکٹرک', 'موسم', 'سماعت', 'بجلی', 'علاج', 'میرا', 'پولیس', 'کراچی', 'جرمانہ']"
282,ایران اور چین نے اسٹریٹیجک تعاون کا پچیس سالہ معاہدہ کر لیا,"['کرونا وائرس', 'روس', 'مذاکرات', 'جرمنی', 'ایٹمی', 'ڈونلڈ ٹرمپ', 'پاکستان', 'امریکہ', 'فرانس', 'ایران', 'ڈالر', 'چین', 'تباہی', 'برطانیہ', 'تیل']"
283,ڈپٹی کمشنر ہنگو حمیداللہ شاہ نے بچے کو پولیو قطرے پلاکر انسداد پولیو مہم کا باقاعدہ افتتاح کردیا,"['پاکستان', 'پولیو', 'ڈاکٹر']"
284,صوابی میں معذوران کو دو فیصد کو ٹہ نہیں مل رہا ، خدمت معذوران ویلفیئر ڈویلپمنٹ آرگنائزیشن ضلع صوابی ,"['قومی اسمبلی', 'اسمبلی', 'علاج', 'وزیر اعلیٰ', 'پاکستان']"
285,ْصوابی پولیس کی سماج دشمن عناصر کیخلاف آپریشن ،تین ملزمان اشتہاری سمیت سترہ افراد گرفتار,"['پولیس', 'اسلحہ', 'تھانہ']"
286,جنوبی وزیرستان کے ہیڈکوارٹر وانا میں (کل)پہیہ جام ہڑتال کا اعلان ,"['پولیس', 'جنوبی وزیرستان']"
287,جمرود ، انضمام کے بعد قبائلی عوام میں بے چینی اور بد امنی بڑھ رہی ہے، نصیر اللہ وزیر,"['پاکستان تحریک انصاف', 'اسمبلی', 'بلوچستان', 'پاکستان', 'جنوبی وزیرستان', 'صوبائی اسمبلی', 'ایف سی', 'فاٹا']"
288,ضلع باجوڑ میں کورونا وائرس سے ایک خاتون جاں بحق، 12 نئے کیسز رپورٹ ,"['ڈاکٹر', 'جاں بحق', 'کرونا وائرس']"
289,افغانستان صوبہ کنڑ سے ایک بار پھر جارحیت، پاکستانی علاقہ پر مارٹر گولے فائر، ایک شخص زخمی ,"['افغانستان', 'زخمی', 'پولیس']"
290,باجوڑ بار ایسوسی ایشن کے انخابات مکمل، عرب گل صدر ،نظر حکیم جنرل سیکرٹری منتخب,"['خیبرپختونخوا', 'ووٹ', 'الیکشن', 'عام انتخابات 2018']"
291,موجودہ صوبائی حکومت عوام کی تعمیر و ترقی کے لئے ہنگامی بنیادوں پر اقدامات کر رہی ہے ،حاجی نورمحمد خان دمڑ ,"['شادی', 'الیکشن', 'اسمبلی', 'بلوچستان', 'بجلی', 'عام انتخابات 2018', 'پانی', 'صوبائی اسمبلی', 'تعلیم']"
292,پاکستان ٹیلی ویژن کے افسران کا کوئٹہ مرکز کے مختلف شعبوں کا دورہ ،,"['پاکستان', 'کار', 'بلوچستان', 'کوئٹہ']"
293,مسلم لیگ (ن) کا منی بجٹ اورہائیرایجوکیشن آرڈیننس عدالت میں چیلنج کرنےکا اعلان ,"['پاکستان تحریک انصاف', 'آئی ایم ایف', 'مسلم لیگ (ن)', 'پارلیمنٹ', 'بجٹ', 'آصف علی زرداری', 'اسمبلی', 'قومی اسمبلی', 'عدالت', 'ملتان', 'پاکستان', 'افغانستان', 'احسن اقبال', 'ڈالر', 'بلاول بھٹو زرداری', 'حملہ', 'جاوید ہاشمی', 'پنجاب']"
294,کورونا کا پھیلاؤ جاری رہا تو آئندہ ہفتے پہلی لہر کی سطح عبورکر جائیں گے ,"['کرونا وائرس', 'علاج', 'مسئلہ کشمیر', 'پاکستان', 'بنگلہ دیش', 'خیبرپختونخوا', 'اسد عمر', 'پنجاب']"
