,headlines,categories
13,سائلین کے ساتھ انتہائی شائستگی کے ساتھ پیش آئیں،آئی جی اسلام آباد ,"['تھانہ', 'پولیس', 'ریکارڈ', 'ڈاکٹر', 'منشیات']"
14,اسلام آبا د،قتل اور اندھے قتل کے مقدمات میں ملوث دو ملزمان کو جدید ٹیکنا لو جی کی مدد سے ٹر یس کرکے گرفتار کرلیا گیا ,"['زخمی', 'قتل', 'تھانہ', 'جیل', 'پولیس', 'ڈاکٹر', 'اصغر خان']"
15,نریندرمودی کا وزیراعظم عمران خان کی جلدی صحت یابی کیلئے نیک خواہشات کا اظہار ,"['وزیراعظم', 'پاکستان', 'بھارت']"
16,فرانس میں کورونا وائرس کی نئی قسم کو دریافت، پی سی آر ٹیسٹوں میں پکڑنا مشکل ,"['برطانیہ', 'افریقہ', 'وزیراعظم', 'فرانس', 'پارلیمنٹ', 'کرونا وائرس']"
17,ضلع کوعوا می فلا ح کے لحا ظ سے با قی اضلا ع کے لئے رول ما ڈل بنائیں گی: کیپٹن ریٹائرڈ انوار الحق,['کرونا وائرس']
18,ایڈیشنل ڈسٹرکٹ اینڈ سیشن جج راولپنڈی کااڈیالہ سنٹر جیل راولپنڈی کا دورہ,"['ڈینگی', 'کرونا وائرس', 'جیل']"
19,ایم ڈی راولپنڈی ویسٹ مینجمنٹ کمپنی اویس منظور تارڑ کی ہدایت,"['کمپنی', 'کرونا وائرس', 'پانی', 'کرکٹ']"
20,وزیراعظم کا تمام سرکاری ذمہ داریاں گھر سے سرانجام دینے کا فیصلہ,"['وزیراعظم', 'علاج', 'دنیا', 'اسد عمر', 'ڈاکٹر', 'کرونا وائرس']"
21,ضلع باجوڑ میں کورونا وائرس کی8نئے کیسز رپورٹ ,"['ڈاکٹر', 'کرونا وائرس', 'جاں بحق']"
22,پاکستان اسٹاک مارکیٹ میں گذشتہ ہفتے مجموعی طور پر تیز ی کا رجحان رہا اور کے ایس ای100انڈیکس 1ہزار پوائنٹس بڑھ گیا,"['پاکستان', 'کے الیکٹرک', 'تیل', 'کاروبار', 'سوئی گیس', 'ریکارڈ', 'ڈالر', 'کرونا وائرس', 'زرمبادلہ', 'مہنگائی', 'پیٹرول']"
23,انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں گذشتہ ایک ہفتے کے دوران روپے کے مقابلے ڈالر کی قدر گھٹ گئی,"['ڈالر', 'پاکستان', 'ریکارڈ']"
24,سونے کی فی تولہ قیمت میں800روپے اضافہ,['ریکارڈ']
25,جرمن سفیر کی پاکستان میں سرمایہ کاری مواقعوں کے بارے میںجرمن تاجروں کو آگاہی دینے کی یقین دہانی,"['پاکستان', 'امریکہ', 'سی پیک', 'کراچی', 'کار', 'ڈالر', 'جرمنی', 'چیمبر آف کامرس']"
26,روئی کے اسپاٹ ریٹ میں فی من 100 روپے کی کمی،بین الاقوامی کاٹن مارکیٹوں میں بھی مجموعی طورپر مندی کا رجحان,"['پاکستان', 'بھارت', 'ملتان', 'کراچی', 'سندھ', 'پنجاب', 'ڈالر']"
27,اسٹیٹ بینک ایکٹ میں ترمیم کر کے غیر ضروری اختیارات دئیے جا رہے ہیں، پاکستان اکانومی واچ ,"['پاکستان', 'استثنیٰ', 'پارلیمنٹ', 'گورنر', 'ڈاکٹر']"
28,پاک افغان باہمی تجارت اور ٹرانزٹ ٹریڈ میں درپیش رکاوٹوں کو دور کیا جائے،سرحد چیمبر آف کامرس,"['ایف بی آر', 'پاکستان', 'افغانستان', 'برآمدات']"
29,پاکستان ٹی ایسوسی ایشن کا چائے کی قیمت میں کمی کیلیے ٹیکس ختم کرنے کا مطالبہ,"['پاکستان', 'مسئلہ کشمیر', 'استثنیٰ', 'آزاد کشمیر', 'فاٹا', 'درآمد', 'نقصان', 'بجٹ']"
30,ماضی میں حکمرانوں کی پالیسوں سے حکومت کو بڑے بحران کا سامنا رہا ہے، علی خان جدون,"['قومی اسمبلی', 'عام انتخابات 2018', 'الیکشن', 'اسمبلی', 'پاکستان تحریک انصاف', 'مہنگائی', 'ٹیکنالوجی']"
31,پلاسٹک بیگز کے استعمال کے خلاف ضلعی انتظا میہ کی کاروائیاں جاری ہیں،ڈپٹی کمشنر ایبٹ آباد,"['جرمانہ', 'ڈاکٹر']"
32,عوامی مقامات پر فیس ماسک کا استعمال لازمی کریں،ایڈیشنل اسسٹنٹ کمشنر کوہستان,['کرونا وائرس']
33,صوبائی وزیر زراعت محب الله خان کے بھائیوں کی وفات پر جہانگیر ترین نے فاتحہ خوانی کی,"['ملا فضل اللہ', 'جہانگیر خان ترین', 'سوات', 'حبیب اللہ خان', 'چارسدہ یونیورسٹی حملہ']"
34,مردان، ہفتہ و اتوار کے روز لاک ڈائون،ضلعی انتظامیہ متحرک,['کرونا وائرس']
35,ٹورازم انڈسٹری میں ہاسپیٹیلیٹی سیکٹراہم کردار ادا کررہا ہے، عابد مجید,"['سان برنارڈینو فائرنگ', 'ہوٹل', 'کھیل', 'پشاور', 'خیبرپختونخوا']"
36,ڈی آئی خان،پستول صاف کرتے ہوئے والد کی بے احتیاطی سے والدزخمی ،پانچ سالہ بیٹی جاں بحق ,"['جاں بحق', 'تھانہ']"
37,بجلی کے کام کے سلسلے میں سات فیڈرزپرمختلف ایام میں تین گھنٹے کے لیے بجلی بندرہے گی،پیسکو ,"['بجلی', 'بنوں']"
38,ڈی آئی خان،بچوں کی لڑائی پرچارمسلح افرادنے فائرنگ کرکے باپ بیٹے کو زخمی کردیا,"['فائرنگ', 'زخمی', 'تھانہ']"
39,بلین ٹری سونامی پراجیکٹ کے تحت تانڈہ ڈیم وائلڈ لائف پارک میں صفائی مہم کا اہتمام,"['سونامی', 'ڈیم']"
40,راجہ بشارت کی وزیر اعظم عمران خان کی جلد صحتیابی کیلئے دعا ,"['راجہ بشارت', 'وزیراعظم', 'کرونا وائرس', 'وزیر قانون']"
41,نواب آف جونا گڑھ اور صاحبزادہ سلطان احمد علی کی فلسطینی سفیر سے ملاقات,"['پاکستان', 'بھارت']"
42,موجودہ حکمرانوں کی عوام کش پالیسیوں سے انکا جانا ٹہر چکا ہے،سائرہ افضل تارڑ,"['مسلم لیگ (ن)', 'پاکستان', 'ڈاکٹر']"
43,یونیورسٹی آف چکوال کے رجسٹرار نے دو طلباء میں کورونا کے ٹیسٹ مثبت آنے کا نوٹس لے لیا,['کرونا وائرس']
44,چکوال، ضلعی انتظامیہ اور تاجروں کے درمیان لاک ڈائون پر ہونیوالے مذکرات کامیاب ,['چیمبر آف کامرس']
45,حافظ آباد، اوباش شخص کی سترہ سالہ نوجوان سے مبینہ زیادتی,['پولیس']
46,حافظ آباد ،دو مسلح ڈاکووں کی لوٹ مار،گاڑی پر فائرنگ,"['فائرنگ', 'اسلحہ', 'گاڑی']"
47,فیصل آباد، ذخیرہ اندوزی کیخلاف گرینڈ ایکشن،ذخیرہ کی گئی چینی بر آمد،گودام سیل ,[]
48,عوام کو صحت کی معیاری سہولیات کی فراہمی حکومت کی ذمہ داری ہے،محمودخان,"['خیبرپختونخوا', 'علاج', 'پنجاب', 'پشاور']"
49,کرک کے ہر گاؤں میں ایریا ڈیویلپمنٹ پروگرام کے تحت زندگی کی ہر سہولت فراہم کی جائے گی، شاہد خٹک ,"['این اے34', 'عام انتخابات 2018', 'تعلیم', 'پانی', 'سوئی گیس', 'ڈیم', 'بجلی', 'سڑک']"
50,ویکسین لگا کر کورونا؟ یا تو ویکسین فراڈ ہے یا عمران خان کا کورونا فراڈ ہے، مولانا فضل الرحمان,"['ایم کے', 'پاکستان', 'الیکشن کمیشن', 'ڈاکٹر', 'عام انتخابات 2018', 'الیکشن', 'وزیراعظم', 'مولانا فضل الرحمن', 'سیاسی جماعتوں کی غیر ملکی فنڈنگ', 'مسلم لیگ (ن)', 'کرونا وائرس', 'سوشل میڈیا']"
51,سوات،روم میں آگ بھڑک اُٹھی ، ایک شخص جھلس کر زخمی ,"['سوات', 'زخمی', 'نقصان', 'ہوٹل']"
52,کووڈ19کے مریضوں کی بڑھتی ہوئی تعداد,"['کرونا وائرس', 'علاج']"
53,ڈی آئی جی آپریشنز ساجد کیانی کاشہر لاہور کو منشیات سے پاک کرنے کا عزم,"['ریکارڈ', 'منشیات', 'پولیس', 'لاہور']"
54,ایل ڈبلیو ایم سی کے مسائل کو ترجیح بنیادوں پر حل کیا جائیگا،راجہ یاسر ہمایوں /فردوس عاشق اعوان,"['ڈاکٹر', 'پاکستان تحریک انصاف', 'گاڑیاں', 'محمد علی جناح', 'پنجاب', 'ڈالر', 'فردوس عاشق اعوان', 'کرپشن', 'لاہور']"
55,وطن عزیز کو سرسبز و شاداب بنانا وقت کی اہم ترین ضرورت،پاکستان میں رقبے کے لحاظ سے جنگلات کی شرح بہت کم ہے،انجمن طلبہ اسلام,"['پاکستان', 'امریکہ', 'دنیا', 'پنجاب', 'ڈاکٹر']"
56,کراچی، اینٹی کرپشن اسٹیبلشمنٹ لاڑکانہ ریجن ٹیم کا گندم کے گودام نذیر پور محبوب رائس مل ٹھل پر چھاپہ,"['سندھ', 'کرپشن']"
57,موٹر وے زیادتی کیس کے ملزمان کو 7دفعات کے تحت سزائیں سنائی گئیں,['لاہور']
58,زیادتی کیس کے مجرمان سزا کیخلاف ہائیکورٹ اس کے بعد سپریم کورٹ میں اپیل دائر کر سکتے ہیں,"['عدالت', 'صدر مملکت', 'سپریم کورٹ', 'لاہور ہائیکورٹ', 'لاہور']"
59,لاہور سیالکوٹ موٹر وے زیادتی کیس کا پس منظر ، متنازعہ بیان دینے پر سی سی پی او کو بھی تنقید کا سامنا کرنا پڑا,"['لاہور', 'جیل', 'پولیس', 'شیشہ', 'عدالت', 'گاڑی', 'ریکارڈ', 'ڈکیتی', 'وکلا', 'ڈاکٹر', 'پیٹرول']"
60,وہ قت آئے گا جب نیب کی عمارت میں بچوں کی یونیورسٹی بنائیں گے ‘ کیپٹن (ر) صفدر,"['بلاول بھٹو زرداری', 'پاکستان', 'لانگ مارچ', 'اسلام آباد', 'دنیا', 'مریم نواز شریف', 'کراچی', 'ووٹ', 'بنگلہ دیش', 'جمہوریت', 'پنجاب', 'مسلم لیگ (ن)', 'مارشل لا', 'عید']"
61,ماضی میں حکمرانوں کی پالیسوں سے حکومت کو بڑے بحران کا سامنا رہا ہی: علی خان جدون,"['قومی اسمبلی', 'عام انتخابات 2018', 'الیکشن', 'اسمبلی', 'پاکستان تحریک انصاف', 'مہنگائی', 'ٹیکنالوجی']"
62,شہری ماحو ل کو صا ف بنا نے اور اپنے آپ کو صحت مند بنا نے کے لئے پلاسٹک بیگز کے استعمال سے اجتناب کریں: ڈپٹی کمشنر ایبٹ آباد,"['جرمانہ', 'ڈاکٹر']"
63,پشاور: کرونا وبا کی بڑھتی ہوئی تیسری لہر,"['غریب', 'پولیس', 'بنک', 'کرونا وائرس', 'ٹریفک']"
64,سرگودھا: سرکاری واٹر فلٹریشن پلانٹس سے جاری پانی کے 75فیصد سے زائد نمونے مضر صحت قرار,"['پانی', 'بلدیاتی انتخابات']"
65,سرگودھا:محکمہ مال سے پراپرٹیوں کی ڈیڑھ سو سے زائد اہم فائلیں غائب,"['ریکارڈ', 'پنجاب']"
66,ٹھٹھہ گورنمنٹ بوائز ہائی اسکول مکلی کے 3طلبہ کی کورونا رپورٹ مثبت ، سکول 10روز کیلئے بند,['کرونا وائرس']
67,وفاقی حکومت نے ایوان صدر کو آرڈیننس کی فیکٹری بنا دیا ،مرتضی وہاب,"['پاکستان', 'سانحہ گلشن اقبال لاہور', 'اسمبلی', 'مہنگائی', 'وزیراعظم', 'علاج', 'عدالت', 'پارلیمنٹ', 'کراچی', 'صدر مملکت', 'سندھ', 'سپریم کورٹ', 'محمد علی جناح', 'کرونا وائرس', 'کرپشن', 'بجٹ']"
68,فیسوں میں بے تحاشہ اضافہ غریبوں پر تعلیم کے دروازے بند کرنے کے مترادف ہے، محمد حسین محنتی,"['پاکستان', 'تعلیم', 'جماعت اسلامی', 'جمعیت', 'کراچی', 'کار', 'سندھ']"
69,سوات ، کرونا کی وجہ سے زیادہ تر بازار اور تجارتی مراکز لاک ڈائون کے باوجو کھلے رہے,"['کھیل', 'کرونا وائرس', 'سوات']"
70,کرونا کیسز،سوات میں سیدوشریف ٹیچنگ ہسپتال کے ایمرجنسی یونٹ کے علاوہ دیگر تمام اوپی ڈیز دو ہفتے کیلئے بند ,"['کرونا وائرس', 'علاج']"
71,جیکب آبادکے نوجوان صحافی کی کینسر نے جان لے لی,[]
72,ضلع میں امن قائم کیا جائے گا،ایس ایس پی جیکب آباد,"['ریاض', 'پولیس']"
73,کارکن لانگ مارچ کیلئے قائد مولانا فضل الرحمن کے حکم کے منتظر ہیں،جے یوآئی,"['توہین رسالت', 'پاکستان', 'لوڈشیڈنگ', 'مولانا فضل الرحمن', 'سوئی گیس', 'جمعیت', 'کوئٹہ', 'ڈاکٹر', 'بجلی', 'لانگ مارچ', 'علما']"
74,23مارچ یوم پاکستان کی مناسبت سے سائیکل ریس کوئٹہ تا پشین منعقد ہوگی ,"['پاکستان', 'پولیس', 'سائیکلنگ', 'یوم پاکستان', 'کوئٹہ', 'بلوچستان', 'علی ترین']"
75,بلوچستان کی ترقی میں بڑی رکاوٹ قبائلی رنجشیں ہیں،سیاسی و قبائلی عمائدین,"['صوبائی اسمبلی', 'قتل', 'اسمبلی', 'علما', 'جمعیت', 'کوئٹہ', 'بلوچستان', 'نقصان', 'جرگہ']"
76,جے یو آئی کی جامعہ بلوچستان پشین کیمپس فارمیسی کی کوئٹہ منتقلی کے فیصلے کی مذمت,"['تعلیم', 'جمعیت', 'این او سی', 'کار', 'کوئٹہ', 'گورنر', 'بلوچستان', 'علما']"
77,پشاور:صوبے کے چاروں ریجنز میں ہسپتالوں کے قیام کیلئے پبلک پرائیویٹ پارٹنر شپ کے مجوزہ ماڈل سے اصولی اتفاق,"['خیبرپختونخوا', 'علاج', 'پنجاب', 'پشاور']"
78,ضلع کرک بالخصوص بانڈہ داؤد شاہ کے ہر گاؤں میں تمام سہولیات فراہم کی جائینگی: شاہد خٹک,"['این اے34', 'عام انتخابات 2018', 'تعلیم', 'پانی', 'سوئی گیس', 'ڈیم', 'بجلی', 'سڑک']"
79,بلین ٹری سونامی پراجیکٹ : محکمہ جنگلی حیات کوہاٹ کاتانڈہ ڈیم وائلڈ لائف پارک میں ٹی ایم اے کے ساتھ مل کر ایک روزہ صفائی مہم کا اہتمام,"['سونامی', 'ڈیم']"
80,ہجیرہ،کلین اینڈ گرین کشمیر،پاک فوج کے زیراہتمام نکردواراندی میں شجرکاری ،تقریبات کاانعقاد،,"['کنٹرول لائن', 'سول سوسائٹی', 'مسئلہ کشمیر', 'فوج']"
81,مجھ سے غلطی ہوگئی، معاف کر دیں,"['جیل', 'پولیس', 'عدالت', 'ڈکیتی', 'پنجاب', 'وکلا', 'موٹروے', 'لاہور']"
82,ختم نبوتؐ کا منکر دائرہ اسلام سے خارج ہے ،محمدسلیم عطاری ,['پاکستان']
83,آرٹس کونسل آف پاکستان کراچی میں ممبران کو کووڈ19ویکسین لگانے کا سلسلہ جاری,"['پاکستان', 'کرونا وائرس', 'سندھ', 'کراچی']"
84,بجلی کی قیمتوںمیں اضافہ ناقابل قبول فیصلہ ہے،نظام مصطفی پارٹی ,"['بجلی', 'مہنگائی', 'سوئی گیس']"
85,ناظم اعلیٰ اسلامی جمعیت طلبہ حمزہ صدیقی کی امیرجماعت اسلامی سندھ سے ملاقات,"['پاکستان', 'تعلیم', 'جماعت اسلامی', 'جمعیت', 'کراچی', 'کار', 'سندھ']"
86,جماعت اسلامی رہنماؤں کا امیر ضلع مٹیاری سے اظہار تعزیت,"['جماعت اسلامی', 'سندھ']"
87,عوام کے مینڈیٹ کا دعویٰ کرنے والے ہی کراچی کو اپنا نہیں سمجھتے،حافظ نعیم الرحمن ,"['لیاری', 'پاکستان', 'کے الیکٹرک', 'عام انتخابات 2018', 'نعمت اللہ خان', 'لوڈشیڈنگ', 'میٹرو', 'جماعت اسلامی', 'کراچی', 'ووٹ', 'گورنر', 'گرمی', 'سڑک', 'لاہور']"
88,سالانہ معراج مصطفی کانفرنس22مارچ کومہک گارڈن میں ہو گی،اعلامیہ,[]
89,پولیو کے خلاف اگاہی کیلئے شاعر اور ادیب اہم کردار ادا کر سکتے ہیں،اے سی بنوں,"['غریب', 'پاکستان', 'دنیا', 'پولیو', 'بنوں']"
90,میاں اظہر ڈار کوڈویژن صدر نامزدکرنے سے کارکنوں کو نئی تحریک ملے گی،مشتاق گجر,"['کار', 'قمر زمان کائرہ', 'پاکستان', 'پیپلز پارٹی']"
91,اے سی نے تحصیل لاہورمیں جزوی لاک ڈاؤن کے احکامات جاری کردئیے,"['کرونا وائرس', 'کاروبار', 'لاہور']"
92,احتساب عدالت میں پی ایس او میں غیر قانونی بھرتیوں کے الزام میں کیس کی سماعت10اپریل تک ملتوی,"['سماعت', 'وزیراعظم', 'عدالت', 'کراچی', 'شاہد خاقان عباسی']"
93,اغواء کے بعد قتل کی واردات میں 3 سال سے مطلوب اشتہاری ملزم عمر سعادت گرفتار,"['قتل', 'پولیس', 'لاہور']"
94,وزیر اطلاعات سندھ کا سی پی این ای ہائوس کا دورہ ،سندھ حکومت کی جانب سے سی پی این ای کو ایک کروڑ روپے کا گرانٹ ان ایڈ چیک پیش کیا,"['قومی اسمبلی', 'اسمبلی', 'ووٹ', 'درآمد', 'توہین عدالت', 'پاکستان', 'عام انتخابات 2018', 'سینیٹ', 'ریکارڈ', 'وکلا', 'بجٹ', 'آصف علی زرداری', 'ایم کے', 'عدالت', 'وزیر اطلاعات', 'سندھ', 'بلاول بھٹو زرداری', 'پیپلز پارٹی', 'وزیراعظم', 'علاج', 'کراچی', 'یوسف رضا گیلانی', 'میاں نواز شریف', 'لانگ مارچ']"
95,وزیراعظم کی کورونا رپورٹ مثبت آنے پر گورنرسندھ کی جانب سے نیک خواہشات کا اظہار,"['وزیراعظم', 'پاکستان', 'کرونا وائرس']"
96,کراچی کے تین اسپتالوں کیلئے وفاقی حکومت نے 3رکنی گورننگ باڈی قائم کردی ،کوئی امداد نہیں دی، مرتضی وہاب,"['اسلام آباد', 'کراچی', 'میرا', 'محمد علی جناح', 'سندھ', 'چین']"
97,شاہد خاقان نے این اے 249 ضمنی الیکشن پر بلاول بھٹو سے حمایت مانگ لی,"['بلاول بھٹو زرداری', 'پیپلز پارٹی', 'وزیراعظم', 'کراچی', 'مسلم لیگ (ن)', 'این اے249', 'شاہد خاقان عباسی', 'آصف علی زرداری']"
98,یہ وقت چیزوں کے کنٹرول اصل کرنے کا نہیں بلکہ عوام کو بہتر سہولیات فراہم کرنے کا ہے،مرتضی وہاب ,"['اسمبلی', 'صدر مملکت', 'وفاقی بجٹ2020-21ء', 'کرونا وائرس', 'کرپشن', 'پاکستان', 'پاکستان تحریک انصاف', 'سپریم کورٹ', 'بجٹ', 'اسلام آباد', 'عدالت', 'پارلیمنٹ', 'سندھ', 'محمد علی جناح', 'مہنگائی', 'سانحہ گلشن اقبال لاہور', 'وزیراعظم', 'علاج', 'کراچی']"
99,نیب نے پیپلزپارٹی رہنمائوں کے خلاف ایک اور ریفرنس تیار کرلیا,"['قومی اسمبلی', 'لیاری', 'پیپلز پارٹی', 'اسمبلی', 'بینظیر بھٹو', 'شہید', 'سندھ']"
100,جوڈیشل مجسٹریٹ غربی کی عدالت میں شوہر نے غیرت کے نام پر بیوی کو قتل کرنے کااعتراف کرلیا,"['قتل', 'بیوی', 'تھانہ', 'جیل', 'پولیس', 'عدالت']"
101,اینکر مرید عباس قتل کا ٹرائل جلد مکمل کرنے کے لیے ماڈل ٹرائل کورٹ میں چلانے کا فیصلہ,"['سماعت', 'قتل', 'جیل', 'عدالت', 'پولیس']"
102,لیاری گینگ وار کے سرغنہ عذیر بلوچ کے خلاف قتل کیس میںاستغاثہ کے ایک گواہ نے اپنا بیان ریکارڈ کرادیا,"['لیاری', 'سماعت', 'قتل', 'تھانہ', 'پولیس', 'عدالت', 'ریکارڈ']"
103,پشاور میں 2 سالہ بچے کی زبح شدہ لاش برآمد ہونے کا واقعہ، سگی چچی قاتل نکلی,"['قاتل', 'قتل', 'پولیس', 'پشاور']"
104,پاکستان میں ڈیری، لائیو اسٹاک اور ایگری کلچر سیکٹر میں سرمایہ کاری کے امکانات کو اجاگر کرنے کا فیصلہ,"['پاکستان', 'کراچی', 'بلوچستان', 'سندھ', 'گورنر', 'کرونا وائرس', 'چین', 'ٹیکنالوجی']"
105,پاکستان ٹی ایسوسی ایشن کا چائے کو لگژری کے بجائے فوڈ آئٹم شمار کرنے اور تھرڈ شیڈول سے نکالنے کا مطالبہ ,"['پاکستان', 'مسئلہ کشمیر', 'کاروبار', 'کار', 'فاٹا', 'نقصان', 'افغانستان']"
106,انسداد دہشتگردی عدالت نے موٹر وے زیادتی کیس میں ملوث عابد ملہی اور شفقت بگا کو سزائے موت کا حکم سنا دیا,"['جیل', 'پولیس', 'عدالت', 'ڈکیتی', 'پنجاب', 'وکلا', 'لاہور']"
107,وزیر داخلہ شیخ رشید احمد کا وزیر اعظم عمران خان کیلئے نیک خواہشات کا اظہار,[]
108,مریم لیگ بمقابلہ حمزہ لیگ، جاتی امرا میں وراثتی جنگ چھڑ چکی ہے‘ فردوس عاشق ,"['پاکستان', 'ڈاکٹر', 'اسحاق ڈار', 'وزیراعظم', 'مولانا فضل الرحمن', 'عدالت', 'میاں نواز شریف', 'ڈالر', 'فردوس عاشق اعوان', 'منشیات', 'نقصان', 'آصف علی زرداری', 'لاہور']"
109,,[]
110,,[]
111,میاں محمود الرشید کی رجسٹریشن برانچ گوجرانولہ کے اہلکاروں کے خلاف کارروائی کی ہدایت ,"['حکومت پنجاب', 'کرپشن', 'عثمان بزدار', 'جرمانہ', 'وزیر اعلیٰ', 'ریکارڈ', 'کمپنی', 'پنجاب', 'مہنگائی']"
112,سابقہ ادوار میں ذاتی مفادات کے لیے صفائی کا 320 ملین ڈالر کا مہنگا ترین ٹھیکہ دیا گیا‘ راجہ یاسر ہمایوں,"['ڈاکٹر', 'پاکستان تحریک انصاف', 'گاڑیاں', 'محمد علی جناح', 'پنجاب', 'ڈالر', 'فردوس عاشق اعوان', 'کرپشن', 'لاہور']"
113,پنجاب بھرمیں 1058 ٹریفک حادثات میں 07افراد جاں بحق 1100 زخمی ہوئے,"['زخمی', 'گاڑیاں', 'پنجاب', 'حادثہ', 'ٹریفک', 'لاہور']"
114,برطانیہ میں مقیم پاکستانیوں کیلئے بڑا ریلیف، سفری پابندیوں کے باوجود پاکستان واپسی کیلئے مشروط اجازت دے دی گئی,"['برطانیہ', 'پاکستان', 'سعودی عرب', 'برما', 'قطر', 'سری لنکا', 'افریقہ', 'دنیا', 'متحدہ عرب امارات', 'سعودی', 'کرونا وائرس', 'نیوزی لینڈ']"
115,کئی ماہ بعد ملک گیر بارشوں کا طاقتور ترین سسٹم پاکستان میں داخل,"['پاکستان', 'مسئلہ کشمیر', 'ایبٹ آباد', 'فیصل آباد', 'اسلام آباد', 'شہید', 'موسم', 'کوئٹہ', 'سوات', 'سندھ', 'بلوچستان', 'پشاور', 'پنجاب', 'گرمی', 'بارشیں', 'لاہور']"
116,کووڈ ویکسینز حاملہ خواتین کے لیے محفوظ اور مؤثر ہیں، تحقیق,"['ڈاکٹر', 'کرونا وائرس', 'ٹیکنالوجی']"
117,پینٹاگون سربراہ کا بھارت کا پہلا دورہ، چین پر تبادلہ خیال,"['بھارت', 'ڈونلڈ ٹرمپ', 'پینٹاگون', 'واشنگٹن', 'امریکہ', 'نریندرا مودی', 'مائیک پومپیو', 'دہلی', 'چین']"
118,کورونا کی تیسری لہر میں شدت آنے کے باوجود ملک میں مکمل لاک ڈاون نافذ نہیں ہوگا,"['برطانیہ', 'افریقہ', 'وزیراعظم', 'اسد عمر', 'نجی ٹی وی چینل', 'کرونا وائرس']"
119,بائیڈن اور ہیرس کا دورہ جارجیا، حالیہ حملے کے متاثرین سے اظہار یکجہتی,"['حملہ', 'قتل', 'پولیس', 'امریکہ']"
120,ایک ہفتے کے دوران روپے کے مقابلے ڈالر کی قدر گھٹ گئی,"['ڈالر', 'پاکستان', 'ریکارڈ']"
121,مقامی مارکیٹ میں سونے کی فی تولہ قیمت 800روپے اضافہ,['ریکارڈ']
122,پاکستان میں جرمن سفیر کا کراچی چیمبر آف کامرس اینڈ انڈسٹری کا دورہ,"['پاکستان', 'امریکہ', 'سی پیک', 'کراچی', 'کار', 'ڈالر', 'جرمنی', 'چیمبر آف کامرس']"
