,headlines,categories,time
10,جماعت اہلسنّت پاکستان کے تحت کراچی میں بھی پندرہ شعبان (شب برآت) نہایت عقیدت و احترام اور مذہبی جوش و جذبے کے ساتھ منائی جائے گی,"['کراچی', 'ڈاکٹر', 'پاکستان']",2021-03-28T22:25:04+0500
11,آرٹس کونسل آف پاکستان کراچی میں معروف ڈرامہ نویس اور آرٹس کونسل کراچی کی نائب صدر حسینہ معین کی یاد میں تعزیتی اجلاس کاانعقاد ,"['شادی', 'کراچی', 'دنیا', 'بھارت', 'مصباح الحق', 'میرا', 'نقصان', 'ڈاکٹر', 'فلم', 'پاکستان']",2021-03-28T22:25:03+0500
12,خضدار،بلوچستان نیشنل پارٹی (عوامی)خواتین ونگ کے زیر اہتمام( تعلیمی پسماندگی کا ذمہ دار کون )کے عنوان سے ایک روزہ سیمینار کا انعقاد ,"['پاکستان تحریک انصاف', 'بلوچستان', 'دنیا', 'تعلیم', 'جماعت اسلامی', 'شہید', 'ڈاکٹر']",2021-03-28T22:15:04+0500
13,غ*کوئٹہ،بلوچ ڈاکٹرز فورم کا بساک اور بی ایس او کے نومنتخب کابینہ کو مبارک باد ,['بلوچستان'],2021-03-28T22:15:04+0500
14,کوئٹہ، اے این پی کی بنوں جانی خیل دھرنے کے شرکا کے راستے میں رکائوٹیں کھڑی کرنے، شیلنگ اور ہوائی فائرنگ کی مذمت ,"['اسلام آباد', 'دھرنا', 'مولانا فضل الرحمن', 'احتجاج', 'فائرنگ', 'سوئی گیس', 'بنوں']",2021-03-28T22:15:03+0500
15,ؒمیراحمد خان روڈ سے سڑک نکال کر انڈسٹریل ایریا اور لنک سریاب سے ملایا جائے ،رہنما جمعیت علما اسلام نظریاتی ضلع کوئٹہ,"['کوئٹہ', 'ٹریفک', 'علما', 'سڑک', 'جمعیت']",2021-03-28T22:15:03+0500
16,ذ*بلوچ ڈاکٹرز فورم کا بساک اور بی ایس او کے نومنتخب کابینہ کو مبارک باد,['بلوچستان'],2021-03-28T21:35:08+0500
17,-جانی خیل کے دھرنے کے شرکاء پر آنسو گیس اور فائرنگ عوام دشمنی کی انتہا ہے ، اے این پی,"['اسلام آباد', 'دھرنا', 'مولانا فضل الرحمن', 'احتجاج', 'فائرنگ', 'سوئی گیس', 'بنوں']",2021-03-28T21:35:07+0500
18,ًبلوچستان نیشنل پارٹی (عوامی)خواتین ونگ کا تعلیمی پسماندگی کا ذمہ دار کون پرسیمینار ,"['پاکستان تحریک انصاف', 'بلوچستان', 'دنیا', 'تعلیم', 'جماعت اسلامی', 'شہید', 'ڈاکٹر']",2021-03-28T21:35:07+0500
19,مستونگ ،بلوچستان میں سیاسی استحکام کے قیام قومی و سیاسی حقوق کے تحفظ اور ساحل وسائل پر اختیار و دسترس کیلئے جدوجہد کررہے ہیں،رہنما نیشنل پارٹی ,"['پاکستان تحریک انصاف', 'بلوچستان', 'ایف سی', 'اٹھارویں ترمیم', 'امن و امان', 'پولیس', 'ووٹ', 'دنیا', 'ڈاکٹر', 'جلسہ', 'جمہوریت', 'لاپتہ افراد', 'قتل', 'پاکستان']",2021-03-28T21:35:06+0500
20,(اپ ڈیٹ ),"['محسن داوڑ', 'وزیر اعلیٰ', 'مذاکرات', 'دھرنا', 'جماعت اسلامی', 'مولانا فضل الرحمن', 'جمعیت', 'اکرم خان درانی', 'تھانہ', 'شمالی وزیرستان', 'احتجاج', 'سوئی گیس', 'میرا', 'بنوں', 'کار', 'ڈاکٹر', 'قتل', 'پولیس']",2021-03-28T21:35:05+0500
21,ٌاوستہ محمد، بلوچستان کے بارے میں اسلام آباد کو اپنی روش تبدیل کرنی ہوگی،میر عبدالروف مینگل,"['اسلام آباد', 'اسمبلی', 'بلوچستان', 'پانی', 'تباہی', 'احتجاج', 'قومی اسمبلی']",2021-03-28T21:35:05+0500
22,ٴْنعیم خان بازئی کے شمولیت سے جمعیت (س) کو تقویت مل گئی، پی بی 24کوئٹہ ون کے چیئر مین مقرر ,"['پنجاب', 'جمعیت']",2021-03-28T21:35:05+0500
23,G اراکین مجلس احرار لاہور کا اجلاس ,"['امریکہ', 'دنیا', 'لاہور', 'نقصان', 'ایٹمی', 'ڈاکٹر', 'پاکستان']",2021-03-28T21:35:04+0500
24,گرانفروشوں ذخیرہ اندوزوں اور ناپ تول میں کمی کرنیوالے دکانداروں کے ساتھ سختی سے نمٹا جائے، کمشنر گوجرانوالہ ,"['حکومت پنجاب', 'پنجاب', 'مہنگائی', 'عثمان بزدار']",2021-03-28T21:35:03+0500
25,m لا ہور، بغیر ماسک گھومنے والے 44 افراد کے خلاف مقدمات,"['کار', 'لاہور', 'کرونا وائرس', 'پولیس']",2021-03-28T21:35:03+0500
26, مسجد الحرام اور مسجد نبوی میں اجتماعی افطار اور اعتکاف پر پابندی عائد,"['سعودی عرب', 'مکہ المکرمہ', 'دنیا', 'خانہ کعبہ ', 'کرونا وائرس', 'رمضان المبارک', 'ڈاکٹر', 'سعودی']",2021-03-28T21:28:04+0500
27,مقبوضہ جموںوکشمیر، گرینیڈ حملے میں دو شہری زخمی,"['زخمی', 'سڑک', 'بھارت', 'نامعلوم افراد', 'حملہ', 'مسئلہ کشمیر', 'فوج', 'پولیس']",2021-03-28T21:20:11+0500
28,بنوں،جانی خیل میں چار کمسن بچوں کی لاشیں ملنے کے بعد گزشتہ آٹھ روز سے دھرنا دینے والے مظاہرین بپھر گئے ,"['محسن داوڑ', 'وزیر اعلیٰ', 'مذاکرات', 'دھرنا', 'جماعت اسلامی', 'مولانا فضل الرحمن', 'اکرم خان درانی', 'تھانہ', 'شمالی وزیرستان', 'احتجاج', 'سوئی گیس', 'میرا', 'بنوں', 'کار', 'ڈاکٹر', 'جمعیت', 'پولیس']",2021-03-28T21:20:10+0500
29,لنڈی کوتل قبائلی مشران اور افغان ننگرھار قومی مشران کا گرینڈ جرگہ,"['اسمبلی', 'صوبائی اسمبلی', 'جرگہ', 'احتجاج', 'افغانستان', 'پاکستان']",2021-03-28T21:20:10+0500
30,اسلام آباد پولیس نے رواں سال کے پہلے تین ماہ کے دوران ضلع بھر سے 3412پیشہ بھکاریوں کو گرفتار کیا,"['عبدالستار ایدھی', 'ڈاکٹر', 'تھانہ', 'پولیس']",2021-03-28T21:20:09+0500
31,ہمیشہ کہا ہے افغانستان میں تنازعہ کا کوئی فوجی حل نہیں ہے، ترجمان دفتر خارجہ,"['امریکہ', 'طالبان', 'دفتر خارجہ', 'افغانستان', 'فوج', 'پاکستان']",2021-03-28T21:20:08+0500
32,افغان صدر اشرف غنی کا وزیراعظم عمران خان کے کورونا میں مبتلا ہونے کی خبروں پر افسوس کا اظہار ,"['کرونا وائرس', 'وزیراعظم', 'افغانستان']",2021-03-28T21:20:08+0500
33,بنوں میں اے این پی کے پرامن کارکنان پر پولیس کا تشدد ریاستی دہشت گردی ہے، زاہد خان,"['اے این پی', 'چارسدہ یونیورسٹی حملہ', 'احتجاج', 'فائرنگ', 'سوئی گیس', 'بنوں', 'قتل', 'پولیس']",2021-03-28T21:20:08+0500
34,نیب اقوام متحدہ کے انسداد بدعنوانی کے تحت پاکستان کا فوکل ادارہ ہے ،چیئر مین نیب ,"['کرپشن', 'سی پیک', 'چین', 'اقوام متحدہ', 'پاکستان']",2021-03-28T21:20:07+0500
35,شب برات کی رات میں زیادہ سے زیادہ عبادت کی جائے ، عبد الخبیر آزاد ,"['رویت ہلال کمیٹی', 'کرونا وائرس', 'پاکستان']",2021-03-28T21:20:07+0500
36,تین مارشل لاز اور چندخاندانوں نے قوم کے 73 سال ضائع کردئیے، سراج الحق ,"['بنگلہ دیش', 'علاج', 'بجلی', 'مقبوضہ کشمیر', 'سوئی گیس', 'کرپشن', 'پارلیمنٹ', 'نریندرا مودی', 'جمہوریت', 'ڈاکٹر', 'پنجاب', 'سراج الحق', 'مہنگائی', 'بھارت', 'جماعت اسلامی', 'غریب', 'جلسہ', 'دہلی', 'مسئلہ کشمیر', 'پاکستان', 'بنک', 'تعلیم', 'پیٹرول', 'پیپلز پارٹی', 'مسلم لیگ (ن)', 'وزیراعظم']",2021-03-28T21:20:06+0500
37,ئ* بلوچستان یونیورسٹی پشین کیمپس کے شعبہ فارمیسی کو جلد رجسٹرڈ کیا جائے،پی ایس ایف,"['شہید', 'کوئٹہ', 'بلوچستان']",2021-03-28T21:20:05+0500
38,-کوئٹہ ،کورونا ویکسین لگوانے والوں کیلئے کمپیوٹرائزاڈ ویکسینیشن سرٹیفکیٹ کا اجراشروع,"['نادرا', 'کوئٹہ', 'کرونا وائرس']",2021-03-28T21:20:04+0500
39,ٓکوئٹہ کے مختلف علاقوں میںبجلی کی شدید لوڈشیڈنگ ،عوام کا کوئی پرسان حال نہیں ،جے یو آئی,"['بلوچستان', 'اسمبلی', 'صوبائی اسمبلی', 'بجلی', 'علما', 'واپڈا', 'احتجاج', 'ریکارڈ', 'ڈاکٹر', 'قومی اسمبلی', 'جمعیت', 'لوڈشیڈنگ']",2021-03-28T21:20:04+0500
40,~بیلہ، کسان کارڈز اجرا اور زمینداروں کی 31 مارچ تک رجسٹریشن ہوگی ,"['بلوچستان', 'درآمد']",2021-03-28T21:20:04+0500
41,ٌکوہاٹ ،جنسی درندگی کا شکار ہونیوالی بچی حریم فاطمہ کی سی سی ٹی وی فوٹیجز منظر عام پر آگئی,"['قاتل', 'پولیس']",2021-03-28T21:20:03+0500
42,امیر جماعت اسلامی پاکستان سراج الحق نے پی ڈی ایم کا ساتھ نہ دینے کی وجہ بتا دی,"['یوسف رضا گیلانی', 'کرپشن', 'قائداعظم', 'سراج الحق', 'جماعت اسلامی', 'جلسہ', 'مسلم لیگ (ن)', 'پاکستان']",2021-03-28T21:10:39+0500
43,آل سندھ چیف سیکریٹری چیلنج کپ فٹبال، امتیاز اسپورٹس سیمی فائنل میں داخل,"['برما', 'فٹبال', 'کھیل', 'سندھ']",2021-03-28T21:10:12+0500
44,نواب شاہ اور گردونواح میں شدید گرمی ، درجہ حرارت 42 ڈگری تک پہنچ گیا,"['گرمی', 'ٹریفک']",2021-03-28T21:10:12+0500
45,حکومت کو مہنگائی پر قابو پانے کیلئے فارمولا بنانا ہوگا ، سربراہ پاکستان سنی تحریک ,"['مہنگائی', 'غریب', 'کرونا وائرس', 'سندھ', 'پاکستان']",2021-03-28T21:10:11+0500
46,سانگھڑ کے تعلقہ ٹنڈوآدم سٹی پولیس کا فحاشی کے اڈے پرکامیاب چھاپہ مارکارروائی,['پولیس'],2021-03-28T21:10:11+0500
47,کورونا کی تیسری لہر سے بچنے کیلئے وفاقی اور صوبائی سندھ حکومت مثبت اقدام کرے ، سلیم الدین قریشی ,"['پنجاب', 'کاروبار', 'سندھ', 'کرونا وائرس']",2021-03-28T21:10:11+0500
48,کراچی سمیت سندھ بھر میں بھی ہندو برادری نے اپنا مذہبی تہوار ہولی بھرپور انداز میں منایا,"['کراچی', 'سندھ', 'پاکستان']",2021-03-28T21:10:10+0500
49,غیر ملکی ایجنڈوں کی تکمیل کی روک تھام کے بجائے حکومت خاموش ہے ، اسلم فاروقی ,"['نقصان', 'پاکستان']",2021-03-28T21:10:10+0500
50,کندھ کوٹ میں ڈاکو راج،12افراد اغوا، پولیس آپریشن جاری,"['اے پی سی', 'گاڑیاں', 'اغوا', 'پولیس']",2021-03-28T21:10:10+0500
51,شب برات گناہوں سے توبہ اور مغفرت کی رات ہے، علامہ رضی حسینی ,"['مولانا خادم حسین رضوی', 'کراچی', 'پاکستان']",2021-03-28T21:10:10+0500
52,کراچی میں (آج) شب برأت مذہبی عقیدت و احترام کے ساتھ منائی جائیگی,['کراچی'],2021-03-28T21:10:09+0500
53,رمضان المبارک کے مہینے میں ایک مرتبہ پھر لاکھوں پاکستانی عمرے کی سعادت حاصل کرنے کیلئے سعودی عرب نہیں جا سکیں گے,"['سعودی عرب', 'کرونا وائرس', 'رمضان المبارک', 'سعودی', 'پاکستان']",2021-03-28T21:10:09+0500
54,عمران خان کے دور حکومت میںغریب کو دال روٹی بھی میسر نہیں،غریب عوام دووقت کی روٹی کو ترس رہے ہیں، صاحبزادہ ابوالخیر محمد زبیر ,"['سونامی', 'مہنگائی', 'دنیا', 'تعلیم', 'غریب', 'مولانا فضل الرحمن', 'بجٹ', 'ڈاکٹر', 'جمعیت', 'پاکستان']",2021-03-28T21:10:08+0500
55,اے وی ایل سی کراچی کی جانب سے عوام کے فائدہ کے لئے ایک اور قابل تحسین اقدام,"['کراچی', 'گاڑی', 'تھانہ', 'کار', 'کاروبار', 'پولیس']",2021-03-28T21:10:08+0500
56,مولانا فضل الرحمن پی ڈی ایم کیخلاف ہونیوالی سازشوں کا نوٹس لے کر سازشی عناصر کو بے نقاب کریں، عاجز دھامرہ ,"['مولانا فضل الرحمن', 'ایم کے', 'نقصان', 'جمہوریت']",2021-03-28T21:10:07+0500
57,ہم نے کلاشنکوف کا کلچر کلا شنکوف کے زریعے نہیں سچ بول کر ختم کیا، سید مصطفی کمال ,"['پاک سرزمین پارٹی', 'مکہ المکرمہ', 'ووٹ', 'الیکشن', 'عام انتخابات 2018', 'سید مصطفی کمال', 'میرا', 'جدہ']",2021-03-28T21:10:07+0500
58,آرٹس کونسل آف پاکستان کراچی میں حسینہ معین کی یاد میں تعزیتی اجلاس کا انعقاد,"['شادی', 'کراچی', 'دنیا', 'بھارت', 'مصباح الحق', 'میرا', 'نقصان', 'ڈاکٹر', 'فلم', 'پاکستان']",2021-03-28T21:10:06+0500
59,شہر قائد کے علاقے کورنگی نمبر 6 میں مسمار کی گئی مدینہ مارکیٹ کے متاثرین کا احتجاج,"['کراچی', 'سپریم کورٹ', 'احتجاج', 'عدالت', 'پاکستان']",2021-03-28T21:10:06+0500
60,وکلا برادری فلسطین کاز کیلئے جد وجہد جاری رکھے گی، انسانی حقوق کا دفاع کرنا ہماری اولین ذمہ داری ہے، نعیم قریشی،عامر وڑائچ,"['اسرائیل', 'کراچی', 'اسمبلی', 'پاکستان تحریک انصاف', 'دنیا', 'بھارت', 'جماعت اسلامی', 'فلسطین', 'وکلا', 'علما', 'عام انتخابات 2018', 'مقبوضہ کشمیر', 'سندھ', 'مسئلہ کشمیر', 'ڈاکٹر', 'مسلم لیگ (ن)', 'جمعیت', 'پاکستان']",2021-03-28T21:10:05+0500
61,کراچی میں پولیس اور اے وی سی سی کی مشترکہ کارروائی،10سالہ بچہ بازیاب،والدہ گرفتار,"['موبائل', 'فوج', 'بیوی', 'دھمکی', 'اغوا', 'پولیس']",2021-03-28T21:10:04+0500
62,سندھ رینجرز کی گڈاپ ٹان میں کارروائی، 2 دہشتگرد گرفتار، اسلحہ اور بارودی مواد برآمد,"['کراچی', 'طالبان', 'تحریک طالبان پاکستان', 'زخمی', 'رینجرز', 'پولیس', 'ڈکیتی', 'تھانہ', 'سندھ', 'فائرنگ', 'اسلحہ', 'پاکستان']",2021-03-28T21:10:04+0500
63,جن سے گھر چلتا نہیں وہ کراچی کے اسپتال کیا چلائیں گی خرم شیرزمان,"['کراچی', 'اسمبلی', 'پاکستان تحریک انصاف', 'آصف علی زرداری', 'عام انتخابات 2018', 'پیٹرول', 'کرونا وائرس', 'سندھ', 'جمہوریت', 'علاج', 'بلاول بھٹو زرداری', 'پاکستان']",2021-03-28T21:10:03+0500
64,پاکستانی طالبہ نےبحیثیت ’ورلڈ میموری چیمپئن‘ بھارت اور سویڈن کو ہرادیا,"['ریکارڈ', 'سوشل میڈیا', 'طالبہ', 'بھارت']",2021-03-28T21:07:31+0500
65,#(انٹرنیشنل نیوز ),"['امریکہ', 'ڈونلڈ ٹرمپ', 'واشنگٹن', 'کرونا وائرس', 'احتجاج', 'چین', 'قتل']",2021-03-28T21:00:23+0500
66,k بھارتی فوجی کی ٹیکہ لگواتے ہوئے رونے کی ویڈیو وائرل,"['سوشل میڈیا', 'فوج', 'بھارت', 'پاکستان']",2021-03-28T21:00:23+0500
67,ئ*کرونا سے نمٹنے کیلئے باتیں کم اور ویکسین کا زیادہ بندوبست کریں،چودھری پرویزالٰہی ,"['پنجاب اسمبلی', 'پنجاب', 'شادی', 'اسمبلی', 'گورنر', 'مونس الٰہی', 'مہنگائی', 'الیکشن', 'عام انتخابات 2018', 'کرونا وائرس', 'رمضان المبارک', 'وزیراعظم', 'پاکستان']",2021-03-28T21:00:22+0500
68,ٴْآیات نکالنے کی درخواست دینے والا وسیم رشدی دائرہ اسلام سے خارج ہے ، علامہ سبطین سبزواری,"['فسادات', 'پنجاب', 'کرپشن', 'بھارت', 'سپریم کورٹ', 'علما', 'احتجاج', 'عدالت', 'فلم']",2021-03-28T21:00:22+0500
69,yحکومت جتنے جتن کرلے ،فتح میاں نواز شریف کے بیانیے ہی کی ہوگی,"['یوسف رضا گیلانی', 'سید علی شاہ گیلانی', 'آصف علی زرداری', 'ووٹ', 'سینیٹ', 'جماعت اسلامی', 'میاں نواز شریف', 'جمہوریت', 'پیپلز پارٹی', 'مسلم لیگ (ن)', 'جمعیت', 'پاکستان']",2021-03-28T21:00:17+0500
70,ظ*جانی خیل مظاہرین کا نوجوانوں کی لاشوں کے ساتھ اسلام آباد کی جانب مارچ شروع,"['محسن داوڑ', 'وزیر اعلیٰ', 'اسمبلی', 'پی ٹی ایم', 'مذاکرات', 'دھرنا', 'مولانا فضل الرحمن', 'ایم کے', 'جنوبی وزیرستان', 'احتجاج', 'وزیراعظم', 'سوئی گیس', 'بنوں', 'خیبرپختونخوا', 'قومی اسمبلی', 'قتل', 'پولیس']",2021-03-28T21:00:16+0500
71,ں*پاکستانی طالبہ نے ’ورلڈ میموری چیمپین‘ کی حیثیت سے بھارت اور سوئیڈن کو مات دے دی,"['ریکارڈ', 'سوشل میڈیا', 'طالبہ', 'بھارت']",2021-03-28T21:00:16+0500
72,ل*لاہور، پنجاب ہیلتھ کیئر کمیشن کی عطائیت کے خلاف کارروائی جاری،638مراکز پر چھاپے ,"['پنجاب', 'کھیل', 'لاہور', 'کاروبار', 'جرمانہ']",2021-03-28T21:00:16+0500
73,mجمعیت علما اسلام ضلع کوئٹہ کی ضلعی مجلس عاملہ کا اجلاس,"['یہودی', 'امریکہ', 'کوئٹہ', 'دنیا', 'مولانا فضل الرحمن', 'علما', 'خورشید احمد', 'جمعیت', 'پاکستان']",2021-03-28T21:00:15+0500
74,ٌکوئٹہ، صوبے میں فصلیں تباہ ،بجلی کی بندش سے زراعت کا شعبہ مشکلات سے دوچار ہیں ، ثناء بلوچ ,"['بلوچستان', 'اسمبلی', 'صوبائی اسمبلی', 'بجلی', 'تباہی', 'نقصان']",2021-03-28T21:00:14+0500
75,*کوئٹہ ، پیپلز پارٹی بلوچستان کاموجودہ حکومت کے دور میں ملکی قرضوں ریکارڈ اضافہ کے بعد قرضوں کا مجموعی بوجھ 44ہزار 801ارب روپے ہونے پر تشویش کا اظہار,"['گیس کی قیمتوں میں اضافہ', 'اسٹیٹ بینک آف پاکستان', 'کوئٹہ', 'بلوچستان', 'قرضہ', 'آئی ایم ایف', 'مہنگائی', 'بجلی', 'ڈالر', 'نقصان', 'سوئی گیس', 'ریکارڈ', 'پیپلز پارٹی', 'پاکستان']",2021-03-28T21:00:14+0500
76,ؔکوئٹہ ،ملک میں اسلامی نظام کے نفاذ کیلئے علماء حق فیصلہ کن جدوجہد کیلئے تیار ہوجائے ،عبدالقیوم میرزئی ،,"['قرارداد', 'اقلیت', 'سینیٹ', 'پارلیمنٹ', 'جمہوریت', 'جمعیت', 'پاکستان']",2021-03-28T21:00:14+0500
77,غ*لاہور، مولانا گلزار احمد مظاہری مرحوم کی تعارفی کتاب کی تقریب 30 مارچ کو ہوگی,"['جماعت اسلامی', 'ڈاکٹر', 'سراج الحق', 'پاکستان']",2021-03-28T21:00:13+0500
78,Wگورنمنٹ ٹیچرز ایسوسی ایشن قلات کا اہم اجلاس,"['مولانا فضل الرحمن', 'کوئٹہ', 'بلوچستان', 'دھرنا']",2021-03-28T21:00:13+0500
79,Uقلات پولیس کی کارروائی، مفرور ملزم گرفتار,['پولیس'],2021-03-28T21:00:13+0500
80,ڈ*پنڈی بھٹیاں پولیس کا ٹارگٹڈ آپریشن،6 اشتہاریوں سمیت 48 ملزمان گرفتار,"['امن و امان', 'ڈکیتی', 'تھانہ', 'ڈاکٹر', 'منشیات', 'اسلحہ', 'پولیس']",2021-03-28T21:00:12+0500
81,qپنڈی بھٹیاں ،لڑکے سے بدفعلی کی کوشش کرنیوالا ملزم گرفتار,"['تھانہ', 'پولیس']",2021-03-28T21:00:12+0500
82,ذ*کامونکے،گھریلوناچاقی پر سُسر نے بہو کے بھائی کو موت کے گھاٹ اُتار دیا,"['شادی', 'زخمی', 'فائرنگ', 'پولیس']",2021-03-28T21:00:12+0500
83,گ*کامونکے ،پولیس کانسٹیبل نے بھتہ نہ دینے پر ریڑھ بانوں پر مار مار لہولہان کردیا,"['پنجاب', 'زخمی', 'تھانہ', 'اسلحہ', 'پولیس']",2021-03-28T21:00:12+0500
84,ذ*جماعت اسلامی کو اقتدار کے حصول کیلیے الیکٹیبلز کی ضرورت نہیں،راشد نسیم,"['جماعت اسلامی', 'پاکستان']",2021-03-28T21:00:11+0500
85,ژ*حکومت کو مہنگائی پر قابو پانے کیلئے فارمولہ بنانا ہوگا،ثروت اعجاز قادری ,"['مہنگائی', 'غریب', 'کرونا وائرس', 'سندھ', 'پاکستان']",2021-03-28T21:00:11+0500
86,کوئٹہ،بلوچستان کے بلا پیمودہ زمینوں پر قبائل کے حق ملکیت کے تحفظ کو یقینی بنانے کے لئے لشکری رئیسانی کی صدارت میں 31مارچ کو قبائلی جرگہ طلب,"['کوئٹہ', 'بلوچستان', 'جرگہ']",2021-03-28T21:00:10+0500
87,۷کوئٹہ ، آج آئی ایم ایف اور ایف اے ٹی ایف کی مرضی کے خلاف حکومت کوئی پالیسی نہیں بناسکتی،حاجی شریف خان خلجی ,"['بلوچستان', 'آئی ایم ایف', 'ٹماٹر', 'ایران', 'جمہوریت', 'درآمد', 'تباہی', 'بجٹ', 'افغانستان', 'پیپلز پارٹی', 'روس', 'پاکستان']",2021-03-28T21:00:10+0500
88,دالبندین سے پچیس کلو میٹر کے فاصلے پر واقع افغان مہاجر کیمپ گردی جنگل میں سرسبز شاداب پروگرام پاکستان کے تحت شجرکاری مہم کا آغاز ,"['موسم', 'افغانستان', 'فوج', 'پاکستان']",2021-03-28T21:00:09+0500
89,ہم سریاب روڈ کٹنگ کے متاثرہ دکانداروں اور رہائشیوں کو مشکل کی گھڑی میں تنہا نہیں چھوڑیں گے ،مرکزی انجمن تاجران بلوچستان ,"['کوئٹہ', 'بلوچستان']",2021-03-28T21:00:08+0500
90,لورالائی میں قدیم قبرستانوں میں مردے دفنانے کیلئے جگہ ختم ہو گئی,['کار'],2021-03-28T21:00:08+0500
91,بلوچستان کے مختلف اضلاع اور شاہراہوں پر موبائل نیٹ فراہم کرنے کے 10بلین روپے کے منصوبوں کا اجراء ,"['بلوچستان', 'موبائل', 'ٹیکنالوجی', 'بجٹ', 'گوادر']",2021-03-28T21:00:07+0500
92,بلوچستان کے ملازمین کا معاشی استحصال تسلیم نہیں کریں گے،،بلوچستان لیبر فیڈریشن ,"['کوئٹہ', 'بلوچستان', 'میٹرو', 'مہنگائی', 'جیل', 'غریب', 'احتجاج', 'قتل']",2021-03-28T21:00:07+0500
93,حب سے منشیات ،اسٹریٹ کرائم ا ور معاشرتی برُائیوں کے خا تمے کا تہیہ کررکھاہے ،یارمحمد کمانڈو ,"['پنجاب', 'کراچی', 'بلوچستان', 'سندھ', 'منشیات', 'پولیس']",2021-03-28T21:00:06+0500
