,headlines,categories
18,لاہور ،غیر ملکی باشندے کو 4 لاکھ روپے کی رشوت کی پیشکش پر حوالات بند کردیا گیا,"['منشیات', 'بیوی', 'لاہور', 'پولیس']"
19,گلگت بلتستان پاکستان کا صوبہ بننے جارہا ہے، شیخ رشید,"['بھاشا ڈیم', 'کرونا وائرس', 'سی پیک', 'ڈیم', 'پاکستان', 'چین']"
20,حکومت اپوزیشن سے گرنے والی نہیں ،آصف زرداری سے مشورے کرنا ہوں گے، اعتزاز احسن ,"['میاں نواز شریف', 'مریم نواز شریف', 'لانگ مارچ', 'آصف علی زرداری', 'پاکستان', 'سینیٹ', 'اعتزاز احسن']"
21,سینیٹر یوسف رضا گیلانی سے سینیٹر کہدہ بابر کی ملاقات ،ملکی سیاسی صورتحال اور بلوچستان کے ایشوز پر گفتگو ,"['یوسف رضا گیلانی', 'بلوچستان', 'وزیراعظم']"
22,مریم اورنگزیب نے معروف گلوکار شوکت علی کے انتقال پر اظہار افسوس اور تعزیت ,"['مریم اورنگزیب', 'نقصان', 'مسلم لیگ (ن)', 'پاکستان']"
23,سینیٹر شبلی فراز کا مشہور لوک فنکار شوکت علی کے انتقال پر رنج و غم اور افسوس کا اظہار ,"['پاکستان تحریک انصاف', 'موسیقی', 'پاکستان']"
24,کثیر ملکی عسکری مشق ’’ایسز میٹ 1-2021‘‘ پاک فضائیہ کے آپریشنل بیس پر سرگرمی سے جاری ,['پاکستان فضائیہ']
25,بلاول بھٹو زرداری کا معروف گلوکار شوکت علی کے انتقال پر گہرے دکھ و افسوس کا اظہار,"['بلاول بھٹو زرداری', 'پاکستان', 'آصف علی زرداری']"
26,پشاور،منی لانڈرنگ میں ملوث افغان شہری کو 25 سال قید کی سزا,"['خیبرپختونخوا', 'پولیس', 'پشاور', 'عدالت', 'جرمانہ', 'افغانستان']"
27,ملتان کے نجی اسپتال میں آنکھ کا آپریشن کروانے والے 16 افراد کی بینائی متاثر,"['غریب', 'ڈاکٹر', 'علاج', 'ملتان']"
28,تائیوان ،مسافر ریل پٹڑی سے اتر کر خوف ناک حادثے کا شکار ،48 افراد ہلاک ، 66 زخمی,"['زخمی', 'چھٹیاں', 'پولیس', 'حادثہ', 'ہلاک', 'ڈرائیور']"
29,وزیراعظم عمران خان 4 اپریل کو عوام الناس سے براہ راست گفتگو میں سوالات کے جواب دیں گے,"['ٹوئٹر', 'وزیراعظم']"
30,پاکستان مرکنٹائل ایکسچینج لمیٹیڈ میں میٹلز، ا نرجی ، کوٹس اور انڈیکس کی11.1ارب کے سودے,['پاکستان']
31,آن لائن ٹیکس ادائیگی کے نظام کو مزید اپ گریڈکیا جارہا ہے ،ڈی جی ایکسائز منیراحمدزرداری,"['چیمبر آف کامرس', 'کراچی', 'سندھ', 'آصف علی زرداری', 'کار', 'ہوٹل']"
32,سیمنٹ کی فروخت میں 44.39فیصد اضافہ,"['پاکستان', 'بجلی']"
33,کراچی، پورٹ قاسم ورکز لیگ کا اجلاس ،عہدیداروں کا اخلاق ہاشمی کی قیادت پر مکمل اعتماد کا اظہار,[]
34,کوئٹہ کراچی خونی شاہراہ پر حادثہ کار کی ٹکر سے ایک شخص جاں بحق,"['کراچی', 'جاں بحق', 'کوئٹہ', 'پولیس', 'حادثہ', 'کار']"
35,طلباء کو جان بوجھ کر مختلف طریقوں سے ذینی کوفت میں مبتلا کیا جارہا ہی:بی ایس او بچار,"['پنجاب', 'تعلیم', 'گورنر', 'بلوچستان', 'احتجاج', 'فاٹا']"
36,صوبے کے اندر پی ڈی ایم اے کا بہت ہی اہم رول رہاہی: نصیر احمد ناصر,"['کوئٹہ', 'سیلاب', 'ایم کے', 'بلوچستان', 'زلزلہ']"
37,تمام تر صلاحیتوں کو بروئے کار لانا میری پہلی ترجیح ہے : طالب حسین لاشاری,"['تھانہ', 'کار', 'امن و امان', 'پولیس']"
38,موجودہ حکومت گلگت بلتستان کی ترقی کیلئے پرعزم ہے، وزیراعظم,"['انٹرنیٹ', 'وزیراعظم', 'تعلیم', 'ٹیکنالوجی', 'پی ٹی اے', 'کار', 'مسئلہ کشمیر']"
39,کثیرالمنزلہ عمارتوں کی تعمیر کی اجازت سے سکھر میں تعمیراتی سرگرمیوں میں اضافہ ہوگا،آباد,"['سندھ', 'کراچی', 'عالمی بینک', 'پاکستان']"
40,محنت کش پاکستانیوں کیلئے سفری پابندیوں کے اطلاق سے قبل برطانیہ واپس جانا بہت مشکل ہوگیا,"['برطانیہ', 'کرونا وائرس', 'مسیحی برادری', 'سوشل میڈیا', 'پاکستان', 'کرایہ', 'پی آئی اے', 'اسلام آباد']"
41,سانگھڑ ضلع میں کرونا وائرس کے 35 کیسز سامنے آگئے محکمہ صحت کی رپورٹ جاری ,['کرونا وائرس']
42,سانگھڑ شہر میں پینے کا پانی ناپید ،شہری پانی کی بوند بوند کو ترس گئے ،پچھلے کئی دنوں سے پانی کی سپلائی معطل,"['محمد علی جناح', 'سندھ', 'لوڈشیڈنگ', 'پانی', 'تھانہ', 'گرمی', 'بجلی', 'ڈاکٹر']"
43,سابق مشیر شاہد نظامانی کے دو ملازمین قتل کیس میں ماڈل کورٹ سانگھڑ نے دو نا مزد ملزمان کو جیل بھیج دیا ,"['محمد خان جونیجو', 'قتل', 'حملہ', 'زخمی', 'فائرنگ', 'عدالت', 'جیل', 'ہلاک']"
44,رکن اسمبلی شازیہ مری اور حکومت سندھ کی جانب سے مستحق شخص کو مالی امداد کا دو لاکھ روپے کا چیک پیش ,"['سندھ', 'ڈاکٹر', 'مری', 'آصف علی زرداری', 'پاکستان', 'قومی اسمبلی', 'پیپلز پارٹی', 'بلاول بھٹو زرداری', 'علاج', 'اسمبلی']"
45,حسینہ معین نئے ڈرامہ نویسوں کی استاد تھیں، اسما سفیر,"['کراچی', 'نقصان', 'پاکستان', 'بھارت', 'جماعت اسلامی', 'عام انتخابات 2018', 'ڈاکٹر']"
46,شہید ذوالفقار علی بھٹو کی پوری زندگی عوام کے حقوق اور جدوجہد اور ملک کی تعمیر وترقی کی خدمات سے عبارت ہے، ،حاجی علی مددجتک,"['قتل', 'شہید', 'دنیا', 'کرونا وائرس', 'آصف علی زرداری', 'غریب', 'بلوچستان', 'جمہوریت', 'پاکستان', 'پیپلز پارٹی', 'بلاول بھٹو زرداری', 'ذوالفقار علی بھٹو', 'بینظیر بھٹو']"
47,شدید گرمی، لوڈشیڈنگ میں اضافہ، کے الیکٹرک کی نا اہلی کا ثبوت ہے، حافظ نعیم الرحمن ,"['کے الیکٹرک', 'کراچی', 'بجلی', 'نیپرا', 'لوڈشیڈنگ', 'نجکاری', 'رمضان المبارک', 'گرمی', 'سوئی گیس', 'موسم', 'جماعت اسلامی']"
48,ضلع بدین میں گندم خریداری کے 12 سینٹر قائم گندم خریداری کا آغاز کر دیا گیا,"['سندھ', 'آٹا']"
49,بلوچستان میں کورونا سے مزید 2افراد جاں بحق ،69نئے کیس سامنے آگئے ،صوبے میں وائرس کے پھیلاؤ کی شرح 5.97فیصد ہوگئی,"['کرونا وائرس', 'کوئٹہ', 'بلوچستان', 'جاں بحق']"
50,انڈر 16 گیمز میڈلز جیتنے والے کھلاڑیوں میں تعلیمی وظائف کا آغاز,['تعلیم']
51,پشاور میں آل کے پی فل کنٹکٹ شن کیوکشن کراٹے ا وپن بیلٹ ٹیسٹ اتوار چاراپریل کوہونگے ,[]
52,پشاور، ناصر باغ پولیس اسٹیشن کی نئی عمارت کی تعمیرکا افتتا ح,"['امن و امان', 'تھانہ', 'پشاور', 'پولیس', 'ٹریفک', 'کار']"
53,ڈی آئی خان ائیرپورٹ کو فعال کرنے کے سلسلے میں سینیٹر دوست محمد کا سینیٹ میں توجہ دلاو نوٹس,"['پنجاب', 'بنوں', 'نقصان', 'بلوچستان', 'افغانستان', 'ائیرپورٹ']"
54,خیبرپختونخوا حکومت کی ماہ رمضان میں عوام کو سہولیات کی فراہمی یقینی بنانے کیلئے حکمت عملی تیار ,"['موبائل', 'مہنگائی', 'خیبرپختونخوا', 'کرونا وائرس', 'پولیس', 'رمضان المبارک', 'ٹریفک', 'بجلی', 'ڈاکٹر']"
55,وزیر اعلی خیبر پختونخوا کا کورونا ویکسینیشن کو بھی صحت کارڈ پلس اسکیم میں شامل کرنے کا فیصلہ,"['کرونا وائرس', 'علاج']"
56,پشاور، وزیر اعلی خیبر پختونخوا کا مکان کی چھت گرنے سے ایک ہی خاندان کے تین افراد کے جاں بحق ہونے پر ا ظہار افسوس ,"['پشاور', 'جاں بحق']"
57,کراچی ، روپے کے مقابلے ڈالر کی قدر میں اضافے کا رجحان رہا ,"['ڈالر', 'پاکستان', 'ریکارڈ']"
58,کراچی ، سونے کی قیمت1500روپے اضافہ,['ریکارڈ']
59,پاکستان کو ترقی کیلئے مستقل معاشی پالیسیوں پر توجہ دینا ہوگی،چین,"['کراچی', 'گوادر', 'نقصان', 'پاکستان', 'بجلی', 'چین', 'کاروبار']"
60,حکومت غرباء ومساکین کیلئے بہت بڑی مصیبت بن گئی ہی: بشیراحمد ماندائی,"['مہنگائی', 'تعلیم', 'غریب', 'نقصان', 'سوئی گیس', 'بلوچستان', 'بجلی', 'جماعت اسلامی', 'احتجاج']"
61,اقلیتوں کو سب سے زیادہ حقوق اسلام نے دیئے ہیں: مولانا عبدالحق ہاشمی ,"['دنیا', 'مسئلہ کشمیر', 'کوئٹہ', 'تعلیم', 'شام ', 'غریب', 'بلوچستان', 'کرپشن', 'افغانستان', 'پاکستان', 'جماعت اسلامی', 'عراق', 'فلسطین']"
62,بلوچستان کی تقسیم کی کوشش جیسی حربوں سے مزید تباہی ہوگی:سردار اختر جان مینگل,"['بلوچستان', 'تباہی']"
63,کراچی، شہری علاقوں میں آٹزم کے بارے میں کسی حد تک آگاہی موجود ہی: نوید قمر,"['کراچی', 'سندھ', 'کار', 'پاکستان', 'وزیر اعلیٰ', 'ڈاکٹر']"
64,محکمہ موسمیات کی سندھ، خصوصا کراچی ، حیدرآباد ، سکھر او ر دیگر شہروں میں ہیٹ اسڑوک کی لہر کی پیشگوئی,"['سندھ', 'کراچی', 'پانی']"
65,بدین سے 21 سالہ تعلیم یافتہ ہندو لڑکی کانتا والد کومن نے اسلام قبول کرلیا,"['تھانہ', 'کراچی', 'تعلیم', 'پولیس']"
66,پشاور، گھریلو تنازعہ پر مورچہ زن فریقین گرفتار، جدید خودکا ر اسلحہ برآمد,"['قتل', 'زخمی', 'فائرنگ', 'پولیس', 'پشاور', 'تھانہ', 'نقصان', 'مولانا فضل الرحمن', 'صاحبزادہ حاجی فضل کریم', 'کار', 'اسلحہ']"
67,پشاور، خاتون سمیت اندرون شہر آئس سپلائی کرنے اور دیگر منشیات فروخت کرنے والے 10ملزمان گرفتار،آئس، ہیروئن اور چرس برآمد,"['تھانہ', 'پشاور', 'پولیس', 'ارسلان', 'ہیروئن', 'منشیات']"
68,سٹی ٹریفک پولیس پشاور نے کورونا ایس او پیز کی خلاف ورزیوں پر کی جانیوالی کارروائیوں کی سہ ماہی رپورٹ جاری کردی,"['دنیا', 'کرونا وائرس', 'پولیس', 'پشاور', 'ٹریفک', 'کار', 'ڈاکٹر']"
69,قانون نافذ کرنے والے ادارے تحفظ ختم نبوت کیقوانین کی عملداری یقینی بنائیں،عالمی مجلس تحفظ ختم نبوت ,"['اقلیت', 'کرونا وائرس', 'نقصان', 'پاکستان', 'لاہور']"
70,واشنگٹن میں امریکی صدارتی محل پر نامعلوم گاڑی کا حملہ,"['واشنگٹن', 'حملہ', 'زخمی', 'ڈونلڈ ٹرمپ', 'پولیس', 'گاڑی', 'گاڑیاں', 'امریکہ', 'عام انتخابات 2018']"
71,نیوزی لینڈ، وزیراعظم نے ملک میں عام آدمی کی کم سے کم اجرت بڑھا دی ، امیروں کیلئے آمدن کا 39 فیصد ٹیکس لازمی قرار ,"['نیوزی لینڈ', 'وزیراعظم']"
72,آسٹریلیا، اولمپیئنکشتی ران نیتھن بگالے کو کروڑوں ڈالر کی کوکین سمگل کرنے کی کوشش میں سزا کا سامنا,"['سیٹلائٹ', 'وکلا', 'کوکین', 'پولیس', 'اغوا', 'نقصان', 'عدالت', 'ڈالر', 'منشیات', 'کاروبار']"
73,پیپلزپارٹی کا اسٹیٹ بینک کے حوالے سے صدارتی آرڈیننس چیلنج کرنے کا اعلان,"['مہنگائی', 'بجلی', 'الیکشن کمیشن', 'کرونا وائرس', 'آصف علی زرداری', 'ایم کے', 'سونامی', 'سوئی گیس', 'پاکستان', 'پیٹرول', 'بلاول بھٹو زرداری', 'عام انتخابات 2018', 'الیکشن']"
74,وزیراعظم عمران خان شوکت علی کے انتقال پر دکھ اور افسوس کا اظہار,['وزیراعظم']
75,سپریم کورٹ کے فیصلے سے ڈسکہ کے عوام جیت گئے،وٹ چور، پولنگ عملہ کے اغوا کار ہار گئے ، حمزہ شہباز,"['ووٹ', 'اغوا', 'عدالت', 'سپریم کورٹ', 'مسلم لیگ (ن)', 'کار', 'پاکستان', 'چور', 'حمزہ شہباز', 'عام انتخابات 2018', 'الیکشن']"
76,ایم کیو ایم وفد کی گورنر سندھ سے ملاقات،مختلف مقدمات میں عزیر بلوچ کی بریت پر تحفظات کا اظہا ر کردیا,"['وزیراعظم', 'متحدہ قومی موومنٹ', 'سندھ', 'گورنر', 'پاکستان', 'برطانیہ']"
77,پاکستان سے برطانیہ واپسی کے پروازوں کے کرائے بڑھ گئے,"['کرونا وائرس', 'مسیحی برادری', 'پاکستان', 'کرایہ', 'برطانیہ']"
78,ڈسکہ کے باشعور عوام سسلین مافیا کے ساتھ نہیں دینگے،سینیٹر اعجاز چوہدری,"['پنجاب', 'ووٹ', 'پاکستان تحریک انصاف', 'وزیراعظم', 'غریب', 'بنک', 'مسلم لیگ (ن)', 'ڈالر', 'پاکستان', 'عام انتخابات 2018', 'الیکشن']"
79,بھارت سے تجارت نہ کرنے کا وفاقی کابینہ کا فیصلہ قومی امنگوں کے مطابق ہے،غلام محی الدین,"['بجلی', 'وزیراعظم', 'دنیا', 'سوئی گیس', 'کرپشن', 'پاکستان', 'بھارت', 'مسئلہ کشمیر', 'کار']"
80,برطانیہ میں پھنسے پاکستانیوں کو واپس لانے کیلئے پی آئی اے کا اضافی پروازیں چلانے کا اعلان,"['کرونا وائرس', 'مسیحی برادری', 'سوشل میڈیا', 'پاکستان', 'کرایہ', 'پی آئی اے', 'برطانیہ']"
81,راولپنڈی،غیرقانونی طور پر گیس سلنڈر ری فلنگ کرنے اور پٹرول پمپ سے پٹرول چوری کے الزام میں12 ملزمان گرفتار,"['تھانہ', 'پولیس', 'سوئی گیس', 'ملازمت', 'پیٹرول']"
82,راولپنڈی: شراب سپلائرز،منشیات فروشوں اورجرائم پیشہ عناصر کے خلاف کاروائی,"['تھانہ', 'منشیات', 'گاڑی', 'پولیس']"
83,راولپنڈی کو کلین اینڈ گرین سٹی بنانامیری اولین ترجیح ہی: کرنل ریٹائرڈ اجمل صابرراجہ,"['میٹرو', 'وزیراعظم', 'کمپنی', 'چھٹیاں', 'کرونا وائرس', 'پانی', 'کرکٹ', 'عید', 'ڈینگی', 'پاکستان', 'مری', 'میٹرو بس']"
84,صدر راولپنڈی چیمبر ناصر مرزا کی سی پی او راولپنڈی احسن یونس سے ملاقات,"['چیمبر آف کامرس', 'قتل', 'امن و امان', 'ٹیکنالوجی', 'ڈکیتی', 'پولیس', 'کار']"
85,آئیسکوراولپنڈی کے حکام کی غفلت اورلاپرواہی کی وجہ سے اردوبازارمیں آتشزدگی کاسانحہ رونماہوا: حاجی پرویز خان,"['بجلی', 'غریب', 'مسلم لیگ (ن)', 'پاکستان', 'قومی اسمبلی', 'اسمبلی']"
86,تائیوان میں ریل کا خوف ناک حادثہ، 48 افراد ہلاک، متعدد زخمی,"['زخمی', 'چھٹیاں', 'پولیس', 'حادثہ', 'ہلاک', 'ڈرائیور']"
87,کورونا کے باعث ویٹیکن میں ایسٹر کی تقریبات متاثر,"['کرونا وائرس', 'مسیحی برادری']"
88,تیونس: خاتون بمبار نے بچے سمیت خود کو بم سے اڑا دیا,"['ہلاک', 'وزارت داخلہ', 'داعش']"
89,میکسیکو،امریکی سرحد پر250 کی گنجائش کے حراستی مرکز میں 4 ہزار افراد کی موجودگی کا انکشاف ,['امریکہ']
90,راولپنڈی: پرچی جوا کے ذریعے شہریوں کو لوٹنے والی10 نوسر باز گرفتار,"['تھانہ', 'موبائل', 'پولیس']"
91,مہنگائی بے روزگاری کے ہاتھوں تنگ خاندان کی قاتل حکومت وقت ہے،لیاقت بلوچ,"['قاتل', 'مہنگائی', 'لیاقت بلوچ', 'مسئلہ کشمیر', 'غداری', 'بیوی', 'غریب', 'نریندرا مودی', 'بنک', 'تباہی', 'پاکستان', 'بھارت', 'جماعت اسلامی', 'مذاکرات', 'مقبوضہ کشمیر']"
92,حکومت غریبوں کیلئے رمضان پیکج کا اعلان کرے،سنی تحریک لاہور,"['مہنگائی', 'بجلی', 'کرونا وائرس', 'پانی', 'غریب', 'سوئی گیس', 'کرپشن', 'پاکستان', 'پیٹرول', 'چور']"
93,وزیراعظم نادرا میں ہونیوالی ناانصافیوں کا فوری نوٹس لیں ، رضا خان سواتی ,"['غداری', 'کار', 'کرپشن', 'پاکستان', 'نادرا']"
94,سندھ حکومت نے عوام کو بے یارومددگار چھوڑ دیا ،عمران قریشی,"['پاکستان تحریک انصاف', 'سندھ', 'ڈاکٹر', 'تعلیم', 'غریب', 'بجٹ', 'کرپشن', 'پاکستان', 'علاج', 'اسمبلی']"
95,لوگوں کی جان ومال کی حفاظت کرنا ہمارا اولین فرض ہے،ایس ایس پی حیدر آباد,['امن و امان']
96,واسا ملازمین کی ایک تنخواہ جاری کر دی گئی ، ڈی جی ترقیات حیدرآباد,['سندھ']
97,راولپنڈی کے علاوہ ضلع چکوال اور مضافات میں 5000 کنال سے زائد پرائیویٹ رقبے پر درخت کاری مکمل,"['سونامی', 'پنجاب']"
98,سی پی اوراولپنڈی محمد احسن یونس نے شہر وچھائونی سمیت ضلع بھر میں سود کا کاروبار کرنے اور سود خوروں کے خلاف اعلان جنگ کردیا,"['اغوا', 'کاروبار', 'پولیس']"
99,کوروناکا شکار سٹی ٹریفک پولیس راولپنڈی کا ٹریفک وارڈن جان کی بازی ہار گیا,"['شہید', 'کرونا وائرس', 'پولیس', 'ٹریفک', 'علاج']"
100,ہونڈا کے بعد یاماہا نے بھی موٹر سائیکلوں کی قیمتوں میں اضافہ کردیا,['کمپنی']
101,ایف بی آر کاپانچ نئے سیکٹرزکوبھی بجلی،گیس پرسبسڈی دینے کافیصلہ,"['سوئی گیس', 'بجلی']"
102,مارچ میں پاکستان کا تجارتی خسارہ 97.6 فیصد بڑھ کر 2 ارب 96 کروڑ 80 لاکھ ڈالر تک پہنچ گیا ,"['موبائل', 'ٹوئٹر', 'برآمدات', 'ڈالر', 'پاکستان']"
103,اسلام آباد چیمبر آف کامرس کابڑھتے ہوئے تجارتی خسارے پر شدید تشویش کا اظہار ,"['چیمبر آف کامرس', 'مہنگائی', 'ٹیکنالوجی', 'ڈالر', 'پاکستان', 'بھارت', 'زرمبادلہ', 'کاروبار']"
104,پاک افغان تاجروں نے افغان ٹرانزٹ ٹریڈ معاہدہ میں آئندہ تین ماہ کی توسیع کا خیر مقدم ,"['کراچی', 'افغانستان', 'پاکستان', 'پارلیمنٹ', 'کار', 'کاروبار']"
105,ایس ای سی پی نے نان بینکنگ فنانس کمپنیوں کے ریگولیشنز میں ترامیم تجویز کر دیں ,"['کمپنی', 'کرونا وائرس', 'پاکستان', 'ایس ای سی پی', 'کاروبار']"
106,بندرگاہ کے بنیادی ڈھانچے کو بہتر بنانا صحیح اور موزوں ترین اقدام ہے، طارق حلیم,"['قلت', 'کراچی', 'پانی', 'نقصان', 'کار', 'پاکستان']"
107,چین کے قونصل جنرل لی بی جیان کا فیڈریشن آف پاکستان چیمبرز آف کامرس اینڈ انڈسٹری کا دور ہ,"['کراچی', 'دنیا', 'گوادر', 'یورپ', 'نقصان', 'ڈالر', 'یورپی یونین', 'پاکستان', 'بجلی', 'چین', 'کاروبار']"
108,بھارتی کپاس کی درآمد منسوخ کرنے سے ٹیکسٹائل سیکٹر بے چین ہے،میاں زاہد,"['قلت', 'شوکت ترین', 'کراچی', 'نقصان', 'حفیظ شیخ', 'ڈالر', 'پاکستان', 'بھارت', 'زرمبادلہ', 'کاروبار']"
109,کاروباری مراکز کے اوقات کار کے حوالے سے تاجروں کو اعتماد میں نہ لینا حکومتی نااہلی ہے ،محمد اسماعیل لالپوریہ,"['پنجاب', 'کراچی', 'سندھ', 'کرونا وائرس', 'کار', 'کاروبار']"
110,مجید میمن ایف پی سی سی آئی سدرن زون اسٹینڈنگ کمیٹی برائے اسمال ٹریڈرکے کنوینر نامزد ,"['چیمبر آف کامرس', 'میرا', 'کراچی', 'پاکستان']"
111,آل سندھ پروفیسر اعجاز احمد فاروقی انوی ٹیشن کرکٹ ٹورنامنٹ میں مزید چار میچوں کے فیصلے ہوگئے,"['سندھ', 'سنچری', 'کرکٹ', 'نقصان', 'پاکستان', 'ارسلان', 'پاکستان کرکٹ بورڈ']"
112,آل سندھ چیف سیکریٹری چیلنج کپ فٹبال، ایگل اسپورٹس نے فائنل کے لئے کوالیفائی کر لیا,"['سندھ', 'فٹبال', 'کھیل']"
113,ریفری ججز اور کوچز باکسنگ ورکشاپ کل اور کل ہوگا,"['سندھ', 'کراچی', 'لیاری']"
114,انڈر 16 گیمز میڈلز جیتنے والے کھلاڑیوں میں تعلیمی وظائف کا آغاز,['تعلیم']
115,پاکستان اسٹاک مارکیٹ میں مندی ،سرمایہ کاروں کے 11ارب روپے ڈوب گئے,"['ریکارڈ', 'پاکستان', 'کاروبار']"
116,انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے ڈالر کی قدر میں اضافے کا رجحان رہا,"['ڈالر', 'پاکستان', 'ریکارڈ']"
117,سونے کی فی تولہ قیمت میں1500روپے اضافہ,['ریکارڈ']
118,مرکنٹائل ایکس چینج میں 10.1ارب روپے کے سودے,['پاکستان']
119,مارچ 2021میں سیمنٹ کی فروخت کا نیا ریکارڈ قائم ,"['پاکستان', 'بجلی']"
120,اسرائیل سے تعلقات معمول پر آنا خطے میں امن اور خوشحالی کے لیے انتہائی مددگار ثابت ہوگا,"['متحدہ عرب امارات', 'سعودی عرب', 'اسرائیل', 'سعودی', 'امریکہ', 'فلسطین']"
121,ایشین ہاکی فیڈریشن کے زیر اہتمام اے ایچ ایف آن لائن ایجوکیشن پروگرام رواں ماہ منعقد کیا جائیگا,['ہاکی']
122,ایس ایس بی کپ یوم پاکستان باسکٹ بال ٹورنامنٹ میں مزید دو میچوں کا فیصلہ,"['عدالت', 'یوم پاکستان', 'پاکستان']"
123,چھٹے نیشنل بینک پریذیڈنٹ کپ ٹی ٹوئنٹی کرکٹ ٹورنامنٹ میںمزید دومیچز کا فیصلہ ,"['نقصان', 'عبدالعلیم خان', 'کرکٹ']"
124,پہلی کے آر سی جی ہینڈگن شوٹنگ چیمپئن شپ 11 اپریل کو ہوگی,"['کراچی', 'اسلحہ']"
125,سالانہ ترقیاتی پروگرام (اے۔ڈی۔پی) کی اسکیمیں مقررہ وقت میں مکمل کی جائیں،میر شبیر علی بجارانی,"['سندھ', 'وزیر اعلیٰ']"
126,آٹزم پر آگاہی پیدا کرنے کی ضرورت ہے، سید قاسم نوید قمر,"['کراچی', 'سندھ', 'کار', 'پاکستان', 'وزیر اعلیٰ', 'ڈاکٹر']"
