,headlines,categories
183,ڈی پی اوجھنگ سرفراز خان ورک کوروناوائرس کاشکار ہوگئے ,"['پولیس', 'کرونا وائرس']"
184,ملتان ،پنجاب ٹیچرز یونین کے قافلے پنجاب اسمبلی کے سامنے احتجاجی دھرنے میں شرکت کیلئے (کل) روانہ ہونگے ,"['ملتان', 'مولانا فضل الرحمن', 'دھرنا', 'غریب', 'پنجاب اسمبلی', 'اسمبلی', 'مہنگائی', 'پنجاب', 'الطاف حسین', 'احتجاج', 'متحدہ قومی موومنٹ']"
185,حکومت کسانوں پہ خود کش حملے کر رھی ھے،حافظ محمد حسین ,"['قلت', 'وزیراعظم', 'پارلیمنٹ', 'بھارت', 'پیٹرول', 'پنجاب', 'قتل', 'پاکستان', 'ریاض']"
186,کمشنر ملتان ڈویژن کے حکم پر ڈویژن کے 8 قانونگو کی نائب تحصیلدار کے عہدے پر ترقی ,['ملتان']
187,کمشنر ملتان ڈویژن جاوید اختر محمود کا کورونا ٹیسٹ مثبت آگیا ,"['ملتان', 'کرونا وائرس']"
188,ملتان ،کورونا لاک ڈاؤن کی خلاف ورزی پر سکول مالک گرفتار ،مقدمہ درج,"['پولیس', 'تھانہ', 'کرونا وائرس']"
189,ضلع ملتان میں پٹواریوں کی بھرتی کے طریقہ کار کو شفاف بنانے کے لئے لائحہ عمل تیار کر لیا گیا,"['کار', 'ملتان']"
190,دیپالپور،چار مختلف حادثات میںچار افراد ہلاک دو شدید زخمی ہو گئے,"['کار', 'ہلاک', 'گاڑی', 'جاں بحق', 'زخمی', 'حادثہ']"
191,دیپالپور،آتش بازی کا سامان بنانیوالی فیکٹری میںآتش گیر مادہ پھٹنے سے دھماکہ ،دوافراد شخص جاں بحق، پانچ افراد جھلس گئے,"['لاہور', 'کرایہ', 'نقصان', 'جاں بحق', 'زخمی']"
192,ضلع جھنگ میں 478بزرگ شہریوں کورونا ویکسین لگائی جا چکی ہے،محکمہ صحت ,['کرونا وائرس']
193,قومی مفادات کے سامنے سیاسی ،گروہی،لسانی اورمذہبی اختلافات کی کوئی وقعت نہیں‘عثمان بزدار,"['یوم پاکستان', 'کرونا وائرس', 'پنجاب', 'پاکستان', 'وزیراعلیٰ پنجاب', 'جاں بحق']"
194,کمشنر لاہور ڈویژن کیپٹن (ر) محمد عثمان نے اپنے عہدے کا چارج سنبھال لیا,"['پنجاب', 'لاہور', 'پاکستان', 'کرونا وائرس']"
195,نیب کو اپوزیشن کیخلاف استعمال کرکے حکومت عوام کی بحرانوں سے توجہ ہٹانا چاہتی ہے‘پرویز ملک ,"['چور', 'حفیظ شیخ', 'چیئرمین نیب', 'بجلی', 'لاہور', 'مسلم لیگ (ن)', 'مہنگائی', 'سوئی گیس', 'پیٹرول', 'پاکستان', 'سونامی']"
196,تجاوزات کے خلاف آپریشن کی آڑ میںلینڈ مافیا کے عزائم کامیاب نہیں ہونے دینگے‘ڈاکٹر محمد رمضان,"['احتجاج', 'پاکستان', 'ڈاکٹر']"
197,و ای ٹی لاہور کا اعزاز ، دنیا کی 400بہترین یونیورسٹیز میں شامل، 376 واں نمبر ,"['امریکہ', 'ٹیکنالوجی', 'برطانیہ', 'ڈاکٹر', 'ریکارڈ', 'تعلیم', 'دنیا', 'جرمنی']"
198,مارچ ہماری تاریخ میں تجدید عہد کا دن ہے‘خدیجہ عمر فاروقی,"['یوم پاکستان', 'بلدیاتی انتخابات', 'لاہور', 'اسمبلی', 'چوہدری پرویز الٰہی', 'پنجاب', 'صوبائی اسمبلی', 'عام انتخابات 2018', 'پاکستان', 'کرونا وائرس', 'قائداعظم']"
199,چارٹر آف ڈیمانڈ کی منظوری کے لیے ہر پلیٹ فارم پر جائینگے،سید طاہر احمد شاہ ,"['پنجاب', 'پاکستان']"
200,قیام پاکستان سے تعمیر پاکستان کا سفر بتدریج جاری ہے، قوم کے ہر فرد کو آگے بڑھ کر اپنا کردار ادا کرنا ہوگا‘عثمان بزدار,"['یوم پاکستان', 'وزیراعظم', 'پاکستان تحریک انصاف', 'وزیر اعلیٰ', 'پنجاب', 'پاکستان', 'قائداعظم', 'قرارداد']"
201,وزیراعلیٰ عثمان بزدار کا مظفرگڑھ میں بزرگ شخص پر تشدد کے واقعہ کا نوٹس، آر پی او ڈی جی خان سے رپورٹ طلب، ملزمان کی گرفتاری کا حکم,"['پنجاب', 'عثمان بزدار', 'وزیراعلیٰ پنجاب']"
202,وزیراعلیٰ عثمان بزدار کی زیرصدارت اعلیٰ سطح کا اجلاس،اورنج لائن میٹرو ٹرین اور میٹرو بس سروس سے متعلقہ امور کا جائزہ ,"['فردوس عاشق اعوان', 'میٹرو', 'لاہور', 'کرایہ', 'ڈاکٹر', 'عثمان بزدار', 'پنجاب', 'وزیراعلیٰ پنجاب', 'میٹرو بس']"
203,پنجاب کے ہر شہری کودسمبر2021تک یونیورسل ہیلتھ انشورنس دیں گے‘عثمان بزدار,"['فردوس عاشق اعوان', 'کمپنی', 'علاج', 'پاکستان تحریک انصاف', 'یاسمین راشد', 'کرونا وائرس', 'عثمان بزدار', 'ڈاکٹر', 'پنجاب', 'ساہیوال', 'پاکستان', 'وزیراعلیٰ پنجاب']"
204,کاشتکاروں کی آگاہی کے لئے سوشل میڈیا کا موثر استعمال کیا جائے،وزیرزراعت پنجاب,"['ملتان', 'لاہور', 'ٹیکنالوجی', 'ڈاکٹر', 'پنجاب', 'سوشل میڈیا', 'حملہ']"
205,سلام دشمن طاقتیں ہمارے نظام تعلیم اور نصاب تعلیم پر قبضہ کرنا چاہتی ہیں،اعظم سلیمی,"['کرونا وائرس', 'نقصان', 'تعلیم', 'پاکستان', 'دنیا', 'جمعیت']"
206,وزیر آباد، تیز رفتار گاڑی کی ٹکر سے ایک شخص جاںبحق,"['پولیس', 'گاڑی', 'سڑک', 'جی ٹی روڈ', 'حادثہ']"
207,سوات، نشترآباد ہاؤسنگ منصوبہ ،23 خستہ حال بنگلوں کی نیلامی کردی گئی,"['پشاور', 'کرونا وائرس', 'ڈاکٹر']"
208,سوات، پیر بابا گدیزی بونیر میں ریسکیو 1122کی نئی عمارت کی افتتاح کردیا گیا,"['غریب', 'الیکشن', 'وزیر اعلیٰ', 'عام انتخابات 2018', 'ریاض', 'حادثہ']"
209,مریم نواز کی نیب طلبی کے موقع پر اظہار یکجہتی کیلئے سرگرمیوںکے حوالے سے تفصیلی مشاورت ,"['بلدیاتی انتخابات', 'لاہور', 'اسمبلی', 'مریم نواز شریف', 'مسلم لیگ (ن)', 'ریاض', 'پنجاب', 'حمزہ شہباز', 'پرویز رشید', 'ملک ریاض', 'احسن اقبال', 'رانا مشہود احمد خان']"
210,آئی جی پنجاب انعام غنی کا پولیس ٹریننگ کالج سہالہ راولپنڈی پولیس لائنز اور آر پی او آفس راولپنڈی کا دورہ ,"['پولیس', 'کار', 'شہید', 'ٹیکنالوجی', 'اغوا', 'ریکارڈ', 'پنجاب', 'قتل', 'الطاف حسین', 'ڈکیتی', 'متحدہ قومی موومنٹ', 'فائرنگ']"
211,ایف بی آر نے کوئین میری کالج اور سکل ڈویلپمنٹ کونسل پنجاب سے بجٹ واخراجات کا حساب مانگ لیا ,"['پنجاب', 'بجٹ', 'ریکارڈ']"
212,ملک میں حقیقی تبدیلی اور آئین و قانون کی بالا دستی کیلئے عوام جماعت اسلامی کا ساتھ دے ‘ذکر اللہ مجاہد ,"['پانامہ کا ہنگامہ', 'لاہور', 'اسمبلی', 'کاروبار', 'مہنگائی', 'نقصان', 'عام انتخابات 2018', 'قومی اسمبلی', 'تعلیم', 'پاکستان', 'اقلیت', 'جماعت اسلامی']"
213,لندن پلٹ30سالہ نوجوان شادی کے روزدل کا دورہ پڑنے سے جاں بحق,"['یورپ', 'شادی', 'بیوی', 'تعلیم', 'پاکستان', 'جاں بحق']"
214,پاک چین دوستی زندہ باد، چین نے پاکستان کو ترجیحی بنیادوں پر ویکسین کی مزید ڈوزز تحفتاً دینے کا اعلان کر دیا ,"['چین', 'شادی', 'کرونا وائرس', 'شاہ محمود قریشی', 'پاکستان', 'دنیا']"
215,تعلیمی ادارے کھولنے یا نہ کھولنے کا فیصلہ 24مارچ کو اجلاس میں کیا جائے گا: شفقت محمود,"['بجٹ', 'مصباح الحق', 'لاہور', 'نقصان', 'این او سی', 'تعلیم', 'کرونا وائرس']"
216,یونیورسٹیز اساتذہ کا حکومت سے تنخواہوں میں اضافے کا مطالبہ,"['پنجاب یونیورسٹی', 'ڈاکٹر', 'مہنگائی', 'پنجاب', 'پاکستان']"
217,پی ٹی اے کاروباری برادری کے مسائل جلد حل کرنے کے لیے پرعزم ہے، چیئرمین پی ٹی اے کا دورہ,"['مصباح الحق', 'گورنر', 'لاہور', 'ٹیکنالوجی', 'کاروبار', 'کرونا وائرس', 'پنجاب', 'موبائل', 'پاکستان', 'ملک ریاض', 'پی ٹی اے', 'ریاض']"
218,وزیراعلیٰ بلوچستان کا بولان میڈیکل کمپلیکس ہسپتال اورمیڈیکل سٹورز ڈیپارٹمنٹ میں بڑے پیمانے پر کرپشن کی اطلاعات کانوٹس,"['علاج', 'کرپشن', 'بلوچستان']"
219,ماضی میں پانی کے مسئلے پر توجہ دی جاتی تو آج بلوچستان میں قلت آب کا مسئلہ نہ ہوتا،حاجی نور محمدخان دمڑ,"['پانی', 'تباہی', 'قلت', 'ڈیم', 'بلوچستان', 'بارشیں']"
220,کوئٹہ،پی ٹی آئی بلوچستان سے 2 سینئر رہنمائوں کو اظہار وجوہ کے نوٹسز جاری ,"['پاکستان تحریک انصاف', 'کاغذات نامزدگی', 'سینیٹ', 'ڈاکٹر', 'بلوچستان', 'عام انتخابات 2018', 'پاکستان']"
221,عوام کی خدمت نصب العین ہے پسماندگی کے خاتمے کے لیئے میدان عمل میں ہوں ،حاجی میر ذابد علی ریکی,"['اسمبلی', 'بلوچستان', 'صوبائی اسمبلی', 'تعلیم', 'علما', 'جمعیت']"
222,سلیکٹڈ حکومت تعلیم دشمن پالیسیاں اختیار کر کے صوبے کو مزید تعلیمی پسماندگی میں دھکیل نے پر تلی ہوی ہے،بی ایس او (پجار) ڈیرہ مراد جمالی زون ,"['ٹیکنالوجی', 'تعلیم', 'دنیا', 'بلوچستان']"
223,ہمارے بزرگوں کی بے انتہا قربانیوں کی بدولت آج ہم ازاد ملک میں زندگی گزار رہے ہیں،سردار عبدالرحمان کھیتران ,"['پولیس', 'فوج', 'یوم پاکستان', 'ایف سی', 'محمد علی جناح', 'پاکستان', 'کرونا وائرس']"
224,کل جماعتی حریت کانفرنس کی طرف سے یوم پاکستان پر پاکستان کو دلی مبارک باد ,"['حریت کانفرنس', 'یوم پاکستان', 'مقبوضہ کشمیر', 'ڈاکٹر', 'بھارت', 'قتل', 'پاکستان', 'میر واعظ عمر فاروق', 'مسئلہ کشمیر']"
225,سوات، کورونا ، سیدو گروپ آف ہاسپٹلز میں اختیاری خدمات پر پابندی لگا دی گئی,"['چھٹیاں', 'کرونا وائرس']"
226,دیپالپور، چار مختلف حادثات میںچار افراد ہلاک دو شدید زخمی ہو گئے,"['کار', 'ہلاک', 'گاڑی', 'جاں بحق', 'زخمی', 'حادثہ']"
227,ًدیپال پورمیں فیکٹری میںآتش گیر مادہ پھٹنے سے دھماکہ،دو افراد جاں بحق، پانچ زخمی,"['ہلاک', 'لاہور', 'کرایہ', 'نقصان', 'جاں بحق', 'زخمی']"
228,موجودہ حکمرانوں نے عوام کا جینا اجیرن کردیا ،ملک ریاض خان,"['افغانستان', 'بجلی', 'سوئی گیس', 'ملک ریاض', 'ریاض', 'چارسدہ یونیورسٹی حملہ', 'تیل']"
229,میونسپل کارپوریشن کے عملہ پر حملہ ،وکیل ،تاجر سمیت 17افراد کیخلاف مقدمہ درج,"['پولیس', 'کار', 'تھانہ', 'ٹریفک', 'کرونا وائرس', 'حملہ']"
230,مریدکے، دلہے کا بارات سمیت وزیراعلیٰ ہائوس کے سامنے اساتذہ کے دھرنے میں شمولیت کا اعلان,"['مولانا فضل الرحمن', 'دھرنا', 'شادی', 'پنجاب', 'احتجاج']"
231,اٹک ، گائوں سالار کا رہائشی کرونا سے جاں بحق ,"['پولیس', 'ڈرائیور', 'جاں بحق', 'کرونا وائرس']"
232,مقبوضہ کشمیر،بھارتی فوجیوںکے ہاتھوںچار کشمیری نوجوان شہید ,"['حریت کانفرنس', 'فوج', 'یوم پاکستان', 'مقبوضہ کشمیر', 'شہید', 'بھارت', 'انٹرنیٹ', 'اقوام متحدہ', 'پاکستان', 'مسئلہ کشمیر']"
233,یوم پاکستان پرحریت رہنمائوں اور تنظیموں کی طرف سے پاکستانی حکومت اور عوام کو مبارکباد,"['یوم پاکستان', 'مقبوضہ کشمیر', 'لاہور', 'قرارداد', 'مکہ المکرمہ', 'میر واعظ عمر فاروق', 'پاکستان', 'الطاف حسین', 'متحدہ قومی موومنٹ', 'مسئلہ کشمیر']"
234,اسسٹنٹ کمشنر محمد احمد ظہیر کی زیر صدارت حب میں 23 مارچ یوم پاکستان کی تقریبات کی تیاریوں کے حوالے سے اجلاس ,"['کرونا وائرس', 'یوم پاکستان', 'پاکستان', 'بلوچستان']"
235,کوئٹہ ، بر قی لائنوں کی مر مت ، مختلف علاقوں کو بجلی کی سپلائی معطل رہے گی ، کیسکو ,"['مری', 'کمپنی', 'بجلی', 'سیٹلائٹ', 'کوئٹہ']"
236,یوم پاکستان 23 مارچ کے حوالے سے قونصل جنرل حسن درویش وند کی پاکستانی عوام کو مبارک باد,"['ایران', 'یوم پاکستان', 'بلوچستان', 'پاکستان', 'کوئٹہ']"
237,23مارچ کا دن پاکستان کیلئے بہت زیادہ اہمیت کا حامل ہے ،،محمد رمضان پلال ,"['یوم پاکستان', 'پاکستان']"
238,پاکستان مسلم لیگ(ن)ضلع پنجگور کے وفد کی ایس پی پنجگور کیپٹن (ر) زوہیب محسن سے ملاقات,"['پولیس', 'مسلم لیگ (ن)', 'صاحبزادہ حاجی فضل کریم', 'بلوچستان', 'پاکستان']"
239,نیشنل کمانڈ اینڈ آپریشن سینٹر کا ملک بھر میں جاری کورونا کی موجودہ صورتحال پر سخت تشویش کا اظہار,"['شادی', 'عدالت', 'موسم', 'پنجاب', 'سپریم کورٹ', 'موسیقی', 'ٹوئٹر', 'کرونا وائرس', 'اسد عمر', 'مسئلہ کشمیر']"
240,زبانیں کھینچنا اور کاٹنے کا ذکر ،مریم نواز کی دھمکی شاید آصف علی زرداری کی طرف تھی، شبلی فراز,"['آصف علی زرداری', 'مولانا فضل الرحمن', 'وزیراعظم', 'پاکستان تحریک انصاف', 'مریم نواز شریف', 'پاکستان', 'کرونا وائرس', 'کرپشن', 'دھمکی']"
241,سینئر پارلیمنٹرینز کونسل کا اجلاس ،فہمیدہ مرزا، پرویز خٹک کی سربراہی میں کوآرڈینیشن کیلئے ذیلی کمیٹی قائم,"['کار', 'جمہوریت', 'فہمیدہ مرزا', 'عدالت', 'اسمبلی', 'پرویز خٹک', 'سینیٹ', 'مذاکرات', 'پارلیمنٹ', 'طارق بشیر', 'عام انتخابات 2018', 'قومی اسمبلی', ' پلوامہ حملہ']"
242,اسلام آباد ہائیکورٹ حملہ کیس، مزید 5 وکلا کی ضمانت کی درخواستیں خارج، وکلاء احاطہ عدالت سے گرفتار ,"['عدالت', 'حملہ', 'وکلا']"
243,لسبیلہ یونیورسٹی میں یوم پاکستان کے سلسلے میں اسپورٹس فیسٹیول (کل ) ہو گا ,"['یوم پاکستان', 'بلوچستان', 'کھیل', 'کرکٹ', 'پاکستان', 'بیڈ منٹن']"
244,مقبوضہ کشمیر میں 'یوم پاکستان مبارک' کے پوسٹر لگا دئیے گئے,"['فوج', 'یوم پاکستان', 'مقبوضہ کشمیر', 'شہید', 'محمد علی جناح', 'بھارت', 'پاکستان', 'اسلام آباد', 'قائداعظم', 'مسئلہ کشمیر', 'فائرنگ', 'بارشیں']"
245,23 مارچ کا دن پاکستان کی تاریخ میں نہایت اہمیت کا حامل ہے ،گورنربلوچستان ,"['گورنر', 'لاہور', 'محمد علی جناح', 'پاکستان', 'قرارداد']"
246,گورنر ہاؤس کوئٹہ میں (کل)یوم پاکستان 23 مارچ کے سلسلہ میں ایک پروقار مگر سادہ تقریب منعقد ہوگی ,"['یوم پاکستان', 'گورنر', 'وزیر اعلیٰ', 'اسمبلی', 'بلوچستان', 'پاکستان', 'کوئٹہ']"
247,صوبائی وزیر خزانہ ظہور احمد بلیدی نے قوم کو یوم پاکستان کی مبارکباد ,"['کار', 'یوم پاکستان', 'محمد علی جناح', 'پاکستان', 'قائداعظم']"
248,مارچ 1940 ایک تاریخی دن ہے جب قیام پاکستان کے لیے لازوال جدوجہد پرمہرثبت ہوئی،بشریٰ رند,"['کار', 'یوم پاکستان', 'شہید', 'محمد علی جناح', 'پاکستان', 'قرارداد']"
249,23 مارچ محض ایک قرارداد پیش کرنے کا دن نہیں ،نئی مسلم مملکت وطن عزیز پاکستان کی بنیاد رکھنے کا دن ہے ،سلیم احمد کھوسہ ,"['کار', 'یوم پاکستان', 'ٹیکنالوجی', 'بلوچستان', 'محمد علی جناح', 'تعلیم', 'پاکستان', 'دنیا', 'قرارداد']"
250,ملک و قوم کی ترقی و خوشحالی کیلئے تمام تر اختلافات کو بالائے طاق رکھتے ہوئے یکجا ہو کر جدوجہد کرنی ہوگی ،سید حسنین ہاشمی ,"['نقصان', 'یوم پاکستان', 'پاکستان', 'بلوچستان']"
251,محکمہ مو اصلات و تعمیرات کے 361بر طرف ملازمین نے 24مارچ کو میٹرو پو لیٹن سے بلو چستان اسمبلی تک ریلی نکالے کا اعلان کر دیا ,"['میٹرو', 'اسمبلی', 'بلوچستان']"
252,حکومت آئی ایم ایف کے ڈکٹیشن پر چل کر بجلی کی قیمت میں اضافہ کرنے کی تیاری کر رہی ہے ،سردار محمد یعقوب خان ناصر,"['ملازمت', 'چین', 'بجلی', 'ترکی', 'ایم کے', 'بنک', 'لاہور', 'سوئی گیس', 'پنجاب', 'لانگ مارچ', 'کار', 'آصف علی زرداری', 'حج', 'مسلم لیگ (ن)', 'مریم نواز شریف', 'سردار محمد یعقوب خان', 'شہباز شریف', 'سندھ', 'ریلوے', 'میاں نواز شریف']"
253,بلوچستان نیشنل پارٹی کے مرکزی کمیٹی کے ممبر غلام نبی مری سمیت دیگر نے عزیز بلوچ کی عیادت کی ,"['مری', 'کراچی', 'محمد علی جناح', 'بلوچستان', 'ڈاکٹر', 'فاطمہ جناح']"
254,ْترقی کے ہر گز مخالف نہیں ، بی این پی بھی شاہرایوں کی توسیع کی حمایت کرتی ہے ،موسیٰ بلوچ ,"['مری', 'ووٹ', 'ڈاکٹر', 'بلوچستان', 'قتل']"
255,ڈیم بنانے کے ساتھ ساتھ پانی کے ضیاع کو روکنے کے اقدامات کئے جائیں: پاسبان ,"['پانی', 'قلت', 'بجلی', 'ٹیکنالوجی', 'ڈیم', 'بھارت', 'نقصان', 'اقوام متحدہ', 'پاکستان', 'قحط']"
256,جئے سندھ اسٹوڈنٹس فیڈریشن کے ڈویژنل آرگنائزر نے 10 ساتھیوں سمیت مستعفی ہوکر قومی دھارے میں شامل ہونے کا اعلان کردیا ,"['سندھ', 'بشیر احمد قریشی', 'فوج', 'پاکستان']"
257,جیکب آباد میں خونخوار کتوں نے مزید 3 افراد کو نوچ کر زخمی کر ڈالا,"['سندھ', 'عدالت', 'زخمی']"
258,پاکستان کو ترقی کی راہ پر لانے کے لیے ضرور ی ہے کہ نوجوان اپنا کردار ادا کریں، عادل انصاری,"['یوم پاکستان', 'کراچی', 'لاہور', 'بھارت', 'تعلیم', 'پاکستان', 'قرارداد']"
259,اہلحدیث کودیوار سے لگانے کے حکومتی پالیسی ناکام بنادینگے، علامہ فریدی,"['سندھ', 'پاکستان']"
260,پروموشن نہ ملنے سے اساتذہ میں احساس محرومی پیداہورہاہے، مصباح الدین قریشی,"['سندھ', 'کراچی', 'تعلیم', 'مصباح الحق']"
261,لیاقت آباد میں کے الیکٹرک نے عوام کو عذاب میں مبتلاکردیا، ظہیر خان نورانی,"['احتجاج', 'پاکستان', 'کے الیکٹرک', 'جمعیت']"
262,عوام کے جان ومال اور عزت و آبرو کاتحفظ حکومت پنجاب کی اولین ترجیح ہے،صوبائی وزیر قانون پنجاب محمد بشارت راجہ,"['حکومت پنجاب', 'یوم پاکستان', 'راجہ بشارت', 'پنجاب', 'پاکستان', 'وزیر قانون']"
263,وزیراعلیٰ بلوچستان نے صوبائی سیکریٹریز کی جانب سے اے سی آر مکمل نہ کرانے کا سختی سے نوٹس لیا ,['بلوچستان']
264,صحافت ریاست کا چوتھا ستون ،موجودہ حکومت آزادی ااظہار رائے پر مکمل یقین رکھتی ہے،گورنربلوچستان,"['جمہوریت', 'غریب', 'شہید', 'ٹیکنالوجی', 'گورنر', 'جیل', 'بلوچستان', 'دنیا', 'کوئٹہ']"
265,سلیکٹ ہونے کا سلسلہ ابھی سے نہیں بہت پہلے شروع ہوا، بلاول بھٹو ,"['پیپلز پارٹی', 'سینیٹ', 'میرا', 'سراج الحق', 'قومی اسمبلی', 'کرپشن', 'الیکشن کمیشن', 'مقبوضہ کشمیر', 'پاکستان تحریک انصاف', 'عدالت', 'لاہور', 'لانگ مارچ', 'آصف علی زرداری', 'مسلم لیگ (ن)', 'اسمبلی', 'بھارت', 'بلاول بھٹو زرداری', 'پاکستان', 'مسئلہ کشمیر', 'جماعت اسلامی', 'الیکشن', 'مہنگائی', 'عام انتخابات 2018']"
266,قرارداد پاکستان نے برصغیر کے تمام طاقتور طبقات پر واضح کردیا تھا کہ مسلمان دو قومی نظریہ پر کبھی سمجھوتہ نہیں کر سکتے،علامہ رضی حسینی ,"['یوم پاکستان', 'کراچی', 'مولانا خادم حسین رضوی', 'بھارت', 'پاکستان', 'قرارداد']"
267,سندھ میں سگ گزیدگی کے بڑھتے ہوئے کیسز انتہائی تشویشناک ہیں، شہزاد قریشی ,"['فریال تالپور', 'پیپلز پارٹی', 'علاج', 'پاکستان تحریک انصاف', 'اسمبلی', 'پاکستان', 'سندھ', 'کرپشن']"
268,سعودی عرب کی یمن میں جنگ بندی پیشکش، حوثی باغیوں کا انکار,"['ایران', 'کار', 'سعودی', 'درآمد', 'جدہ', 'غریب', 'ہلاک', 'مذاکرات', 'واشنگٹن', 'یمن', 'اقوام متحدہ', 'سعودی عرب', 'دنیا', 'دہشت گرد', 'حملہ', 'ریاض', 'تیل']"
269,سندھ بلڈنگ کنٹرول اتھارٹی میں خلاف ضابطہ تبادلے کے خلاف درخواست پر سیکریٹری بلدیات اور دیگر کو نوٹس جاری ,"['سندھ', 'عدالت', 'سندھ ہائیکورٹ', 'سماعت']"
270,مارچ کو یوم پاکستان منانے کا مقصد تاریخی قرارداد پاکستان کو ہدیہ تشکر پیش کرنا ہے ،ایڈمنسٹریٹرکراچی ,"['یوم پاکستان', 'کراچی', 'محمد علی جناح', 'پاکستان', 'دنیا', 'قرارداد']"
271,قبرستانوں میں بہتر انتظامات کے لئے ضلعی انتظامیہ کے ساتھ مل کر لائحہ عمل مرتب کیا گیا ہے،لئیق احمد ,"['پولیس', 'پانی', 'کار', 'بلدیاتی انتخابات', 'کراچی', 'ٹریفک', 'کرونا وائرس']"
272,جو قومیں اپنا ماضی اور اپنی تاریخ بھول جاتی ہیں تاریخ انہیں بھلادیتی ہے،ڈی جی ادارہ ترقیات کراچی ,"['کار', 'کراچی', 'قرارداد', 'پاکستان']"
273,سیاسی طاقت کے بغیر عوام کے معاشی حقوق کا دفاع کرنا مشکل ہے، ثروت اعجاز قادری ,"['یوم پاکستان', 'کراچی', 'کرکٹ', 'پاکستان', 'دنیا']"
274,پاکستان اسٹیل کی انتظامیہ نے ہزاروں ملازمین کو ملازمت سے فارغ کرنے کا حتمی فیصلہ کرلیا,"['ملازمت', 'لاہور', 'ٹیکنالوجی', 'ریکارڈ', 'نقصان', 'تعلیم', 'پاکستان', 'اسلام آباد', 'احتجاج']"
275,سندھ ہائی کورٹ نے اپوزیشن لیڈر سندھ اسمبلی حلیم عادل شیخ کی درخواست ضمانت کی سماعت 25 مارچ تک ملتوی کردی,"['پاکستان تحریک انصاف', 'عدالت', 'اسمبلی', 'جیل', 'صوبائی اسمبلی', 'پاکستان', 'سندھ', 'کرپشن', 'سماعت']"
276,وفاقی حکومت نے لاپتہ افراد کی بازیابی سے متعلق صرف رونا دھونا مچایا ہوا ہے،سندھ ہائی کورٹ ,"['عدالت', 'گورنر', 'لاپتہ افراد', 'نادرا', 'وزارت داخلہ', 'سندھ', 'سماعت']"
277,تجاوزات آپریشن میں مکانات مسمار کرنے کے خلاف مکینوں کی درخواست قابل سماعت ہونے پر دلائل طلب,"['عدالت', 'کراچی', 'نقصان', 'سپریم کورٹ', 'سندھ ہائیکورٹ', 'سندھ', 'بارشیں', 'سماعت']"
278,سندھ میں گزشتہ 24گھنٹوں کے دوران کورونا کے مزید 174نئے کیسز سامنے آگئے ,"['سندھ', 'کراچی', 'کرونا وائرس', 'علاج']"
279,ڈیجیٹل ادائیگی ہی کاروبار کی بحالی کیلئے اہم ذریعہ ہے، کامل خان,"['کار', 'پاکستان', 'کاروبار']"
280,نیب پر 26 مارچ کو بڑا حملہ ہونے جارہا ہے جس میں بڑے جانی و مالی نقصان کا خدشہ ہے ,"['پولیس', 'کار', 'چیئرمین نیب', 'وزیراعظم', 'لاہور', 'مریم نواز شریف', 'نقصان', 'پاکستان', 'حملہ', 'رینجرز']"
281,لاک ڈاؤن میں ممکنہ توسیع پر جرمنی میں بے چینی,"['جرمنی', 'موسم', 'برطانیہ', 'کرونا وائرس']"
282,ڈالر سستا ہونے کے باوجود مہنگائی کم نہیں ہوئی جو حیران کن ہے،میاں زاہد حسین,"['بجٹ', 'کراچی', 'مہنگائی', 'سوئی گیس', 'طوفان', 'پاکستان', 'ڈالر', 'گاڑیاں']"
283,ترکی کے جنگی طیارے پاکستان پہنچ گئے,"['فوج', 'آئی ایس پی آر', 'یوم پاکستان', 'ترکی', 'کراچی', 'لاہور', 'موسم', 'محمد علی جناح', 'پاکستان', 'کرونا وائرس', 'قرارداد', 'بارشیں', 'علامہ اقبال']"
284,کاوے موسوی نے براڈ شیٹ کمیشن کی جانب سے رابطہ نہ کیے جانے پر تعجب کا اظہارکر دیا ,"['آصف علی زرداری', 'کمپنی', 'عدالت', 'میاں نواز شریف', 'ریکارڈ', 'نقصان', 'سپریم کورٹ', 'براڈ شیٹ', 'پاکستان', 'اسکینڈل', 'ڈالر']"
285,کراچی،سونے کی قیمت میں 700روپے کی کمی ,['پاکستان']
286,رمضان المبارک سے قبل ہی یوٹیلٹی سٹورز پر 5دالوں کی قیمتوں پر 20روپے تک اضافہ ,"['رمضان المبارک', 'کمپنی']"
287,پشاور، معاون خصوصی مواصلات و تعمیرات نے پیر بابا گدیزی بونیر میں 41.1 ملین لاگت سے ریسکیو 1122کی نئی عمارت کا افتتاح کردیا,"['غریب', 'الیکشن', 'وزیر اعلیٰ', 'عام انتخابات 2018', 'ریاض', 'حادثہ']"
288,کورونا ایس او پیز پر عملدرآمد یقینی بنانے کے لیے شہری ضلعی انتظامیہ کا ساتھ دیں،ڈپٹی کمشنر ایبٹ آباد محمد مغیث ثنا ء اللہ,"['ڈاکٹر', 'کرونا وائرس', 'شادی']"
289,کورونا ، ہو ٹلز کے اندر ڈائنگ پر پا بندی ، خلاف ورزی کر نے وا لو ں پر سخت کاروا ئی عمل میں لا ئی جا ئیگی،اسسٹنٹ کمشنر ایبٹ آباد امین الحسن ,"['مری', 'کرونا وائرس']"
290,عوام کسی بھی ایمرجنسی کی صورت میں گھروں سے نکلتے وقت ماسک کا استعمال ضرور کیا کریں،ڈپٹی کمشنر بٹگرام عبدالحمید خان ,['کرونا وائرس']
