,headlines,categories
31,پی ڈی ایم سربراہی اجلاس ،چیئرمین سینیٹ کیلئے یوسف رضا گیلانی کے نام پر اتفاق ,"['یوسف رضا گیلانی', 'مسلم لیگ (ن)', 'کراچی', 'اقلیت', 'اسمبلی', 'الیکشن کمیشن', 'محمود خان اچکزئی', 'شاہد خاقان عباسی', 'صوبائی اسمبلی', 'ایم کے', 'الیکشن', 'ہوٹل', 'آصف علی زرداری', 'لانگ مارچ', 'مریم اورنگزیب', 'عام انتخابات 2018', 'وزیراعظم', 'عدالت', 'میاں نواز شریف', 'پنجاب', 'حمزہ شہباز', 'راجہ پرویز اشرف', 'بلاول بھٹو زرداری', 'سینیٹ', 'مولانا فضل الرحمن', 'سپریم کورٹ', 'حملہ', 'مریم نواز شریف', 'جمعیت', 'پاکستان', 'ووٹ', 'پارلیمنٹ']"
32,خواتین کے عالمی دن کے موقع پر غیر سرکاری تنظیم شفا فانڈیشن کے زیراہتمام جیم خانہ بدین میں پروگرام کا نعقاد,"['وزیراعظم', 'بیوی']"
33,مارچ تک بلدیاتی اداروں کے ملازمین کی دی گئی چارٹر آف ڈیمانڈ اور آن لائن ٹریژری سے تنخواہوں کی ادائیگی کو یقینی بنایا جائے، سید ذوالفقار شاہ ,"['پاکستان', 'بلدیاتی انتخابات', 'سندھ', 'کراچی']"
34,صوبہ سندھ کی 24 سے زائد محنت کش تنظیموں کے قائدین کا اجلاس،عہدیداروں کا چنائو کردیا گیا,"['عدالت', 'ملازمت', 'واپڈا', 'پاکستان', 'سندھ', 'دھرنا', 'مولانا فضل الرحمن', 'سپریم کورٹ']"
35,محکمہ ایکسائز روہڑی کی کارروائی،400کلو گرام بھنگ برآمد، دو ملزمان گرفتار,"['منشیات', 'پولیس', 'ارسلان']"
36,یکم اپریل کو سلام سینی ٹیشن ڈے منانے کا فیصلہ،ملک بھر کے بلدیاتی اداروں کی یونینز کو تیاریوں کی ہدایت,"['پاکستان', 'بلدیاتی انتخابات', 'کرونا وائرس']"
37,لاکھڑا کے علاقے میں نامعلوم افراد کی فائرنگ سے ایک شخص زخمی,"['فائرنگ', 'پولیس', 'زخمی']"
38,خواتین کے عالمی دن کے موقع پریس کلب کے زیراہتمام بلقیس ایدھی اور نمایاں خدمات انجام دینے والی خواتین کے اعزاز میں تقریب کا اہتمام,"['بینظیر بھٹو', 'محمد علی جناح', 'مری', 'تعلیم', 'بیوی', 'میرا', 'پاکستان', 'قومی اسمبلی', 'کراچی', 'اسمبلی', 'دنیا', 'عبدالستار ایدھی']"
39,مرغی گوشت کی قیمتوں کو پر لگ گئے ہیں 400روپیہ فی کلو غریبوں پر ظلم ہے ،جمعیت علماء اسلام ضلع کوئٹہ ,"['خورشید احمد', 'وزیراعظم', 'جمعیت', 'ٹماٹر', 'پاکستان تحریک انصاف', 'پاکستان', 'کوئٹہ', 'سونامی', 'غریب', 'کار', 'ریکارڈ', 'بجلی', 'مہنگائی']"
40,ڈاکٹر مالک بلوچ کانیشنل پارٹی کے بانی رہنماء عبدالغفار ہوت کی خبر پر دکھ اور افسوس کا اظہار ,"['وزیر اعلیٰ', 'بلوچستان', 'ڈاکٹر']"
41,نیشنل پارٹی نے بانی رہنما عبدالغفار ہوت کی رحلت کو قومی نقصان قرار دیتے ہوئے تین دن کے سوگ کا اعلان کر دیا,['نقصان']
42,کوئٹہ میں بلڈنگ کوڈ کی خلاف ورزی کرنیوالوں کیخلاف کارروائیاں جاری ,"['عدالت', 'بلوچستان']"
43,نیشنل پارٹی کے زیر اہتمام خواتین کے عالمی دن کے موقع پر پریس کلب کوئٹہ میں تقریب کا انعقاد,"['تعلیم', 'بلوچستان', 'ڈاکٹر', 'صوبائی اسمبلی', 'قومی اسمبلی', 'کوئٹہ', 'گاڑی', 'اسمبلی', 'ریاض', 'سوشل میڈیا']"
44,کسٹم انٹلیجنس کی کار روائی، 18ہزار کلو چھا لیہ بر آمد ,['سوئی گیس']
45,پدگ کے علاقہ میں شکار کرنے والے افراد نے غلطی سے اپنے ساتھی کو گو لی مار دی ،موقع پر جاں بحق ,"['جاں بحق', 'زخمی']"
46,سبی کا تاریخی میلہ مویشاں واسپاں نہ صرف ہماری معیشت میں اہم مقام رکھتا ہے ،مٹھا خان کاکڑ ,"['مری', 'بلوچستان', 'ڈاکٹر', 'کاروبار', 'علاج', 'ارسلان', 'ریاض']"
47,بلو چستان میں کو رونا کے 04نئے کیسز رپورٹ ،متاثرہ افراد کی تعداد 19121ہو گئی,"['کرونا وائرس', 'کوئٹہ']"
48,اے ایس ایف پہلی بار یوم پاکستان پریڈ میں شرکت کرے گی,"['پاکستان', 'آئی ایس پی آر', 'یوم پاکستان']"
49,جعلی اکائونٹس کیس ، نیب کا زر داری کے ساتھی کو طلبی کا نوٹس ، امجد اخلاق نے ہائی کورٹ میں چیلنج کر دیا,"['عدالت', 'چیئرمین نیب', 'آصف علی زرداری', 'اسکینڈل', 'نیب ']"
50,سرینا ولیمز میگھن کی حمایت میں سامنے آگئیں,"['امریکہ', 'ٹینس', 'ٹوئٹر', 'شادی', 'سوشل میڈیا']"
51,کسی بچے کی پیدائش دیکھنا بلاشبہ ناقابلِ یقین حد تک حیرت انگیز تجربہ ہے،ویرات کا انوشکا اور بیٹی کی تصویر کیساتھ پیغام,"['کرکٹ', 'بھارت', 'دنیا', 'سوشل میڈیا']"
52,دعا ہے عمران خان کا نیا پاکستان بنانے کا خواب پورا ہو،وسیم اکرم,"['کرکٹ', 'وزیراعظم', 'وسیم اکرم', 'پاکستان', 'ووٹ', 'نیا پاکستان', 'پارلیمنٹ']"
53,شاداب خان کے بھائی کے ہاں بیٹے کی پیدائش,"['کرکٹ', 'پاکستان سپر لیگ', 'پاکستان', 'کرونا وائرس', 'سوشل میڈیا']"
54,کوشش کرینگے لیونل میسی کلب کا ہی حصہ رہیں، نئے صدرجان لپروٹا ,"['فٹبال', 'ووٹ', 'الیکشن', 'دنیا', 'عام انتخابات 2018']"
55,ایسا لگا جیسے سہواگ بائیں ہاتھ سے بیٹنگ کر رہا ہو، انضمام الحق ,"['پاکستان', 'بھارت']"
56,خواتین کا تحفظ ہم سب کی ذمہ داری ہے ،عبدالعلیم خان,"['پاکستان', 'بیوی', 'عبدالعلیم خان', 'پاکستان تحریک انصاف']"
57,آئی ایم ایف کی کڑی شرائط ،حکومت کا اسٹیٹ بینک کے قانون میں 50 سے زائد ترامیم کرنے کا فیصلہ,"['بجٹ', 'پاکستان', 'گورنر', 'کرونا وائرس', 'پارلیمنٹ', 'بجلی', 'ڈالر']"
58,پی ڈی ایم اجلاس، صدارتی انتخاب میں فضل الرحمان کو سپورٹ نہ کرنے کے معاملے پرگرما گرمی,"['یوسف رضا گیلانی', 'عام انتخابات 2018', 'جمعیت', 'پنجاب', 'پاکستان', 'شاہد خاقان عباسی', 'ایم کے', 'حفیظ شیخ', 'مولانا فضل الرحمن', 'الیکشن', 'سینیٹ', 'گرمی', 'قمر زمان کائرہ', 'اسلام آباد']"
59,کراچی، مشیر وزیر اعلیٰ سندھ نثار احمد کھوڑ و کی زیر صدارت اجلاس ، جاری ترقیاتی اسکیموں کو بروقت مکمل کرنے کی ہدایت ,"['وزیر اعلیٰ', 'سندھ', 'بجٹ']"
60,کراچی ،اسلام ہی عظیم اور عالمگیر مذہب ہے جو خواتین سمیت تمام طبقات کے حقوق کا محافظ ہے، قاری محمد عثمان ,"['عدالت', 'جمعیت', 'میرا', 'پاکستان', 'کراچی', 'ازخود نوٹس', 'دنیا']"
61,کوئٹہ ، خواتین کوزندگی میں اہم مقام حاصل ہے جوسماج کی شعوری عمل ترقی نشونماکیلئے بنیادی ضرورت ہے،میررئوف مینگل ,"['بیوی', 'احتجاج', 'بلوچستان']"
62,سربراہ براڈ شیٹ کمیشن جسٹس(ر)عظمت سعید کا تنخواہ اورمراعات لینے سے انکار,"['وزیراعظم', 'عدالت', 'برطانیہ', 'نقصان', 'ڈالر', 'سپریم کورٹ', 'کمپنی', 'پرویز مشرف', 'براڈ شیٹ']"
63,وفاقی کابینہ کا اجلاس (کل) ہوگا ،سولہ نکاتی ایجنڈے پرغور کیا جائے گا,"['وزیراعظم', 'پاکستان', 'لاہور', 'میٹرو بس', 'لاہور ہائیکورٹ', 'نیپرا', 'سی پیک', 'میٹرو']"
64,خواتین کا عالمی دن،خواتین کے حقوق کے تحفظ کیلئے جدوجہد جاری رکھنا ہوگی، شیریں مزاری ,"['پاکستان', 'ملازمت', 'ڈاکٹر']"
65,بااختیار خواتین کے بغیر معاشرہ غیرفعال ہوجاتا ہے، مریم نواز ,"['پاکستان', 'مریم نواز شریف', 'مسلم لیگ (ن)']"
66,خواتین کو قوم کی ترقی میں درست کردار ادا کرنے کیلئے محفوظ اور بہتر ماحول کی فراہمی یقینی بنانے کے لیے پرعزم ہیں، وزیراعظم ,"['وزیراعظم', 'ٹوئٹر']"
67,پاکستانی خواتین نے بارہا ثابت کیا ہے مساوی مواقع دیے جائیں تو ملک کی ترقی میں کردار ادا کرسکتی ، اسد عمر ,"['پاکستان', 'اسد عمر', 'پاکستان تحریک انصاف']"
68,حکومتی ترجمانوں کا اجلاس، مریم نواز کے ایجنسیز سے متعلق بیانات کی مذمت,"['مریم نواز شریف', 'کرپشن', 'نیلسن منڈیلا', 'ووٹ', 'الیکشن', 'سینیٹ', 'الیکشن کمیشن', 'عام انتخابات 2018']"
69,کراچی، سی ٹی ڈی انوسٹی گیشن ونگ نے لائنزایریا سے متحدہ لندن کا مبینہ ٹارگٹ کلر دھر لیا,"['تھانہ', 'قتل', 'پولیس', 'شہید', 'اسلحہ', 'دہشت گرد']"
70,کراچی، سات روز کے دوران کورونا کے 73 کیسز مثبت آئے،ترجمان سندھ پولیس,"['پولیس', 'علاج', 'شہید', 'سندھ', 'کرونا وائرس']"
71,کراچی ،اچھی کارکردگی پر سب انسپکٹر سمیت 7 اہلکاروں کو انعامات ، تعریفی سندیں تقسیم ,['پولیس']
72,خواتین کے بغیر کوئی معاشرہ آگے نہیں بڑھ سکتا،سینیٹراعجازچوہدری,"['وزیراعظم', 'تعلیم', 'پنجاب', 'پاکستان تحریک انصاف', 'پاکستان']"
73,پی ٹی آئی نے ہمیشہ خواتین کے حقوق کے لئے آواز بلند کی ،غلام محی الدین دیوان ,"['لاہور', 'وزیراعظم', 'پاکستان تحریک انصاف']"
74,تحریک انصاف وومن ونگ سنٹرل پنجاب کی خواتین کے عالمی دن کے موقع پر تقریب,"['پنجاب', 'ڈاکٹر', 'پاکستان تحریک انصاف', 'قومی اسمبلی', 'اسمبلی']"
75,کراچی اور حیدرآباد میں ایک ہفتے میں کورونا وائرس کے مثبت آنے کی شرح میں 4 فیصد تک اضافہ ریکارڈ ,"['کرونا وائرس', 'سندھ', 'ریکارڈ', 'کراچی']"
76,کراچی میں65 سال سے زائد عمر کے افراد کو کورونا ویکسین لگانے کے لیے رجسٹریشن کا آغاز 10 مارچ سے ہوگا,"['محمد علی جناح', 'قطر', 'کراچی', 'سندھ', 'کرونا وائرس', 'لیاری']"
77,پاکستان اسٹاک ایکسچینج کی جانب سے ڈبلیو او بی انیشی ایٹو، پاکستان انسٹیٹیوٹ آف کارپوریٹ گورننس اورپی بی سی کے ہمراہ عالمی یوم خواتین کے سلسلے میں اسٹاک ایکسچینج میں ایک گونگ تقریب کا انعقاد ,"['پاکستان', 'کاروبار', 'سول سوسائٹی', 'دنیا', 'اسٹاک ایکسچینج']"
78,کراچی، بلقیس ایدھی اپنے آپ میں ایک ایسی شخصیت ہے جو کسی تعریف کی محتاج نہیں ہے،شازیہ عطا مری,"['بینظیر بھٹو', 'وزیراعظم', 'محمد علی جناح', 'مری', 'پیپلز پارٹی', 'پاکستان', 'فاطمہ جناح', 'کراچی', 'شہید', 'لیاقت علی خان', 'دنیا', 'نصرت بھٹو', 'عبدالستار ایدھی']"
79,وزیراعلیٰ پنجاب سے اٹلی کے سفیرآندریاس فیراریس کی ملاقات ، اطالوی سفیر کی وزیر اعلی عثمان بزدار کو اٹلی کے دورے کی دعوت,"['اٹلی', 'پنجاب', 'پاکستان', 'لاہور', 'وزیراعلیٰ پنجاب', 'عثمان بزدار', 'کار']"
80,پی ٹی آئی خواتین کے حقوق پر یقین رکھتی ہی' طیب جان,"['پاکستان تحریک انصاف', 'پاکستان', 'پشاور', 'الیکشن', 'عام انتخابات 2018']"
81,لاہور، جی سی یو میں خواتین کے عالمی دن کے حوالے سے سیمینار کا انعقاد,"['لاہور', 'محمد علی جناح', 'لاہور ہائیکورٹ', 'ڈاکٹر']"
82,عثمان بزدارکو تبدیل نہیں کیا جارہا ،عمران خان ان کیساتھ کھڑے ہیں ،شیخ رشید احمد,"['عثمان بزدار', 'ووٹ', 'پنجاب']"
83,محض ٹاس جیت کر لڈیاں ڈالنے والوں کو عمران نے میچ میں شکست فاش دی، فردوس عاشق,"['وزیر اعلیٰ', 'یوسف رضا گیلانی', 'تعلیم', 'محمد علی جناح', 'کرپشن', 'پاکستان تحریک انصاف', 'پنجاب', 'پاکستان', 'لاہور', 'فاطمہ جناح', 'ملازمت', 'ووٹ', 'حکومت پنجاب', 'ہوٹل', 'دنیا', 'مہنگائی']"
84,پنوعاقل ،مسجد کی چھت پر بارہ سالہ لڑکے کو زیادتی کے بعد قتل کرنے والا مرکزی ملزم گرفتار,"['عدالت', 'قتل', 'پولیس', 'تھانہ']"
85,رافیل جنگی طیارہ بنانے والی کمپنی کا مالک ہیلی کاپٹر حادثے میں ہلاک,"['حادثہ', 'نقصان', 'ہلاک', 'کمپنی', 'فرانس', 'الیکشن', 'کار', 'پارلیمنٹ', 'عام انتخابات 2018', 'چھٹیاں']"
86,برطانیہ میں لاک ڈاؤن میں نرمی ، جنوری سے بند اسکول اور کالج کٴْھل گئے,"['کرونا وائرس', 'ٹینس', 'برطانیہ']"
87,رنگ روڈ منصوبہ پیکج ون والی زمین مالکان کو 13 کروڑ اور 70لاکھ روپے کی ادائیگیاں مکمل,['اسلام آباد']
88,سندھ کا جعلی شہزادہ پنجاب میں در در کی ٹھوکریں کھا رہا ہے اور سیاسی بھکاری بن چکا ہے :فردوس عاشق اعوان ,"['پنجاب', 'ڈاکٹر', 'پاکستان', 'پنجاب اسمبلی', 'وزیراعلیٰ پنجاب', 'ایم کے', 'قومی اسمبلی', 'عثمان بزدار', 'سندھ', 'اسمبلی', 'فردوس عاشق اعوان', 'لانگ مارچ']"
89,جامعہ ہاشمیہ کاکڑ کالونی کا سالانہ جلسہ دستاربندی کل منعقد ہو گی ,"['جلسہ', 'جمعیت', 'کوئٹہ']"
90,خضدار میں زمین قبضہ کرنے کے نت نئے طریقے سامنے آنے لگے ،اثر و روسوخ نہ رکھنے والے شہری پہلے سے قبضہ مافیا کے ہاتھوں مجبور و متاثر,"['احتجاج', 'غریب']"
91,خضدار میں ٹریفک حادثہ ایک بچہ جاں بحق ایک زخمی,"['حادثہ', 'زخمی', 'گاڑی', 'ٹریفک', 'جاں بحق', 'ٹریفک حادثہ']"
92,ووٹ بیچنے والوں کو کسی صورت معاف نہیں کیا جائے گا، تحریک انصاف سندھ کا اپنے باغی اراکین کو نا اہل کروانے کا فیصلہ,"['وزیراعظم', 'پاکستان', 'ووٹ', 'سندھ', 'الیکشن', 'اسمبلی', 'سینیٹ', 'الیکشن کمیشن', 'عام انتخابات 2018']"
93,ڈسکہ میں دوبارہ سے ضمنی الیکشن ، ن لیگ کو فتح دلوانے کے لیے حمزہ شہباز متحرک، اپنی ٹیم میدان میں اتارنے کا فیصلہ,"['عدالت', 'مسلم لیگ (ن)', 'لاہور', 'حمزہ شہباز', 'قومی اسمبلی', 'رانا ثناء اللہ', 'الیکشن', 'اسمبلی', 'سپریم کورٹ', 'الیکشن کمیشن', 'خواجہ سعد رفیق', 'عام انتخابات 2018', 'احسن اقبال']"
94,گلگت میں 3G اور 4G لائسنسز کی نیلامی کو ترجیحی بنیادوں پر حتمی شکل دی جائی: اسد عمر ,"['اسد عمر', 'تعلیم', 'بجلی', 'پی ٹی اے']"
95,پشاور،سینیٹ انتخابات میں خیبرپختونخوا سے 85 فیصد نشستوں پر کامیابی حاصل کرکے پاکستان تحریک انصاف نے ایک نیا سنگ میل عبور کرلیا ،کامران بنگش ,"['وزیراعظم', 'خیبرپختونخوا', 'تعلیم', 'کرپشن', 'پاکستان تحریک انصاف', 'پاکستان', 'قومی اسمبلی', 'ووٹ', 'سوات', 'سینیٹ', 'اسمبلی', 'عام انتخابات 2018']"
96,مردان ،ایڈمنسٹریشن افسران محنت و لگن سے اپنی ڈیوٹی سرانجام دیں تاکہ عوام کو ریلیف مل سکے،ڈویژنل کمشنر منتظر خان,['کرونا وائرس']
97,عالمی یوم خواتین کے سلسلے میں صوابی میں خصوصی تقریب کا انعقاد,"['ڈاکٹر', 'پاکستان', 'صوبائی اسمبلی', 'اسمبلی', 'جرمانہ']"
98,کوہاٹ 2021 بار کونسل الیکشن سنسنی خیز مرحلے میں داخل،صدارت کے لیے جاوید پنجی ایڈوکیٹ اور جاوید کاغذئی ایڈوکیٹ کے درمیان ون ٹوون مقابلہ متوقع,"['عام انتخابات 2018', 'الیکشن']"
99,معاشرے میں خواتین صحت، تعلیم سمیت دیگر بنیادی سہولیات سے محروم ہیں، ثناء بلوچ ،راحب بلیدی,"['تعلیم', 'بلوچستان', 'پاکستان', 'صوبائی اسمبلی', 'کوئٹہ', 'سول سوسائٹی', 'اسمبلی']"
100,سیکولر ،اسلام بیزارطبقات عورت کی آزادی کے نام پر عورت کو بے توقیر بنانے کی سازش کررہی ہے،مولانا عبدالحق ہاشمی ,"['تعلیم', 'بلوچستان', 'جماعت اسلامی', 'پاکستان', 'تباہی', 'کوئٹہ', 'پیمرا', 'شادی', 'غریب', 'عام انتخابات 2018', 'یورپ', 'حملہ']"
101,نیشنل پارٹی کے ضلعی سیکریٹریٹ میں پاکستان ڈیموکریٹک موومنٹ میں شامل اپوزیشن جماعتوں کا ایک اہم اجلاس ,"['قلت', 'جمعیت', 'پیپلز پارٹی', 'بلوچستان', 'پاکستان', 'ایم کے', 'سوئی گیس', 'ڈکیتی', 'کمپنی', 'لانگ مارچ', 'مہنگائی', 'جرمانہ']"
102,جماعت اسلامی کے رہنمائوں کا اصغر خان اچکزئی سے اظہار تعزیت ,"['اسمبلی', 'بلوچستان', 'جماعت اسلامی']"
103,سرمایہ کاروں کو سہولیات کی فراہمی، کاروبار میں آسانی پیدا کرنے اور مراعات کی فراہمی کیلئے کام کررہے ہیں ، فرمان زرکون ,"['وزیر اعلیٰ', 'بلوچستان', 'کاروبار', 'کراچی', 'دنیا']"
104,مالداروں کی فلاح و بہبود فارمز کی بحالی اور محکمہ کو جدید خطوط پر استوار کرنے کیلئے انقلابی اقدامات کئے جارہے ہیں ،مٹھا خان کاکڑ ,"['فوج', 'محمد علی جناح', 'بلوچستان', 'ڈاکٹر', 'علاج', 'کار', 'کرونا وائرس']"
