,headlines,categories
14,جو شخص جب منہ کھولے تو جھوٹ بولے، اس سے کیسے بات ہوسکتی ہے‘مریم اورنگزیب ,"['غریب', 'اغوا', 'پاکستان', 'وکلا', 'بجلی', 'مریم اورنگزیب', 'میاں نواز شریف', 'مسلم لیگ (ن)', 'پنجاب', 'عام انتخابات 2018', 'حمزہ شہباز', 'چین', 'لوڈشیڈنگ', 'وزیراعظم', 'مہنگائی', 'میٹرو', 'سوئی گیس', 'عدالت', 'ملتان', 'مریم نواز شریف', 'ووٹ', 'براڈ شیٹ', 'موٹروے', 'لاہور', 'الیکشن', 'آٹا', 'گاڑی', 'کرایہ', 'خواجہ آصف', 'سیاسی جماعتوں کی غیر ملکی فنڈنگ', 'جیل']"
15,لاہور، راولپنڈی اورملتان میں پنجاب پولیس ویلفیئر ہسپتالوں کے قیام کیلئے منصوبہ بندی کو جلد از جلدمکمل کریں‘انعام غنی ,"['پولیس', 'پنجاب', 'علاج', 'لاہور', 'ملتان']"
16,صوبائی وزیرکاسرگودھاجیل میں مریض قیدی سے ناروا سلوک پر میڈیکل آفیسر، اسسٹنٹ سپرنٹنڈنٹ کے خلاف تادیبی کاروائی کا حکم ,"['غریب', 'سوشل میڈیا', 'کار', 'شادی', 'پنجاب', 'جیل']"
17,لاہور میں بچے کی ڈرائیونگ کرتے ہوئے ویڈیو وائرل ،پولیس نے سراغ لگا کر تھانے بندکر دیا، والد گرفتار,"['لاہور', 'موبائل', 'پولیس', 'گاڑی', 'ڈرائیور']"
18,پاکستان کا مستقبل آزاد پارلیمنٹ اور جمہوریت ہے کسی کو ملک میں جمہوریت ڈی ریل نہیں کرنے دینگے ‘حسن مرتضی ,"['سڑک', 'پاکستان', 'پارلیمنٹ', 'پنجاب', 'پیپلز پارٹی', 'شہید', 'جمہوریت']"
19,تمام ممبران اپنی سالانہ ممبر شپ کی تجدید31 مارچ تک کرلیں: کے سی سی آئی ,"['کراچی', 'میٹرو', 'کار']"
20,وزیراعظم بتائیں! اگر معیشت مستحکم ہے تو مہنگائی کی شرح8فیصد سے زائد کیوں ہی مرتضی وہاب,"['اسمبلی', 'مذاکرات', 'وزیراعظم', 'عدالت', 'کراچی', 'مہنگائی', 'سندھ']"
21,لاپتہ افراد کی بازیابی کے عمل سے اہل خانہ کو آگاہ رکھا جائے، وزیر اعظم کی ہدایت ,"['لاپتہ افراد', 'وزیراعظم']"
22,کورونا کی تیسری لہر، خیبر پختون خوا ہفتہ اور اتوارکو مارکیٹیں بند رہیں گی,"['پشاور', 'کرونا وائرس', 'سوات']"
23,شہباز گل نے مولانا فضل الرحمان کو عالمی طاقتوں کا ’پیادہ‘ قرار دے دیا,"['کرپشن', 'مولانا فضل الرحمن', 'وزیراعظم', 'آصف علی زرداری']"
24,پیپلز پارٹی نے سی ای سی کا اجلاس چار اپریل کو طلب کرلیا ,"['پاکستان', 'لانگ مارچ', 'بلاول بھٹو زرداری', 'ذوالفقار علی بھٹو', 'آصف علی زرداری', 'ایم کے']"
25,راولپنڈی ،غیرت کے نام پربہن اوربہنوئی کو قتل کرنے والے ملزمان کو سزائے موت وہرجانے کی سزا سنا دی گئی ,"['قتل', 'عدالت', 'پولیس']"
26,ْپاکستان پیپلز پارٹی شہید زولفقار علی بھٹو کی برسی راولپنڈی میں منعقد کریگی،میاں خرم رسول,"['پاکستان', 'کار', 'پیپلز پارٹی', 'شہید', 'جمہوریت']"
27,خطے میں امن کیلئے مسئلہ کشمیر کا حل ضروری ہے، پروفیسر بٹ ,"['احتجاج', 'قرارداد', 'پاکستان', 'بھارت', 'اقوام متحدہ', 'شہید', 'مقبوضہ کشمیر', 'لاہور', 'مسئلہ کشمیر', 'جیل']"
28,موٹروے پولیس کی کارکردگی پوری قوم کیلئے باعث فخر ہے،مراد سعید,"['ٹریفک', 'پاکستان', 'موٹروے', 'پولیس', 'ڈاکٹر', 'تعلیم']"
29,مالی سال 2020-21کی دوسری سہ ماہی کیلئے ادائیگی جائزہ رپورٹ جاری,"['انٹرنیٹ', 'موبائل', 'پاکستان']"
30,خطے میں دیر پا اور مستقل امن کا قیام مسئلہ کشمیر کے پرامن حل پر منحصر ہے ،وزیر خارجہ,"['افریقہ', 'مذاکرات', 'پاکستان', 'کار', 'گوادر', 'شاہ محمود قریشی', 'چین', 'کراچی', 'اقوام متحدہ', 'ٹیکنالوجی', 'دنیا', 'نقصان', 'سی پیک', 'مقبوضہ کشمیر', 'امریکہ', 'طالبان', 'بھارت', 'افغانستان', 'مسئلہ کشمیر', 'امن و امان']"
31,چین پاکستان کی لازوال دوستی جو عرصہ دراز سے قائم و دائم ہے ،نثار احمد کھوڑو,"['پاکستان', 'بجلی', 'ہوٹل', 'سی پیک', 'ڈاکٹر', 'چین', 'ریکارڈ', 'سندھ']"
32,معاشرتی مسائل کے حل کیلئے اکیڈمیا اور انڈسٹریز کا اشتراک ناگزیر ہے ،پروفیسر خالد عراقی,"['ٹیکنالوجی', 'دنیا', 'پاکستان', 'کراچی', 'نقصان', 'ڈاکٹر']"
33,سرحد پار سے پاکستان میں دہشتگردی کی معاونت کی جا رہی ہے ،شاہ محمود قریشی,"['افریقہ', 'مذاکرات', 'پاکستان', 'کار', 'گوادر', 'شاہ محمود قریشی', 'چین', 'کراچی', 'اقوام متحدہ', 'ٹیکنالوجی', 'دنیا', 'نقصان', 'سی پیک', 'مقبوضہ کشمیر', 'امریکہ', 'طالبان', 'بھارت', 'افغانستان', 'مسئلہ کشمیر', 'امن و امان']"
34,پاکستان اور کویت کے وزرا خارجہ کی وفود کی سطح پربات چیت ، مختلف امورپر تبادلہ خیال ,"['پاکستان', 'کار', 'بھارت', 'سی پیک', 'ڈاکٹر', 'اقوام متحدہ', 'شاہ محمود قریشی', 'افغانستان', 'چین', 'کرونا وائرس']"
35,شاہد خاقان کا الیکٹرونک ووٹنگ مشینوں کے استعمال کیخلاف بیان مضحکہ خیز ہے، فواد چوہدری,"['ٹیکنالوجی', 'ٹوئٹر', 'فواد چوہدری', 'شاہد خاقان عباسی', 'مسلم لیگ (ن)']"
36,نوازشریف اور مولانا فضل الرحمن کے درمیان ٹیلیفونک رابطہ ،آئندہ کی سیاسی حکمت، پی ڈی ایم اتحاد کا لائحہ عمل پر مشاورت,"['میاں نواز شریف', 'لانگ مارچ', 'مولانا فضل الرحمن', 'جیل']"
37,کورونا ویکسین مکمل طور پر محفوظ ویکسین ہے، ترجمان وزارت صحت,"['علاج', 'کرونا وائرس', 'پاکستان']"
38,وفاقی حکومت کا نیب قوانین میں ترمیم پر غور ،وزیراعظم عمران خان نے دس رکنی سیاسی کمیٹی قائم کردی,"['مذاکرات', 'غریب', 'وزیراعظم', 'فواد چوہدری', 'شیخ رشید ', 'شاہ محمود قریشی', 'پرویز خٹک']"
39,کراچی سے لاہور جانے والا پی آئی اے مسافر طیارہ آسمانی بجلی کی زد میں آگیا,"['پی آئی اے', 'پاکستان', 'کراچی', 'پشاور', 'بجلی', 'نقصان', 'اسلام آباد', 'ائیرپورٹ', 'تباہی', 'لاہور', 'ملتان']"
40,ملک میں ظلم کی حکومت ،عوام مہنگائی ، بے روزگاری اور غربت کی چکی میں پس رہے ہیں،سراج الحق,"['کرپشن', 'دنیا', 'پاکستان', 'کار', 'سراج الحق', 'مہنگائی', 'نقصان', 'جماعت اسلامی', 'تباہی', 'ریلوے', 'عدالت', 'تعلیم']"
41,جماعت اسلامی ملک کو بحرانوں سے نکالنے کے لیے سیاسی محاذ پر ڈائیلاگ کی قائل ہے ،لیاقت بلوچ,"['لیاقت بلوچ', 'پاکستان', 'بھارت', 'نقصان', 'حریت پسند', 'اقوام متحدہ', 'اسلام آباد', 'آزاد کشمیر', 'مقبوضہ کشمیر', 'جماعت اسلامی', 'مسئلہ کشمیر', 'نریندرا مودی', 'تعلیم']"
42,حکومت فی الفور لیڈی ہیلتھ ورکرز کے جائز مطالبات منظور کرے ،ڈاکٹر فرید احمد پراچہ,"['پاکستان', 'دھرنا', 'ڈاکٹر', 'مولانا فضل الرحمن', 'پنجاب', 'ملازمت', 'جماعت اسلامی']"
43,جماعت اسلامی حقیقی اپوزیشن اور بہترین آپشن ،حکومت مخالف تحریک کا اگلا جلسہ 21 مارچ کو ملتان میں ہو گا،قیصر شریف ,"['احتجاج', 'غریب', 'جلسہ', 'پاکستان', 'سراج الحق', 'مہنگائی', 'جماعت اسلامی', 'ملتان', 'کرونا وائرس', 'تعلیم']"
44,آئی جی پنجاب کی زیر صدارت پنجاب پولیس ویلفیئر ہسپتالوں کے قیام کے حوالے سے اجلاس,"['پولیس', 'پنجاب', 'علاج', 'لاہور', 'ملتان']"
45,پی ڈی ایم کو پیپلز پارٹی نے دھوکا دے کر حکومت کی’ بی ٹیم‘ ثابت کیا,"['پاکستان', 'جمعیت', 'ڈاکٹر', 'پیپلز پارٹی', 'عام انتخابات 2018', 'الیکشن']"
46,لاہور، سینیٹر اعجازاحمدچوہدری سے ایم ڈبلیو ایم کے اعلیٰ سطحی وفد کی ملاقات,"['غریب', 'جیل', 'وزیراعظم', 'ڈالر', 'پنجاب', 'ایم کے', 'لاہور', 'پاکستان تحریک انصاف']"
47,لاہور،اینٹی انکروچمنٹ اسکواڈ کا تجاوزات کے خلاف آپریشن ,"['لاہور', 'علامہ اقبال', 'شہید', 'جرمانہ']"
48,طاقتور قوتیں ملک کی محافظ بنیں ایک ناجائز کی محافظ نہ بنیں، مولانا فضل الرحمن,"['پاکستان', 'چور', 'جمعیت', 'پارلیمنٹ', 'مولانا فضل الرحمن', 'اسرائیل', 'عام انتخابات 2018', 'تباہی', 'الیکشن', 'جیل']"
49,تعلیمی اداروں میں فحاشی اور عریانی کے کلچر کا فروغ نوجوان نسل کو تباہ کرنے کی سازش ہی: ذکر اللہ مجاہد ,"['فواد چوہدری', 'پاکستان', 'شادی', 'جماعت اسلامی', 'لاہور']"
50,انجمن تاجران نوشہرہ نے صرف 15دنوں کیلئے ہفتہ اتوار کو دوکانیں بند کرنے کا حکومتی فیصلے کی حمایت کا اعلان کر دیا ,"['کرونا وائرس', 'ضیاءالحق', 'جیل', 'تعلیم']"
51,لکی مروت،پنجاب سے دودھ سپلائی کرنیوالے آٹھ ٹینکرز تحویل میں لیکرغیر معیاری دودھ ضائع کردیاگیا,"['موبائل', 'بنوں', 'پنجاب']"
52,کراچی،سونے کی قیمت میں200 روپے اضافہ ,['پاکستان']
53,کراچی ،انٹربینک میں روپے کے مقابلے ڈالر کی قدر مستحکم رہی,"['ریکارڈ', 'ڈالر', 'پاکستان']"
54,پاکستان میں مجموعی طور پر کورونا وائرس کی شرح 7 فیصد ہی: بالاچ عزیز,"['پاکستان', 'رمضان المبارک', 'بلوچستان', 'وزیر اعلیٰ', 'کرونا وائرس']"
55,چیف سیکرٹری بلوچستان مطہر نیاز رانا کی زیر صدارت سیکرٹریز کمیٹی کا اجلاس,"['وزیراعظم', 'پاکستان', 'کار', 'بلوچستان', 'بجٹ', 'کوئٹہ']"
56,کوئٹہ، ان سروس ٹریننگ اکیڈمی محکمہ زراعت تو سیع بلو چستان نے کلائمیٹ سمارٹ ایگر یکلچر کے موضوع پر ٹریننگ ورکشاپ صوبے کے تمام اضلاع میں جاری,"['دنیا', 'کار', 'موسم', 'بلوچستان', 'ڈاکٹر']"
57,کمپیوٹر آپریٹر کو اسسٹنٹ ڈائریکٹر بلدیات لگانے سے تبدیلی حکومت کی قلعی کھل گئی,"['اسمبلی', 'کرپشن', 'پاکستان', 'عدالت', 'قومی اسمبلی', 'ریکارڈ', 'سپریم کورٹ', 'پاکستان تحریک انصاف']"
58,سمبڑیال:تیسری خطر ناک کورونا لہر کا پھیلائو تیز ہونے لگا,['کرونا وائرس']
59,قصور:تاجروں نے پنجاب حکومت کی جانب سے ہفتہ اتوار کو مکمل شٹر ڈاؤن اور شام 6 بجے مارکیٹیں اور دوکانیں بند کرنے کے احکامات کو مسترد کردیئے ,"['کاروبار', 'قتل', 'پنجاب', 'ریاض', 'کرونا وائرس']"
60,نہ چیف الیکشن کمشنر اور نہ ہی کوئی ممبر استعفا دے گا، الیکشن کمیشن اجلاس میں فیصلہ,"['اسمبلی', 'وزیراعظم', 'فواد چوہدری', 'چیف الیکشن کمشنر', 'قومی اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018', 'سینیٹ', 'الیکشن', 'پاکستان تحریک انصاف']"
61,عوام کے راستوں میں رکاوٹیں پیدا کرنے والوں کے ساتھ سختی سے نمٹا جائیگا، ڈپٹی کمشنر مردان,"['ٹریفک', 'سڑک', 'بجلی', 'پولیس', 'بنک']"
62,کرونا وائرس،حکومت خیبر پختونخوا کی فور ی طور پر تا حکم ثانی متعلقہ شعبوں کیلئے پابندیا ں ہدایات /جاری ,"['پشاور', 'شادی', 'پولیس', 'سوات', 'تیل', 'کرونا وائرس', 'پیٹرول', 'ایل پی جی']"
63,عوام کو ریوینیو سے متعلق درپیش مشکلات کے ازالے اور سہولیات کی فراہمی کیلئے تمام وسائل بروئے کار لائے جار ہے ہیں،ڈپٹی کمشنر کوہاٹ,"['ریکارڈ', 'کرونا وائرس', 'کار']"
64,نوجوانوں کیلئے کھانے پکانے کے مقابلے،گرینڈفینالے کل منعقد ہوگا,"['پشاور', 'سوات', 'کھیل', 'خیبرپختونخوا']"
65,ہنگو، مقامی عدالت نے بچی سے زبردستی جنسی زیادتی کے ملزم کوسزائے موت کاحکم سنادیا,"['تھانہ', 'عدالت', 'کار', 'پولیس']"
66,صوابی،گندف میں اصلاحی جر گہ ،ڈی آر سی اور پولیس آفسران کی کوششوں سے دو قبیلوں کے مابین دشمنی دوستی میں بدل گئی,"['غریب', 'پولیس', 'فائرنگ', 'جاں بحق', 'زخمی']"
67,صوابی انٹر چینج کے قریب موٹر کار کا حادثہ، تین خواتین سمیت پانچ افراد زخمی ہو گئے,"['پشاور', 'چارسدہ یونیورسٹی حملہ', 'کار', 'زخمی']"
68,ڈیرہ اسماعیل خان،تھیڑپر کام کرنیوالا غریب مزدورسی آربی سی نہر میں ڈوب کر جاں بحق,"['غریب', 'جاں بحق']"
69,ڈیرہ اسماعیل خان،دریائے سندھ بندکے قریب ٹریکٹرٹرالی اورکار کا تصادم ،چارافرادزخمی ,['سندھ']
70,محکمہ خوراک نے گرانفروشی پر 12 افراد کو جیل بھیج دیا ,"['پشاور', 'جیل']"
71,گورنرخیبرپختونخوا سے کورکمانڈر پشاور کی ملاقات,['پشاور']
72,شجرکاری مہم میں عوام بھی پاک سرزمین کو سرسبز و شاداب بنانے میں اپنا کردار ادا کریں، ڈاکٹر امجد علی ,"['ڈاکٹر', 'موسم', 'سوات', 'خیبرپختونخوا']"
73,انتظامیہ رمضان کے مبارک مہینے کے دوران مصنوعی مہنگائی پر کڑی نظر رکھے، مشتاق غنی,"['اسمبلی', 'غریب', 'عید', 'جیل', 'مہنگائی', 'ریاض', 'خیبرپختونخوا']"
74,معاشرے کے ہر شعبہ میں بددیانتی سے ملک کھوکھلا ہو رہا ہے ،نذیراحمد عباسی,"['اسمبلی', 'کرپشن', 'عام انتخابات 2018', 'بنگلہ دیش', 'تعلیم']"
75,رمضان سے قبل اشیائے خوردونوش کے ریٹ لسٹ دوکانوں پر آویزاں کردیں، ریاض محسود,"['اسمبلی', 'پولیو', 'موبائل', 'ریاض', 'کرونا وائرس', 'خیبرپختونخوا']"
76,ساڑھے سات ہزار سے زائد بزرگ شہریوں کو کورونا سے بچاؤ کی ویکسین دے دی گئی، محکمہ صحت,"['کرونا وائرس', 'خیبرپختونخوا']"
77,احمد فراز کے نام سے منسوب پارک کی تعمیر کا کام زور شور سے جاری ,"['ٹیکنالوجی', 'وزیر اعلیٰ']"
78,چیف ٹریفک آفیسر کی تجاوزات مافیا کیخلاف کارروائیاں تیز کرنے کی ہدایت,"['ٹریفک', 'سڑک', 'گاڑیاں', 'کار', 'پشاور', 'پولیس']"
79,سندھ بلڈنگ کنٹرول اتھارٹی سکھر ریجن کی ٹیم کی شکارپور روڈ پر کاروائی ، غیر قانونی کمرشل شوروم سیل کردیا,"['سندھ', 'پولیس']"
80,خیبرپختونخوا ہر قسم کے کاروبار کے محفوظ اور پرکشش صوبہ ہے،تیمور جھگڑا,"['ٹیکنالوجی', 'کار', 'پشاور', 'کمپنی', 'ڈاکٹر', 'کاروبار', 'خیبرپختونخوا']"
81,کوئٹہ میں ہارٹ اٹیک سے ایک راہگیرجاںبحق ,"['کوئٹہ', 'پولیس']"
82,پاکستان مسلم لیگ(ن) ضلع کوئٹہ کے زیراہتمام (آج)ریلی نکالی جائیگی,"['مہنگائی', 'کوئٹہ', 'پاکستان']"
83,ہائی کورٹ کے حکم کی تعمیل، بینکوں ہوٹلوں شادی ہالوں کی انتظامیہ نے فٹ پاتھوں سمیت پبلک مقامات پر نصب ہیوی جنریٹر ہٹانے شروع کر دیئے,"['عدالت', 'سندھ ہائیکورٹ', 'بجلی', 'شادی', 'سندھ']"
84,عوام کورونا وائرس کی وباء کے خاتمے کیلئے صدقہ و خیرات کریں، میرعبدالکریم نوشیروانی,"['دنیا', 'پاکستان', 'بلوچستان', 'علاج', 'کوئٹہ', 'کرونا وائرس']"
85,حق دو کراچی مہم : جماعت اسلامی کراچی کے مسائل کے حل کے لیے میدان میں نکلی ہے، حافظ نعیم الرحمن ,"['اسمبلی', 'پانی', 'متحدہ قومی موومنٹ', 'کراچی', 'مردم شماری', 'جماعت اسلامی', 'گورنر', 'عبدالستار افغانی', 'عام انتخابات 2018', 'سینیٹ', 'لاہور', 'نعمت اللہ خان']"
86,سندھ ہائیکورٹ میں فائر قوانین اور آگ لگنے کے واقعات کی روک تھام سے متعلق ندیم شیخ ایڈووکیٹ کی جانب سے دائر درخواست کی سماعت,"['گاڑیاں', 'عدالت', 'کراچی', 'سماعت', 'سندھ']"
87,ایم کیو ایم پاکستان نے ایک اسکول ٹیچر اور متوسط طبقے کے نوجوان کو سینیٹ میں بھیج کر اپنی ذمہ داری پوری کردی،ڈاکٹر خالد مقبول صدیقی,"['اسمبلی', 'دنیا', 'جلسہ', 'پاکستان', 'جمہوریت', 'متحدہ قومی موومنٹ', 'قومی اسمبلی', 'ڈاکٹر', 'عام انتخابات 2018', 'خالد مقبول', 'سینیٹ', 'کوئٹہ', 'صوبائی اسمبلی']"
88,جاگیردارانہ اور وڈیرانہ سسٹم کیخلاف ،اس جرم کے سبب ہم تیس چالیس سالوں سے قربانیاں دیتے چلے آرہے ہیں،خالد مقبول صدیقی,"['غریب', 'پانی', 'جلسہ', 'جمہوریت', 'پاکستان', 'کار', 'متحدہ قومی موومنٹ', 'کراچی', 'ڈاکٹر', 'ایم کے', 'خالد مقبول', 'بلدیاتی انتخابات', 'عام انتخابات 2018', 'سینیٹ', 'الیکشن', 'امن و امان', 'سندھ']"
89,بلاول بھٹو کی سربراہی میں پیپلز پارٹی کے اجلاس میں قائد عوام ذوالفقار علی بھٹو کی شہادت کے سلسلے میں راولپنڈی میں جلسہ کرنے کا فیصلہ ,"['جلسہ', 'پاکستان', 'کراچی', 'شیری رحمان', 'قمر زمان کائرہ', 'بلاول بھٹو زرداری', 'یوسف رضا گیلانی', ' نثار کھوڑو', 'آصف علی زرداری', 'شہید', 'ذوالفقار علی بھٹو']"
90,پیر صاحب پگارا نے کورونا سے بچائو کیلئے ویکسین لگوا لی,"['سیّد شاہ مردان شاہ', 'کرونا وائرس', 'پاکستان']"
91,کتے کے کاٹنے کی وجہ سے فریال تالپور کی رکنیت کینسل کرنے کا حکم قابل تشویش ہے،شیری رحمان,"['اسمبلی', 'وزیراعظم', 'پاکستان', 'فریال تالپور', 'عدالت', 'شیری رحمان', 'پنجاب اسمبلی', 'پیپلز پارٹی', 'پنجاب', 'سندھ', 'وزیراعلیٰ پنجاب']"
92,دہشت گردی اور ٹیرر فنانسنگ الزامات، ایم کیو ایم مرکز خورشید بیگم سیکریٹریٹ سیل,"['متحدہ قومی موومنٹ', 'اسلام آباد', 'ایم کے', 'کرایہ', 'عدالت']"
93,کراچی انتظامیہ کا کڈنی ہل پارک میں گرینڈ آپریشن کا فیصلہ,"['عدالت', 'کراچی', 'پولیس', 'رینجرز', 'سپریم کورٹ']"
94,نیب سکھر کی جانب سے بہتر کارکردگی دکھانے والے ہیروز 2020 کو ایوارڈ اور انعامات دئیے گئے,"['کرپشن', 'پانی', 'پاکستان', 'قائداعظم', 'سول سوسائٹی', 'سندھ', 'محمد علی جناح', 'پیٹرول']"
95,سندھ حکومت نے سندھ کی بیٹیوں کو حقوق مانگنے پر سڑکوں پر رسوا کیا،دعا بھٹو,"['اسمبلی', 'احتجاج', 'وکلا', 'پولیس', 'سندھ', 'پاکستان تحریک انصاف']"
96,اکیڈیمیاء اور انڈسٹریز کے مابین اشتراک کے بغیر معاشرتی مسائل کے حل کا خواب شرمندہ تعبیر نہیں کیا جاسکتا،ڈاکٹر خالد عراقی,"['ٹیکنالوجی', 'دنیا', 'پاکستان', 'کراچی', 'نقصان', 'ڈاکٹر']"
97,فیضی رحمین آرٹ گیلری اینڈ آڈیٹوریم کراچی کا بڑا اور اہم پروجیکٹ ،جلد از جلد مکمل کرکے شہریوں کیلئے پیش کرنا چاہتے ہیں،ایڈمنسٹریٹرکراچی,"['کراچی', 'بجلی', 'پاکستان', 'عالمی بینک']"
98,ایس بی سی اے کے ڈیمالیشن اسکواڈ نے شہرکے مختلف علاقوں میں اضافی منزلوں ،پورشنزاوردیگر غیرقانونی تعمیرات کومنہدم و سربمہرکردیا,"['سندھ', 'سانحہ گلشن اقبال لاہور', 'پولیس']"
99,سینئر ممبر بورڈ آف روینیوکی سکھر و لاڑکانہ ڈویژن کے اسسٹنٹ کمشنرز کو زرعی انکم ٹیکس وصولہ اور پڑتال کیلئے 31مارچ تک تشخیصی عمل مکمل کرنے کی ہدایات,['سندھ']
100,نجی سوسائٹی میں پارکنگ تنازعہ پرتیزدھارآلے سے باپ بیٹوں پرحملہ کرنے والے تاحال آزاد,"['گاڑی', 'پولیس', 'موبائل', 'زخمی']"
101,کراچی، کے ایم سی انکروچمنٹ ٹیم پر شرپسندوں کا حملہ، 2 اہلکار زخمی,"['کراچی', 'پولیس', 'حملہ', 'زخمی']"
102,ایک سوچی سمجھی سازش کے تحت شہر کا امن خراب کرنے کی کوشش کی جارہی ہے، ڈی جی رینجرز شہر کے حالات پر نوٹس لیں،سعید آفریدی,"['اسمبلی', 'احتجاج', 'پاکستان', 'کراچی', 'حملہ', 'پولیس', 'رینجرز', 'شہید', 'گاڑی', 'سندھ', 'امن و امان', 'پاکستان تحریک انصاف']"
103,وزیراعظم کے محنت کش طبقے کو گھروں کی فراہمی کیلئے اقدامات قابلِ ستائش ہیں، ریاض حیدر,"['اسمبلی', 'کرپشن', 'غریب', 'وزیراعظم', 'پاکستان', 'ریاض', 'سندھ', 'پاکستان تحریک انصاف']"
104,کورونا پھیلنے کا خدشہ،سندھ پبلک سروس کمیشن کے تحت امتحانات فوری ملتوی کئے جائیں، محکمہ داخلہ سندھ,"['سندھ', 'کرونا وائرس', 'تعلیم']"
105,پڑوسی عزیز ترین دوست ملک چین سے ہماری دوستی کا رشتہ سمندر کی گہرائیوں سے گہرا اور پہاڑوں کی اونچائیوں سے اونچا ہے ،نثار احمد کھوڑو,"['پاکستان', 'بجلی', 'ہوٹل', 'سی پیک', 'ڈاکٹر', 'چین', 'ریکارڈ', 'سندھ']"
106,ڈرافٹ میڈیا پالیسی پر آرا ء 31 مارچ تک بھیجی جا سکتی ہیں،سیکرٹری اطلاعات حکومت سندھ ,['سندھ']
107,جے یو آئی کے کارکن اسلام آباد لانگ مارچ کیلئے تیارہیں ،علامہ راشدمحمودسومرو,"['سوشل میڈیا', 'ووٹ', 'پاکستان', 'کراچی', 'لانگ مارچ', 'چور', 'جمعیت', 'مولانا فضل الرحمن', 'جمہوریت', 'سندھ']"
108,سندھ ہائی کورٹ کا بڑا فیصلہ سامنے آگیا ،کتا مار مہم کی نگرانی نہ کرنے پر رتوڈیرو اور جامشورو کے ایم پی ایز فریال تالپور اور گیان چندایسرانی کو معطل کردیا,"['اسمبلی', 'عدالت', 'فریال تالپور', 'الیکشن کمیشن', 'عام انتخابات 2018', 'الیکشن', 'سندھ']"
109,ٓسیلکٹڈحکمرانوں کے دن گنے جا چکے ان کے اقتدار کی موت نوشتہ دیوار ہے،علامہ راشدمحمودسومرونے,"['سوشل میڈیا', 'ووٹ', 'پاکستان', 'کراچی', 'لانگ مارچ', 'چور', 'جمعیت', 'مولانا فضل الرحمن', 'جمہوریت', 'سندھ']"
110,کراچی، ایم پی اے دعا بھٹو کی سندھ اسمبلی کے باہر آئی بی اے ٹیسٹ پاس ہیڈ ماسٹرز کی ریگیولرائزیشن کے قائم احتجاجی کیمپ میں شرکت,"['اسمبلی', 'احتجاج', 'وکلا', 'پولیس', 'سندھ']"
