,headlines,categories,time
13,گومل یونیورسٹی کے شعبہ فارمیسی میں سپورٹس گالا کا افتتاح کر دیاگیا,['ڈاکٹر'],2021-03-12T23:11:20+0500
14,عوام کی جان و مال کی حفاظت ہر صورت یقینی بنائیں گے : ایس پی چار سدہ سٹی,"['پولیس', 'تھانہ', 'منشیات', 'فائرنگ']",2021-03-12T23:11:20+0500
15,عوامی تعاون کے بغیر پائیدار امن ناممکن ہے : ڈی ایس پی مردان سٹی,"['پولیس', 'تھانہ', 'چین', 'امن و امان']",2021-03-12T23:11:20+0500
16,گاڑیوں کی چھتوں اور جنگلوں پر طلباء کو بٹھانے پر 27 ڈرائیوروں کیخلاف کارروائی,"['پولیس', 'ٹریفک', 'پشاور']",2021-03-12T23:11:20+0500
17,پشاور: پاکستان پیپلز پارٹی شہید بھٹو تحصیل ایبٹ آباد کا اجلاس,"['پیپلز پارٹی', 'پاکستان', 'شہید', 'عام انتخابات 2018', 'بلدیاتی انتخابات']",2021-03-12T23:11:20+0500
18,گورنر بلوچستان کی پاکستان سینٹ کے چیئرمین منتخب ہونے پر صادق سنجرانی کو مبارکباد ,"['بلوچستان', 'جمہوریت', 'گورنر', 'پاکستان']",2021-03-12T23:11:20+0500
19,پاکستان کا استحکام پوری ملت اسلامیہ کا استحکام ہے،مولانا محمد عبدالخبیرآزاد ,"['رویت ہلال کمیٹی', 'تعلیم', 'پاکستان', 'دنیا', 'فوج']",2021-03-12T23:11:19+0500
20,پرویز رشید نے ووٹ کاسٹ کرنے سے متعلق ہدایات کا پوسٹر سوشل میڈیا پر شیئر کر دیا ,"['الیکشن کمیشن', 'الیکشن', 'سندھ', 'پاکستان', 'پرویز رشید', 'ووٹ', 'عام انتخابات 2018', 'مسلم لیگ (ن)']",2021-03-12T23:04:09+0500
21,صادق سنجرانی 14 اپریل 1978 کو بلوچستان کے قیمتی معدنیات سے مالامال ضلع چاغی میں پیدا ہوئے,"['بلوچستان', 'تعلیم', 'پیپلز پارٹی', 'میاں نواز شریف', 'کمپنی', 'وزیراعظم', 'پاکستان', 'ایم کے', 'یوسف رضا گیلانی', 'مارشل لا', 'مسلم لیگ (ن)', 'سینیٹ']",2021-03-12T23:04:09+0500
22,احتساب عدالت محمد بشیر نے مدت ملازمت مکمل ہونے پر چارج چھوڑ دیا ,"['کرپشن', 'عدالت', 'آصف علی زرداری', 'میاں نواز شریف', 'اسحاق ڈار', 'وزیراعظم', 'پانامہ کا ہنگامہ', 'پولو', 'ملازمت', 'سماعت', 'مریم نواز شریف']",2021-03-12T23:04:09+0500
23,سندھ کے پی ٹی آئی سے منسلک ایم پی ایز کی شیخ رشید سے ملاقات ،امن و امان اور ترقیاتی کاموں کے حوالے سے گفتگو ,"['کراچی', 'سندھ', 'پاکستان', 'رینجرز', 'پولیس', 'امن و امان']",2021-03-12T23:04:09+0500
24,اسپیکر و ڈپٹی اسپیکر کی صادق سنجرانی کو چیئر مین سینٹ منتخب ہونے پر مبارکباد ,"['اسمبلی', 'سینیٹ', 'قومی اسمبلی']",2021-03-12T23:04:09+0500
25,محکمہ تعلقات عامہ میں پنجاب کلچر ڈے پررنگارنگ تقریب ،ڈائریکٹر جنرل ثمن رائے سمیت افسران اور اہلکاروں کی شرکت ,['پنجاب'],2021-03-12T23:04:09+0500
26,گیلانی ،حفیظ شیخ ،سنجرانی مقابلہ ، 7/7ووٹ مسترد ہونے کا عجیب اتفاق,"['اسلام آباد', 'ایم کے', 'یوسف رضا گیلانی', 'عام انتخابات 2018', 'قومی اسمبلی', 'اسمبلی', 'سینیٹ']",2021-03-12T23:04:09+0500
27,برطانیہ میں پائے جانے والا نیا کورونا وائرس لاہور، جہلم، اوکاڑہ اور گجرات میں موجود ,"['درآمد', 'کرونا وائرس', 'لاہور', 'برطانیہ', 'چین']",2021-03-12T23:04:09+0500
28,وزیرقانون راجہ بشارت کی صادق سنجرانی کو مبارکباد,"['وزیر قانون', 'پاکستان تحریک انصاف', 'پاکستان', 'جمہوریت', 'پنجاب', 'راجہ بشارت', 'مسلم لیگ (ن)']",2021-03-12T23:04:09+0500
29,صادق سنجرانی کے دوبارہ منتخب ہونے کے بعد پی ڈی ایم کی تدفین ہوگئی، شبلی فراز,"['کرپشن', 'الیکشن', 'وزیراعظم', 'پاکستان', 'ووٹ', 'جمہوریت', 'لانگ مارچ', 'عام انتخابات 2018', 'سینیٹ']",2021-03-12T23:04:08+0500
30,سینیٹ الیکشن میں اپوزیشن کی اپ سیٹ شکست، اپوزیشن کی کس کس جماعت کے سینیٹر نے حکومتی امیدواروں کو ووٹ دیا؟ تفصیلات سامنے آگئیں,"['الیکشن', 'اے این پی', 'بلاول بھٹو زرداری', 'پاکستان', 'کار', 'ووٹ', 'یوسف رضا گیلانی', 'عام انتخابات 2018', 'نجی ٹی وی چینل', 'صادق سنجرانی ', 'مسلم لیگ (ن)', 'سینیٹ', 'حاصل خان بزنجو']",2021-03-12T22:55:39+0500
31,ایوان بالا میں اتنے کیمرے نکلنے کے بعد عمران خان کو اپنا نام کیمرا خان رکھ لینا چاہیے ،مرتضیٰ وہاب,"['کراچی', 'عدالت', 'سندھ', 'پیپلز پارٹی', 'پاکستان تحریک انصاف', 'تباہی', 'ووٹ', 'یوسف رضا گیلانی', 'غریب', 'بجلی', 'احتجاج', 'سینیٹ']",2021-03-12T22:49:48+0500
32,سندھ میں کورونا وائرس سے مزید ایک مریض لقمہ اجل اور 298 دیگر متاثر ہوئے,"['کراچی', 'کرونا وائرس', 'علاج', 'سندھ', 'شہید']",2021-03-12T22:49:48+0500
33,آئی جی سندھ کی زیر صدارت اجلاس کا انعقاد،کراچی پولیس کو شاباش اور کارکردگی کی تعریف,"['کراچی', 'منشیات', 'درآمد', 'سندھ', 'ٹریفک', 'پاکستان', 'اسٹیٹ بینک آف پاکستان', 'پولیس']",2021-03-12T22:49:48+0500
34,کوئی بھی حکومت کراچی کے شہریوں کے زخموں پر مرہم رکھنے کو تیار نہیں، علامہ رضی حسینی,"['کراچی', 'مہنگائی', 'پانی', 'پاکستان', 'غریب', 'کھیل']",2021-03-12T22:49:48+0500
35,چائنیز کمپنی کے اہلکار پر فائرنگ کے واقعے کی مذمت کرتے ہیں،سید ذوالفقار شاہ,"['کمپنی', 'فائرنگ', 'پاکستان', 'لیاری', 'حملہ', 'زخمی']",2021-03-12T22:49:48+0500
36,صادق سنجرانی کی فتح سے حقیقی جمہوریت کو کامیابی ملی ہے،عمران قریشی,"['اسلام آباد', 'پاکستان تحریک انصاف', 'پاکستان', 'یوسف رضا گیلانی', 'جمہوریت', 'نقصان']",2021-03-12T22:49:48+0500
37,دعا فائونڈیشن کے تحت تھر میں سولر ایگروفارم اور واٹر پراجیکٹ کا افتتاح ,"['پانی', 'تیل', 'قلت', 'تھر']",2021-03-12T22:49:48+0500
38,جوہرآبا د تھانے کی حدود سے ملزمان شہر ی کو لوٹ کر فرار ہو گئے ,['موبائل'],2021-03-12T22:49:48+0500
39,سینیٹ انتخابات میں خرید و فروخت پر نظام انصاف نے بھی ایکشن نہیں لیا، وزیراعظم,"['وزیراعظم', 'دنیا', 'پارلیمنٹ', 'عام انتخابات 2018', 'سینیٹ']",2021-03-12T22:49:48+0500
40,فیصل آباد،ضلع بھر میں 60سال سے زائد عمر کے افراد کو ویکسین لگانے کا عمل جاری ,"['کرونا وائرس', 'ڈاکٹر']",2021-03-12T22:49:47+0500
41,جامعہ کراچی: بی کام پرائیوٹ کے امتحانی فارم جمع کرانے کی تاریخ میں توسیع ,"['کراچی', 'ڈاکٹر']",2021-03-12T22:43:36+0500
42,جامعہ کراچی: بی کام پرائیوٹ کے رجسٹریشن فارم جمع کرانے کی تاریخ میں توسیع,"['کراچی', 'ڈاکٹر']",2021-03-12T22:43:36+0500
43,جامعہ کراچی کے شعبہ فارسی اور خانہ فرہنگ ایران کے اشتراک سے نظامی گنجوی ادبی کانفرنس کا انعقاد,"['کراچی', 'تعلیم', 'ڈاکٹر', 'پاکستان', 'دنیا', 'علامہ اقبال', 'ایران']",2021-03-12T22:43:36+0500
44,الخدمت کے شعبہ صحت کے تحت ’ ’انفیکشن کنٹرول‘‘ کے عنوان سے ورکشاپ کا اہتمام ,"['کراچی', 'ڈاکٹر']",2021-03-12T22:43:36+0500
45,نبی کوعطا کردہ معجزہ ہر دور کے انسانوں کے لیے ایک پیغام رکھتا ہے،ڈاکٹر عمیر صدیقی,"['کراچی', 'ٹیکنالوجی', 'ڈاکٹر', 'دنیا']",2021-03-12T22:43:36+0500
46,جامعہ کراچی: سی سی ایس امتحانات کی تیاری کے کورس میں داخلہ لینے والے نوواردطلبہ کے لئے تعارفی کلاسز کی تقریب,"['کراچی', 'ڈاکٹر']",2021-03-12T22:43:35+0500
47,حریت فورم کی میر واعظ پر پابندیوں کی مذمت،تمام کشمیری نظر بندوں کی رہائی کا مطالبہ,"['حریت کانفرنس', 'غداری', 'نریندرا مودی', 'ڈاکٹر', 'ڈیم', 'پاکستان', 'میر واعظ عمر فاروق', 'شہید', 'دنیا', 'مذاکرات', 'جمہوریت', 'بھارت', 'مسئلہ کشمیر', 'پولیس', 'مقبوضہ کشمیر']",2021-03-12T22:41:47+0500
48,وزیراعلیٰ پنجاب سردار عثمان بزدار کی چیئرمین سینیٹ کا الیکشن جیتنے پر صادق سنجرانی کو مبارکباد,"['الیکشن', 'عثمان بزدار', 'پاکستان', 'جمہوریت', 'پنجاب', 'وزیراعلیٰ پنجاب', 'عام انتخابات 2018', 'سینیٹ']",2021-03-12T22:41:47+0500
49,فیاض الحسن چوہان کی صادق سنجرانی کو دوبارہ چیئرمین سینیٹ منتخب ہونے پر مبارکباد,"['الیکشن کمیشن', 'الیکشن', 'ایم کے', 'پنجاب', 'جیل', 'عام انتخابات 2018', 'اسمبلی', 'سینیٹ']",2021-03-12T22:41:47+0500
50,پنجاب روز گار سکیم کے تحت قرضوں کی فراہمی کا سلسلہ شروع,"['کرونا وائرس', 'کاروبار', 'پنجاب', 'پاکستان']",2021-03-12T22:41:47+0500
51,ہر آنے والے رجسٹرڈ و غیر رجسٹرڈ سینئر شہری کی ویکسینیشن بغیر کسی رکاوٹ کے ہو گی‘ کمشنر لاہور,"['کرونا وائرس', 'لاہور']",2021-03-12T22:41:47+0500
52,تحریک انصاف کا صادق سنجرانی کی کامیابی کی خوشی میں جشن ، مٹھائیاں تقسیم کی گئیں,"['رائے ونڈ', 'پاکستان تحریک انصاف', 'سینیٹ', 'عام انتخابات 2018']",2021-03-12T22:41:47+0500
53,سی سی پی او لاہور غلام محمود ڈوگر کی ہدایت پر شہر بھر میں بھی کھلی کچہریاں منعقد کی گئیں,"['پولیس', 'لاہور', 'فائرنگ']",2021-03-12T22:41:47+0500
54,پہلے دو روز میں 2208 شہریوں کی ویکسینیشن ہو چکی ہے‘ذوالفقارگھمن ,"['کرونا وائرس', 'لاہور']",2021-03-12T22:41:47+0500
55,7ارب60کروڑ رمضان پیکیج سے عوام کو اشیاء خورد ونوش ارزاں نرخوں پر فراہم ہوگی‘سلیم بریار,"['رمضان المبارک', 'پنجاب', 'پاکستان']",2021-03-12T22:41:47+0500
56,آل سندھ پروفیسر اعجاز فاروقی انویٹیشن کرکٹ ٹورنامنٹ میں مذید تین میچوں کا فیصلہ ہوگیا,"['ریاض', 'کرکٹ', 'پی سی بی', 'سندھ', 'نقصان', 'پاکستان کرکٹ بورڈ']",2021-03-12T22:41:46+0500
57,مالی سال کے پہلے 6 ماہ میں مالی خسارہ جی ڈی پی کا 2.5 فیصد رہا ,[],2021-03-12T22:31:01+0500
58,پاکستان اسٹاک ایکس چینج میں تیزی ، مارکیٹ کی سرمایہ کاری مالیت ایک کھرب 45ارب38کروڑ35لاکھ روپے بڑھ گئی,"['کاروبار', 'پاکستان', 'ریکارڈ']",2021-03-12T22:31:01+0500
59,مقامی صرافہ مارکیٹوں میںسونے کی فی تولہ قیمت 2250روپے کی کمی سی1لاکھ 4ہزار450روپے ہوگئی,[],2021-03-12T22:31:01+0500
60,مقامی کرنسی مارکیٹوں میں پاکستانی روپے کے مقابلے میں امریکی ڈالر کی قدر مستحکم رہی,"['امریکہ', 'ڈالر', 'پاکستان']",2021-03-12T22:31:01+0500
61,انڈس موٹر کی طرف سے ’ ویمن لیڈرز‘‘ کے افیشل پارٹنر کے طور پر مارخور2020 کانفرنس کا انعقاد,"['کوئٹہ', 'کمپنی', 'پاکستان', 'تعلیم']",2021-03-12T22:31:01+0500
62,ایڈوانس ٹریننگ اینڈ کوچنگ ٹیبل ٹینس کیمپ15 مارچ سے پشاورمیں شروع ہوگا,"['ٹینس', 'پاکستان']",2021-03-12T22:31:01+0500
63,یوم پاکستان این سی ایس گرلز رسہ کشی مقابلے اختتام پذیر,"['یوم پاکستان', 'پاکستان', 'پشاور']",2021-03-12T22:31:01+0500
64,انٹر سکولز سکریبل چیمپئن شپ 9 اپریل سے شروع ہوگی ,"['خیبرپختونخوا', 'تعلیم', 'حبیب اللہ خان', 'ڈاکٹر', 'پاکستان', 'اسفندیارولی خان', 'پشاور']",2021-03-12T22:31:01+0500
65,گومل یونیورسٹی کے شعبہ فارمیسی میں سپورٹس گالا کا افتتاح کر دیاگیا,['ڈاکٹر'],2021-03-12T22:31:01+0500
66,بحریہ ماڈل اسکول حنیف ایس آر ای نے انٹر اسکول اسپورٹس ٹورنامنٹ بیڈ منٹن مقابلہ جیت لیا,"['کراچی', 'بیڈ منٹن', 'کھیل']",2021-03-12T22:31:01+0500
67,وزیراعلیٰ پنجاب سردار عثمان بزدارکا رکن پنجاب اسمبلی وارث کلو کے انتقال پر اظہار تعزیت,"['پنجاب اسمبلی', 'عثمان بزدار', 'وزیراعلیٰ پنجاب', 'پنجاب', 'اسمبلی']",2021-03-12T22:19:53+0500
68,پاکستان مسلم لیگ ن.. انا للہ وانا الیہ راجعون,"['کرپشن', 'الیکشن', 'اسلام آباد', 'پاکستان تحریک انصاف', 'پاکستان', 'وزیراعظم', 'ووٹ', 'جمہوریت', 'لانگ مارچ', 'عام انتخابات 2018', 'صادق سنجرانی ', 'مسلم لیگ (ن)', 'سینیٹ']",2021-03-12T22:17:00+0500
69,وزیراعلیٰ عثمان بزدارکا مختلف شہروں میں نئے منصوبوں کے لئے اربوں روپے کے فنڈز کے اجراء کا اعلان,"['پانی', 'عثمان بزدار', 'کار', 'ملتان', 'لاہور', 'وزیراعلیٰ پنجاب', 'مسئلہ کشمیر', 'پنجاب', 'پولیس']",2021-03-12T22:10:10+0500
70,رواں مالی سال کے پہلے 6 ماہ میں مالی خسارہ جی ڈی پی کا 2.5 فیصد رہا،وزارت خزانہ نے 6 مہینے کے اعدادوشمار جاری کردئیے,[],2021-03-12T22:06:17+0500
71,نیپرا چور دروازے سے آئی پی پیز کی مدد کر رہا ہی: پاسبان ڈیموکریٹک پارٹی,"['کراچی', 'مہنگائی', 'کرونا وائرس', 'پانی', 'چور', 'پاکستان', 'دنیا', 'بجلی', 'عالمی بینک', 'اسمبلی', 'نیپرا', 'کے الیکٹرک']",2021-03-12T22:06:17+0500
72,جماعت اسلامی سندھ کی جانب سے ہائی کورٹ میں تعلیمی صورتحال اور گھوسٹ اسکولز کی رپورٹ پر تشویش کا اظہار,"['کراچی', 'کاروبار', 'عدالت', 'تعلیم', 'سندھ', 'پانی', 'تباہی', 'بجلی', 'جماعت اسلامی']",2021-03-12T22:06:17+0500
73,سندھ حکومت نے صوبے کے خزانے کو اپنی جاگیر سمجھا ہوا ہی: ارسلان فیصل مرزا,"['کرپشن', 'تعلیم', 'الیکشن', 'سندھ', 'پیپلز پارٹی', 'چور', 'پاکستان تحریک انصاف', 'پاکستان', 'عام انتخابات 2018', 'ارسلان', 'سینیٹ']",2021-03-12T22:06:17+0500
74,خواتین کے حقوق کے نام پر ملک کو سیکولر ریاست بنانے کی کسی سازش کو قبول نہیں کریں گی:صدراہلسنّت والجماعت پاکستان,"['کراچی', 'توہین رسالت', 'سندھ', 'ٹیکنالوجی', 'پاکستان', 'تباہی', 'سینیٹ']",2021-03-12T22:06:17+0500
75,ایڈمنسٹریٹر کراچی لئیق احمد کی ہدایت پر محکمہ ورکس نے قائد آباد برج کے ایکسپینشن جوائنٹس کی تبدیلی کے کام کا آغاز کردیا ,"['کراچی', 'ٹریفک']",2021-03-12T22:06:17+0500
76,بلدیہ عظمیٰ کراچی اور سند ھ پولیس کے مابین ایمرجنسی سروسز کی مفاہمتی یادداشت کے حوالے سے مزید تفصیلات سامنے آگئیں,"['کراچی', 'سندھ', 'ٹیکنالوجی', 'دنیا', 'پولیس', 'بلدیاتی انتخابات']",2021-03-12T22:06:17+0500
77,آئندہ ہفتے سے 500نمبرپلیٹس یومیہ فراہم کی جائیں گی ,"['کمپنی', 'پنجاب', 'گاڑی', 'گاڑیاں']",2021-03-12T22:06:17+0500
78,شہدائے ختم نبوت 1953 کی یاد منانے کا سب سے بہترین طریقہ یہ ہے کہ حالیہ تحریک ختم نبو ت کو ملکی اور عالمی سطح پر ازسر نو مرتب کیا جائی: مجلس احرار اسلام پاکستان,"['امریکہ', 'توہین رسالت', 'اقلیت', 'پاکستان', 'ذوالفقار علی بھٹو', 'پارلیمنٹ', 'جیل']",2021-03-12T22:06:17+0500
79,چیئرمین سینیٹ کے انتخاب سے قبل حکومتی سینیٹرز کو ووٹ ڈالنے کے طریقہ کار پر بریفنگ دی گئی,"['پرویز خٹک', 'کار', 'ووٹ', 'وزیر دفاع', 'قومی اسمبلی', 'اسمبلی', 'سینیٹ']",2021-03-12T22:06:16+0500
80,واقعہ معراج درحقیقت انسانیت کی معراج ہے : حافظ شعیب الرحمن قاسمی,['لاہور'],2021-03-12T22:02:55+0500
81,"وزیرآباد:تحصیل ہیڈ کوارٹر ہسپتال میں انگلی کی ""چنڈی"" کے معمولی آپریشن کے لئے 20 ادویات کا نسخہ","['ڈاکٹر', 'احتجاج', 'کار']",2021-03-12T22:02:55+0500
82,پاکستان اور انڈونیشیا نہ صرف برادراسلامی ممالک ہیں بلکہ دونوں ممالک کے مابین گہرے ثقافتی رشتے موجود ہیں : سفیر,"['تعلیم', 'ٹیکنالوجی', 'صوبائی اسمبلی', 'ڈاکٹر', 'کرونا وائرس', 'پاکستان', 'کار', 'پارلیمنٹ', 'اسمبلی', 'فیصل آباد']",2021-03-12T22:02:55+0500
83,فیصل آباد: گورنمنٹ کالج ویمن یونیورسٹی اور کمال ملز پرائیویٹ لمیٹڈ کے مابین مفاہمت کی یادداشت پر دستخط,"['ڈاکٹر', 'اسما عزیز']",2021-03-12T22:02:55+0500
84,راولپنڈی:ماتحت عدالتوں نے قتل کے مقدمہ میں نامزد ملزم رضوان لطیف کو سزائے موت اوراڑھائی لاکھ روپے جرمانہ ,"['منشیات', 'تھانہ', 'فائرنگ', 'قتل', 'پولیس', 'جرمانہ', 'زخمی']",2021-03-12T22:02:55+0500
85,جمرود میں زمینی تنازع پر شدید فائرنگ ، فائرنگ کی زد میں آکرایڈیشنل ایس ایچ او سمیت تین افراد شدید زخمی ,"['ریاض', 'فائرنگ', 'جاں بحق', 'پولیس', 'زخمی']",2021-03-12T22:02:55+0500
86,اوکاڑہ:پاکستان کے معروف صحافی و دانشور سہیل وڑائچ نے اوکاڑہ یونیورسٹی کا دورہ،شعبہ ابلاغیات کے طلباء کو ایک خصوصی لیکچر دیا ,"['ڈاکٹر', 'پاکستان']",2021-03-12T22:02:55+0500
87,ڈسٹرکٹ پولیس آفیسر فیصل شہزاد نے ضلع بھر کے متعدد ایس ایچ اوکو تبدیل کرکے نئے ایس ایچ او تعینات کردیا ,"['پولیس', 'تھانہ']",2021-03-12T22:02:55+0500
88,اوکاڑہ: دومختلف واقعات میں ماں بیٹی اور کم عمر کنواری لڑکی کواغواء کرلیا اغواء کاروںمیں میاں بیوی اور بیٹا شامل,"['پولیس', 'بیوی']",2021-03-12T22:02:55+0500
89,نبے ایمانوں کو کسی حال میں نہیں چھوڑوں گا، فیصل واوڈا,"['الیکشن', 'پاکستان تحریک انصاف', 'فیصل واوڈا', 'پاکستان', 'عام انتخابات 2018', 'سینیٹ']",2021-03-12T22:02:55+0500
90,شمالی لاہور کیلئے ترقیاتی بجٹ کا اعلان مسائل میں دھنسی عوام کو مزید بیوقوف بنانے کی سازش ہے,"['کرکٹ', 'تعلیم', 'علاج', 'پانی', 'چور', 'دبئی', 'ٹریفک', 'لاہور', 'جماعت اسلامی', 'احتجاج', 'بلدیاتی انتخابات', 'گاڑی', 'بجٹ']",2021-03-12T21:52:33+0500
91,چئیرمین و ڈپٹی چئیرمین سینیٹ کے الیکشن میں حکومت کی فتح نے سرمایہ کاروں کا اعتماد بحال کر دیا,"['کاروبار', 'الیکشن', 'پاکستان', 'عام انتخابات 2018', 'ریکارڈ', 'صادق سنجرانی ', 'سینیٹ', 'اسٹاک ایکسچینج']",2021-03-12T21:48:11+0500
92,پنجگور لیویز فورس کی کارروائی ،گاڑی سی150 کلو گرام افیون برآمد ,"['گاڑی', 'ڈرائیور']",2021-03-12T21:46:50+0500
93,صوبے میں بچوں کی کم عمری میں شادیوں کابل 2016سے ابھی تک تعطل کاشکارہے، سماجی رہنما،سینئر صحافی,"['بلوچستان', 'تعلیم', 'کابل', 'پاکستان', 'کوئٹہ', 'مردم شماری']",2021-03-12T21:46:50+0500
94,صادق سنجرانی کادوبارہ چیئرمین سینٹ منتخب ہونا جمہوری قوتوں کی فتح ہے ،عتیق الرحمن خان ,"['بلوچستان', 'ووٹ']",2021-03-12T21:46:50+0500
95,ڈپٹی سیکرٹری طارق حسین کی زیر صدارت سیکرٹری صحت بلوچستان کی ہدایت پر سول ہسپتال کوئٹہ کی سیکورٹی میں بہتری کیلئے اجلاس ,"['بلوچستان', 'ڈاکٹر', 'ٹریفک', 'کوئٹہ', 'پولیس', 'ریڈ زون', 'گاڑی', 'ہوٹل']",2021-03-12T21:46:50+0500
96,اوستہ محمد سندھ سے اغوا ہونے الے مغوی کی بازیابی کیلئے سندھ بلوچستان کی سرحدی پٹی پر سندھ اور بلوچستان پولیس کامشترکہ آپریشن ,"['سندھ', 'بلوچستان', 'اغوا', 'پولیس']",2021-03-12T21:46:50+0500
97,محکمہ مو اصلات وتعمیرات کی361 بر طرف ملازمین کا علامتی بھو ک ہڑ تالی کیمپ 23ویں روز بھی جا ری رہا,"['اسمبلی', 'وزیر اعلیٰ']",2021-03-12T21:46:50+0500
98,پولیس نے غیر ضروری چیک پوسٹیں ختم کردی ہیں ،جاوید عالم اوڈھو ,"['سی آئی اے', 'بلوچستان', 'لیاری', 'پولیس', 'ریکارڈ', 'وزیر اعلیٰ']",2021-03-12T21:46:50+0500
99,سریاب روڈپر تاجروں کو نوٹس دئیے بغیر دوکانوں کو مسمار کیا جارہا ہے،مرکزی انجمن تاجران بلوچستان ,"['چیف جسٹس', 'بلوچستان', 'کوئٹہ']",2021-03-12T21:46:50+0500
100,کیسکو ملازمین کے مسائل ترجیحی بنیادوں پر حل کیے جائیں گے، چیف ایگزیکٹو آفیسر کیسکو ,"['بلوچستان', 'کرپشن', 'گاڑیاں', 'پاکستان', 'شہید', 'کوئٹہ', 'واپڈا', 'بجلی', 'جلسہ', 'فوج', 'نقصان', 'گاڑی']",2021-03-12T21:46:50+0500
101,بر قی لا ئنوں کی مر مت کے سلسلے میں بجلی بند رہے گی ،کیسکو,"['کمپنی', 'کوئٹہ', 'بجلی', 'قلت', 'سیٹلائٹ', 'ائیرپورٹ']",2021-03-12T21:46:50+0500
102,صوبے کی احساس محرومی اور پسماندگی پر قابو پانے کے لیے اربوں روپے لاگت کے منصوبوں پر کام جاری ہے،میر عمر خان جمالی ,"['بلوچستان', 'تعلیم', 'پانی', 'پاکستان تحریک انصاف', 'پاکستان', 'بجلی', 'بجلی بحران', 'قلت', 'عام انتخابات 2018', 'سینیٹ']",2021-03-12T21:45:42+0500
103,گردوں کی بیماریوں سے متعلق عوام میں شعوری آگاہی کے لئے بھرپور مہم چلانے کی ضرورت ہے ،ربابہ خان بلیدی ,"['بلوچستان', 'علاج', 'ڈاکٹر', 'پاکستان', 'دنیا']",2021-03-12T21:45:41+0500
104,پریزائیڈنگ آفیسر کا پولنگ بوتھ سے کیمرا نکلنے کی تحقیقات کا حکم,"['الیکشن', 'احتجاج', 'عام انتخابات 2018', 'صادق سنجرانی ', 'سینیٹ']",2021-03-12T21:43:20+0500
