,headlines,categories
160,راولپنڈی،تھانہ سول لائن پولیس کی اہم کارروائی،14 سالہ لڑکی سے زیادتی کی کوشش کرنے والا ملزم گرفتار,"['تھانہ', 'پولیس']"
161,راولپنڈی پولیس کی کارروائی،مختلف مقدمات میں مطلوب02 اشتہاری مجرمان گرفتار,['پولیس']
162,راولپنڈی،تھانہ سول لائن پولیس کی کارروائی،اشتہاری مجرم کو پناہ دینے والا ملزم گرفتار,"['تھانہ', 'کار', 'پولیس']"
163,راولپنڈی پولیس کی جرائم پیشہ عناصر اور ناجائز اسلحہ رکھنے والوں کیخلاف کارروائی ،06ملزمان گرفتار ،اسلحہ بر آمد,"['تھانہ', 'اسلحہ', 'پولیس']"
164,پاکستان علماء کونسل کاحوثی باغیوں کی طرف سے سعودی عرب پر حملوں پر اقوام متحدہ اور اسلامی تعاون تنظیم کو فوری اقدامات اٹھانے کا مطالبہ ,"['اقوام متحدہ', 'دنیا', 'سعودی', 'سعودی عرب', 'پاکستان']"
165,ن لیگ کی پارلیمانی پارٹی کا اجلاس، سینیٹ انتخابات کے حوالے سے حکمت طے کرلی,"['پاکستان', 'الیکشن', 'سینیٹ', 'قومی اسمبلی', 'مسلم لیگ (ن)', 'ووٹ', 'اسمبلی', 'مریم اورنگزیب', 'عام انتخابات 2018', 'بجلی', 'وزیراعظم', 'شاہد خاقان عباسی', 'سوئی گیس', 'شہباز شریف']"
166,الیکشن کمیشن کے عملے نے قومی اسمبلی ہال کا چارج سنبھال لیا,"['الیکشن', 'سینیٹ', 'قومی اسمبلی', 'اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018']"
167,وزیراعظم کی جانب سے اراکین اسمبلی اور اتحادیوں کے اعزاز میں ظہرانہ,"['الیکشن', 'سینیٹ', 'ووٹ', 'اسمبلی', 'عام انتخابات 2018', 'حفیظ شیخ', 'وزیراعظم', 'پاکستان تحریک انصاف', 'غریب']"
168,مبارکباد دینا چاہتا ہوں، پی ڈی ایم جیت چکی ہے، بلاول بھٹو ,"['مہنگائی', 'عدالت', 'ریکارڈ', 'ووٹ', 'بلاول بھٹو زرداری', 'یوسف رضا گیلانی', 'اسمبلی', 'جمہوریت', 'پاکستان تحریک انصاف', 'پاکستان', 'سپریم کورٹ']"
169,آئی جی اسلام آباد کاناقص تفتیش پر محکمانہ کارروائی کرنے کا حکم،ناقص تفتیش کرنیوالے 3تفتیشی افسران کو شوکاز نوٹس جاری,"['تھانہ', 'قتل', 'پولیس']"
170,پارکس اور تفریح گاہیں عوام الناس کی ملکیت ،شہریوںکو پارکوں کی صفائی ،ماحول کو قدرتی گرین بنانے میں کردار ادا کرنا چاہیے،ملک عابد حسین,"['عام انتخابات 2018', 'کرپشن', 'الیکشن', 'جہاد']"
171,سی ڈی اے اسلام آبادکی مارکیٹوں کو جدید خطوط پر ترقی دینے کیلئے اقدامات کرے، اسلام آباد چیمبر آف کامرس,"['الطاف حسین', 'سی ڈی اے', 'وزیراعظم', 'چیمبر آف کامرس', 'سیلاب', 'پاکستان', 'متحدہ قومی موومنٹ']"
172,اسلام آباد پولیس کاپیشہ ور بھکاریوں کیخلاف کریک ڈائون ،گزشتہ24گھنٹوں کے دوران 101پیشہ ور بھکاری گرفتار,"['جیل', 'ڈاکٹر', 'پولیس']"
173,وفا قی پولیس کا منشیا ت فروشوں پر بڑ ے پیما نے پر کر یک ڈائون جاری ،10منشیا ت فروش گرفتار ،چر س برآمد ,"['ڈاکٹر', 'خیبرپختونخوا', 'پولیس', 'منشیات']"
174,راولپنڈی،تھانہ ریس کورس پولیس کی اہم کارروائی،رابری اور سنیچنگ کی متعدد وارداتوں میں ملوث 03 رکنی گینگ گرفتار,"['تھانہ', 'ریاض', 'اسلحہ', 'پولیس']"
175,سی پی اوراولپنڈی کی ہدایت پر پولیس لائن ہیڈکوارٹرز فٹبال گرائونڈ میں میچ کا انعقادکیاگیا,"['فٹبال', 'پولیس', 'ہاکی', 'کرکٹ']"
176,راولپنڈی،تھانہ گنجمنڈی پولیس کی کارروائی، پولیس کے ساتھ مزاحمت اور روڈ بلاک کرکے احتجاج کرنے پر بلیو ورلڈ سٹی کا مالک گرفتار,"['احتجاج', 'تھانہ', 'پولیس']"
177,ضلع راولپنڈی میں نو عمر بچوں کو پیٹ کے کیڑوں سے محفوظ رکھنے کیلئے ڈی وارمنگ مہم اجلاس ,"['تعلیم', 'پنجاب', 'حکومت پنجاب', 'ڈاکٹر']"
178,چیف ٹریفک آفیسر راولپنڈی کی ٹریفک وارڈنز کو انعامات دینے کا سلسلہ جاری,"['پولیس', 'ٹریفک']"
179,پی ایس ایل6، کوئٹہ گلیڈی ایٹرز کا اسلام آباد یونائیٹڈ کو جیت کے لیے 157 رنز کا ہدف,"['اسلام آباد یونائیٹڈ', 'کرونا وائرس', 'پاکستان', 'کوئٹہ گلیڈی ایٹرز', 'پاکستان سپر لیگ', 'کوئٹہ', 'سنچری', 'کراچی', 'کھیل', 'اسلام آباد', 'ٹوئٹر']"
180,سپورٹس بورڈ پنجاب کے زیراہتمام پہلی قائداعظم انٹر ڈویژنل ٹیبل ٹینس ، ویٹ لفٹنگ اور پاور لفٹنگ چیمپئن شپ شروع ہوگئی,"['ساہیوال', 'ملتان', 'پنجاب', 'لاہور', 'قائداعظم', 'کھیل', 'ٹینس']"
181,خواتین کے عالمی دن کے موقع پرSSB خواتین باکسنگ ٹورنامنٹ کا انعقاد,"['کھیل', 'سندھ']"
182,ماسٹر پینٹس جناح گولڈ کپ ،ماسٹر پینٹس اور ڈی ایس پولو /اے ایس سی کی ٹیموں کی کامیابی ,"['پولو', 'محمد علی جناح']"
183,مقامی صرافہ مارکیٹوں میں سونے کی فی تولہ قیمت 1050 روپے کی کمی سی 1 لاکھ 7 ہزار200 روپے ہوگئی,[]
184,مقامی کرنسی مارکیٹوں میں امریکی ڈالر کی قدرمیں کمی کا تسلسل برقرار ، 158 روپے کی سطح سے بھی نیچے آگیا,"['ریکارڈ', 'امریکہ', 'ڈالر', 'پاکستان']"
185,پاکستان اسٹاک مارکیٹ میں تیزی ،سرمایہ کاری مالیت 69 ارب 24 کروڑ 7 لاکھ روپے بڑھ گئی,"['ریکارڈ', 'کاروبار', 'پاکستان']"
186,شیل پاکستان نے سنہ 2020ء کے لیے مالی نتائج کا اعلان کردیا,"['نقصان', 'کمپنی', 'کاروبار', 'پاکستان']"
187,ڈالر ایک سال کی کم ترین سطح پرآ گیا، قرضوں میں 10 کھرب روپے سے زائد کی کمی,"['ریکارڈ', 'امریکہ', 'ڈالر', 'پاکستان']"
188,پہلے چھ ماہ میں بجٹ خسارہ 1393 ارب روپے ریکارڈ,"['ریکارڈ', 'بجٹ', 'سوئی گیس', 'ایف بی آر']"
189,بینک اسلامی ، پاکستان انٹرنیشنل ایئر لائنز کے ساتھ اونچی اڑان کے لیے تیار,"['ٹیکنالوجی', 'پاکستان']"
190,ہمیشہ قومی مفادات کو ترجیح دی، عوامی خدمت کا جذبہ رکھنے سے خلق خدا اور خالق کائنات خوش ہوتے ہیں‘ چودھری پرویزالٰہی,"['سینیٹ', 'پنجاب', 'ڈاکٹر', 'اسمبلی', 'صوبائی اسمبلی', 'عام انتخابات 2018', 'پنجاب اسمبلی', 'جمہوریت', 'ہوٹل', 'پاکستان تحریک انصاف', 'پاکستان']"
191,پنجاب ایمرجنسی سروس ترمیمی بل 2021 پنجاب اسمبلی کے ایوان نے متفقہ طور پرمنظورکرلیا ,"['وزیر قانون', 'پنجاب', 'اسمبلی', 'پنجاب اسمبلی', 'پاکستان']"
192,ڈی سی لاہور کارائے ونڈ کا دورہ کیا ،تبلیغی جماعت کے سہ روزہ ششماہی اجتماع کے انتظامات کے حوالے سے اجلاس کی صدارت کی,"['رائے ونڈ', 'پولیس', 'لاہور', 'بجلی', 'چھٹیاں', 'ریاض', 'ٹریفک']"
193,پولیس افسران و ملازمین کو اپنی کارکردگی میں بہتری لانا ہوگی ،محمدعلی وسیم ,"['تھانہ', 'نجوت سنگھ سدھو', 'پولیس', 'منشیات']"
194,خانیوال ، انتظامیہ کی کتا مار مہم بری طرح ناکام،متعدد جانور ہلاک،کئی زخمی،علاقے میں خوف و ہراس،ڈی سی خانیوال سے نوٹس لینے کا مطالبہ ,"['زخمی', 'ہلاک']"
195,عوام کو درپیش مسائل کا فوری حل محکمہ وفاقی محتسب کی اولین ترجیح ہے،شاہد لطیف خان ,"['سوئی گیس', 'سماعت']"
196,حافظ آباد ،بیرون ملک سے آئے شخص سے ہزاروں روپے نقدی چھین لی گئی,"['اسلحہ', 'پولیس', 'علاج']"
197,حافظ آباد،تھانہ کالیکی منڈی پولیس کی کارروائی ، 10 سالہ بچے کو بدفعلی کا نشانہ بنانے والا ملزم گرفتار,"['تھانہ', 'پولیس']"
198,,[]
199,کرپشن سے پاک معاشرے کی تشکیل کیلئے تاریخی اقدامات اٹھارہے ہیں، معاون خصوصی ریاض خان,"['کرپشن', 'وزیر اعلیٰ', 'عام انتخابات 2018', 'وزیراعظم', 'پاکستان تحریک انصاف', 'ریاض', 'پاکستان']"
200,ضلع ملاکنڈکو ہر قسم کے جرائم پیشہ افراد سے پاک کیا جائے گا ،سہیل خان,[]
201,باؤلے کتوں کے کاٹنے کی ویکسینز ضلع سوات بھر کے تحصیل ہسپتالوں میں دستیاب ہیں،محمدسلیم خان,"['سوات', 'پولیس', 'علاج']"
202,فوڈ اتھارٹی سوات ٹیم کی زائد المیعاد اور ناقص خوراک کی اشیاء کیخلاف انسپکشن اور آگاہی مہم جاری، صفائی نہ ہونے پر ریسٹورنٹ سیل,"['سوات', 'جرمانہ', 'خیبرپختونخوا']"
203,انسدادِ پولیو جائزہ اجلاس، ڈپٹی کمشنر سوات جنید خان نے انتظامی امور کا جائزہ لیا، مہم 29 مارچ سے شروع ہوگی,"['پولیو', 'ڈاکٹر', 'پولیس', 'تعلیم', 'سوات']"
204,گومل یونیورسٹی کے ٹرانسپورٹ سیکشن کی تین پرانی بسوں کو نہایت ہی کم اخراجات پر تزئین و آرائش کے بعد استعمال کے قابل بنا دیا گیا ,"['ڈاکٹر', 'ڈرائیور']"
205,پنجاب اسمبلی ،ایمرجنسی سروس ،پنجاب ٹرانسپرنسی رائٹس انفارمیشن اور ٹائمزانسٹیٹیوٹ ملتان کے ترمیمی بل منظور,"['مسلم لیگ (ق)', 'وزیر قانون', 'ملتان', 'پنجاب', 'قرارداد', 'اسمبلی', 'تعلیم', 'پنجاب اسمبلی', 'چوہدری پرویز الٰہی']"
206,وزیراعظم عمران خان کی ہر بات کی بلاجواز مخالفت کرنا (ن) لیگ کی پالیسی ہے‘ فیاض الحسن چوہان,"['کار', 'فیصل آباد', 'میاں نواز شریف', 'الیکشن', 'سینیٹ', 'لانگ مارچ', 'پنجاب', 'مسلم لیگ (ن)', 'ووٹ', 'عثمان بزدار', 'جیل', 'عام انتخابات 2018', 'مولانا فضل الرحمن', 'وزیراعظم', 'فوج']"
207,شہبازشریف ،خواجہ آصف کو سینیٹ انتخابات میں ووٹ کاسٹ کرانے کیلئے لاہور سے اسلام آباد پہنچا دیا گیا,"['الیکشن', 'شہباز شریف', 'سینیٹ', 'خواجہ آصف', 'عدالت', 'مسلم لیگ (ن)', 'ووٹ', 'لاہور', 'الیکشن کمیشن', 'عام انتخابات 2018', 'اسلام آباد']"
208,گیلانی کے لئے حالات موافق نہیں، توشہ خانہ ابھی تک پیچھاکر رہا ہے‘ فردوس عاشق اعوان,"['ڈاکٹر', 'اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018', 'پاکستان تحریک انصاف', 'پاکستان', 'ووٹ', 'خیبرپختونخوا', 'متحدہ قومی موومنٹ', 'میاں نواز شریف', 'الیکشن', 'سول سوسائٹی', 'یوسف رضا گیلانی', 'فردوس عاشق اعوان', 'جرمانہ', 'چور', 'وزیراعلیٰ پنجاب', 'کرپشن', 'پنجاب', 'ٹیکنالوجی']"
209,شنیرا کے کزن نے 5 ہفتے بعد سمندر سے اپنی شادی کی انگوٹھی ڈھونڈ لی,"['ٹوئٹر', 'موسم', 'کرکٹ', 'شادی']"
210,حنا درانی کا والد کی وفات پر جذباتی پیغام,"['میرا', 'فلم', 'سوشل میڈیا']"
211,’گروو میرا‘ شادی کی تقریبات میں بھی بجنے لگا,"['پاکستان سپر لیگ', 'سوشل میڈیا', 'شادی']"
212,دیشا پٹانی نے ٹائیگر شروف کو خرگوش کہہ دیا,[]
213,ایسراء بلگیچ کی نئی سیلفی کے انٹرنیٹ پرچرچے,"['سوشل میڈیا', 'پاکستان']"
214,خوبرو اداکارہ رحمت اجمل کی شادی کی تقریبات کا آغاز ہوگیا,"['شوبز', 'سوشل میڈیا', 'پاکستان', 'شادی']"
215,قاسم علی مرید اور سعدیہ جبار رشتہ ازدواج میں بندھ گئے,"['کار', 'شوبز', 'فلم', 'شادی']"
216,خیبرپختونخوامیں سینٹ کی 12 نشستوں پر انتخابات کی تیاریاں مکمل,"['سینیٹ', 'بلوچستان', 'جماعت اسلامی', 'اقلیت', 'مسلم لیگ (ن)', 'اے این پی', 'اسمبلی', 'صوبائی اسمبلی', 'عام انتخابات 2018']"
217,گورنرخیبر پختونخوا نے صوبہ کی تمام اعلی تعلیمی جامعات سے گزشتہ 10 سالوں کے دوران الحاق شدہ تعلیمی اداروںکی تفصیلات طلب کر لیں,"['گورنر', 'پشاور', 'سینیٹ', 'ڈاکٹر', 'تعلیم', 'خیبرپختونخوا']"
218,پراونشل ہائوسنگ اتھارٹی نے صارفین کی آسانی کیلئے پشاور، کوہاٹ، ایبٹ آباد اور سوات میں ریجنل فیسیلیٹیشن سنٹرز قائم کئے ہیں،امجدعلی,"['ڈاکٹر', 'پشاور', 'سوات', 'غریب']"
219,ڈسکہ الیکشن والی رات الیکشن کمیشن کھلا تھا، آج بند ہے,"['قومی اسمبلی', 'اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018', 'مولانا فضل الرحمن', 'پاکستان تحریک انصاف', 'علی حیدر گیلانی', 'سینیٹ', 'ووٹ', 'حفیظ شیخ', 'الیکشن', 'عدالت', 'مسلم لیگ (ن)', 'یوسف رضا گیلانی', 'سپریم کورٹ', 'مریم نواز شریف', 'لانگ مارچ', 'سندھ', 'ٹیکنالوجی']"
220,حکومت کو اپنے ارکان پر شک ہے توانہیں کنٹرول کریں، یوسف رضا گیلانی ,"['میرا', 'پارلیمنٹ', 'مہنگائی', 'الیکشن', 'سینیٹ', 'قومی اسمبلی', 'کرپشن', 'ووٹ', 'یوسف رضا گیلانی', 'اسمبلی', 'عام انتخابات 2018', 'وزیراعظم']"
221,مولانا فضل الرحمان کا سعودی عرب کی مکمل حمایت کا اعلان ، امریکی موقف کی مذمت ,"['محمد بن سلمان آل سعود', 'ایم کے', 'امریکہ', 'سعودی', 'مولانا فضل الرحمن', 'جمعیت', 'سعودی عرب', 'پاکستان']"
222,چین کاتین دہائیوں میں 80 کروڑ لوگوں کو غربت سے نجات دلانے کا تجربہ انسانی تاریخ میں منفرد ہے،وزیر خارجہ ,"['کرونا وائرس', 'دنیا', 'ڈاکٹر', 'چین', 'تعلیم', 'سی پیک', 'شاہ محمود قریشی', 'عارف علوی', 'پاکستان']"
223,بلوچ ثقافت پر پورے پاکستان کو ناز ہے، جس کی اساس انسان دوستی اور محبت ہے، بلاول بھٹو زر داری ,"['پیپلز پارٹی', 'بلوچستان', 'بلاول بھٹو زرداری', 'آصف علی زرداری', 'پاکستان']"
224,اپنی ثقافت کا تحفظ کرنے والے اپنی تاریخ کو زندھ رکھتے ہیں، آصف زرداری ,"['ذوالفقار علی بھٹو', 'شہید', 'آصف علی زرداری']"
225,ماضی کے معروف بالی ووڈاداکاروں کے خطوط و آٹوگراف تصاویروائرل,"['فلم', 'ٹوئٹر', 'بھارت', 'دنیا']"
226,سارہ علی خان طبلہ بجانے کی بھی ماہر، تصاویر شیئرکردیں,"['سوشل میڈیا', 'بھارت']"
227,فلم ’ون لاسٹ شاٹ‘ نے دنیا بھر کے ناظرین کی توجہ حاصل کرلی,"['اٹلی', 'دنیا', 'فلم', 'پاکستان', 'بھارت']"
228,وزیراعظم سے اراکین اسمبلی سے ملاقاتیں ، سیاسی صورتحال سمیت مختلف امور پر تبادلہ خیا ل ,"['قومی اسمبلی', 'ڈاکٹر', 'این اے55', 'اسمبلی', 'این اے259', 'محمد ابراہیم خان', 'این اے260', 'این اے87', 'این اے158', 'عثمان بزدار', 'صوبائی اسمبلی', 'وزیراعظم', 'این اے175', 'این اے152', 'پرویز خٹک', 'ریاض', 'پارلیمنٹ', 'این اے12', 'وزیر دفاع', 'این اے85', 'این اے70', 'طارق بشیر', 'رمیش کمار وانکوانی', 'پنجاب', 'اسد عمر', 'این اے9', 'شاہ محمود قریشی']"
229,جیکب آباد کے اسٹیشن روڈ پر بلدیہ کی جانب سے گڑھے بنا دئے گئے,"['پانی', 'قومی اسمبلی', 'ریلوے', 'نادرا', 'اسمبلی', 'واپڈا', 'ٹریفک']"
230,جیکب آباد میں ڈکیتی کی واردات کے دوران زخمی نوجوان چل بسا ,"['تھانہ', 'زخمی', 'ڈکیتی', 'پولیس', 'شہید', 'مولانا فضل الرحمن', 'کراچی', 'دھرنا']"
231,کے ایم سی کا محکمہ فنانس ایڈمنسٹریٹر، میٹروپولیٹن کمشنر اور حکومت سندھ کو ماموں بنانے میں مصروف ہے،سید ذوالفقارشاہ,"['احتجاج', 'کار', 'سندھ']"
232,سندھ سولڈ ویسٹ مینجمنٹ بورڈ کی انتظامیہ منظور شدہ چھٹی پربھی ملازمین کی تنخواہوں میں کٹوتی کررہی ہے،میونسپل ورکرز ٹریڈ یونینز الائنس,['سندھ']
233,سندھ سولڈ ویسٹ مینجمنٹ بورڈ انتظامیہ ملازمین کی چارٹر آف ڈیمانڈ کو فوری طور پر منظور کرے،ملک نواز ,"['جرمانہ', 'ڈرائیور', 'مذاکرات']"
234,اوباڑو میں ڈپٹی کمشنر گھوٹکی کی کھلی کچہری شہریوں نے مسائل کے انبار لگا دئیے,"['کار', 'پانی', 'پولیس', 'تعلیم', 'سوئی گیس']"
235,نواز شریف نی3 حکومتوں میں اتناقرض نہیں لیا جتناعمران خان لے چکے ہیں، مفتاح اسماعیل,"['نقصان', 'میاں نواز شریف', 'پاکستان', 'پیپلز پارٹی', 'ریکارڈ', 'کرپشن', 'مسلم لیگ (ن)', 'ڈالر', 'چین', 'میٹرو', 'سعودی', 'بجلی', 'وزیراعظم', 'میٹرو بس', 'بجٹ', 'سعودی عرب', 'قرضہ', 'بھارت']"
236,شاہد خاقان عباسی کا حکومتی ارکان کی بڑی تعداد کی جانب سے رابطہ کیے جانے کا دعویٰ ,"['سینیٹ', 'ووٹ', 'یوسف رضا گیلانی', 'شاہد خاقان عباسی', 'پاکستان']"
237,جیکب آباد میں بدامنی میں اضافہ ہوا ہے،لعل چند سیتلانی ,"['زخمی', 'بلوچستان', 'قاتل', 'ڈکیتی', 'سندھ', 'پولیس', 'موبائل', 'قتل', 'چیمبر آف کامرس']"
238,علی حیدر گیلانی سے ملاقات کرنے والے ایم این ایز کی شناخت ہوگئی : اسد عمر ,"['علی حیدر گیلانی', 'کار', 'پاکستان', 'الیکشن', 'سینیٹ', 'قومی اسمبلی', 'ایم کے', 'ووٹ', 'یوسف رضا گیلانی', 'اسمبلی', 'اسد عمر', 'عام انتخابات 2018', 'پاکستان تحریک انصاف', 'اسلام آباد']"
239,سی سی پی او لاہورنے مصری شاہ اور اچھرہ میں شہریوں کے گلے پر ڈور پھرنے سے زخمی ہونے کے واقعات کا سختی سے نوٹس لے لیا ,"['لاہور', 'زخمی', 'پولیس', 'تھانہ']"
240,رائے ونڈ کے تاجروں کے حقوق کیلئے تمام وسائل بروئے کار لائیں گے ‘محمد اکرم ,"['کار', 'رائے ونڈ', 'کاروبار']"
241,ڈپٹی کمشنرایبٹ آباد کی یوٹیلٹی لائنز کی سیفٹی کے حوالے سے معاملات ترجیحی بنیادوں پر حل کرنے ہدایت,"['پانی', 'ایبٹ آباد', 'بجلی', 'واپڈا', 'سوئی گیس', 'ٹریفک']"
242,ضلعی پولیس سربراہ ایبٹ آباد ظہور بابر آفریدی کا ایبٹ آباد یونیورسٹی کا دورہ,"['تھانہ', 'ڈکیتی', 'پولیس', 'ایبٹ آباد', 'ٹیکنالوجی', 'منشیات']"
243,سینیٹ انتخابات میں آرٹیکل باسٹھ اور تریسٹھ پر عمل درآمدکیلئے اپیل چیف جسٹس لاہور ہائیکورٹ کو بھجوا دی گئی,"['الیکشن', 'سینیٹ', 'لاہور ہائیکورٹ', 'سماعت', 'لاہور', 'الیکشن کمیشن', 'عام انتخابات 2018', 'چیف جسٹس', 'درآمد']"
244,گجرنالہ: عدالت نے متعلقہ اداروں کو لیز مکانات توڑنے سے روک دیا,"['کراچی', 'سماعت', 'عدالت']"
245,پروفیسرز، لیکچرار کو ترقیاں، ٹائم اسکیل نہ دینے سے متعلق درخواست کی سماعت ،سندھ حکومت نے جواب جمع کرادیا ,"['سندھ', 'سماعت', 'عدالت']"
246,سندھ ہائیکورٹ میں سابق چیئرمین فشرمین کوآپریٹوسوسائٹی نثارمورائی نے سزا کے خلاف اپیل دائر کردی,"['سندھ ہائیکورٹ', 'سندھ', 'سماعت', 'عدالت']"
247,پیپلز پارٹی کی جانب سے سندھ کے لوگوں کے ساتھ جو کھیل کیا جارہا ہے اس کا حساب ضرور لیں گے،اشرف قریشی,"['الیکشن', 'سینیٹ', 'پیپلز پارٹی', 'ووٹ', 'ارسلان', 'سندھ', 'پولیس', 'اسمبلی', 'عام انتخابات 2018', 'پاکستان تحریک انصاف', 'کھیل', 'غداری', 'پاکستان', 'صاحبزادہ حاجی فضل کریم']"
248,لاہور میں کلاشنکوف کلچر کی کوئی گنجائش نہیں،شہر میں اسلحہ کی تشہیر کسی صورت قابل قبول نہیں‘غلام محمود ڈوگر ,"['ڈکیتی', 'سوشل میڈیا', 'پولیس', 'موبائل', 'لاہور', 'اسلحہ', 'قتل']"
249,رائے ونڈ کو جرائم سے پاک کرنے کا عزم لیکر آیا ہوں ،تھانہ سٹی کی حدود میں ٹائوٹ مافیا کا خاتمہ کردیا گیا ہے ‘وجیہ الحسن شاہ ,"['تھانہ', 'ریکارڈ', 'رائے ونڈ', 'پولیس', 'کھیل']"
250,بیلارس کے سفیر ایندرے میٹی لسٹا کی وائس چانسلر پنجاب یونیورسٹی کے ساتھ ملاقات,"['پنجاب', 'ڈاکٹر', 'پاکستان', 'پنجاب یونیورسٹی']"
251,آل پاکستان نیوز پیپرز سوسائٹی کے وفد کا پنجاب یونیورسٹی کا دورہ,"['پنجاب', 'ڈاکٹر', 'پاکستان', 'پنجاب یونیورسٹی']"
252,آزاد کشمیر کا خطہ قدرت کا انمول تحفہ ،قدرتی ماحول ،خوبصورت جنگلات کی حفاظت کر کے خوبصورتی کو برقرار رکھنا ہم سب کی بنیادی ذمہ داری ہے، سردار مسعود خان ,"['مسئلہ کشمیر', 'روس']"
253,کورونا پھیلائو میں پھر تیزی آنے کے بعد ایس او پیز پر سختی سے عملدرآمد نا گزیر ہے ،امجد علی خان ,"['برطانیہ', 'کرونا وائرس', 'شادی', 'پولیس', 'اسمبلی']"
254,آٹھ مقام، محکمہ صحت کے ملازمین کی ہڑتال جاری، مریضوں کو علاج معالجہ میں مشکلات کا سامنا,"['کار', 'کرونا وائرس', 'مہنگائی', 'احتجاج', 'پولیو', 'علاج', 'مولانا فضل الرحمن', 'مسئلہ کشمیر', 'دھرنا']"
255,مقبوضہ جموںوکشمیر،ضلع شوپیان میں ایک شخص کی لاش برآمد,"['مسئلہ کشمیر', 'پولیس', 'بھارت']"
256,کورونا ویکسی نیشن لگوانے والا عملہ کورونا کا شکار ,['کرونا وائرس']
257,جامعہ نعیمیہ کا ا عزاز،8سالہ طالبعلم نی13ماہ میں قرآن پاک حفظ کرلیا,"['پاکستان', 'دنیا']"
258,عمران نیازی فسطائی ہتھکنڈے استعمال کرکے اب سینٹ الیکشن نہیں جیت سکیں گے‘پرویز ملک,"['الیکشن', 'مسلم لیگ (ن)', 'لاہور', 'عام انتخابات 2018', 'چور', 'بجلی', 'جمہوریت', 'سوئی گیس', 'پاکستان']"
259,پتوکی ،کار اور بس کے درمیان تصادم ،ایڈووکیٹ سمیت 3 افراد موقع پر جاںبحق،ایک شدید زخمی ,"['کار', 'زخمی', 'عدالت', 'ڈرائیور', 'پولیس', 'لاہور']"
260,وزیراعظم نے پنجاب سے بلا مقابلہ منتخب ہونے والے پارٹی کے سینیٹر ز کو اسلام آباد طلب کر لیا ,"['پنجاب', 'سینیٹ', 'اسلام آباد']"
261,کوئی غلط کام نہیں کیا، بتایا جائے کہ میں نے ویڈیو میں کہاں پیسوں کی بات کی؟ ,"['علی حیدر گیلانی', 'الیکشن', 'سینیٹ', 'ووٹ', 'سندھ', 'یوسف رضا گیلانی', 'اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018', 'حفیظ شیخ', 'پاکستان تحریک انصاف', 'دھمکی']"
262,رواں سال حج کے انعقاد کے حوالے سے سعودی حکومت کا اہم فیصلہ,"['کرونا وائرس', 'ڈاکٹر', 'سعودی', 'حج', 'مکہ المکرمہ']"
263,سینیٹ انتخابات کے لیے خرید و فروخت پہلے سے بھی زیادہ ہو رہی ہے,"['علی حیدر گیلانی', 'کار', 'اسلام آباد', 'الیکشن', 'سینیٹ', 'نجی ٹی وی چینل', 'ایم کے', 'کرپشن', 'ووٹ', 'یوسف رضا گیلانی', 'اسمبلی', 'الیکشن کمیشن', 'عام انتخابات 2018', 'پاکستان تحریک انصاف', 'پاکستان']"
264,حکومت کی ناکامی ان کی سینیٹ انتخابات میں ناکامی کا بڑا سبب بنتی جارہی ہے، شازیہ مری ,"['مہنگائی', 'الیکشن', 'سینیٹ', 'پیپلز پارٹی', 'لانگ مارچ', 'مری', 'ووٹ', 'یوسف رضا گیلانی', 'عام انتخابات 2018', 'پاکستان']"
265,پیپلز پارٹی سپریم کورٹ فیصلے کو آئین کی فتح سمجھتی ہے، نیربخاری ,"['پیپلز پارٹی', 'پانی', 'عدالت', 'صدر مملکت', 'عام انتخابات 2018', 'وزیراعظم', 'سپریم کورٹ']"
266,امریکا نے میانمار کی فوجی حکومت کو مزید پابندیوں کی وارننگ دے دی,"['اقوام متحدہ', 'برما', 'امریکہ', 'فوج']"
267,وزیراعلیٰ عثمان بزدارسے اسلام آباد میں اراکین قومی اسمبلی کی ملاقاتیں,"['قومی اسمبلی', 'پنجاب', 'عثمان بزدار', 'اسمبلی', 'صوبائی اسمبلی', 'پنجاب اسمبلی', 'وزیراعظم', 'ریاض', 'وزیراعلیٰ پنجاب', 'اسلام آباد']"
268,بلوچستان کے صوبائی وزیر عبد الرحمان کھیتران کاچوتھی شادی کی خواہش کا اظہار,"['بیوی', 'شادی', 'بلوچستان', 'بہبود آبادی']"
269,ایمرجنسی سروس ترمیمی بل کی منظوری کے بعد ریسکیو 1122خود مختارادارہ بن گیا,"['اسمبلی', 'پنجاب اسمبلی', 'پنجاب', 'چوہدری پرویز الٰہی']"
270,پی ٹی آئی نے ہمیشہ عدالتوں کے فیصلوں کا احترام کیا ،جعلی راجکماری کے ابا جی اور چاچا جی اعلیٰ عدلیہ پر حملہ آور ہو چکے ہیں‘فردوس عاشق اعوان,"['کار', 'الیکشن', 'سینیٹ', 'پیپلز پارٹی', 'عدالت', 'پنجاب', 'ڈاکٹر', 'بلدیاتی انتخابات', 'الیکشن کمیشن', 'فردوس عاشق اعوان', 'عام انتخابات 2018', 'وزیراعظم', 'پاکستان تحریک انصاف', 'وزیراعلیٰ پنجاب', 'حملہ', 'سپریم کورٹ']"
