,headlines,categories
20,ضلع اورکزئی میں 4ارب روپے فنڈ سے زیادہ کی لاگت سے ترقیاتی منصوبے جاری ,"['تعلیم', 'شہید', 'فاٹا', 'ریکارڈ']"
21,اورکزئی پریس کلب کے لئے صوبائی حکومت کی طرف سے 20لاکھ روپے کی گرانٹ فراہم,"['تعلیم', 'وزیر اعلیٰ']"
22,خیبرپختونخوا گورنمنٹ کا ایز آف ڈوئینگ بزنس کے لئے ایک اور اہم قدم,"['وزیر اعلیٰ', 'بنک', 'کاروبار', 'ٹیکنالوجی', 'پاکستان', 'خیبرپختونخوا', 'کار', 'عالمی بینک', 'وزیراعظم']"
23,خیبرپختونخوا بورڈ آف انویسٹمنٹ نے سرمایہ کاروں کو سہولیات دینے کیلئے انقلابی قدم اٹھایا ہے،عبد الکریم,"['کار', 'خیبرپختونخوا', 'عالمی بینک', 'ٹیکنالوجی']"
24,ضیاء اللہ بنگش کی زیرصدارت ڈپٹی کمشنر کوہاٹ آفس میں پی ایس ڈی سی کا اجلاس,"['وزیر اعلیٰ', 'اسمبلی', 'ٹیکنالوجی', 'صوبائی اسمبلی']"
25,ڈپٹی کمشنر کوہاٹ نے ضلع کی حدود میں شادہ بیاہ کی انڈور اور آؤٹ ڈور تقریبات پر تاحکم ثانی مکمل پابندی عائدکردی,['پولیس']
26,کوٹلی، ضلع بھر میں یکم اپریل سے دو ہفتے کیلئے ہر قسم کے عوامی،سماجی،مذہبی اجتماعات بشمول شادی بیاہ تقریبات پر پابندی عائد,"['جرمانہ', 'ہوٹل', 'کاروبار', 'کرونا وائرس', 'شادی', 'عدالت']"
27,وزیراعلیٰ سندھ کی قومی رابطہ کمیٹی کو کورونا وائرس پر قابو پانے کیلئے دو ہفتوں کیلئے بین الصوبائی ٹرانسپورٹ پر پابندی کی تجویز ,"['پنجاب', 'سندھ', 'کراچی', 'ڈاکٹر', 'آزاد کشمیر', 'علاج', 'کرونا وائرس', 'مسئلہ کشمیر', 'وزیراعظم']"
28,شبیر بجارانی کی این ڈی یو وفد کو صوبائی حکومت کی ترقی اور کورونا ویکسی نیشن پالیسیوں سے متعلق آگاہی,"['دنیا', 'سندھ', 'کراچی', 'ریکارڈ', 'اسمبلی', 'بجٹ', 'پولیس', 'صوبائی اسمبلی', 'کار', 'کرونا وائرس', 'سول سوسائٹی']"
29,جے یوآئی کے وفد کی ایس ایس پی ضلع غربی سہائے عزیز سے ملاقات,"['سندھ', 'منشیات', 'کراچی', 'جمعیت', 'قاتل', 'مولانا سمیع الحق', 'پولیس', 'علما', 'شہید', 'ڈکیتی', 'حملہ']"
30,امریکا اور دیگر ممالک کا ڈبلیو ایچ او کی کورونا رپورٹ پر شکوک و شبہات,"['دنیا', 'چین', 'امریکی محکمہ خارجہ', 'امریکہ', 'کرونا وائرس']"
31,برسلز کانفرنس، شام کے لیے فنڈ میں توقع سے کم عالمی امداد,['جرمنی']
32,جاسوسی کا شبہ، اطالوی اورروسی فوجی افسر گرفتار ,"['پولیس', 'اٹلی', 'روس']"
33,پرتگال کی طرف سے موزمبیق میں فوج بھیجنے کا اعلان,['داعش']
34,صوبائی ترقیاتی ورکنگ پارٹی نے صوبے کی ترقی کیلئی38 منصوبوں کی منظوری دیدی,"['تعلیم', 'کھیل', 'پانی', 'سیلاب', 'پیٹرول', 'کار', 'سوات', 'ٹیکنالوجی']"
35,صحت کارڈ پلس پر 5 ماہ میں 1 لاکھ مریضوں کا علاج ہوا، تیمور جھگڑا,"['علاج', 'خیبرپختونخوا', 'ٹوئٹر']"
36,محکمہ ہاؤسنگ ضم شدہ قبائلی اضلاع سمیت جنوبی اضلاع میں منصوبے شروع کرارہی ہے، ڈاکٹر امجد علی ,"['غریب', 'ڈاکٹر', 'پشاور', 'کار', 'سوات']"
37,خیبرپختونخوا کے سرسزایسوسی ایشن کااحتجاج دوسرے روز بھی جاری ,"['اسمبلی', 'صوبائی اسمبلی', 'خیبرپختونخوا', 'احتجاج', 'مولانا فضل الرحمن', 'دھرنا']"
38,سنت نبوی پر عمل پیرا ہوتے ہوئے وبائی صورتحال پر قابو پانے کیلئے پرہیز و احتیاط کا راستہ اپنائیں، حکومتی ایس او پیز پر عمل کریں، علماء کرام ,['کرونا وائرس']
39,روسی ویکسین میں جرمنی اور فرانس کا اظہار دلچسپی,"['جرمنی', 'روس']"
40,سرگودھا ،آتشیں اسلحہ سے مسلح افراد نے ڈیرہ پر اندھا دھند فائرنگ کر کے نوجوان اور بچے کو قتل کر دیا,"['فائرنگ', 'پولیس', 'قتل', 'اسلحہ']"
41,بھارت سے تجارت کشمیریوں کے زخموں پر نمک پاشی کے مترادف ہے،سراج الحق,"['دنیا', 'جماعت اسلامی', 'پنجاب', 'بھارت', 'آئی ایم ایف', 'مذاکرات', 'سراج الحق', 'درآمد', 'پاکستان', 'تباہی', 'احتجاج', 'بجلی', 'مسئلہ کشمیر', 'پاکستان تحریک انصاف', 'وزیراعظم']"
42,وزیراعظم نے 910 دنوں کے اقتدار میں ہر ہر محاذ پر اپنی نااہلی ، ناکامی ثابت کردی،لیاقت بلوچ ,"['پارلیمنٹ', 'کار', 'لاہور', 'لیاقت بلوچ', 'حفیظ شیخ', 'افغانستان', 'جماعت اسلامی', 'بلوچستان', 'گورنر', 'سیلاب', 'مسئلہ کشمیر', 'عام انتخابات 2018', 'وزیراعظم', 'مقبوضہ کشمیر', 'کراچی', 'لاپتہ افراد', 'اسلام آباد', 'ووٹ', 'بنک', 'آئی ایم ایف', 'پاکستان تحریک انصاف']"
43,جماعت اسلامی نے کرونا کی خطرناک صورتحال کی وجہ سے عوامی سرگرمیاں ملتوی کردی ہیں : قیصرشریف ,"['پاکستان', 'جماعت اسلامی', 'کرونا وائرس', 'سراج الحق']"
44,ووڈکا کا استعمال محدود کریں،کورونا ویکسین سپوتنک لگوانے والوں کیلئے انتباہ,"['دنیا', 'امریکہ', 'روس', 'کرونا وائرس']"
45,بھارت کا غریب ممالک کے لیے مختص لاکھوں کورونا ویکسین پر قبضہ ,"['غریب', 'بھارت', 'کرونا وائرس', 'اقوام متحدہ', 'نریندرا مودی']"
46,بھارت، چوبیس گھنٹے کے دوران 54 ہزار نئے کیسز اور 354 اموات ہوئیں،رپورٹ,"['کرونا وائرس', 'بھارت', 'ریکارڈ']"
47,برازیل میں مسلح افواج کے تینوں سربراہان مستعفی ہو گئے,"['کرونا وائرس', 'وزیر دفاع']"
48,انسانی حقوق کی عالمی صورتحال پریشان کن ہے، امریکا,"['چین', 'اقلیت', 'بھارت', 'پاکستان', 'امریکہ', 'مائیک پومپیو', 'کرونا وائرس', 'برما']"
49,جرمنی، ایک دن میں 17 ہزار نئے کیسز,"['کرونا وائرس', 'جرمنی', 'ہلاک']"
50,صوبائی وزیر اسپیشل ایجوکیشن چوہدری محمد اخلاق کی ڈی ایس پی آفس کھاریاں میں کھلی کچہر ی,"['تعلیم', 'وزیر اعلیٰ', 'پنجاب', 'پولیس', 'عثمان بزدار', 'بلدیاتی انتخابات', 'پاکستان تحریک انصاف']"
51,حکومت پنجاب کی ہدایات کے مطابق کرونا سے بچا ئوکیلئے شہریوں اور ہیلتھ ورکرز کی ویکسنیشن کا عمل جاری ہے،انور جپہ,"['پنجاب', 'ڈاکٹر', 'شہید', 'حکومت پنجاب', 'کرونا وائرس', 'علاج']"
52,لالہ موسیٰ،کرونا ایس او پیز کی خلاف ورزی پر 8گاڑیاں مختلف تھانوں میں بند ،15مالکان پر جرمانے عائد ,"['جرمانہ', 'ریاض', 'آر ٹی اے', 'حکومت پنجاب', 'کرونا وائرس', 'پنجاب']"
53,سانگلہ ہل اتحاد پریس کلب اور اسلامک یونین آف جرنلسٹس کے انتخابات مکمل،ڈاکٹر محمد عباس صدر اور ذوالفقار ملک جنرل سیکریٹری منتخب ,"['ڈاکٹر', 'کار']"
54,فیصل آباد،ضلع میں (کل)ہونے والی ماہانہ ریونیو عوامی خدمت سروسزکچہری ملتوی ,"['کرونا وائرس', 'فیصل آباد']"
55,دائودخیل،دو مختلف واقعات میں کمرمشانی شہر کے دو نوجوان زندگی سے ہاتھ دھو بیٹھے ,['زخمی']
56,خانیوال، 3 کروڑ 68 لاکھ روپے مالیت کا 23 ایکڑ سرکاری رقبہ ناجائز قابضین سے واگزار کرالیاگیا,"['پنجاب', 'حکومت پنجاب']"
57,ایسٹر کے موقعہ پر مسیحی برادری کو ہر ممکن سیکیورٹی اور سہولیات فراہم کی جائینگی،نوید شہزاد مرز،ڈاکٹر رضوان,"['امن و امان', 'مسیحی برادری', 'ڈاکٹر', 'پولیس', 'کرونا وائرس']"
58,حافظ آباد،کورونا ایس او پیز کی خلاف ورزی پر گیارہ گاڑیاں مختلف تھانوں میں بند ,"['محمد علی جناح', 'کرونا وائرس']"
59,کسان دوست پالیسی ہمارا مشن ،زراعت کے شعبہ میں جدت لانے کیلئے ہمہ وقت کوشاں ہیں،ایم پی اے مہر محمد اسلم بھروانہ ,"['پاکستان', 'کار', 'ٹیکنالوجی', 'وزیراعظم']"
60,حکومت ملک میں قابل تجدید تونائی کے منصوبوں میں اضافے کی خواہاں ہے، توصیف ایچ فاروقی ,"['نیپرا', 'یو ایس ایڈ', 'ڈاکٹر', 'پاکستان', 'امریکہ', 'بجلی', 'کرونا وائرس']"
61,عثمان بزدار چوکے چھکے مار رہے ہیں مخالفین کی ٹیم کے کھلاڑی بھی پورے نہیں ہیں، فردوس عاشق ,"['وزیر اعلیٰ', 'وزیراعلیٰ پنجاب', 'فردوس عاشق اعوان', 'مسلم لیگ (ن)', 'ڈاکٹر', 'پاکستان', 'حکومت پنجاب', 'عثمان بزدار', 'لاہور', 'مہنگائی', 'پنجاب', 'مریم نواز شریف', 'پاکستان تحریک انصاف', 'علاج']"
62,صحت کے شعبے میں فارماسسٹ ریڑھ کی ہڈی کی حیثیت رکھتا ہے، فردس عاشق ,"['وزیر اعلیٰ', 'وزیراعلیٰ پنجاب', 'فردوس عاشق اعوان', 'ڈاکٹر', 'کار', 'عثمان بزدار', 'علاج', 'پنجاب']"
63,وزیر جیل خانہ جات نے اڈیالہ جیل میں دو گروپوں کے درمیان جھگڑے کا نوٹس لے لیا ,"['زخمی', 'جیل']"
64,دیپالپور، بیوی نے بیٹے سے مل کے شوہر کو کلہاڑی سے مار مار کرقتل کردیا,"['قتل', 'پولیس', 'تھانہ', 'بیوی']"
65,حکومت عوام کو ریلیف دینے کیلئے اقدامات کررہی ہے،تاشفین صفدر,"['رمضان المبارک', 'سان برنارڈینو فائرنگ', 'ایل پی جی']"
66,شاکر حسین داوڑڈسٹرکٹ پولیس آفیسر جہلم کی کمانڈ میں جہلم پولیس کا سماج دشمن عناصر کے خلاف گھیرا تنگ,"['پولیس', 'مسیحی برادری', 'تھانہ', 'ریاض']"
67,صوبائی وزیر جنگلات سردار سبطین خان کا دورہ جہلم اور چکوال ،بلین ٹری سونامی پروگرام کا آغاز کیا,"['موسم', 'وزیر اعلیٰ', 'سونامی', 'پاکستان', 'پنجاب', 'سول سوسائٹی']"
68,سیکرٹری مینجمنٹ اینڈ پروفیشنل ڈیولپمنٹ ڈیپارٹمنٹ پنجاب علی بہادر کا ضلع جہلم کا دورہ,"['پنجاب', 'حکومت پنجاب', 'کرونا وائرس', 'ریکارڈ']"
69,ڈسٹرکٹ ہیلتھ اتھارٹی جہلم میں مزید 7 افراد کی رپورٹ مثبت موصول ,"['کرونا وائرس', 'علاج']"
70,سمبڑیال ، کورونا ایس او پیز کے خلاف ورزی کرنے والی 14دکانیں سیل ,"['جرمانہ', 'نقصان', 'حکومت پنجاب', 'کرونا وائرس', 'پنجاب']"
71,اینٹی نارکوٹکس فورس کی سیالکوٹ انٹرنیشنل ائیر پورٹ پر کاروائی,"['پاکستان', 'پنجاب', 'منشیات', 'کوکین']"
72,سرگودھا، بلاسٹنگ اور پتھر کی نکاسی کے دوران نکلنے والے پانی سے ملحقہ زرعی رقبے ناقابل کاشت ہونے لگے,['پانی']
73,بورڈ آف ریونیو پنجاب کا سرگودھا میں گھریلو اور کمرشل جگہوں کی سرکاری طور پر مارکیٹ ویلیو کا تعین ، انتظامیہ اور ایف بی آر کے اعداد و شمار میں واضح فرق پر تشویش کا اظہار,"['پنجاب', 'سیٹلائٹ', 'نقصان']"
74,ناقص حکمت عملی کے باعث اسلحہ لائسنسوں کی کمپیوٹرائزیشن کا عمل جہاں انتہائی سست روی کا شکار,"['پاکستان', 'اسلحہ']"
75,سرگودھا، ریونیو وصولی کی موجودہ صورتحال انتہائی مایوس کن ,"['کرونا وائرس', 'بلدیاتی انتخابات', 'کار']"
76,چند دن بیمار کیا ہوئی کانپتی لزرتی حکومت کو امید ہوگئی ‘ مریم نواز,"['علاج', 'پانی', 'مریم نواز شریف', 'ٹوئٹر']"
77,بھارت سے تجارت کشمیریوں کے زخموں پر نمک پاشی کے مترادف ہے ‘ سراج الحق,"['دنیا', 'جماعت اسلامی', 'بھارت', 'آئی ایم ایف', 'مذاکرات', 'سراج الحق', 'درآمد', 'پاکستان', 'تباہی', 'احتجاج', 'بجلی', 'مسئلہ کشمیر', 'پاکستان تحریک انصاف', 'وزیراعظم']"
78,وزیراعظم نے 910 دنوں کے اقتدار میں ہر ہر محاذ پر اپنی نااہلی ، ناکامی ثابت کردی ‘ لیاقت بلوچ,"['پارلیمنٹ', 'کار', 'لاہور', 'لیاقت بلوچ', 'حفیظ شیخ', 'افغانستان', 'جماعت اسلامی', 'بلوچستان', 'گورنر', 'سیلاب', 'مسئلہ کشمیر', 'عام انتخابات 2018', 'وزیراعظم', 'مقبوضہ کشمیر', 'کراچی', 'لاپتہ افراد', 'اسلام آباد', 'ووٹ', 'بنک', 'آئی ایم ایف', 'پاکستان تحریک انصاف']"
79,سی ٹی ڈی نے محمود بوٹی سے کالعدم تنظیم کے دو دہشتگرد وں کو گرفتار کرلیا,"['موبائل', 'اسلحہ']"
80,کراچی، شہریوں کو پانی کی منصفانہ تقسیم کیلئے تمام تروسائل استعمال کررہے ہیں،اسد اللہ خان,"['موسم', 'اسمبلی', 'پانی', 'کار', 'ارسلان']"
81,جماعت اسلامی کراچی کا اسٹیٹ بینک بارے مجوزہ قوانین اور آرڈیننس پر شدید رد عمل کا اظہار,"['گورنر', 'کراچی', 'پارلیمنٹ', 'قرضہ', 'مسلم لیگ (ن)', 'نقصان', 'پاکستان', 'تباہی', 'پیپلز پارٹی', 'عالمی بینک']"
82,عوامی مفاد کے منصوبوں کو ترجیحی بنیادوں پر مکمل کیا جائیگا، وزیراعلیٰ خیبرپختونخوا ,"['ڈاکٹر', 'پشاور', 'پولیس', 'ایف سی', 'خیبرپختونخوا', 'پنجاب']"
83,وزیراعلیٰ خیبر پختونخوا محمود خان سے ایم ڈی یوٹیلیٹی اسٹورز عمر لودھی کی ملاقات,"['وزیر اعلیٰ', 'غریب', 'رمضان المبارک', 'ڈاکٹر', 'پاکستان', 'کرونا وائرس', 'پاکستان تحریک انصاف']"
84,وزیر اعلی خیبر پختونخوا کا سینئر صحافی رحمت اللہ خان کے انتقال پر گہرے رنج و غم کا اظہار,[]
85,صوبائی ترقیاتی ورکنگ پارٹی خیبر پختونخوا نے 38 منصوبوں کی منظوری دیدی,"['تعلیم', 'کھیل', 'پانی', 'سیلاب', 'پیٹرول', 'کار', 'سوات', 'ٹیکنالوجی']"
86,جیکب آباد میں خسرہ کی وبا پھیلنے کا صوبائی وزیر صحت نے نوٹس لے لیا ,"['ڈاکٹر', 'احتجاج', 'نقصان']"
87,بنوں ،لوکل گورنمنٹ بنوں میں میرٹ سے ہٹ کر بھرتی کا انکشاف,"['بنوں', 'کار', 'عام انتخابات 2018']"
88,بنوں کیڈٹ کالج منصوبہ ،محکمہ مال نی26سو سے زائد کنال سرکاری اراضی نظر انداز کردی ,"['بنوں', 'عام انتخابات 2018', 'ریکارڈ']"
89,محمد بشیر چوتھی مرتبہ جج احتساب عدالت اسلام آباد مقرر ,"['صدر مملکت', 'عدالت']"
90,شوکت ترین نے بطور مشیر خزانہ کام کرنیکی حامی بھرلی,"['شوکت ترین', 'پیپلز پارٹی', 'حفیظ شیخ']"
91,اسلام آباد،پمز اسپتال میں داخل کورونا پازیٹیو نومولود بچہ صحت یاب,"['اسلام آباد', 'کرونا وائرس', 'علاج']"
92,نواز شریف نے پنجاب میں تبدیلی کی تجویز کو مسترد کر دیا،رپورٹس ,"['رمضان المبارک', 'اسمبلی', 'مسلم لیگ (ن)', 'قومی اسمبلی', 'عثمان بزدار', 'سینیٹ', 'میاں نواز شریف', 'پنجاب', 'وزیراعظم']"
93,سرگودھا، پرانی دشمنی پر فائرنگ کرکے 12 سالہ لڑکے سمیت 2 افراد کو قتل کردیا گیا ,"['فائرنگ', 'پولیس', 'قتل']"
94,کوئٹہ ، خوش نصیب ہیں وہ لوگ جنہیں اب کائنات کیلئے مقصد کر رکھا ہے،صوبائی وزیر عبدلرحمن کھیتران ,"['تعلیم', 'اسمبلی', 'بلوچستان', 'صوبائی اسمبلی']"
95,تحصیلدار بیل محبوب چنال کا بازار کا دورہ ، فیس ماسکس مفت تقسیم کئے,"['کرونا وائرس', 'ڈاکٹر']"
96,کوئٹہ،جامعہ بلوچستان کے بورڈ آف ایڈوانس اسٹڈیز اینڈ ریسرچ کا 152واں اجلاس,"['تعلیم', 'بلوچستان', 'کار', 'ڈاکٹر']"
97,کوئٹہ ، لیویز فورس نے صوبے میں امن و امان کی بحالی میں بے پناہ قربانیاں دی ہیں، مجیب الرحمٰن قمبرانی ,"['چین', 'بلوچستان', 'امن و امان', 'گاڑیاں', 'فوج', 'اسلحہ', 'پاکستان', 'کار', 'سی پیک']"
98,صوبائی وزیر داخلہ میر ضیاء اللہ لانگو کاپریس کلب کوئٹہ کے نو منتخب کومبارکباد ,"['کوئٹہ', 'عام انتخابات 2018', 'کار']"
99,پیپلزپارٹی نے چھوٹی کرسی کیلئے سودا کردیا ، سینئر لیگی رہنما کی پیپلز پارٹی پر تنقید,"['جمعیت', 'اسمبلی', 'مسلم لیگ (ن)', 'قومی اسمبلی', 'شہباز شریف', 'پاکستان', 'یوسف رضا گیلانی', 'سینیٹ', 'پیپلز پارٹی', 'لانگ مارچ', 'شاہد خاقان عباسی', 'دھمکی']"
100,قوت مدافعت میں اضافہ کرکے ہم کورونا جیسے موذی مرض کا مقابلہ کرسکتے ہیں ، حامد خان ,"['پاکستان', 'کرونا وائرس', 'ملتان', 'جہاد']"
101,چھٹے نیشنل بینک پریذیڈنٹ کپ ٹی ٹوئنٹی کرکٹ ٹورنامنٹ ,"['سنچری', 'کرکٹ', 'نقصان']"
102,کاروبار کے لئے مشکلات سے دوچاررہا ہے،کراچی چیمبر کی حکومت کو بجٹ تجاویز ,"['دنیا', 'کراچی', 'کاروبار', 'بجٹ', 'پاکستان', 'چیمبر آف کامرس', 'وفاقی بجٹ2020-21ء']"
103,ریلوے فریٹ سروس میں مارچ کے مہینے کے دوران نمایاں اعدادوشمار,"['پاکستان', 'ریلوے', 'کراچی']"
104,مرکنٹائل ایکس چینج میں 11.1ارب روپے کے سودے,['پاکستان']
105,ایپکاٹریڈ سہولیات سیل قائم,['پاکستان']
106,کووڈ19کے مریضوں سے علاج کے اخراجات فروری2020کے مطابق وصول کیے جائیں،پنجاب ہیلتھ کیئرکمیشن کی نجی ہسپتالوں کو ہدایت,"['علاج', 'کرونا وائرس', 'پنجاب']"
107,پہلی حکومت ہے جو مافیا کے سامنے کھڑی ہوئی ہے، عمران خان,"['غریب', 'نقصان', 'کرپشن', 'مہنگائی', 'پنجاب', 'وزیراعظم']"
108,مارچ 2021 میں 41 فیصد کی تاریخی نموحاصل کرنے پرمیں ایف بی آر کی کاوشیں سراہتاہوں،وزیر اعظم عمران خان ,"['ایف بی آر', 'ٹوئٹر']"
109,چند دن بیمار کیا ہوئی، کانپتی لرزتی حکومت کو امید ہوگئی شاید مریم علاج کروانے باہر جانے لگی ہے،مریم نواز کاٹوئٹ ,"['علاج', 'پانی', 'مریم نواز شریف', 'ٹوئٹر']"
110,انڈس موٹر کمپنی نے ’’ لیونگ دی گلوبل کمپکٹ بیسٹ پریکٹسز سسٹین ایبلیٹی ایوارڈز 2020 میں پہلا انعام جیت لیا,"['تعلیم', 'کاروبار', 'گاڑیاں', 'پاکستان', 'کمپنی', 'اقوام متحدہ']"
111,پاکستان مرکنٹائل ایکسچینج لمیٹیڈ میں میٹلز، ا نرجی ، کوٹس اور انڈیکس کی11.1ارب روپے مالیت کے سودے,['پاکستان']
112,بھارت سے چینی، کپاس درآمد کرنے کا فیصلہ خوش آئند ہے ، فیڈرل بی ایریا ایسوسی ایشن,"['پاکستان', 'بھارت', 'دنیا']"
113,بینک اسلامی پاکستان لمیٹڈ کا بائیک فنانسنگ کی اپنی نئی پراڈکٹ کے حوالے سے معاہدہ,['پاکستان']
114,جے ایس بینک مسلسل تیسری مرتبہ بین الاقوامی مالیاتی اشاعت ایشیا منی میں’ پاکستان کیلئے بہترین ایس ایم ای بینک‘ نامزد ,"['پاکستان', 'کاروبار']"
115,پاکستان پر پابندی نامناسب ہے، فیفا کو سوچنا چاہیے، فہمیدہ مرزا,"['الیکشن', 'ملازمت', 'فیفا', 'ڈاکٹر', 'نقصان', 'فہمیدہ مرزا', 'پاکستان', 'فٹبال', 'عام انتخابات 2018']"
116,طاہرمحمود پاپا گلگت ن بلتستان بیس بال ایسوسی ایشن کا فوکل پرسن مقرر,"['پاکستان', 'کرونا وائرس', 'عام انتخابات 2018']"
117,سچن ٹنڈولکر سے کرکٹ گراؤنڈ میں میری سب سے پسندیدہ دشمنی تھی،شعیب اختر جلد صحت کیلئے دعا گو ,"['بھارت', 'ٹوئٹر', 'پاکستان', 'سوشل میڈیا', 'کرونا وائرس', 'کرکٹ']"
118,,[]
119,قوت مدافعت میں اضافہ کرکے ہم کورونا جیسے موذی مرض کا مقابلہ کرسکتے ہیں ، حامد خان ,"['پاکستان', 'کرونا وائرس', 'ملتان', 'جہاد']"
120,بھٹو شہید کی برسی ،ڈویژن وٹائون کی سطح پر تقریبات کاانعقادکرکے بھٹوکاپیغام عوام تک پہنچائیں،بلاول بھٹو کی خصوصی ہدایات جاری,"['پاکستان', 'شہید', 'ذوالفقار علی بھٹو', 'پیپلز پارٹی', 'کرونا وائرس']"
121,مقامی صرافہ مارکیٹوں میں ایک تولہ سونا 2800 روپے سستا ہو گیا,[]
122,انٹر بینک اورمقامی اوپن کرنسی مارکیٹ میں ڈالر کی قدر میں گرواٹ کا رجحان برقرا ر,"['پاکستان', 'ڈالر']"
123,بھارت سے کپاس اور کاٹن یارن درآمدکرنے کی اجازت دینے کے فیصلے کا خیرمقدم ,"['پاکستان', 'بھارت', 'کاروبار']"
