,headlines,categories,time
15,لاہور ،تحریک انصاف کے مرکزی رہنماء عبدالکریم کلواڑ ,"['آصف علی زرداری', 'مریم نواز شریف', 'اسحاق ڈار', 'پنجاب', 'الیکشن کمیشن', 'بھارت', 'اسمبلی', 'دنیا', 'کرونا وائرس', 'الیکشن', 'مسلم لیگ (ن)', 'بجلی', 'چور', 'قرضہ', 'ڈالر', 'ووٹ', 'عام انتخابات 2018', 'ڈاکٹر', 'میاں نواز شریف', 'وزیراعظم', 'پاکستان', 'پاکستان تحریک انصاف', 'کاروبار']",2021-03-17T23:27:06+0500
16,لاہور ، شہر کے نو زونز میںانٹی انکروچمنٹ اسکواڈ کا تجاوزات کے خلاف آپریشن,"['جرمانہ', 'جی ٹی روڈ', 'جیل', 'علامہ اقبال', 'لاہور', 'واپڈا']",2021-03-17T23:27:06+0500
17,وزیراعلیٰ محمود خان کامجوزہ پشاور ماڈل ٹائون میںصحافیوں کیلئے میڈیا کالونی کے قیام ، پشاور پریس کلب کیلئے دو کروڑ روپے ون ٹائم سپیشل گرانٹ کی فراہمی، پریس کلب کی موجودہ عمارت کی تعمیر نواور بحالی کیلئے کمیٹی تشکیل دینے اور جرنلسٹس انڈومنٹ فنڈ کی رقم کو دوگناکرنے کا اعلان,"['ریاض', 'کار', 'وزیراعظم', 'شہید', 'صوبائی اسمبلی', 'اسمبلی', 'ٹریفک', 'موٹروے', 'علاج', 'کرونا وائرس', 'عام انتخابات 2018', 'پشاور', 'لاہور', 'سوات', 'خیبرپختونخوا', 'فاٹا']",2021-03-17T23:27:06+0500
18,پشاور،خیبرپختونخوا کی سات سرکاری جامعات میں وائس چانسلرز کی میرٹ پر تعیناتیاں کی گئی ہیں: کامران بنگش ,"['تعلیم', 'خیبرپختونخوا', 'فاٹا', 'ڈاکٹر']",2021-03-17T23:27:06+0500
19,پشاور،محکمہ سیاحت، ثقافت،کھیل، آثارقدیمہ، میوزیم و امورنوجوانان خیبرپختونخوا,"['گاڑی', 'کرونا وائرس', 'ہوٹل', 'خیبرپختونخوا', 'پولیس']",2021-03-17T23:27:06+0500
20,پولیو مہم میں رکاوٹ برداشت نہیں کیا جائے گا،کمشنر مردان,"['عدالت', 'پولیس', 'پولیو', 'پشاور']",2021-03-17T23:23:02+0500
21,پنجاب سے آئے ہوئے صحافیوں کے وفد کا محکمہ ترقی و منصوبہ بندی خیبر پختونخواکا دورہ ,['پنجاب'],2021-03-17T23:23:02+0500
22,کورونا وبائی صورتحال میں تیزی، سوات کے لئے نئے ایس او پیز جاری,"['شادی', 'کرونا وائرس', 'پیٹرول', 'سوات']",2021-03-17T23:23:02+0500
23,زرعی شعبہ معیشت کے استحکام میں کلیدی کردار ادا کرتاہے ، محب اللہ خان ,"['ڈاکٹر', 'پانی']",2021-03-17T23:23:02+0500
24,محکمہ خوراک نے رمضان المبارک کیلئے ٹیمیں تشکیل دیدیں,"['رمضان المبارک', 'پشاور', 'جیل']",2021-03-17T23:23:02+0500
25,کورونا ، سکول مالکان حکومتی احکامات پر من و عن عمل درآمد کو یقینی بنا ئے،حمد زیب خان,"['کرونا وائرس', 'پشاور', 'جی ٹی روڈ']",2021-03-17T23:23:02+0500
26,منشیات رکھنے کے بے بنیاد کیسز بنانے پر انٹی نارکاٹکس فورس حکام کیخلاف فوری کارروائی کی جائے ، شاہد منصورخٹک,"['ایم کے', 'جیل', 'عدالت', 'پرویز خٹک', 'سپریم کورٹ', 'پاکستان تحریک انصاف', 'جمعیت', 'منشیات', 'پشاور', 'نقصان', 'کرپشن', 'چیف جسٹس']",2021-03-17T23:23:02+0500
27,نیشنل ایجوکیشن کونسل نے تعلیمی اداروں کی بندش کے فیصلے کو مسترد کر دیا,"['کار', 'تعلیم', 'برطانیہ', 'پشاور', 'امریکہ', 'احتجاج', 'کاروبار', 'قتل']",2021-03-17T23:23:02+0500
28,ایڈیشنل ڈپٹی کمشنرفائنانس اینڈ پلاننگ کاپاپولیشن ویلفیئر آفس اور فیملی ویلفیئر سینٹرز شیخ البانڈی، نواں شہر کا دورہ ,"['کرونا وائرس', 'ریکارڈ', 'ڈاکٹر']",2021-03-17T23:23:02+0500
29,چیف ٹریفک آفیسر کا ٹریفک نظام اور ون ویز کا جائزہ لینے یونیورسٹی ٹاؤن کا دورہ,"['کار', 'گاڑیاں', 'ٹریفک', 'سڑک', 'پشاور', 'پولیس']",2021-03-17T23:23:02+0500
30,کراچی، بینک ڈکیتی کے بعد نوٹوں بھرا تھیلا لیے فرار ہوتے ملزمان کی موٹر سائیکل خراب، سی سی ٹی وی فوٹیج منظرعام پر آگئی,"['فائرنگ', 'کراچی', 'اسلحہ', 'گاڑی', 'ڈکیتی']",2021-03-17T23:22:03+0500
31,صحافی برادری حکومت کے اچھے اقدامات کو اُجاگر کرنے میں اپنامثبت کردارادا کریں ،محمود خان,"['ریاض', 'کار', 'وزیراعظم', 'شہید', 'صوبائی اسمبلی', 'اسمبلی', 'ٹریفک', 'موٹروے', 'علاج', 'کرونا وائرس', 'عام انتخابات 2018', 'پشاور', 'لاہور', 'سوات', 'خیبرپختونخوا', 'فاٹا']",2021-03-17T23:22:03+0500
32,خیبرپختونخوا کی سات سرکاری جامعات میں وائس چانسلرز کی میرٹ پر تعیناتیاں کی گئی ہیں، کامران بنگش ,"['تعلیم', 'خیبرپختونخوا', 'فاٹا', 'ڈاکٹر']",2021-03-17T23:22:03+0500
33,حکومت کرپٹو مائنینگ کے لیے سنجیدگی سے اقدامات کر رہی ہے،ضیا اللہ بنگش,"['موسم', 'کار', 'چین', 'ٹیکنالوجی', 'صوبائی اسمبلی', 'اسمبلی', 'وزیر اعلیٰ', 'خیبرپختونخوا', 'ڈاکٹر']",2021-03-17T23:22:03+0500
34,خیبرپختونخوا ریونیو اتھارٹی اور خدمات پر سیلز ٹیکس کے لیے لیگل فریم ورک کو مضبوط بنا رہے ہیں، تیمور جھگڑا,['خیبرپختونخوا'],2021-03-17T23:22:03+0500
35,وزیر اعلیٰ خیبر پختونخوا کے معاون خصوصی برائے اقلیتی امور وزیر زادہ کی ایبٹ آباد آمد,"['وزیر اعلیٰ', 'کرونا وائرس']",2021-03-17T23:22:03+0500
36,ماحولیاتی آلودگی کی روک تھام اور صاف ستھرا ماحول کو یقینی بنانے کیلئے عوام کی تعاون ضروری ہے، اشتیاق ارمڑ ,"['کرکٹ', 'پشاور', 'پاکستان']",2021-03-17T23:22:03+0500
37,چترال سے شندور سڑک کی فنانشل اوپننگ منظور,"['وزیراعظم', 'پاکستان', 'پاکستان تحریک انصاف', 'وزیر اعلیٰ', 'خیبرپختونخوا', 'کمپنی']",2021-03-17T23:22:03+0500
38,سیاحتی مقامات پر ایس او پیز پر عملدرآمد یقینی بنایاجائیگا، کامران احمد آفریدی ,"['کرونا وائرس', 'پشاور', 'ہوٹل', 'خیبرپختونخوا', 'کاروبار']",2021-03-17T23:22:03+0500
39,محفوظ خوراک کے کلچر کو فروغ اور لوگوں میں اگاہی پھیلانا ضروری ہے، شاہ رخ علی خان,"['کار', 'خیبرپختونخوا', 'پشاور']",2021-03-17T23:22:03+0500
40,سندھ اسمبلی کے باہر احتجاج کرنے والے اساتذہ اور پولیس میں جھڑپیں، پولیس نے اساتذہ کی وزیراعلی ہائوس جانے کی کوشش ناکام بنا دی,"['تعلیم', 'عدالت', 'اسمبلی', 'ملازمت', 'سندھ', 'احتجاج', 'پولیس']",2021-03-17T23:20:37+0500
41,کراچی پولیس کے ڈی ایس پی اور ایس ایچ او ہیروئن بیچنے میں ملوث,"['کراچی', 'ہیروئن', 'پولیس', 'سانحہ گلشن اقبال لاہور']",2021-03-17T23:20:37+0500
42,کھیل کے میدانوں کا آباد ہونا خوش آئند ہے، سیکریٹری اسپورٹس سید امتیاز علی شاہ ,"['پاکستان', 'تعلیم', 'کرکٹ', 'سندھ', 'کھیل']",2021-03-17T23:20:37+0500
43,جنگلات کا عالمی دن 21 مارچ کو سکھر ضلع میں بھرپور طریقے سے منانے کا فیصلہ,['پاکستان'],2021-03-17T23:20:37+0500
44,این اے 249 کراچی غربی II پر ضمنی انتخاب کے لئے پولنگ 29 اپریل کو ہوگی ,"['پاکستان', 'کراچی', 'اسمبلی', 'فیصل واوڈا', 'این اے249', 'سندھ', 'الیکشن', 'عام انتخابات 2018', 'قومی اسمبلی', 'کاغذات نامزدگی', 'الیکشن کمیشن']",2021-03-17T23:20:37+0500
45,لیاقت جتوئی نے تاحال نوٹس کا جواب نہیں دیا، سیف اللہ ابڑو,"['وزیراعظم', 'پاکستان', 'پاکستان تحریک انصاف', 'پیپلز پارٹی', 'میرا', 'سندھ', 'الیکشن', 'عام انتخابات 2018', 'لیاقت علی جتوئی', 'نقصان', 'الیکشن کمیشن']",2021-03-17T23:20:37+0500
46,کرپٹ اور میچ فکس کرنے والی قیادت کبھی بھی ملک و قوم کے ساتھ مخلص نہیں ہو سکتی، حسین محنتی ,"['جماعت اسلامی', 'تعلیم', 'اسمبلی', 'سندھ', 'قومی اسمبلی']",2021-03-17T23:20:37+0500
47,محکمہ خوراک میں کرپشن کیس کے ملزمان کو عدالت نے پکی ضمانت دے دی,"['کرپشن', 'عدالت', 'سندھ']",2021-03-17T23:20:37+0500
48,سکھر،تھانہ اے سیکشن پولیس کی کاروائی گٹکا فروش گرفتار ،سیکڑوں پڑیوں برآمد,"['تھانہ', 'پولیس']",2021-03-17T23:20:37+0500
49,ضلع وسطی کے مختلف یوسیز اور سب ڈویژن میں31مارچ تک اسمارٹ لاک ڈائون نافذ کردیا گیا,"['کراچی', 'ڈاکٹر']",2021-03-17T23:20:36+0500
50,این اے 249 کے ضمنی انتخاب کے لیے کاغذات نامزدگی وصول اور جمع کرانے کا مرحلہ مکمل ہوگیا,"['پاکستان', 'اسمبلی', 'پاکستان تحریک انصاف', 'پیپلز پارٹی', 'این اے249', 'سندھ', 'الیکشن', 'عام انتخابات 2018', 'کاغذات نامزدگی', 'پاک سرزمین پارٹی', 'الیکشن کمیشن', 'اے این پی', 'متحدہ قومی موومنٹ']",2021-03-17T23:18:48+0500
51,جے یو آئی کے مولانا عمرصادق نے این اے 249 کے ضمنی انتخابات کیلئے کاغذات نامزدگی جمع کرادیئے,"['ایم کے', 'کراچی', 'اسمبلی', 'جمعیت', 'این اے249', 'متحدہ مجلس عمل', 'سندھ', 'کاغذات نامزدگی', 'عام انتخابات 2018', 'ڈاکٹر', 'متحدہ قومی موومنٹ']",2021-03-17T23:18:48+0500
52,سندھ صوبے میں صنعتوں کے قیام کے لئے بہترین ماحول ہے۔ جام اکرام اللہ دھاریجو,"['سندھ', 'پاکستان']",2021-03-17T23:18:48+0500
53,الخدمت مدارس تفہیم القرآن فریضہ دین کی ادائیگی کیلئے سرگرم عمل ہیں،حافظ نعیم الرحمن ,"['تعلیم', 'جماعت اسلامی', 'سوشل میڈیا', 'موبائل']",2021-03-17T23:18:48+0500
54,دنیا میں تجارت کا سب سے بڑا ذریعہ سمندر ہے، ڈاکٹر فرحان عیسیٰ,"['گوادر', 'پاکستان', 'پانی', 'تیل', 'کراچی', 'سی پیک', 'دنیا', 'نقصان', 'قلت', 'ڈاکٹر']",2021-03-17T23:18:48+0500
55,میونسپل یوٹیلیٹی چارجز کے صارفین اپنے بلوں کی یکمشت ادائیگی پر 25 فیصد رعایت حاصل کرنے کی مدت میں توسیع سے بھرپور فائدہ اٹھائیں،ایڈمنسٹریٹرکراچی,"['کار', 'سول سوسائٹی', 'کراچی', 'قرارداد', 'دنیا', 'بلدیاتی انتخابات', 'کاروبار']",2021-03-17T23:18:48+0500
56,نظام مصطفی پارٹی کی جانب سے عورت مارچ میں اللہ اوراسکے رسول,"['کراچی', 'احتجاج', 'صاحبزادہ حاجی فضل کریم', 'ڈاکٹر']",2021-03-17T23:18:48+0500
57,پی آئی اے کی جانب سے بہترین کار کردی والے کراچی کے ٹریول ایجنٹس کے لئے تقریب کا انعقاد کیا گیا,"['کراچی', 'کار']",2021-03-17T23:18:48+0500
58,ملک میں کاٹن یارن دستیاب نہ ہونے کے باعث ویلیو ایڈیڈ مصنوعات کی ایکسپورٹ میں مسلسل کمی ہورہی ہے،جاوید بلوانی ,"['پاکستان', 'بھارت', 'زرمبادلہ', 'دنیا', 'ملازمت', 'ڈالر', 'سوئی گیس', 'قلت']",2021-03-17T23:18:48+0500
59,پی ڈی پی نے نے این اے 249کے امیدوار کے طور پر خالد صدیقی ایڈووکیٹ کو نامزد کر دیا,"['کراچی', 'بلدیاتی انتخابات', 'الیکشن', 'عام انتخابات 2018', 'کرپشن', 'مردم شماری', 'کاغذات نامزدگی', 'الیکشن کمیشن']",2021-03-17T23:18:48+0500
60, مسلم لیگ ن نے الیکٹرانک ووٹنگ مشینوں کی مخالفت کر دی,"['وزیراعظم', 'ایم کے', 'پاکستان', 'یورپ', 'احسن اقبال', 'الیکشن', 'مسلم لیگ (ن)', 'ووٹ', 'شاہد خاقان عباسی', 'عام انتخابات 2018']",2021-03-17T23:17:29+0500
61,شہر کے نو زونز میںانٹی انکروچمنٹ اسکواڈ نے تجاوزات کیخلاف آپریشن ,"['جرمانہ', 'جی ٹی روڈ', 'جیل', 'علامہ اقبال', 'لاہور', 'واپڈا']",2021-03-17T23:16:48+0500
62,مریدکے ،تیز رفتار ٹرک کی ٹکر سے موٹر سائیکل سوار نوجوان جاں بحق ,"['ڈرائیور', 'پولیس', 'جی ٹی روڈ', 'جاں بحق']",2021-03-17T23:16:48+0500
63,مریدکے ،مین بازار میں نوجوان کو خاتون کو چھیڑنا مہنگا پڑگیا ,[],2021-03-17T23:16:48+0500
64,مریدکے ،پسند کی شادی نہ ہونے سے 22سالہ نوجوان نے زہریلی گولیاں کھا کر زندگی کا خاتمہ کر لیا,"['پولیس', 'شادی']",2021-03-17T23:16:48+0500
65,وزارتِ مذہبی امور نے کرونا وبا ء کے سلوگن کے حوالے سے نوٹیفکیشن جاری کردیا,['کرونا وائرس'],2021-03-17T23:16:48+0500
66,پتوکی ‘بھٹہ مزدور کی پندرہ سالہ بیٹی اغوا ,"['اغوا', 'تھانہ', 'پولیس']",2021-03-17T23:16:48+0500
67,حافظ آباد، پولیس کاجرائم پیشہ عناصر کے خلاف کریک ڈائون،10 ملزمان گرفتار، اسلحہ ، شراب اور منشیات برآمد ,"['منشیات', 'اسلحہ', 'تھانہ', 'پولیس']",2021-03-17T23:16:48+0500
68,لا نگ ما ر چ استعفو ں سے مشرو ط نہیں تھا لا نگ ما ر چ کا آپشن مو جو د ہے،سید نا صر حسین شاہ ,"['مولانا فضل الرحمن', 'اسد عمر', 'آصف علی زرداری', 'وزیراعظم', 'سول سوسائٹی', 'بلاول بھٹو زرداری', 'ایم کے', 'اسمبلی', 'ٹریفک', 'لانگ مارچ', 'سندھ', 'الیکشن', 'سینیٹ', 'عام انتخابات 2018', 'قومی اسمبلی', 'الیکشن کمیشن']",2021-03-17T23:16:48+0500
69,سندھ میں گزشتہ 24گھنٹوں میں1مریض کاانتقال ،384 نئے کیسز رپورٹ ہوئے ہیں، وزیراعلی مراد علی شاہ ,"['کراچی', 'علاج', 'سندھ', 'کرونا وائرس']",2021-03-17T23:16:48+0500
70,یہ تاثر غلط ہے کہ پی ڈی ایم ختم ہوچکی ہے، پی ڈی ایم میں کوئی تقسیم نہیں،لانگ مارچ اور استعفے دو الگ آپنشنز ہیں، شازیہ مری,"['میاں نواز شریف', 'آصف علی زرداری', 'ایم کے', 'بلاول بھٹو زرداری', 'پاکستان', 'اسمبلی', 'مری', 'پیپلز پارٹی', 'لانگ مارچ', 'الیکشن', 'سینیٹ', 'یوسف رضا گیلانی', 'ووٹ', 'قومی اسمبلی', 'عام انتخابات 2018']",2021-03-17T23:16:48+0500
71,صنعتی شعبے کیلئے ریسرچ کو فروغ دینے کیلئے آئی سی سی آئی اور نسٹ یونیورسٹی کے درمیان باہمی تعاون کا معاہدہ,"['کار', 'ٹیکنالوجی', 'تعلیم', 'ملازمت', 'چیمبر آف کامرس', 'کاروبار']",2021-03-17T23:14:41+0500
72,فیڈریشن میں اوپن ہائوس ویب سیشن ہفتے کو ہوگا,['پاکستان'],2021-03-17T23:14:41+0500
73,ملک میں سیل فون کی درآمدات مالی سال کے پہلے 8 ماہ میں میں 51.5 فیصد اضافے کے ساتھ ایک ارب 31 کروڑ ڈالر ہوگئیں,"['پاکستان', 'تعلیم', 'کراچی', 'ڈالر', 'کمپنی', 'موبائل']",2021-03-17T23:14:41+0500
74,آصف احمد آئی بی ایم پاکستان کے جنرل منیجر مقرر,"['ایم کے', 'ریکارڈ', 'پاکستان', 'ٹیکنالوجی', 'کمپنی', 'کاروبار', 'افریقہ']",2021-03-17T23:14:41+0500
75,پاکستان اسٹیل سے مئی 2020 سے ریٹائرڈ ملازمین کے واجبات عید الفطر سے قبل ادا کیے جائیں، ٹاپس کا مطالبہ ,"['عید', 'پاکستان']",2021-03-17T23:14:41+0500
76,مہنگائی کے حوالے سے صوبائی حکومتوں کو ٹھوس اقدامات اٹھانا ہوں گے‘ وزیر اعظم عمران خان ,"['وزیراعظم', 'رمضان المبارک', 'حکومت پنجاب', 'عثمان بزدار', 'مہنگائی', 'وزیر اعلیٰ', 'پنجاب']",2021-03-17T23:14:41+0500
77,ریلوے کو سٹیل مل نہیں بننے دیں گے ،سٹیٹ آف دی آرٹ آرگنائزیشن میں تبدیل کرینگے‘ اعظم سواتی,"['ریلوے', 'سٹیل مل', 'پاکستان', 'فیصل آباد', 'لاہور', 'نقصان']",2021-03-17T23:14:41+0500
78,لیڈی ہیلتھ ورکرز کامطالبات کے حق میں چھٹے روز بھی دھرنا جاری ،حکومت سے مذاکرات کے دو دور ناکام ,"['مولانا فضل الرحمن', 'راجہ بشارت', 'مذاکرات', 'وزیر قانون', 'اسمبلی', 'ٹریفک', 'دھرنا', 'پنجاب اسمبلی', 'پنجاب', 'سڑک']",2021-03-17T23:14:41+0500
79,پنجاب حکومت نے آئندہ پچیس برسوں کے دوران شہروں کی آبادی کے لحاظ سے مجوزہ درجہ بند ی کر لی,"['ملتان', 'ساہیوال', 'فیصل آباد', 'لاہور', 'پنجاب']",2021-03-17T23:14:41+0500
80,کوئٹہ،وفاقی و صوبائی حکومت صرف غریبوں کوریلیف دینے کی اعلانات کی بجائے عملی اقدامات کریں،حاجی شریف خان خلجی ,"['پاکستان', 'افغانستان', 'غریب', 'بنگلہ دیش', 'تباہی', 'مہنگائی', 'بلوچستان', 'پیپلز پارٹی', 'پارلیمنٹ', 'الیکشن', 'آئی ایم ایف', 'کرپشن', 'قلت', 'عام انتخابات 2018']",2021-03-17T23:12:29+0500
81,پاکستان اسٹاک مارکیٹ میںتیزی کا تسلسل جاری ،کے ایس ای100انڈیکس45ہزار پوائنٹس کی نفسیاتی حد عبور کر گیا,"['کاروبار', 'پاکستان', 'ریکارڈ']",2021-03-17T23:12:29+0500
82,انٹر بینک میں روپے کے مقابلے ڈالر کی قدر ایک سال کی کم ترین سطح پر آگئی,"['ڈالر', 'ریکارڈ', 'پاکستان']",2021-03-17T23:12:29+0500
83,عالمی مارکیٹ میں6ڈالرکی کمی سے فی اونس سونے کی قیمت1728ڈالر پر آ گئی ،فی تولہ قیمت بھی 1لاکھ6ہزار400روپے ہو گئی,['پاکستان'],2021-03-17T23:12:29+0500
84,زبیدہ قاضی ایف پی سی سی آئی کی وویمن سینٹرل اسٹینڈنگ کمیٹی برائے وویمن ہیلتھ کیئر2021کی کنوینرنامز د,"['کار', 'پاکستان']",2021-03-17T23:12:29+0500
85,لاہور چیمبر کاہوٹلز و ریستوران مالکان کوایس او پیز کے ساتھ آئوٹ ڈور ڈائننگ کا بزنس جاری رکھنے کی اجازت دینے کا مطالبہ,"['کرونا وائرس', 'پنجاب', 'لاہور', 'درآمد', 'نقصان', 'مصباح الحق', 'ہوٹل', 'کاروبار']",2021-03-17T23:12:29+0500
86,برآمد کنندگان کے مسائل حل اور بھارت سے خام مال درآمد کی اجازت دی جائے، میاں زاہدحسین ,"['ریکارڈ', 'پاکستان', 'کراچی', 'کابل', 'بھارت', 'ڈالر', 'سوئی گیس', 'بجلی', 'قلت']",2021-03-17T23:12:29+0500
87,ایف پی سی سی آئی نے اسٹریٹجک اقدامات تلاش کرنے کے لئے تاجر برادری سے بات چیت کے لئے باقاعدہ بنیادوں پر آغازکردیا,"['کار', 'پاکستان', 'نقصان']",2021-03-17T23:12:29+0500
88,ایمریٹس اسکائی کارگو کو مسافر طیاروں کے کارگو میں استعمال کو ایک سال مکمل ہوگیا ,"['ایمریٹس ائیرلائن', 'چین', 'دنیا', 'کرونا وائرس', 'دبئی']",2021-03-17T23:12:29+0500
89,بزنس کمیونٹی کے نمائندوں کی مشاورت کے ذریعہ پالیسیاں بنائی جائیں،ایس ایم منیر,"['وزیراعظم', 'پاکستان', 'اسمبلی', 'پاکستان تحریک انصاف', 'لانگ مارچ', 'الیکشن', 'سینیٹ', 'عام انتخابات 2018', 'نقصان', 'الیکشن کمیشن']",2021-03-17T23:12:29+0500
90,بنوں، ہماری جنگ سیکولر ازم اور قادیانیت کے خلاف ہے، یہ لوگ اسلام اور ختم نبوت کے خلاف ہیں، پرفیسر محمد ابراہیم خان,"['جماعت اسلامی', 'بنوں', 'وزیراعظم', 'محمد ابراہیم خان', 'پاکستان', 'چین', 'کرپشن', 'ڈاکٹر']",2021-03-17T23:11:38+0500
91,بنوں،موقع ملا تو علاقے کی تقدیر بلدلنے میں اپنا بھرپور کردار ادا کرینگے،ملک معمور وزیر ,"['قومی وطن پارٹی', 'کھیل', 'عام انتخابات 2018']",2021-03-17T23:11:38+0500
92,سنجاوی،سینیٹر احمد خان خلجی کی بلوچستان کے شہریوں کے لئے دن رات کام کرنا باعث فخر ہے، حاجی عزیر اللہ خان اندڑ ,"['الیکشن', 'عام انتخابات 2018', 'بلوچستان']",2021-03-17T23:11:38+0500
93,گورنمنٹ ٹیچرز ایسوسی ایشن(آئینی)ضلع قلات کی مرکزی کال پر جانب سے مطالبات کے حق میں بھوک ہڑتالی کیمپ تیسرے روز بھی جاری,"['مولانا فضل الرحمن', 'کار', 'عدالت', 'مہنگائی', 'ملازمت', 'دھرنا', 'احتجاج']",2021-03-17T23:11:38+0500
94,کوئٹہ ،ہمیں جدید تقاضوں سے ہم آہنگی پیدا کرنے اور عوام دوست پالیسیوں کی تشکیل ا ور ان پر عملدرآمد کیلئے متعلقہ ویژن و دانش کے حامل افراد کی اشد ضرورت ہے،گورنر امان اللہ خان یاسین زئی ,"['گورنر', 'دنیا', 'بلوچستان', 'ڈاکٹر']",2021-03-17T23:11:38+0500
95,کوئٹہ ،وزیر داخلہ میر ضیاء اللہ لانگوکی زیر صدارت محکمہ داخلہ کے رواں مالی سال کے ترقیاتی پروگرام پر پیش رفت کے سلسلے میں ششماہی جائزہ اجلاس,"['پولیس', 'بلوچستان', 'جیل']",2021-03-17T23:11:38+0500
96,کوئٹہ کراچی قومی شاہراہ پر کھڈ کوچہ کے مقام پر ٹریفک کا المناک حادثہ، ممتاز عالم دین مولانا الہی بخش جاں بحق ،بیٹا شدید زخمی,"['کار', 'شہید', 'زخمی', 'کراچی', 'ٹریفک', 'جاں بحق', 'کوئٹہ', 'حادثہ']",2021-03-17T23:11:38+0500
97,کوئٹہ ،مسلط شدہ حکمرانوں نے ہر حوالے سے ملک وقوم کا بڑا غرق کردیا ،مولانا حافظ محمد یوسف,"['مولانا فضل الرحمن', 'جمہوریت', 'پاکستان', 'ڈرون', 'علما', 'تباہی', 'مہنگائی', 'جمعیت', 'نقصان', 'حملہ', 'طوفان']",2021-03-17T23:11:38+0500
98,کوئٹہ ،سیاست کو خدمت کے بجائے نفرت اور مفادات کا ذریعہ بنانا عوام دشمنی ہے،احمد خان ,"['افغانستان', 'طالبان', 'دنیا', 'فسادات']",2021-03-17T23:11:38+0500
