,headlines,categories,time
42,پاکستان کوئزسوسائٹی انٹرنیشنل رجسٹرڈ کے یومِ پاکستان کے موقع پر دوکوئز مقابلے ,"['قائداعظم', 'پاکستان', 'تعلیم', 'کراچی']",2021-03-30T23:08:52+0500
43,کراچی، شوکت خانم ہسپتال اور ریسرچ سینٹر نے زکوةاکٹھی کرنے کی مہم کا آغاز کردیا ,"['دنیا', 'برطانیہ', 'ناروے', 'کینیڈا', 'پشاور', 'بجٹ', 'ڈاکٹر', 'لاہور', 'کراچی', 'متحدہ عرب امارات', 'علاج', 'پاکستان', 'ڈاکٹر عاصم']",2021-03-30T23:08:52+0500
44,لکی سیمنٹ کا ضلع لکی مروت کے نوجوانوں کیلئے ایک اور اسکالر شپ پروگرام کا آغاز ,"['کمپنی', 'پاکستان', 'تعلیم']",2021-03-30T23:08:52+0500
45,سندھ مدرستہ الاسلام یونیورسٹی آفیسرزایسوسی ایشن کی ایگزیکٹیو کمیٹی کا ہنگامی اجلاس,"['نقصان', 'سوشل میڈیا', 'سینیٹ', 'سندھ']",2021-03-30T23:08:52+0500
46,اسلامی جمعیت طلبہ جامعہ کراچی کے تحت سالانہ اجتماع ,"['جمعیت', 'ارسلان', 'کراچی']",2021-03-30T23:08:52+0500
47,جمعیت کی سرکاری ڈگری کالج میں طلبہ پر پولیس تشدد کی مذمت,"['کھیل', 'زخمی', 'احتجاج', 'پولیس', 'جمعیت']",2021-03-30T23:08:52+0500
48,سندھ مدرستہ الاسلام اور داؤد انجنیئرنگ اینڈ ٹیکنالوجی کے درمیان معاہدے پر دستخط ,"['ٹیکنالوجی', 'ڈاکٹر', 'سندھ']",2021-03-30T23:08:52+0500
49,بیلہ،مال مویشیوں میں بیماریاں پھیلنے لگیں، شہر اور مضافات میں مویشیوں کی ہلاکتوں کی اطلاعات ,['ہلاک'],2021-03-30T23:08:51+0500
50,وزیرآباد،دن دیہاڑے 5سالہ بچہ اغوا کرلیاگیا,"['کھیل', 'پولیس', 'اغوا', 'سی آئی اے']",2021-03-30T23:06:51+0500
51,پشاور، ضیاء الحق سرحدی فیڈریشن آف پاکستان چیمبرز کی افغان ٹرانزٹ ٹریڈ سنٹرل سٹینڈنگ کمیٹی کے ڈپٹی کنوینئر منتخب,"['افغانستان', 'ریلوے', 'چیمبر آف کامرس', 'کاروبار', 'پاکستان', 'سینیٹ', 'خیبرپختونخوا']",2021-03-30T23:06:51+0500
52,کوئٹہ، اسپیکر بلوچستان اسمبلی کی رولنگ کے تحت سیکرٹری انرجی کو خط ارسال ,"['اسمبلی', 'بجلی', 'بلوچستان']",2021-03-30T23:06:51+0500
53,کوئٹہ، حکومت کے ساتھ مذاکرات ناکام، بلوچستان ایمپلائز اینڈ ورکرز گرینڈ الائنس کا تنخواہوں میں اضافے کیلئے دوسرے روز بھی دھرنا جاری رہا,"['عبدالستار ایدھی', 'ٹریفک', 'احتجاج', 'مذاکرات', 'موبائل', 'مولانا فضل الرحمن', 'گورنر', 'دھرنا', 'پاکستان', 'بلوچستان']",2021-03-30T23:06:51+0500
54,کوئٹہ،جامعہ بلوچستان اور چین کے مشترکہ تعاون سے ایک روزہ سیمینار کا انعقاد-- ,"['تعلیم', 'سی پیک', 'ڈاکٹر', 'چین', 'بلوچستان']",2021-03-30T23:06:51+0500
55,کوئٹہ،قونصلیٹ جنرل چین لائے بیجیان کا وفد کے ہمراہ جامعہ بلوچستان کا دورہ، وائس چانسلر پروفیسر ڈاکٹر شفیق الرحمان سے ملاقات,"['تعلیم', 'سی پیک', 'ڈاکٹر', 'چین', 'بلوچستان']",2021-03-30T23:06:51+0500
56,کوئٹہ ، پیپلزپارٹی کے دور میں عوام کم ازکم مہنگائی یا معاشی بدحالی کی وجہ سے سڑکو ں پر نہیں آئے،میر اشرف سرپرہ,"['مہنگائی', 'پاکستان', 'پیپلز پارٹی', 'تباہی']",2021-03-30T23:06:51+0500
57,چمن ،صدر تھانہ پولیس سے برات خان شہید کے مزار تک کوڑا کرکٹ کو ہٹادیا جائے،اہل علاقہ ,"['احتجاج', 'پولیس', 'شہید', 'چیمبر آف کامرس', 'کرکٹ', 'سول سوسائٹی', 'تھانہ']",2021-03-30T23:06:51+0500
58,کوئٹہ،بلوچستان یونیورسٹی جوائنٹ ایکشن کے زیر اہتمام احتجاجی جلسہ کا انعقاد,"['افغانستان', 'تعلیم', 'احتجاج', 'جلسہ', 'ڈاکٹر', 'کوئٹہ', 'بلوچستان']",2021-03-30T23:06:51+0500
59,کھاریاں ،سینئر صحافی ایم سلیم عابد پیرزادہ کی ہونہار صاحبزادی نے سرگودھا یونیورسٹی سے انگلش لٹریچر میں ایم فل کی ڈگری فرسٹ ڈویژن میں حاصل کرلی,[],2021-03-30T23:06:50+0500
60,حکومت کا وزارت تجارت، وزارت توانائی اور فوڈ سکیورٹی سمیت متعدد وزارتوں میں اہم تبدیلوں کا فیصلہ ,"['وزیراعظم', 'مہنگائی', 'حفیظ شیخ', 'وزیر اطلاعات', 'بجٹ']",2021-03-30T23:02:46+0500
61,صوبائی حکومتیں سرکاری ملازمین اور پنشنرز کی تنخواہوں اور پنشن میں افراط زر اور مہنگائی کی شرح کے تناسب سے اضافہ کریں‘ لیاقت بلوچ,"['جمہوریت', 'لیاقت بلوچ', 'جلسہ', 'نریندرا مودی', 'مہنگائی', 'اقوام متحدہ', 'سی پیک', 'عام انتخابات 2018', 'قتل', 'جماعت اسلامی', 'لاہور', 'کراچی', 'سراج الحق', 'مقبوضہ کشمیر', 'پاکستان', 'مسئلہ کشمیر', 'بلوچستان', 'لاپتہ افراد']",2021-03-30T22:58:24+0500
62,نو پولیس ملازمین کے لیے ساڑھے 5 کروڑ روپے سے زائد شہدا ء پیکج ،پولیس کیلئے دس جی فور لوکیٹر خریدنے کی منظوری,"['کرونا وائرس', 'پنجاب', 'وزیر قانون', 'بہبود آبادی', 'پولیس', 'راجہ بشارت', 'شہید']",2021-03-30T22:58:24+0500
63,کیمرج انٹرنیشنل نے اے اور اے ایس لیول کے امتحانات کا نیا شیڈول جاری کر دیا,['کرونا وائرس'],2021-03-30T22:58:24+0500
64,اندرون و بیرون ملک جانے والے مسافر وں پرکرونا وبا ایس او پیز عمل نہ کر نے پر جرمانے ہونگے,"['کرونا وائرس', 'جرمانہ', 'محمد علی جناح', 'ملتان', 'لاہور', 'کراچی', 'علامہ اقبال']",2021-03-30T22:58:24+0500
65,راجہ یاسر ہمایوں کاویکسینیشن مرکز ایکسپو سینٹر، جناح ہسپتال اور تھانہ شادمان کا اچانک دورہ ,"['عثمان بزدار', 'کرپشن', 'پنجاب', 'کرونا وائرس', 'کار', 'پاکستان تحریک انصاف', 'محمد علی جناح', 'علاج', 'حکومت پنجاب', 'وزیراعلیٰ پنجاب', 'لاہور', 'تھانہ']",2021-03-30T22:58:24+0500
66,صوبائی وزیر ہائیرایجوکیشن کی زیرصدارت گورنمنٹ فاطمہ جناح گریجوایٹ کالج برائے خواتین کے بورڈ آف گورنرز کااجلاس ,"['محمد علی جناح', 'بجٹ', 'لاہور', 'فاطمہ جناح']",2021-03-30T22:58:24+0500
67,رمضان المبارک میں علماکرام، تاجر برادری سمیت تمام اسٹیک ہولڈر ز حکومت کے دست بازو بنیں،شوکت علی لالیکا,"['عثمان بزدار', 'کرونا وائرس', 'پنجاب', 'قلت', 'موبائل', 'مہنگائی', 'رمضان المبارک', 'امن و امان', 'سول سوسائٹی', 'ڈاکٹر', 'کاروبار']",2021-03-30T22:58:24+0500
68,رحیم یار خان،ضلعی پیٹرول پمپ کمیٹی نے ضلع میں مزید پیٹر ول پمپ لگانے کی منظوری دیدی,"['این او سی', 'پیٹرول', 'ڈاکٹر']",2021-03-30T22:58:24+0500
69,چیئرمین بورڈ آف گورننگ باڈی دانش سکولز ڈاکٹر خرم شہزاد کی زیر صدارت دانش سکولزکی55گورننگ باڈی کا اجلاس ,"['ٹیکنالوجی', 'ڈاکٹر', 'بجٹ', 'تعلیم']",2021-03-30T22:58:24+0500
70,رحیم یار خان،کرونا ایس او پیز کی خلاف ورزی پر 19دکانیں،2میرج ہال سیل،،1لاکھ23ہزار جرمانہ ,"['عثمان بزدار', 'کرونا وائرس', 'پنجاب', 'جرمانہ', 'ڈاکٹر', 'وزیر اعلیٰ']",2021-03-30T22:58:24+0500
71,ضیاء الحق سرحدی ایف پی سی سی آئی کی افغان ٹرانزٹ ٹریڈ سنٹرل سٹینڈنگ کمیٹی کے ڈپٹی کنوینئر منتخب ہوگئے,"['افغانستان', 'ریلوے', 'چیمبر آف کامرس', 'کاروبار', 'پاکستان', 'سینیٹ', 'خیبرپختونخوا']",2021-03-30T22:56:22+0500
72,کراچی تاجر الائنس کا کرونا وائر س کے مریضوں میں اضافے پر تشویش کا اظہار,"['کرونا وائرس', 'پنجاب', 'وزیراعظم', 'حکومت پنجاب', 'کراچی', 'پاکستان']",2021-03-30T22:56:22+0500
73,کارفرسٹ نے پشاور میں ا پنے آپریشنز کا آغاز کر دیا,"['کمپنی', 'گاڑی', 'ملازمت', 'ملتان', 'پشاور', 'لاہور', 'کراچی', 'پاکستان']",2021-03-30T22:56:22+0500
74,پاکستان میں موٹر سائیکل کی قیمتوں میں بے پناہ اضافہ,"['کرونا وائرس', 'دنیا', 'قلت', 'درآمد', 'ڈالر', 'گاڑیاں', 'چین', 'پاکستان']",2021-03-30T22:56:22+0500
75,ایس ایس بی کپ یوم پاکستان باسکٹ بال ٹورنامنٹ، نیبرہڈ،آرام باغ، KMA کالج اور اقرا یونیورسٹی سیمی فائنل میں پہنچ گئیں,"['پاکستان', 'عدالت', 'یوم پاکستان', 'کھیل']",2021-03-30T22:56:22+0500
76,حکومت سندھ کھیلوں کے فروغ کے لئے ہر قسم کی مدد کرے گی ,"['کھیل', 'سندھ', 'عدالت', 'کراچی', 'پاکستان', 'ٹینس']",2021-03-30T22:56:22+0500
77,دوسرا بلاول بھٹو ڈیف کرکٹ ٹورنامنٹ2اپریل سے شروع ہوگا,"['کھیل', 'سندھ', 'کراچی', 'کرکٹ', 'بلاول بھٹو زرداری']",2021-03-30T22:56:22+0500
78,ایف آئی اے کے بعد ایف بی آر بھی شوگر ڈیلرز کے خلاف متحرک ,"['بنک', 'ریکارڈ', 'عدالت', 'ایف بی آر']",2021-03-30T22:56:22+0500
79,اقتصادی شہ رگ آئی ایم ایف کے کنٹرول میں دینا پاکستان کا گلا گھونٹنے کے مترادف ہے،جماعت اسلامی کاگو آئی ایم ایف تحریک کا اعلان ,"['گورنر', 'مقبوضہ کشمیر', 'استثنیٰ', 'بنک', 'مصر', 'آئی ایم ایف', 'کمپنی', 'جماعت اسلامی', 'عدالت', 'سراج الحق', 'چین', 'پاکستان', 'مسئلہ کشمیر', 'بھارت', 'وزیراعظم', 'حفیظ شیخ', 'پارلیمنٹ', 'پاکستان تحریک انصاف', 'بنگلہ دیش', 'نریندرا مودی', 'مہنگائی', 'ڈاکٹر']",2021-03-30T22:56:22+0500
80,کورنا کے بڑھتے وار،پاکستان سپورٹس کمپلیکس کو4 دن کیلئے بند کردیاگیا,"['کرونا وائرس', 'پاکستان', 'ٹینس']",2021-03-30T22:52:34+0500
81,ایک ہزار سہولیات کھیل پراجیکٹ ٹیم کا دیر بالا اور چترال پایان کا دورہ,"['کرکٹ', 'کھیل', 'پولو']",2021-03-30T22:52:33+0500
82,مقامی کرنسی مارکیٹوں میں پاکستان روپے کے مقابلے میں امریکی ڈالر کی قدر میں کمی کاسلسلہ برقرار رہا,"['امریکہ', 'پاکستان', 'ڈالر']",2021-03-30T22:52:00+0500
83,کرونا کی مشکلات کے پیش نظر حکومت کاروباری اداروں کیلئے بیل آئوٹ پیکج کا اعلان کرے، سردار یاسر الیاس خان,"['نقصان', 'دنیا', 'کرونا وائرس', 'برطانیہ', 'بجلی', 'شادی', 'کرایہ', 'ڈالر', 'کاروبار', 'چیمبر آف کامرس', 'امریکہ', 'پاکستان']",2021-03-30T22:52:00+0500
84,آل سندھ پروفیسر اعجاز احمد فاروقی انوی ٹیشن کرکٹ ٹورنامنٹ میں مزید تین میچوں کے فیصلے ہوگئے,"['نقصان', 'سندھ', 'پاکستان کرکٹ بورڈ', 'کراچی', 'کرکٹ', 'پاکستان']",2021-03-30T22:50:54+0500
85,بجلی 65 پیسے فی یونٹ مہنگی کرنے کی منظوری,"['سماعت', 'بجلی', 'نیپرا']",2021-03-30T22:50:53+0500
86,بلوچستان عوامی پارٹی کو ڈیرہ اللہ یار میں شدید جھٹکا ,['بلوچستان'],2021-03-30T22:46:05+0500
87,وفاقی محتسب کا کوئٹہ الیکٹرک سپلائی کمپنی(کیسکو) ملازم کو سرکاری مکان الاٹ کرانے کے حکم ,"['کمپنی', 'کوئٹہ']",2021-03-30T22:46:05+0500
88,اوتھل کے موضع آوادان اسحاق گوٹھ کی ٹینکی خستہ حال کا شکار،ضلعی رہنماؤں کے وعدے بھی وفا نہ ہوسکے,"['پانی', 'بلوچستان']",2021-03-30T22:46:05+0500
89,منشیات اور جوئے کے اڈوں کے خلاف کاروائی کر رہے ہیں ،ایس پی جھل مگسی سبحان علی مگسی ,"['گاڑی', 'ریاض', 'منشیات', 'اسلحہ']",2021-03-30T22:46:05+0500
90,حکومت بلوچستان نے سرکاری ملازمین کی تنخواہوں میں فرق کا جائزہ لیکرڈسپیرٹی الائونس دینے کے لئے 10رکنی کمیٹی قائم کردی,"['بجٹ', 'بلوچستان']",2021-03-30T22:46:05+0500
91,شہر سے تجاوزات کے خاتمے کے لئے کارروائی جاری رہے گی ،محمد طاہر رائے ,"['کرپشن', 'ٹریفک', 'گاڑی', 'پولیس', 'ایف سی', 'گاڑیاں', 'تھانہ', 'کوئٹہ', 'بلوچستان']",2021-03-30T22:46:05+0500
92,حکومت ذخیرہ اندوزوں کے خلاف کارروائی اور مہنگائی ختم کرنے میں ناکام ہوچکی ،مولانا عبدالحلیم ,"['مہنگائی', 'جمعیت', 'پاکستان', 'غریب']",2021-03-30T22:46:05+0500
93,قونصل جنرل چین لائے بیجیان کا ایک وفد کے ہمراہ جامعہ بلوچستان کا دورہ ,"['تعلیم', 'سی پیک', 'ڈاکٹر', 'چین', 'بلوچستان']",2021-03-30T22:46:05+0500
94,پاکستان اسٹاک ایکس چینج میں ریکوری ،مارکیٹ کی سرمایہ کاری مالیت20ارب21کروڑ11لاکھ روپے بڑھ گئی,"['کاروبار', 'پاکستان', 'ریکارڈ']",2021-03-30T22:46:05+0500
95,بلوچستان کے میدانی علاقوں میں شدید گرمی کی پیش گوئی ، صوبے میں گرد آلود ہوائیں چلنے کا بھی امکان,"['گرمی', 'ریکارڈ', 'گوادر', 'کوئٹہ', 'بلوچستان']",2021-03-30T22:46:04+0500
96,تنازعات کے حل کیلئے قبائلی رہنما خان احمدخان اچکزئی کے بڑھائے گئے ہاتھ کو قدر کی نگاہ سے دیکھتے ہیں ، ملک ظاہرکاکڑ، نصیرخان اچکزئی,"['پاکستان', 'مسلم لیگ (ن)', 'امن و امان']",2021-03-30T22:44:41+0500
