,headlines,categories,time
29,شہر قائد میں کے سی آر کی لائن پر عوام کو خود پھاٹک پر ٹریفک کنٹرول کرنا پڑ گیا,"['کراچی', 'ریلوے', 'نقصان', 'ٹریفک']",2021-03-14T21:35:05+0500
30,نثار کھوڑو نے چیئرمین سینیٹ الیکشن ایک بوڑھے کا غلط فیصلہ قرار دیدیا,"['الیکشن', 'ووٹ', 'سندھ', 'پاکستان', 'ایم کے', 'اسلام آباد', 'پیپلز پارٹی', 'سینیٹ', 'عام انتخابات 2018']",2021-03-14T21:35:05+0500
31,ملک اس وقت سیاسی دہشت گردوں اور ہائی جیکرز کے ہاتھوں میں ہے ‘سراج الحق ,"['قومی اسمبلی', 'وزیراعظم', 'ووٹ', 'اسمبلی', 'جلسہ', 'میرا', 'تعلیم', 'گاڑی', 'جماعت اسلامی', 'سراج الحق', 'لاپتہ افراد', 'پاکستان', 'بلوچستان', 'مہنگائی', 'پیپلز پارٹی', 'سینیٹ', 'گورنر']",2021-03-14T21:35:04+0500
32,اداکار معمر رانا کی والدہ نمازجنازہ کے بعد سپرد خاک ,"['پی سی بی', 'کرکٹ', 'فلم', 'علاج', 'پاکستان کرکٹ بورڈ', 'لاہور']",2021-03-14T21:35:04+0500
33,مبینہ محکمہ وائلڈ لائف کے عملہ کی جانب سے نایاب نسل کے مگرمچھوں کا شکار کرکے فروخت کئے جانے کا انکشاف ,"['ڈیم', 'کاروبار']",2021-03-14T21:05:11+0500
34,واٹربورڈ نے فراہمی ونکاسی آب سے متعلق شہریوں کی شکایات کے ازالے کا سلسلہ ہفتہ اور اتوار کو تعطیلات کے دوران بھی جاری رکھا,"['قطر', 'لیاری', 'پانی']",2021-03-14T21:05:08+0500
35,سانگھڑ ڈسٹرکٹ بار ایسوسی ایشن کے سالانہ الیکشن میں ایڈوکیٹ الطاف حسین جونیجو نے میدان مار لیا,"['الیکشن', 'ووٹ', 'وکلا', 'کرونا وائرس', 'متحدہ قومی موومنٹ', 'ریکارڈ', 'عدالت', 'الطاف حسین', 'عام انتخابات 2018']",2021-03-14T21:05:08+0500
36,آرٹس کونسل آف پاکستان کراچی میں چوتھا تین روزہ سند ھ لٹریچر فیسٹیول تمام تر رعنائیوں سمیٹ کر اختتام پذیر,"['ووٹ', 'سندھ', 'لانگ مارچ', 'رضا ربانی', 'میرا', 'موسیقی', 'ایف سی', 'کراچی', 'جمہوریت', 'اسلام آباد', 'پیپلز پارٹی', 'ٹیکنالوجی', 'سپریم کورٹ', 'قرارداد', 'پرویز مشرف', 'یوسف رضا گیلانی', 'پاکستان', 'عدالت', 'بلوچستان', 'عام انتخابات 2018']",2021-03-14T21:05:07+0500
37,نیب ٹیم کی جانب سے علی حسن زرداری کے اہل خانہ اور فرنٹ مینز کی فہرست بھی تیار کرلیں ,"['سندھ', 'آصف علی زرداری', 'محرم الحرام']",2021-03-14T21:05:07+0500
38,پیپلز پارٹی کے ایم پی اے حاجی علی حسن زرداری کی جانب سے اربوں روپے کے ناجائزاثاثے بنانے کا انکشاف,"['سندھ', 'شہید', 'کراچی', 'چیئرمین نیب', 'پیپلز پارٹی', 'آصف علی زرداری', 'مری']",2021-03-14T21:05:06+0500
39,ایم کیو ایم پاکستان کے اراکین قومی اسمبلی کا اوگرا کی جانب سے پیٹرولیم مصنوعات پر 6روپے اضافے کی تجویزپر اپنی گہری تشویش کا اظہار,"['قومی اسمبلی', 'وزیراعظم', 'اسمبلی', 'متحدہ قومی موومنٹ', 'پاکستان', 'بجلی', 'مہنگائی', 'سوئی گیس']",2021-03-14T21:05:05+0500
40,قومی اسمبلی کے حلقہ این اے 249 کے ضمنی انتخاب کے لیے کاغذات نامزدگی حاصل کرنے کا سلسلہ جاری ,"['الیکشن', 'قومی اسمبلی', 'پاکستان تحریک انصاف', 'اسمبلی', 'این اے249', 'علما', 'مسلم لیگ (ن)', 'متحدہ قومی موومنٹ', 'الیکشن کمیشن', 'کاغذات نامزدگی', 'جمعیت', 'پاکستان', 'ایم کے', 'پیپلز پارٹی', 'عام انتخابات 2018']",2021-03-14T21:05:05+0500
41,مدارس دینیہ تعلیم کے فروغ کے ذریعے دنیا بھر میں ملک و قوم کا نام روشن کر رہے ہیں،مولانا محمد حنیف جالندھری,"['علما', 'دنیا', 'ملا فضل اللہ', 'پاکستان', 'اسلام آباد', 'مہنگائی', 'تعلیم']",2021-03-14T21:05:04+0500
42,وزیراعلی سندھ سید مراد علی شاہ نے سندھ کابینہ کا اجلاس 16 مارچ کو طلب کرلیا ,"['کرونا وائرس', 'سندھ']",2021-03-14T21:05:03+0500
43,عید آباد کالونی، فرنٹیئر کالونی اور اورنگی نالے میں تجاوزات کے نام پر نقشے سے زائد کٹنگ بدترین ظلم اور انصاف کا قتل ہی: قاری محمد عثمان,"['عید', 'جمعیت', 'پاکستان', 'قتل']",2021-03-14T20:55:15+0500
44,_ مرکزی جماعت اہلسنّت پاکستان صوبہ سندھ کے امیر صاحبزادہ مفتی محمد جان نعیمی کے صاحبزادے رافع جان نعیمی کے تکمیل حفظ القرآن کی خوشی میں تہنیت و تشکر اوردعائیہ تقریب کا انعقاد,"['سندھ', 'تعلیم', 'پاکستان']",2021-03-14T20:55:14+0500
45,؁پنوعاقل: مرکزی عید گاہ پنوعاقل میں اشاعت تعلیم القرآن ٹرسٹ پنوعاقل کے زیراہتمام نویں سالانہ عالمی محفل حسن قرات کا انعقاد,"['عید', 'تعلیم', 'قرارداد', 'ڈاکٹر', 'محمد میاں سومرو', 'مصر']",2021-03-14T20:55:14+0500
46,kایک ہفتے کے دوران سندھ پولیس کے مزید 94 کیسز مثبت آئے,"['سندھ', 'شہید', 'کرونا وائرس', 'علاج', 'پولیس']",2021-03-14T20:55:14+0500
47,",پاکستان رینجرز سندھ کے زیرِ اہتمام اندرون سندھ ہتھنگو میں ڈی ایس آر فیاض شہید میموریل کر کٹ ٹورنامنٹ کے فائنل میچ کا انعقاد","['سندھ', 'شہید', 'رینجرز', 'ریاض', 'پاکستان']",2021-03-14T20:55:14+0500
48,ٴْگزشتہ سال صرف فیصل آباد میں 24 سو جوڑے نکاح کے خوبصورت بندھن میں بندھی: معروف خاتون وکیل,"['شہید', 'کراچی', 'جماعت اسلامی', 'شادی', 'بینظیر بھٹو', 'پاکستان', 'طلاق', 'بیوی', 'لیاری', 'تعلیم', 'عام انتخابات 2018']",2021-03-14T20:55:13+0500
49,oوزیربلدیات وچیئرمین واٹربورڈ سیدناصر حسین شاہ کی ہدایات,"['قطر', 'لیاری', 'پانی']",2021-03-14T20:55:13+0500
50,ٓ ریاستی اداروں نے سینیٹ انتخابات میں بیک وقت حکومت اور اپوزیشن کو رگڑا دے دیا: لیاقت بلوچ,"['نقصان', 'قومی اسمبلی', 'وزیراعظم', 'ووٹ', 'قتل', 'اسمبلی', 'لیاقت بلوچ', 'جماعت اسلامی', 'علاج', 'بنک', 'ڈاکٹر', 'ڈکیتی', 'سینیٹ', 'عام انتخابات 2018']",2021-03-14T20:55:12+0500
51,جاوید لطیف پاکستان توڑنے کی بات خود نہیں کی، لندن میں مفرور اور جعلی راجکماری سمیت پوری( ن) لیگ جاوید لطیف کے پیچھے کھڑی ہے، فردوس عاشق ,"['تیل', 'وزیر اعلیٰ', 'سندھ', 'لانگ مارچ', 'غریب', 'کرونا وائرس', 'مسلم لیگ (ن)', 'حملہ', 'نریندرا مودی', 'مہنگائی', 'آصف علی زرداری', 'عثمان بزدار', 'تعلیم', 'الیکشن', 'قاتل', 'ذوالفقار علی بھٹو', 'بینظیر بھٹو', 'ڈاکٹر', 'فردوس عاشق اعوان', 'لیاقت علی خان', 'پاکستان تحریک انصاف', 'عام انتخابات 2018', 'پاکستان', 'پیمرا', 'پنجاب', 'بلوچستان', 'سوئی گیس']",2021-03-14T20:55:12+0500
52,اگر حکمرانوں کو عوام کی حالت کا تھوڑا سا بھی خوف خدا ہو تو ان کو راتوں کو نیند نہ آئی: سراج الحق ,"['قومی اسمبلی', 'وزیراعظم', 'ووٹ', 'اسمبلی', 'جلسہ', 'میرا', 'تعلیم', 'گاڑی', 'جماعت اسلامی', 'سراج الحق', 'لاپتہ افراد', 'پاکستان', 'بلوچستان', 'مہنگائی', 'پیپلز پارٹی', 'سینیٹ', 'گورنر']",2021-03-14T20:55:11+0500
53,ں* حکومت فیٹف کی آڑمیںمدارس کیخلاف کریک ڈائون سے بازرہی:مفتی اعظم پاکستان سیمینار,"['احتجاج', 'رمضان المبارک', 'بھارت', 'شہید', 'نریندرا مودی', 'غریب', 'دنیا', 'ڈاکٹر', 'جمعیت', 'پاکستان', 'پنجاب', 'مہنگائی', 'تعلیم', 'فرانس']",2021-03-14T20:55:08+0500
54,mعوام29اپریل کو خدمت کی سیاست پرمہر ثبت کر یں:الطاف شاہد,"['الیکشن', 'برطانیہ', 'سید مصطفی کمال', 'پارلیمنٹ', 'پاک سرزمین پارٹی', 'عام انتخابات 2018']",2021-03-14T20:55:07+0500
55,ذ*پارٹی کارکن اپنی سیاست وفعالیت کو دوبالاکریں: پشتونخوا ملی عوامی پارٹی,"['قومی اسمبلی', 'ووٹ', 'لانگ مارچ', 'اسمبلی', 'جمہوریت', 'پارلیمنٹ', 'کار', 'مولانا فضل الرحمن', 'پاکستان', 'ایم کے', 'مہنگائی', 'عام انتخابات 2018']",2021-03-14T20:55:06+0500
56,mچمن ڈگری کالج میں بی اے بی ایس سی کلاسسز کاآغاز ہوگیا,"['غریب', 'تعلیم']",2021-03-14T20:55:06+0500
57,مریم صفدر، فضل الرحمن اور بلاول زرداری نے پی ڈی ایم کی سیاست کا خاتمہ کر دیا: رانا تنویر حسین,"['بلاول بھٹو زرداری', 'پاکستان تحریک انصاف', 'وزیراعظم', 'مریم نواز شریف', 'لانگ مارچ', 'میاں نواز شریف', 'حملہ', 'پاکستان', 'مولانا فضل الرحمن', 'پنجاب', 'بلوچستان', 'آصف علی زرداری', 'سینیٹ', 'عام انتخابات 2018']",2021-03-14T20:55:06+0500
58,ں*خضدار:قومی شاہراہ پر مسافر بس الٹنے سے ایک شخص جاں بحق، 2 خواتین سمیت 3افراد زخمی,"['کراچی', 'زخمی', 'ڈرائیور', 'جاں بحق', 'بلوچستان', 'کوئٹہ']",2021-03-14T20:55:05+0500
59,)کوئٹہ :26مارچ کو اسلام کے طرف لانگ کے تیاریوں کے سلسلے میں جمعیت علما اسلام ضلع کوئٹہ کے ضلعی مجلس عاملہ کا اجلاس,"['پاکستان تحریک انصاف', 'لانگ مارچ', 'جمہوریت', 'کھیل', 'علما', 'جمعیت', 'مولانا فضل الرحمن', 'پاکستان', 'کوئٹہ']",2021-03-14T20:55:05+0500
60,ح*صادق سنجرانی کا کردار جمہوریت کی پاسداری کیلئے مثبت ہوگا، اعظم سواتی,"['الیکشن', 'وزیراعظم', 'ریلوے', 'ووٹ', 'اعظم سواتی', 'میرا', 'جمہوریت', 'پارلیمنٹ', 'الیکشن کمیشن', 'کار', 'پاکستان', 'مولانا فضل الرحمن', 'عدالت', 'ایم کے', 'اسلام آباد', 'سینیٹ', 'عام انتخابات 2018']",2021-03-14T20:55:04+0500
61,)کراچی:مختلف علاقوں میں ٹریفک حادثات اورکرنٹ لگنے کے واقعات میں بچے سمیت 4افراد جاں بحق اور خاتون سمیت2 افراد زخمی,"['نقصان', 'سانحہ گلشن اقبال لاہور', 'گاڑی', 'زخمی', 'کمپنی', 'ٹریفک', 'پولیس', 'محمد علی جناح', 'ڈرائیور', 'بجلی', 'جاں بحق', 'ہلاک', 'بیوی', 'ہاکی']",2021-03-14T20:55:04+0500
62,ٰگوادر آل مکران اسپورٹس فیسٹیول 2021کی افتتاح تقریب کا انعقاد ،سپورٹس فیسٹیول میں 18 ٹیمیں لیں گی,"['بیڈ منٹن', 'کرکٹ', 'گوادر', 'ایران']",2021-03-14T20:55:03+0500
63,۹جمرود، علی مسجد میں سمگلروں کا پولیس سکواڈ پر فائرنگ، ایڈیشنل ایس ایچ او نیاز محمد شہید جبکہ دو اہلکار زخمی ,"['شہید', 'زخمی', 'پولیس', 'فائرنگ', 'جاں بحق']",2021-03-14T20:55:03+0500
64,ی*ماموںکانجن:دوسری کلاس کے طالب علم کو زیادتی کے بعد قتل کرکے نعش گندی نہر میں بہادی,"['احتجاج', 'پولیس', 'قتل']",2021-03-14T20:55:03+0500
65,آرٹس کونسل آف پاکستان کراچی میں چوتھا تین روزہ ’’سندھ لٹریچر فیسٹیول ‘‘ روایتی انداز میں جاری ,"['ووٹ', 'سندھ', 'لانگ مارچ', 'سپریم کورٹ', 'رضا ربانی', 'کراچی', 'میرا', 'جمہوریت', 'پیپلز پارٹی', 'پرویز مشرف', 'یوسف رضا گیلانی', 'پاکستان', 'عدالت', 'ایف سی', 'عام انتخابات 2018']",2021-03-14T20:55:02+0500
66,مرکزی تنظیم تاجران نے حکومت کی جانب سے لاک ڈاون کافیصلہ مسترد کر دیا ,"['ملتان', 'نقصان', 'کرونا وائرس', 'کاروبار', 'پاکستان', 'پنجاب']",2021-03-14T20:50:10+0500
67,پی ٹی آئی حکومت کے ماحول دوست اقدامات، عالمی ادارہ ورلڈ اکنامک فورم بھی معترف,"['پاکستان تحریک انصاف', 'پانی', 'سوشل میڈیا', 'دنیا', 'اقوام متحدہ', 'درآمد', 'آسٹریلیا', 'پاکستان', 'بجلی', 'سونامی']",2021-03-14T20:31:44+0500
68,کوئٹہ کراچی قومی شاہراہ پر ٹریفک حادثہ ،دو افراد جاں بحق,"['گاڑی', 'کراچی', 'جاں بحق', 'ٹریفک', 'کوئٹہ']",2021-03-14T20:30:14+0500
69,پارٹی کارکن اپنی سیاست وفعالیت کو دوبالاکریں ،عبدالقہار خان ودان ,"['قومی اسمبلی', 'ووٹ', 'لانگ مارچ', 'اسمبلی', 'جمہوریت', 'پارلیمنٹ', 'کار', 'مولانا فضل الرحمن', 'پاکستان', 'ایم کے', 'مہنگائی', 'عام انتخابات 2018']",2021-03-14T20:30:12+0500
70,26 مارچ کو اسلام آباد سے بغیر کسی مقصد کے ہر گز نہیں واپس نہیں آئینگے،رکن قومی اسمبلی مولانا عبد الواسع ,"['نقصان', 'الیکشن', 'قومی اسمبلی', 'ووٹ', 'لانگ مارچ', 'اسمبلی', 'فوج', 'میاں نواز شریف', 'الیکشن کمیشن', 'جمعیت', 'کار', 'ایم کے', 'بلوچستان', 'مہنگائی', 'عام انتخابات 2018']",2021-03-14T20:30:11+0500
71,آل مکران ڈپٹی کمشنر گوادر اسپورٹس فیسٹول کا افتتاح ہوگیا ,"['فٹبال', 'کرکٹ', 'گوادر', 'ایران']",2021-03-14T20:30:11+0500
72,کوئٹہ ائیر پورٹ کے علاقے میں غیرقانونی اور بغیر نقشہ پاس کئے تعمیر ہونے والی بلڈنگ سیل ،مالک کو نوٹس جاری ,['کوئٹہ'],2021-03-14T20:30:10+0500
73,شاہوانی و باروزئی قبائل کے تنازعہ کا تصفیہ دونوں قبائل کو شیرو شکر کردیاگیا,"['جرگہ', 'اغواہ', 'حملہ', 'فائرنگ', 'عدالت', 'جرمانہ']",2021-03-14T20:30:10+0500
74,کوئٹہ سمت پورے بلوچستان میں ایکسائز کے فلٹ ریٹ ٹیکس کو تاجر برادری مسترد کرتی ہے ،عبدالرحیم کاکڑ ,"['احتجاج', 'پانی', 'کاروبار', 'بجلی', 'بلوچستان', 'مہنگائی', 'کوئٹہ', 'سوئی گیس']",2021-03-14T20:30:09+0500
75,نصیرآباد اور لسبیلہ میںہیپاٹائٹس بی اورسی کی ویکسینیشن اوراسکریننگ کے ساتھ ساتھ عوام میں شعورو آگاہی مہم جاری ہے ،ڈاکٹرگل سبین اعظم ,"['بلوچستان', 'ڈاکٹر', 'علاج']",2021-03-14T20:30:09+0500
76,پاکستان میڈیکل ایسوسی ایشن بلوچستان کے صدرکی سربراہی میں وفد کاانسٹیٹیوٹ آف پبلک ہیلتھ کوئٹہ کا دورہ ،آئی پی ایچ ٹیم سے تفصیلی ملاقات,"['ڈاکٹر', 'کار', 'پاکستان', 'بلوچستان', 'کوئٹہ']",2021-03-14T20:30:09+0500
77,کوئٹہ موسلادھار بارش اور گرد آلود ہوائوں کی لپیٹ میں رہاشہر میں 8ملی میٹر بارش ریکارڈ کی گئی ,"['بارشیں', 'ریکارڈ', 'بجلی', 'کوئٹہ', 'ایران']",2021-03-14T20:30:08+0500
78,انجمن تاجران بلوچستان (رجسٹرڈ )کاسبی شہر میں بڑھتی ہوئی چودی اور ڈکیتی کی وارداتوں پر تشویش کا اظہار ,"['احتجاج', 'چور', 'کوئٹہ', 'پولیس', 'ڈکیتی', 'ٹریفک', 'بلوچستان', 'مری']",2021-03-14T20:30:08+0500
79,کوئٹہ سمیت بلوچستان بھر میں بد امنی کی بڑھتی ہوئی وارداتیں دراصل حکومت کا عوام کے لئے ایک اورتحفہ ہیں،حاجی علی مدد جتک ,"['سینیٹ', 'لانگ مارچ', 'پاکستان', 'ڈکیتی', 'بلوچستان', 'پیپلز پارٹی', 'کوئٹہ']",2021-03-14T20:30:07+0500
80,ملک میں حقیقی جمہوریت کی بحالی ہر وطن دوست ، جمہوریت پسند فرد کا اولین فریضہ ہے ،نصراللہ خان زیرے ,"['ووٹ', 'صوبائی اسمبلی', 'محمود خان اچکزئی', 'لانگ مارچ', 'شہید', 'اسمبلی', 'جمہوریت', 'ڈاکٹر', 'پاکستان', 'بجلی', 'ایم کے', 'اسلام آباد', 'عام انتخابات 2018']",2021-03-14T20:30:07+0500
81,تبدیلی کے نام پر بننے والی حکومت نے عوام کو بد امنی، بے روزگاری، مہنگائی کے علاوہ کچھ نہیں دیا ،جمال شاہ کاکڑ ,"['قرضہ', 'ڈالر', 'لانگ مارچ', 'پیٹرول', 'ریکارڈ', 'پاکستان', 'بجلی', 'ڈکیتی', 'ایم کے', 'بلوچستان', 'مہنگائی', 'سوئی گیس']",2021-03-14T20:30:06+0500
82,جامعہ اسلامیہ قاسم العلوم بھوانی حب میں ختم صیح البخاری شریف کی تقریب کا انعقاد ,"['سندھ', 'کرپشن', 'مذاکرات', 'طالبان', 'تعلیم', 'پرویز مشرف', 'دنیا', 'جمعیت', 'پاکستان', 'امریکہ', 'بلوچستان', 'افغانستان']",2021-03-14T20:30:06+0500
83,حکومت اپنی آئینی مدت ضرور پورا کریگی اپوزیشن لاکھ جتن کرے اسکے ہاتھ کچھ بھی نہیں آئیگا ،حاجی محمد خان طور اتمان خیل ,"['نقصان', 'الیکشن', 'قومی اسمبلی', 'احتجاج', 'اسمبلی', 'بلوچستان', 'مہنگائی', 'بجٹ', 'عام انتخابات 2018']",2021-03-14T20:30:05+0500
84,بلوچستان عوامی پارٹی نے مختصر مدت میں صوبے کو ترقی کی راہ پرگامزن کردیا ہے ،حاجی نورمحمد خان دمڑ ,"['ٹیکنالوجی', 'وزیراعظم', 'ووٹ', 'کرپشن', 'لانگ مارچ', 'کوئٹہ', 'میاں نواز شریف', 'تعلیم', 'مسلم لیگ (ن)', 'پیپلز پارٹی', 'سوشل میڈیا', 'جمعیت', 'پاکستان', 'پنجاب', 'بلوچستان', 'ایف سی', 'سینیٹ']",2021-03-14T20:30:04+0500
85,وزیراعلیٰ بلوچستان نے وزیراعظم عمران خان کو مراسلہ لکھ دیا,"['وزیراعظم', 'سڑک', 'کراچی', 'ٹریفک', 'بلوچستان']",2021-03-14T20:30:03+0500
86,حزب اختلاف کے 49 سینیٹرز نے سید یوسف رضا گیلانی کو ووٹ دیا ہم پریذائیڈنگ افسر کے غیر قانونی فیصلے کو چیلنج کریں گی: پاکستان پیپلز پارٹی ,"['الیکشن', 'ووٹ', 'سندھ', 'پارلیمنٹ', 'الیکشن کمیشن', 'یوسف رضا گیلانی', 'ریکارڈ', 'پاکستان', 'عدالت', 'بلوچستان', 'پیپلز پارٹی', 'عام انتخابات 2018']",2021-03-14T20:25:06+0500
87,ٓکوئٹہ سریاب روڈ کے توسیعی منصوبے میں متاثرین کو موجودہ ریٹس کے مطابق معاوضہ دینے کا فیصلہ,"['احتجاج', 'دھرنا', 'سڑک', 'غریب', 'مولانا فضل الرحمن', 'کوئٹہ']",2021-03-14T20:25:06+0500
