,headlines,categories
56,پاکستان بزنس فورم تاجروں کے مفاد کے لئے ہر سطح تک جدوجہد کر ے گی۔ خالد گل مہمند,"['پشاور', 'جماعت اسلامی', 'علاج', 'پاکستان']"
57,مردان شہر کے کچرے کو محفوظ طریقے سے ٹھکانے لگانے اور گندے پانی کوکار آمد بنانے کے لئے کمپنی نے اگلے 35سال تک منصوبہ بندی مکمل کر لی,"['پانی', 'کمپنی']"
58,سکھر:محکمہ پبلک ہیلتھ خیرپور میں کرپشن کا معاملہ,"['کرپشن', 'سماعت', 'عدالت', 'سندھ']"
59,بیراج کالونی سکھر، تجاوزات کے خلاف آپریشن کا معاملہ,[]
60,سکھر:محکمہ خوراک شکارپور میں کرپشن کا معاملہ,"['سماعت', 'عدالت', 'کرپشن']"
61,سکھر:بیٹی کے مظالم کا شکار والدہ تحفظ کیلئے پریس کلب پہنچ گئی,"['شادی', 'طلاق', 'احتجاج']"
62,سکھر محکمہ آبپاشی کی زمینوں پر قبضوں کا معاملہ,"['ہوٹل', 'سماعت', 'عدالت', 'سندھ']"
63,جے یو آئی رہنماعلامہ راشد محمود سومرو کی گاڑی کو حادثہ ،معجزانہ طور پر محفوظ,"['حادثہ', 'نقصان', 'پولیس', 'جلسہ', 'سندھ', 'گاڑی']"
64,پنجگور: ٹریفک حادثے کے نتیجے میں ایک شخص جاںبحق جبکہ دوسرازخمی,"['ٹریفک', 'بلوچستان', 'گاڑی', 'زخمی']"
65,مارچ کیلئے ایل پی جی کی قیمت میں7روپے کلو کمی کا اعلان،نوٹیفیکیشن جاری,"['لاہور', 'ایل پی جی']"
66,تحریک انصاف بھان متی کا کنبہ ثابت ہوئی جواپنا چیئرمین و ڈپٹی چیئرمین نہ سکی،مصطفی نواز,"['پاکستان تحریک انصاف', 'پیپلز پارٹی', 'ووٹ', 'پاکستان', 'سینیٹ']"
67,ذمہ داری سے کہہ رہا ہوں کہ(کل)ون سائیڈڈ میچ ہوگا، سینیٹر فیصل واوڈا,"['سینیٹ', 'پاکستان تحریک انصاف', 'فیصل واوڈا', 'پاکستان']"
68,اسد قیصر کاپارلیمنٹ کے احاطے میں ممبران قومی اسمبلی کیساتھ پیش آنے والے ناخوشگوار واقعہ کا نوٹس ،معاملہ پارلیمنٹرین کونسل کو بھیج دیا,"['پارلیمنٹ', 'قومی اسمبلی', 'اسمبلی']"
69,سینٹ انتخابات میں ایم کیوایم نے اپنے اوپر بلیک میلنگ کی سیاست کرنیکا تاثرختم کردیا ہے ،سید امین الحق,"['عام انتخابات 2018', 'متحدہ قومی موومنٹ', 'کراچی', 'اسمبلی']"
70,اوستہ محمد: شہر میں مچھروں کا بہتات، ملیریا بخار کی وبا ، شہریوں کی جانب سے اسپرے کروانے کا مطالبہ ,"['غریب', 'مہنگائی', 'علاج']"
71,کرک:پاکستان تحریک انصاف میں’’کرپشن مخالف گروپ‘‘ کا پارٹی ایم این اے کو ٹف ٹائم دینے کافیصلہ,"['پاکستان تحریک انصاف', 'نقصان', 'وزیراعظم', 'پاکستان', 'عام انتخابات 2018', 'قومی اسمبلی', 'کرپشن', 'اسمبلی']"
72,شجر کاری نہ صرف سنت رسول ﷺ ہے بلکہ یہ مہم ماحول کو خوبصورت اور دلکش بنانے میں اہم کردار ادا کرتی ہی: عبدالخالق ہزارہ,"['کھیل', 'کار', 'تعلیم']"
73,صوبائی حکومت بلوچستان خواتین کے حقو ق اور ان کے تحفظ کیلئے مو ثر قانون سازی کررہی ہی: ربابہ خان بلیدی,"['بلوچستان', 'عام انتخابات 2018', 'الیکشن کمیشن', 'الیکشن', 'صوبائی اسمبلی', 'اسمبلی']"
74,صوبائی حکومت کی ہدایت کی روشنی میں بچوں کی سکولوں میں داخلہ مہم جاری ,['تعلیم']
75,آصف علی زر داری کا نیئر بخاری کو ٹیلیفون ،بیٹے کی خیریت دریافت کی,"['علاج', 'زخمی', 'آصف علی زرداری']"
76,کمشنر سبی ڈویژن سید فیصل احمد نے اچانک بوائز ماڈل ہائی سکول سبی کا دورہ,"['کار', 'تعلیم']"
77,کمشنر ژوب ڈویژن ارشد مجید مہمند ایک روزہ دورے پر دکی پہنچ گئے,"['تعلیم', 'میرا']"
78,معاون خصوصی برائے موسمیاتی وماحولیاتی تبدیلی ملک امین اسلم کا دورہ زیارت,"['محمد علی جناح', 'سوئی گیس', 'سونامی', 'پاکستان']"
79,جعفرآباد:ڈیرہ اللہ یار میں پولیس کی کامیاب کارروائی,"['تھانہ', 'پیٹرول', 'پولیس', 'سندھ', 'کوئٹہ']"
80,میٹلز، انرجی، کوٹس، فاریکس اور انڈیکس کے 12.8ارب روپے مالیت کے سودے ,['تیل']
81,پولیو ایک موذی خطرناک بیماری ہے جس سے ہم سب بخوبی آگاہ ہیں: ڈپٹی کمشنرآواران,"['کار', 'پولیو']"
82,مریم نواز کو دھمکیاں دی گئیں، اگرباز نہ آئی تو تباہ برباد کردیں گے ,"['دھمکی', 'تباہی', 'وزیراعظم', 'کراچی', 'مریم نواز شریف', 'پاکستان', 'ووٹ', 'عام انتخابات 2018', 'الیکشن', 'مسلم لیگ (ن)', 'میاں نواز شریف', 'ریکارڈ']"
83,مقامی اور درآمدی پیپر کی قیمتوں میں ہوشربا اضافے سے سینکڑوںپیپر ملیں بند ہوگئیں,"['تیل', 'پاکستان', 'دنیا', 'قلت', 'چین']"
84,گزشتہ ہفتہ کے دوران مجموعی طور پر ملکی زرمبادلہ میں2 کروڑ44 لاکھ ڈالرز کا اضافہ,"['ریکارڈ', 'زرمبادلہ']"
85,پی آئی اے نے مشرق وسطیٰ کیلئے پھلوں و سبزیوں کی برآمد کیلئے فریٹ ریٹ میں کمی کردی,"['کمپنی', 'دبئی', 'کراچی', 'لاہور', 'جدہ', 'ریاض']"
86,ساڑھے تین افراد کے گردوں کی پیوندکاری اہم سنگ میل ہے،پروفیسر محمد سعید قریشی ,"['پانی', 'عشرت العباد', 'بلوچستان', 'ڈاکٹر', 'کراچی', 'پاکستان', 'سندھ']"
87,فیصل آباد میں ڈاکو راج آگیا،85 وارداتوں میں شہری قیمتی مال و زر سے محروم,"['تھانہ', 'مسئلہ کشمیر', 'ارسلان', 'چور', 'کار', 'موبائل', 'ڈکیتی', 'فائرنگ', 'اسلحہ', 'زخمی']"
88,فیصل آباد، بااثر افراد خواجہ محمودالحسن المعروف پھوپھو والی سرکار کے دربار پر قبضہ کر لیا,"['تھانہ', 'پولیس', 'عدالت', 'پاکستان', 'حملہ']"
89,آج پی ڈی ایم کے غبارے سے ہوا نکل جائے گی، شکیل شاہد ,"['پاکستان تحریک انصاف', 'وزیراعظم', 'جلسہ', 'آصف علی زرداری', 'پاکستان', 'غریب', 'لاہور', 'عام انتخابات 2018', 'کرپشن', 'سینیٹ', 'مہنگائی', 'ایم کے']"
90,فیصل آباد ،سنٹرل جیل میں ناگہانی صورتحال سے نمٹنے کیلئے موک ایکسرسائز,['جیل']
91,فیصل آباد ،لیسکو49 واںآل واپڈا انٹر یونٹ فٹ بال ٹورنامنٹ جیت لیا,"['ڈاکٹر', 'لیسکو ', 'پاکستان', 'لاہور', 'واپڈا']"
92, امامیہ اسکاؤٹس کراچی ڈویژن ہفتہ کو شجرکاری مہم کا انعقاد کرے گی,"['شہید', 'پانی', 'ڈاکٹر', 'تباہی', 'کراچی', 'پاکستان', 'لاہور', 'سیلاب', 'موسم', 'گرمی']"
93,صحت کے شعبے میں نئے ماڈلز اپنانے کی ضرورت ہے،ایڈمنسٹریٹر کراچی,"['بلوچستان', 'ڈاکٹر', 'ٹیکنالوجی', 'کراچی', 'سندھ', 'علاج']"
94,سندھ کے اسکول ایجوکیشن اینڈ لٹریسی ڈیپارٹمنٹ کا ایس ٹی اے ڈی ای ای پی کا افتتاح,"['یورپی یونین', 'تعلیم', 'بجٹ', 'پاکستان', 'غریب', 'سندھ', 'ملازمت']"
95,پاکستان ریلویز نے جدید آن لائن پریمیئم کنٹینر ٹرین کا آغازکردیا,"['لاہور', 'ریلوے', 'کراچی', 'پاکستان']"
96,جعلی نیازی حکومت کے قدم لڑکھڑا چکے ہیں،عبدالغفوربٹ,"['بجلی', 'پاکستان تحریک انصاف', 'پیٹرول', 'یوسف رضا گیلانی', 'پنجاب', 'سوئی گیس', 'پاکستان', 'طوفان', 'غریب', 'مسلم لیگ (ن)', 'مہنگائی', 'لانگ مارچ', 'ایم کے']"
97,شہریوں نے جعلی خواجہ سراوں کے خلاف صوبائی حکومت اور پولیس سے مدد مانگ لی,"['گورنر', 'پولیس', 'پشاور', 'ایڈز']"
98,چیمبر اور اسٹریٹجک ایکسپورٹ کنٹرول ڈویژن کے درمیان باہمی روابط کو استوار کرنے کی ضرورت ہے،سرحد چیمبر آف کامرس ,"['پشاور', 'اسلحہ', 'پاکستان']"
99,ملکی سیاسی افق پر غیر یقینی کیفیت کے باعث سرمایہ کاروں کی جانب سے مارکیٹ سے سرمایہ نکالنے کے باعث پاکستان اسٹاک مارکیٹ میںمسلسل چوتھے روز بھی مندی کارحجان,"['کاروبار', 'ریکارڈ', 'نقصان', 'پاکستان']"
100,سونے کی فی تولہ قیمت ایک ہی روز میں2900روپے کے غیر معمولی اضافے سی1لاکھ 6ہزار700روپے ہوگئی,[]
101,انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں ڈالر کے مقابلے پاکستانی روپیہ کی قدر مستحکم رہی ,"['ریکارڈ', 'ڈالر', 'پاکستان']"
102,اسٹینڈرڈ چارٹرڈ بینک نے کووِڈ19- کی وبا کے باعث معاشی طور پر متاثر پاکستانی نوجوانوں کی بحالی کے لیے ایگری انٹریپرینیور پروگرام متعارف,['پاکستان']
103,فیصل بینک لمیٹیڈ کی کراچی میں پانچ گلوبل ڈائیورسٹی اینڈ انکلوژن (GDIB) ایوارڈ سے عزت افزائی,"['گورنر', 'کراچی']"
104,اگر وی بوک سسٹم تک سے این ایف کو رسائی دی جائے تو اے این ایف کی جانچ پڑتال کے طریقہ کار کو تیز کیا جاسکتا ہی: اے این ایف,"['کار', 'کراچی', 'پاکستان', 'منشیات', 'چیمبر آف کامرس']"
105,ایپکا کا حکومت کی وعدہ خلافی پر 16مارچ سے احتجاجی تحریک چلانے کا اعلان,"['پنجاب', 'احتجاج', 'پاکستان', 'لاہور', 'مولانا فضل الرحمن', 'حکومت پنجاب', 'دھرنا']"
106,فیصل آباد ،ضلع میں 14 مارچ کو کلچر ڈے روایتی انداز میں منانے جائے گا,"['شادی', 'ڈاکٹر', 'عثمان بزدار', 'پنجاب', 'اسمبلی']"
107,محکمہ پبلک ہیلتھ خیرپور میں کرپشن کا معاملہ،25 ملزمان کی درخواست ضمانت منظور,"['کرپشن', 'سماعت', 'عدالت', 'سندھ']"
108,سماجی برائیوں کا خاتمہ ممکن نہ ہو سکا، سکھر اسمگلنگ شدہ بھارتی پان پراگ، گٹکے اور غیر ملکی سیگریٹ کی فروخت کا مرکز بن گیا,"['بھارت', 'تھانہ', 'چیف جسٹس', 'پولیس', 'پاکستان', 'سندھ', 'وزیر اعلیٰ', 'افغانستان']"
109,پیپلز پارٹی سٹی سکھر کے جنرل سیکریٹری ڈاکٹرارشد مغل کی بھابھی ٹریفک حادثے میں جاں بحق ,"['پیپلز پارٹی', 'ڈاکٹر', 'پاکستان']"
110,صرافہ بازار سکھر کے انتخابات ملتوی ہونے کا خدشہ,"['صدر مملکت', 'سوشل میڈیا', 'عام انتخابات 2018', 'مولانا فضل الرحمن', 'الیکشن', 'دھرنا', 'بارشیں']"
111,بیراج کالونی سکھر، تجاوزات کے خلاف آپریشن کا معاملہ، ایریگشن انتظامیہ نے کمرشل ایریا خالی کرنے کیلئے نوٹس جاری کردیا,[]
112,سکھر:بیٹی کے مظالم کا شکار والدہ تحفظ کیلئے پریس کلب پہنچ گئی,"['شادی', 'طلاق', 'احتجاج']"
113,جے یو آئی رہنماعلامہ راشد محمود سومرو کی گاڑی کو حادثہ ،معجزانہ طور پر محفوظ رہے,"['حادثہ', 'نقصان', 'پولیس', 'جلسہ', 'سندھ', 'گاڑی']"
114,پشاور ہائی کورٹ نے ٹک ٹاک ایپ کو فوری بند کرنے کا حکم دیدیا,"['پشاور', 'چیف جسٹس', 'پی ٹی اے', 'پشاور ہائیکورٹ', 'دبئی', 'عدالت', 'پاکستان', 'سماعت']"
115,بی آر ٹی پشاور کے کامیاب آغاز کے بعد زو بائیسیکل شیرینگ سسٹم کا افتتاح کردیا,"['پشاور', 'موبائل', 'پاکستان', 'ٹریفک', 'کرایہ']"
116,پشاورکے علاقہ یوسف آباد میں گھریلوناچاقی پربیوی قتل،شوہر نے خود کوگولی ماردی,"['قتل', 'پشاور', 'بیوی', 'پولیس']"
117,راولپنڈی پولیس کی کارروائی،غیر قانونی طور پر گیس سلنڈرز ریفلنگ اور کھلے عام ڈیزل و پیٹرول کی فروخت کرنے والی04ملزمان گرفتار,"['پولیس', 'پیٹرول', 'سوئی گیس']"
118,راولپنڈی پولیس کی جرائم پیشہ عناصر کیخلاف کارروائی ،06ملزمان گرفتار ،اسلحہ و منشیات بر آمد,"['پولیس', 'تھانہ']"
119,شب معراج کے بڑے مذہبی اجتماعات کو تحفظ دیا جائے ۔آرپی اوملتان,"['چور', 'ڈکیتی', 'پولیس', 'ٹریفک', 'منشیات']"
